,Tenth_Tee_Early_Round_2_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Early_Round_2_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Early_Round_2_Scoring_Average_PLAYER NAME,Tenth_Tee_Early_Round_2_Scoring_Average_AVG,Tenth_Tee_Early_Round_2_Scoring_Average_TOTAL STROKES,Tenth_Tee_Early_Round_2_Scoring_Average_TOTAL ROUNDS
50,T51,T51,Jason Buha,69.8,349,5
51,T51,T51,Mark Calcavecchia,69.8,349,5
52,T51,T51,Tim Clark,69.8,349,5
53,T51,T51,Marco Dawson,69.8,349,5
54,T51,T51,Carlos Franco,69.8,349,5
55,T51,T51,Charles Howell III,69.8,349,5
56,T57,T57,Hal Sutton,69.86,489,7
57,T57,T57,Garrett Willis,69.86,489,7
58,59,59,Cliff Kresge,69.88,559,8
59,60,60,Akio Sadakata,69.89,629,9
60,T61,T61,David Gossett,70.0,210,3
61,T61,T61,Bernhard Langer,70.0,280,4
62,T61,T61,Frank Lickliter II,70.0,280,4
63,T61,T61,Shigeki Maruyama,70.0,490,7
64,T61,T61,Andy Miller,70.0,350,5
65,T61,T61,David Peoples,70.0,420,6
66,T61,T61,Carl Pettersson,70.0,490,7
67,T61,T61,Brent Schwarzrock,70.0,210,3
68,T61,T61,Joey Sindelar,70.0,210,3
69,T61,T61,Kirk Triplett,70.0,420,6
70,71,71,Tom Byrum,70.13,561,8
71,T72,T72,Andrew Magee,70.14,491,7
72,T72,T72,Pat Perez,70.14,491,7
73,74,74,Jeff Maggert,70.17,421,6
74,75,75,Notah Begay III,70.18,772,11
75,T76,T76,Jonathan Byrd,70.2,351,5
76,T76,T76,J.L. Lewis,70.2,702,10
77,78,78,Brent Geiberger,70.22,632,9
78,79,79,Brian Gay,70.25,562,8
79,T80,T80,Steve Allan,70.33,422,6
80,T80,T80,Joe Durant,70.33,422,6
81,T80,T80,"Dave Stockton, Jr.",70.33,422,6
82,T80,T80,David Sutherland,70.33,211,3
83,T84,T84,Doug Barron,70.38,563,8
84,T84,T84,Kenichi Kuboya,70.38,563,8
85,T86,T86,Todd Fischer,70.4,352,5
86,T86,T86,Steve Flesch,70.4,352,5
87,T86,T86,Justin Leonard,70.4,352,5
88,T86,T86,Brenden Pappas,70.4,352,5
89,T86,T86,John Senden,70.4,704,10
90,91,91,Billy Andrade,70.44,634,9
91,T92,T92,Brad Faxon,70.5,282,4
92,T92,T92,Peter Jacobsen,70.5,423,6
93,T92,T92,Richard Johnson,70.5,564,8
94,T92,T92,Len Mattiace,70.5,282,4
95,T92,T92,Geoff Ogilvy,70.5,282,4
96,T92,T92,Rod Pampling,70.5,423,6
97,T92,T92,Corey Pavin,70.5,282,4
98,T92,T92,Nick Price,70.5,141,2
99,T92,T92,Adam Scott,70.5,141,2
100,T101,T101,K.J. Choi,70.57,494,7
101,T101,T101,Matt Gogel,70.57,494,7
102,T101,T101,Duffy Waldorf,70.57,494,7
103,T104,T104,Michael Clark II,70.6,353,5
104,T104,T104,Billy Mayfair,70.6,706,10
105,T104,T104,Rory Sabbatini,70.6,353,5
106,107,107,Chris Anderson,70.63,565,8
107,T108,T108,Robert Damron,70.67,212,3
108,T108,T108,Robert Gamez,70.67,636,9
109,T108,T108,Mathew Goggin,70.67,212,3
110,T108,T108,Rocco Mediate,70.67,424,6
111,112,112,Woody Austin,70.71,495,7
112,T113,T113,Tom Gillis,70.75,566,8
113,T113,T113,J.J. Henry,70.75,283,4
114,T113,T113,Lee Janzen,70.75,566,8
115,116,116,Greg Chalmers,70.78,637,9
116,T117,T117,Davis Love III,70.8,354,5
117,T117,T117,Dean Wilson,70.8,354,5
118,T119,T119,Stuart Appleby,70.83,425,6
119,T119,T119,Dicky Pride,70.83,425,6
120,121,121,Skip Kendall,70.89,638,9
121,T122,T122,Gavin Coles,71.0,568,8
122,T122,T122,Ben Curtis,71.0,426,6
123,T122,T122,Joel Edwards,71.0,355,5
124,T122,T122,Harrison Frazar,71.0,284,4
125,T122,T122,Paul Gow,71.0,497,7
126,T122,T122,Mike Heinen,71.0,284,4
127,T122,T122,Arron Oberholser,71.0,213,3
128,T122,T122,Deane Pappas,71.0,426,6
129,T122,T122,Jesper Parnevik,71.0,639,9
130,T122,T122,John Riegger,71.0,284,4
131,T122,T122,John Rollins,71.0,213,3
132,133,133,Spike McRoy,71.13,569,8
133,134,134,Thomas Levet,71.14,498,7
134,T135,T135,Jay Don Blake,71.17,427,6
135,T135,T135,Bob Burns,71.17,427,6
136,T137,T137,Brian Henninger,71.2,356,5
137,T137,T137,Jeff Sluman,71.2,356,5
138,139,139,Mark Brooks,71.22,641,9
139,T140,T140,Tommy Armour III,71.25,285,4
140,T140,T140,Olin Browne,71.25,570,8
141,T142,T142,Donnie Hammond,71.29,499,7
142,T142,T142,Ian Leggatt,71.29,499,7
143,T142,T142,John Maginnes,71.29,499,7
144,145,145,Luke Donald,71.33,428,6
145,146,146,Jeff Brehaut,71.4,357,5
146,147,147,Patrick Sheehan,71.43,500,7
147,T148,T148,Brian Bateman,71.5,286,4
148,T148,T148,David Frost,71.5,572,8
149,T148,T148,Shaun Micheel,71.5,286,4
150,151,151,Aaron Baddeley,71.57,501,7
151,152,152,Mike Grob,71.63,573,8
152,T153,T153,Mark Wilson,71.67,430,6
153,T153,T153,Cameron Yancey,71.67,215,3
154,155,155,Steven Alker,71.71,502,7
155,T156,T156,Hank Kuehne,71.75,287,4
156,T156,T156,Tim Petrovic,71.75,574,8
157,158,158,Ben Crane,71.8,359,5
158,159,159,Dan Forsman,71.86,503,7
159,160,160,Jim Carter,71.89,647,9
160,161,161,Aaron Barber,71.9,719,10
161,T162,T162,Fred Couples,72.0,216,3
162,T162,T162,Chris DiMarco,72.0,144,2
163,T162,T162,J.P. Hayes,72.0,216,3
164,T162,T162,Jerry Kelly,72.0,432,6
165,T162,T162,Carl Paulson,72.0,576,8
166,167,167,John Daly,72.25,289,4
167,168,168,Kaname Yokoo,72.4,362,5
168,169,169,Esteban Toledo,72.44,652,9
169,170,170,Jason Caron,72.6,363,5
170,171,171,Rich Beem,72.75,291,4
171,T172,T172,Todd Barranger,72.8,364,5
172,T172,T172,Craig Perks,72.8,364,5
173,174,174,Vance Veazey,72.83,437,6
174,T175,T175,Glen Hnatiuk,73.0,438,6
175,T175,T175,Jay Williamson,73.0,511,7
176,177,177,Heath Slocum,73.11,658,9
177,178,178,José Coceres,73.14,512,7
178,T179,T179,Paul Azinger,73.17,439,6
179,T179,T179,Chris Smith,73.17,439,6
180,T181,T181,Brad Elder,73.25,293,4
181,T181,T181,Scott Laycock,73.25,293,4
182,183,183,Sergio Garcia,73.6,368,5
183,T184,T184,Darren Clarke,74.0,74,1
184,T184,T184,Anthony Painter,74.0,814,11
185,186,186,Jason Gore,74.25,297,4
186,187,187,Gene Sauers,74.33,223,3
187,188,188,Kenneth Staton,74.67,224,3
188,189,189,Ty Tryon,74.83,449,6
189,190,190,Jeff Klein,75.0,450,6
