,Late_Par_3_Scoring_Average_RANK THIS WEEK,Late_Par_3_Scoring_Average_RANK LAST WEEK,Late_Par_3_Scoring_Average_PLAYER NAME,Late_Par_3_Scoring_Average_ROUNDS,Late_Par_3_Scoring_Average_AVG,Late_Par_3_Scoring_Average_TOTAL STROKES,Late_Par_3_Scoring_Average_TOTAL HOLES
0,1,1,Tiger Woods,74,2.93,528,180
1,T2,T2,Chris DiMarco,98,2.95,566,192
2,T2,T2,Chris Riley,96,2.95,604,205
3,T2,T2,Paul Stankowski,67,2.95,451,153
4,T5,T5,Mark Calcavecchia,84,2.97,526,177
5,T5,T5,John Huston,76,2.97,445,150
6,T5,T5,Jonathan Kaye,91,2.97,538,181
7,T5,T5,Nick Price,65,2.97,395,133
8,T9,T9,Brad Elder,51,2.98,277,93
9,T9,T9,Bob Estes,92,2.98,567,190
10,T9,T9,Brian Henninger,56,2.98,307,103
11,T9,T9,David Peoples,96,2.98,599,201
12,T9,T9,Scott Verplank,97,2.98,572,192
13,T9,T9,Mike Weir,80,2.98,513,172
14,T15,T15,Jay Don Blake,77,2.99,416,139
15,T15,T15,Scott Laycock,71,2.99,386,129
16,T15,T15,Davis Love III,85,2.99,532,178
17,T18,T18,Stewart Cink,104,3.0,678,226
18,T18,T18,Scott McCarron,86,3.0,507,169
19,T18,T18,Craig Perks,82,3.0,438,146
20,T18,T18,Loren Roberts,87,3.0,525,175
21,T18,T18,John Senden,111,3.0,637,212
22,T18,T18,Heath Slocum,101,3.0,639,213
23,T24,T24,Jim Carter,95,3.01,466,155
24,T24,T24,Fred Couples,71,3.01,458,152
25,T24,T24,Ben Crane,94,3.01,524,174
26,T24,T24,Joe Durant,96,3.01,551,183
27,T24,T24,Dan Forsman,98,3.01,535,178
28,T24,T24,Dudley Hart,66,3.01,427,142
29,T24,T24,Bernhard Langer,65,3.01,358,119
30,T31,T31,Briny Baird,113,3.02,794,263
31,T31,T31,Ben Curtis,69,3.02,390,129
32,T31,T31,Robert Damron,96,3.02,556,184
33,T31,T31,Mike Heinen,89,3.02,499,165
34,T31,T31,Tom Lehman,87,3.02,417,138
35,T31,T31,John Maginnes,87,3.02,514,170
36,T31,T31,John Riegger,55,3.02,293,97
37,T31,T31,Kevin Sutherland,97,3.02,547,181
38,T31,T31,Hidemichi Tanaka,112,3.02,658,218
39,T31,T31,David Toms,90,3.02,513,170
40,T31,T31,Dean Wilson,82,3.02,487,161
41,T42,T42,John Daly,56,3.03,303,100
42,T42,T42,Brad Faxon,97,3.03,587,194
43,T42,T42,Matt Gogel,77,3.03,400,132
44,T42,T42,Retief Goosen,69,3.03,497,164
45,T42,T42,Paul Goydos,86,3.03,561,185
46,T42,T42,J.P. Hayes,79,3.03,430,142
