,Tenth_Tee_Late_Par_3_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Par_3_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Par_3_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Par_3_Scoring_Average_ROUNDS,Tenth_Tee_Late_Par_3_Scoring_Average_AVG,Tenth_Tee_Late_Par_3_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Par_3_Scoring_Average_TOTAL HOLES
64,T62,T62,Mike Sposa,72,3.03,194,64
65,T62,T62,Kevin Sutherland,97,3.03,182,60
66,T62,T62,Mike Weir,80,3.03,103,34
67,T68,T68,Brad Faxon,97,3.04,158,52
68,T68,T68,David Frost,80,3.04,158,52
69,T68,T68,Brent Geiberger,51,3.04,85,28
70,T68,T68,Kenichi Kuboya,91,3.04,252,83
71,T68,T68,Kenny Perry,98,3.04,79,26
72,T73,T73,Brian Bateman,70,3.05,198,65
73,T73,T73,Mark Brooks,90,3.05,256,84
74,T73,T73,Jay Haas,89,3.05,122,40
75,T73,T73,Hidemichi Tanaka,112,3.05,174,57
76,T73,T73,David Toms,90,3.05,113,37
77,T73,T73,Bob Tway,89,3.05,195,64
78,T73,T73,Jay Williamson,93,3.05,259,85
79,T73,T73,Kaname Yokoo,56,3.05,122,40
80,T81,T81,Glen Day,103,3.06,199,65
81,T81,T81,Brian Henninger,56,3.06,165,54
82,T81,T81,Lee Janzen,83,3.06,150,49
83,T81,T81,Andrew Magee,91,3.06,285,93
84,T81,T81,Spike McRoy,103,3.06,220,72
85,T81,T81,Shaun Micheel,97,3.06,211,69
86,T81,T81,Joey Sindelar,93,3.06,248,81
87,T81,T81,Steve Stricker,59,3.06,196,64
88,T89,T89,Steve Allan,53,3.07,92,30
89,T89,T89,Stuart Appleby,90,3.07,135,44
90,T89,T89,Todd Fischer,97,3.07,307,100
91,T89,T89,Tom Gillis,71,3.07,92,30
92,T89,T89,Tim Herron,102,3.07,230,75
93,T89,T89,Loren Roberts,87,3.07,175,57
94,T95,T95,Steve Flesch,110,3.08,200,65
95,T95,T95,Paul Gow,62,3.08,160,52
96,T95,T95,Thomas Levet,85,3.08,163,53
97,T95,T95,Scott McCarron,86,3.08,151,49
98,T95,T95,Heath Slocum,101,3.08,268,87
99,T95,T95,Jeff Sluman,106,3.08,163,53
100,T95,T95,Vance Veazey,66,3.08,151,49
101,T95,T95,Dean Wilson,82,3.08,185,60
102,T103,T103,Olin Browne,113,3.09,287,93
103,T103,T103,Jason Buha,61,3.09,139,45
104,T103,T103,Tom Byrum,97,3.09,210,68
105,T103,T103,Joel Edwards,60,3.09,102,33
106,T103,T103,Brian Gay,100,3.09,198,64
107,T103,T103,Mathew Goggin,90,3.09,312,101
108,T103,T103,Frank Lickliter II,94,3.09,216,70
109,T103,T103,Jeff Maggert,81,3.09,210,68
110,T111,T111,Steven Alker,87,3.1,245,79
111,T111,T111,Luke Donald,88,3.1,270,87
112,T111,T111,Robert Gamez,114,3.1,251,81
113,T111,T111,Donnie Hammond,92,3.1,273,88
114,T111,T111,Ian Leggatt,71,3.1,127,41
115,T111,T111,John Morgan,81,3.1,192,62
116,T111,T111,Corey Pavin,88,3.1,251,81
117,T111,T111,Carl Pettersson,80,3.1,149,48
118,T111,T111,Hal Sutton,81,3.1,155,50
119,T111,T111,Garrett Willis,97,3.1,220,71
120,T121,T121,Robert Allenby,87,3.11,137,44
121,T121,T121,Cameron Beckman,86,3.11,264,85
122,T121,T121,Rich Beem,80,3.11,140,45
123,T121,T121,Jeff Brehaut,110,3.11,295,95
124,T121,T121,Jason Caron,74,3.11,177,57
125,T121,T121,Tim Clark,79,3.11,177,57
126,T121,T121,Glen Hnatiuk,92,3.11,236,76
127,T121,T121,Shigeki Maruyama,87,3.11,174,56
128,T121,T121,Tom Pernice Jr.,105,3.11,230,74
129,T130,T130,Billy Andrade,100,3.12,278,89
130,T130,T130,Jim Carter,95,3.12,234,75
131,T130,T130,David Gossett,92,3.12,324,104
132,T130,T130,Jerry Kelly,108,3.12,178,57
133,T130,T130,Tom Lehman,87,3.12,128,41
134,T130,T130,Phil Mickelson,87,3.12,131,42
135,T130,T130,Brenden Pappas,105,3.12,312,100
136,T130,T130,Carl Paulson,101,3.12,234,75
137,T130,T130,Vijay Singh,106,3.12,106,34
138,T139,T139,Alex Cejka,98,3.13,191,61
139,T139,T139,Darren Clarke,61,3.13,100,32
140,T139,T139,Carlos Franco,99,3.13,241,77
141,T139,T139,J.J. Henry,100,3.13,319,102
142,T143,T143,Marco Dawson,86,3.14,232,74
143,T143,T143,Richard Johnson,89,3.14,245,78
144,T143,T143,Cliff Kresge,102,3.14,254,81
145,T143,T143,Steve Lowery,86,3.14,204,65
146,T143,T143,Gene Sauers,87,3.14,245,78
147,T143,T143,Brent Schwarzrock,60,3.14,88,28
148,T143,T143,Adam Scott,52,3.14,113,36
149,T143,T143,Darron Stiles,93,3.14,242,77
150,T151,T151,Chris Anderson,96,3.15,246,78
151,T151,T151,Per-Ulrik Johansson,96,3.15,255,81
152,T151,T151,Geoff Ogilvy,86,3.15,230,73
153,T151,T151,John Rollins,89,3.15,164,52
154,T155,T155,Aaron Barber,94,3.16,215,68
155,T155,T155,Bob Burns,88,3.16,218,69
156,T155,T155,K.J. Choi,112,3.16,180,57
157,T155,T155,Mike Grob,83,3.16,275,87
158,T155,T155,J.L. Lewis,99,3.16,142,45
159,T155,T155,Pat Perez,95,3.16,272,86
160,T155,T155,"Dave Stockton, Jr.",79,3.16,281,89
161,T162,T162,Paul Azinger,73,3.17,168,53
162,T162,T162,José Coceres,62,3.17,76,24
163,T162,T162,Arron Oberholser,80,3.17,244,77
164,T162,T162,Kenneth Staton,59,3.17,206,65
165,T166,T166,Doug Barron,90,3.18,216,68
166,T166,T166,Greg Chalmers,98,3.18,194,61
167,T166,T166,Kent Jones,74,3.18,194,61
168,T169,T169,Harrison Frazar,88,3.19,217,68
169,T169,T169,Hank Kuehne,73,3.19,182,57
170,T169,T169,Billy Mayfair,105,3.19,246,77
171,T169,T169,Rory Sabbatini,95,3.19,236,74
172,T173,T173,Len Mattiace,94,3.2,195,61
173,T173,T173,Anthony Painter,87,3.2,298,93
174,T173,T173,Jesper Parnevik,102,3.2,141,44
175,T173,T173,Kirk Triplett,92,3.2,141,44
176,T173,T173,Duffy Waldorf,90,3.2,147,46
177,T178,T178,Tommy Armour III,66,3.21,154,48
178,T178,T178,Craig Barlow,95,3.21,273,85
179,T178,T178,Esteban Toledo,109,3.21,212,66
180,T181,T181,Peter Jacobsen,75,3.22,174,54
181,T181,T181,Mark O'Meara,69,3.22,174,54
182,T183,T183,Andy Miller,75,3.23,155,48
183,T183,T183,Cameron Yancey,58,3.23,194,60
184,185,185,Todd Barranger,78,3.25,263,81
185,T186,T186,Notah Begay III,92,3.26,202,62
186,T186,T186,Jeff Klein,60,3.26,222,68
187,T186,T186,Mark Wilson,82,3.26,215,66
188,189,189,Ty Tryon,52,3.27,183,56
189,190,190,Matt Kuchar,63,3.3,201,61
