,Tenth_Tee_Late_Round_2_Scoring_Average_RANK THIS WEEK,Tenth_Tee_Late_Round_2_Scoring_Average_RANK LAST WEEK,Tenth_Tee_Late_Round_2_Scoring_Average_PLAYER NAME,Tenth_Tee_Late_Round_2_Scoring_Average_AVG,Tenth_Tee_Late_Round_2_Scoring_Average_TOTAL STROKES,Tenth_Tee_Late_Round_2_Scoring_Average_TOTAL ROUNDS
53,T54,T54,Jason Gore,69.75,558,8
54,T54,T54,Glen Hnatiuk,69.75,279,4
55,T54,T54,Bernhard Langer,69.75,279,4
56,T54,T54,Brenden Pappas,69.75,558,8
57,T54,T54,Patrick Sheehan,69.75,837,12
58,T59,T59,Chad Campbell,69.8,349,5
59,T59,T59,Andrew Magee,69.8,349,5
60,61,61,Rod Pampling,69.83,419,6
61,T62,T62,Mike Grob,69.86,489,7
62,T62,T62,Peter Jacobsen,69.86,489,7
63,T62,T62,Arron Oberholser,69.86,489,7
64,T62,T62,Jeff Sluman,69.86,489,7
65,T62,T62,Kirk Triplett,69.86,489,7
66,T67,T67,Robert Allenby,70.0,280,4
67,T67,T67,Stephen Ames,70.0,350,5
68,T67,T67,Billy Andrade,70.0,560,8
69,T67,T67,Brian Bateman,70.0,140,2
70,T67,T67,Jeff Brehaut,70.0,280,4
71,T67,T67,Jonathan Byrd,70.0,490,7
72,T67,T67,Fred Couples,70.0,140,2
73,T67,T67,Brent Geiberger,70.0,280,4
74,T67,T67,Mike Heinen,70.0,490,7
75,T67,T67,Jonathan Kaye,70.0,280,4
76,T67,T67,Kenichi Kuboya,70.0,280,4
77,T67,T67,Carl Paulson,70.0,700,10
78,T67,T67,Kenny Perry,70.0,210,3
79,T80,T80,Jim Furyk,70.17,421,6
80,T80,T80,Donnie Hammond,70.17,421,6
81,T80,T80,Loren Roberts,70.17,421,6
82,83,83,David Peoples,70.22,632,9
83,T84,T84,Tom Byrum,70.25,562,8
84,T84,T84,Justin Leonard,70.25,281,4
85,T86,T86,Carlos Franco,70.3,703,10
86,T86,T86,David Gossett,70.3,703,10
87,T88,T88,Cameron Beckman,70.33,633,9
88,T88,T88,Robert Gamez,70.33,844,12
89,T88,T88,John Maginnes,70.33,422,6
90,T88,T88,Hal Sutton,70.33,422,6
91,92,92,Dicky Pride,70.38,563,8
92,93,93,Tim Clark,70.4,352,5
93,94,94,Brian Gay,70.43,493,7
94,T95,T95,Joe Durant,70.5,423,6
95,T95,T95,Len Mattiace,70.5,282,4
96,T95,T95,David Sutherland,70.5,282,4
97,98,98,Kevin Sutherland,70.56,635,9
98,99,99,Chris Riley,70.57,494,7
99,T100,T100,Aaron Barber,70.6,353,5
100,T100,T100,Michael Clark II,70.6,353,5
101,T100,T100,Retief Goosen,70.6,353,5
102,T100,T100,Rocco Mediate,70.6,353,5
103,104,104,Pat Bates,70.67,424,6
104,105,105,J.J. Henry,70.7,707,10
105,106,106,Bob Tway,70.71,495,7
106,T107,T107,Chris Anderson,70.75,283,4
107,T107,T107,Billy Mayfair,70.75,566,8
108,T107,T107,Scott Verplank,70.75,283,4
109,T110,T110,Stuart Appleby,70.8,354,5
110,T110,T110,Chris Smith,70.8,354,5
111,T112,T112,Tim Herron,70.83,425,6
112,T112,T112,Brandt Jobe,70.83,425,6
113,T112,T112,David Toms,70.83,425,6
114,T112,T112,Kaname Yokoo,70.83,425,6
115,116,116,John Senden,70.91,780,11
116,T117,T117,Skip Kendall,71.0,426,6
117,T117,T117,Jeff Maggert,71.0,284,4
118,T117,T117,Carl Pettersson,71.0,284,4
119,120,120,Mark Calcavecchia,71.14,498,7
120,T121,T121,Harrison Frazar,71.17,427,6
121,T121,T121,Ty Tryon,71.17,427,6
122,123,123,Mathew Goggin,71.2,356,5
123,124,124,Hidemichi Tanaka,71.25,285,4
124,125,125,Dudley Hart,71.29,499,7
125,T126,T126,Steve Lowery,71.33,214,3
126,T126,T126,Adam Scott,71.33,214,3
127,T128,T128,Richard Johnson,71.4,357,5
128,T128,T128,Akio Sadakata,71.4,357,5
129,130,130,Spike McRoy,71.43,500,7
130,T131,T131,Jason Buha,71.5,286,4
131,T131,T131,David Frost,71.5,429,6
132,T131,T131,Jeff Klein,71.5,572,8
133,T131,T131,Cliff Kresge,71.5,429,6
134,T131,T131,Jesper Parnevik,71.5,286,4
135,T131,T131,Corey Pavin,71.5,429,6
136,137,137,Joel Edwards,71.6,358,5
137,138,138,Scott McCarron,71.63,573,8
138,T139,T139,Rich Beem,71.67,215,3
139,T139,T139,Jay Don Blake,71.67,430,6
140,141,141,Steve Stricker,71.71,502,7
141,142,142,"Dave Stockton, Jr.",71.8,718,10
142,T143,T143,J.L. Lewis,71.83,431,6
143,T143,T143,Darron Stiles,71.83,431,6
144,T145,T145,Robert Damron,72.0,576,8
145,T145,T145,Davis Love III,72.0,216,3
146,T145,T145,Deane Pappas,72.0,216,3
147,148,148,Greg Chalmers,72.11,649,9
148,T149,T149,Craig Barlow,72.14,505,7
149,T149,T149,Doug Barron,72.14,505,7
150,T149,T149,Brad Elder,72.14,505,7
151,T152,T152,Alex Cejka,72.25,289,4
152,T152,T152,Steve Flesch,72.25,578,8
153,T152,T152,Andy Miller,72.25,289,4
154,T152,T152,Tom Pernice Jr.,72.25,578,8
155,T156,T156,Ben Curtis,72.33,434,6
156,T156,T156,Mark Wilson,72.33,217,3
157,158,158,Rory Sabbatini,72.4,362,5
158,T159,T159,Mark Brooks,72.5,725,10
159,T159,T159,Brad Faxon,72.5,435,6
160,T159,T159,Matt Gogel,72.5,290,4
161,T159,T159,Cameron Yancey,72.5,290,4
162,163,163,Kent Jones,72.57,508,7
163,T164,T164,Tom Gillis,72.67,218,3
164,T164,T164,Ian Leggatt,72.67,436,6
165,166,166,Jim Carter,72.73,800,11
166,T167,T167,Todd Barranger,72.75,582,8
167,T167,T167,Pat Perez,72.75,582,8
168,169,169,Todd Fischer,72.83,437,6
169,170,170,Gavin Coles,72.88,583,8
170,T171,T171,Steven Alker,73.0,292,4
171,T171,T171,Steve Allan,73.0,292,4
172,T171,T171,Tommy Armour III,73.0,219,3
173,T171,T171,K.J. Choi,73.0,365,5
174,T171,T171,Geoff Ogilvy,73.0,438,6
175,T171,T171,Anthony Painter,73.0,657,9
176,T171,T171,Joey Sindelar,73.0,584,8
177,178,178,Gene Sauers,73.13,585,8
178,T179,T179,Mark O'Meara,73.25,293,4
179,T179,T179,Mike Sposa,73.25,586,8
180,181,181,Matt Kuchar,73.4,367,5
181,T182,T182,Paul Azinger,73.5,441,6
182,T182,T182,Jason Caron,73.5,294,4
183,184,184,John Morgan,73.6,368,5
184,T185,T185,Marco Dawson,73.67,442,6
185,T185,T185,Per-Ulrik Johansson,73.67,442,6
186,T185,T185,Esteban Toledo,73.67,221,3
187,188,188,Luke Donald,73.86,517,7
188,189,189,Notah Begay III,74.17,445,6
189,190,190,Kenneth Staton,75.5,151,2
