,Back_9_Par_3_Scoring_Average_RANK THIS WEEK,Back_9_Par_3_Scoring_Average_RANK LAST WEEK,Back_9_Par_3_Scoring_Average_PLAYER NAME,Back_9_Par_3_Scoring_Average_ROUNDS,Back_9_Par_3_Scoring_Average_AVG,Back_9_Par_3_Scoring_Average_TOTAL STROKES,Back_9_Par_3_Scoring_Average_TOTAL HOLES
0,1,1,Brad Elder,51,2.91,279,96
1,2,2,Scott Verplank,97,2.92,567,194
2,3,3,David Toms,90,2.94,471,160
3,4,4,Paul Stankowski,67,2.95,392,133
4,T5,T5,Bob Estes,92,2.96,538,182
5,T5,T5,John Senden,111,2.96,630,213
6,T7,T7,Retief Goosen,69,2.97,380,128
7,T7,T7,John Riegger,55,2.97,300,101
8,9,9,Tom Lehman,87,2.98,497,167
9,T10,T10,Tom Byrum,97,2.99,583,195
10,T10,T10,Dan Forsman,98,2.99,581,194
11,T10,T10,Shigeki Maruyama,87,2.99,497,166
12,T10,T10,David Peoples,96,2.99,584,195
13,T10,T10,Loren Roberts,87,2.99,517,173
14,T10,T10,Esteban Toledo,109,2.99,643,215
15,T10,T10,Tiger Woods,74,2.99,406,136
16,T17,T17,Luke Donald,88,3.0,528,176
17,T17,T17,Brett Quigley,92,3.0,537,179
18,T17,T17,Mike Weir,80,3.0,471,157
19,T20,T20,Stewart Cink,104,3.01,621,206
20,T20,T20,Fred Couples,71,3.01,400,133
21,T20,T20,Ben Crane,94,3.01,553,184
22,T20,T20,Fred Funk,112,3.01,657,218
23,T20,T20,Paul Goydos,86,3.01,490,163
24,T20,T20,Dudley Hart,66,3.01,407,135
25,T20,T20,Jeff Sluman,106,3.01,632,210
26,T27,T27,Jay Don Blake,77,3.02,453,150
27,T27,T27,Chris DiMarco,98,3.02,555,184
28,T27,T27,Jim Furyk,104,3.02,600,199
29,T27,T27,Jay Haas,89,3.02,495,164
30,T27,T27,Brian Henninger,56,3.02,329,109
31,T27,T27,Richard Johnson,89,3.02,535,177
