,First_Tee_Early_Par_5_Scoring_Average_RANK THIS WEEK,First_Tee_Early_Par_5_Scoring_Average_RANK LAST WEEK,First_Tee_Early_Par_5_Scoring_Average_PLAYER NAME,First_Tee_Early_Par_5_Scoring_Average_ROUNDS,First_Tee_Early_Par_5_Scoring_Average_AVG,First_Tee_Early_Par_5_Scoring_Average_TOTAL STROKES,First_Tee_Early_Par_5_Scoring_Average_TOTAL HOLES
63,T62,T62,J.P. Hayes,79,4.62,467,101
64,T62,T62,David Peoples,96,4.62,467,101
65,T62,T62,Craig Perks,82,4.62,416,90
66,T62,T62,Kirk Triplett,92,4.62,457,99
67,T68,T68,Mark Calcavecchia,84,4.63,468,101
68,T68,T68,Greg Chalmers,98,4.63,366,79
69,T68,T68,Ben Crane,94,4.63,560,121
70,T68,T68,Ernie Els,65,4.63,162,35
71,T68,T68,Todd Fischer,97,4.63,523,113
72,T68,T68,David Gossett,92,4.63,551,119
73,T68,T68,Andrew Magee,91,4.63,421,91
74,T68,T68,Rod Pampling,87,4.63,292,63
75,T68,T68,Brent Schwarzrock,60,4.63,250,54
76,T77,T77,Cameron Beckman,86,4.64,404,87
77,T77,T77,Olin Browne,113,4.64,436,94
78,T77,T77,Stewart Cink,104,4.64,413,89
79,T77,T77,Dan Forsman,98,4.64,552,119
80,T77,T77,Thomas Levet,85,4.64,455,98
81,T77,T77,Corey Pavin,88,4.64,371,80
82,T77,T77,Chris Smith,92,4.64,613,132
83,T84,T84,Brian Gay,100,4.65,432,93
84,T84,T84,Kent Jones,74,4.65,423,91
85,T84,T84,Jerry Kelly,108,4.65,530,114
86,T84,T84,Steve Lowery,86,4.65,372,80
87,T84,T84,Geoff Ogilvy,86,4.65,391,84
88,T84,T84,Deane Pappas,75,4.65,307,66
89,T84,T84,Carl Paulson,101,4.65,530,114
90,T84,T84,Dicky Pride,73,4.65,330,71
91,T84,T84,Hal Sutton,81,4.65,432,93
92,T84,T84,Cameron Yancey,58,4.65,265,57
93,T94,T94,Tom Gillis,71,4.66,261,56
94,T94,T94,Hank Kuehne,73,4.66,438,94
95,T94,T94,Billy Mayfair,105,4.66,508,109
96,T94,T94,Jeff Sluman,106,4.66,513,110
97,T94,T94,Mike Sposa,72,4.66,354,76
98,T99,T99,Alex Cejka,98,4.67,453,97
99,T99,T99,Tim Clark,79,4.67,397,85
100,T99,T99,Skip Kendall,110,4.67,546,117
101,T99,T99,Tom Lehman,87,4.67,350,75
102,T99,T99,Spike McRoy,103,4.67,584,125
103,T99,T99,Kenny Perry,98,4.67,341,73
104,T99,T99,Hidemichi Tanaka,112,4.67,616,132
105,T106,T106,Jonathan Byrd,101,4.68,487,104
106,T106,T106,Tim Herron,102,4.68,515,110
107,T106,T106,Bernhard Langer,65,4.68,276,59
108,T106,T106,Scott McCarron,86,4.68,360,77
109,T106,T106,Shaun Micheel,97,4.68,482,103
110,T106,T106,Brett Quigley,92,4.68,379,81
111,T106,T106,Adam Scott,52,4.68,159,34
112,T106,T106,Heath Slocum,101,4.68,482,103
113,T114,T114,Steven Alker,87,4.69,319,68
114,T114,T114,Billy Andrade,100,4.69,568,121
115,T114,T114,Jason Buha,61,4.69,211,45
116,T114,T114,Mike Grob,83,4.69,338,72
117,T114,T114,Nick Price,65,4.69,272,58
118,T119,T119,Fred Funk,112,4.7,494,105
119,T119,T119,Jesper Parnevik,102,4.7,465,99
120,T119,T119,John Riegger,55,4.7,249,53
121,T119,T119,Rory Sabbatini,95,4.7,489,104
122,T119,T119,Kenneth Staton,59,4.7,296,63
123,T119,T119,Steve Stricker,59,4.7,357,76
124,T125,T125,Michael Clark II,54,4.71,330,70
125,T125,T125,Joe Durant,96,4.71,433,92
126,T125,T125,Dudley Hart,66,4.71,405,86
127,T125,T125,Lee Janzen,83,4.71,396,84
128,T125,T125,Per-Ulrik Johansson,96,4.71,353,75
129,T125,T125,Loren Roberts,87,4.71,419,89
130,T125,T125,"Dave Stockton, Jr.",79,4.71,499,106
131,T125,T125,Ty Tryon,52,4.71,311,66
132,T133,T133,Jim Carter,95,4.72,576,122
133,T133,T133,David Frost,80,4.72,406,86
134,T133,T133,Cliff Kresge,102,4.72,477,101
135,T133,T133,Chris Riley,96,4.72,354,75
136,T133,T133,Esteban Toledo,109,4.72,585,124
137,T138,T138,Aaron Barber,94,4.73,497,105
138,T138,T138,Robert Damron,96,4.73,615,130
139,T138,T138,Matt Kuchar,63,4.73,279,59
140,T138,T138,John Morgan,81,4.73,374,79
141,T138,T138,Bob Tway,89,4.73,317,67
142,T138,T138,Vance Veazey,66,4.73,265,56
143,T144,T144,Doug Barron,90,4.74,384,81
144,T144,T144,Brian Bateman,70,4.74,275,58
145,T144,T144,Rich Beem,80,4.74,384,81
146,T144,T144,Joel Edwards,60,4.74,270,57
147,T144,T144,J.L. Lewis,99,4.74,502,106
148,T144,T144,Len Mattiace,94,4.74,422,89
149,T144,T144,Jay Williamson,93,4.74,422,89
150,T151,T151,Chris Anderson,96,4.75,489,103
151,T151,T151,Bob Burns,88,4.75,480,101
152,T151,T151,José Coceres,62,4.75,266,56
153,T151,T151,Matt Gogel,77,4.75,323,68
154,T151,T151,Donnie Hammond,92,4.75,494,104
155,T151,T151,Neal Lancaster,110,4.75,641,135
156,T151,T151,Mark O'Meara,69,4.75,399,84
157,T158,T158,Ian Leggatt,71,4.76,324,68
158,T158,T158,Shigeki Maruyama,87,4.76,300,63
159,T158,T158,Carl Pettersson,80,4.76,457,96
160,T158,T158,Akio Sadakata,83,4.76,438,92
161,T162,T162,Paul Azinger,73,4.77,296,62
162,T162,T162,Todd Barranger,78,4.77,477,100
163,T162,T162,Rocco Mediate,80,4.77,348,73
164,T162,T162,Anthony Painter,87,4.77,386,81
165,T162,T162,Joey Sindelar,93,4.77,429,90
166,T162,T162,Kaname Yokoo,56,4.77,353,74
167,T168,T168,Mark Brooks,90,4.78,449,94
168,T168,T168,Gavin Coles,69,4.78,320,67
169,T168,T168,Ben Curtis,69,4.78,387,81
170,T168,T168,Brian Henninger,56,4.78,282,59
171,T172,T172,Paul Goydos,86,4.79,388,81
172,T172,T172,Jonathan Kaye,91,4.79,345,72
173,T172,T172,Garrett Willis,97,4.79,474,99
174,175,175,John Maginnes,87,4.8,442,92
175,T176,T176,Mathew Goggin,90,4.81,486,101
176,T176,T176,Paul Gow,62,4.81,274,57
177,T176,T176,Richard Johnson,89,4.81,462,96
178,T179,T179,Tom Byrum,97,4.83,493,102
179,T179,T179,Gene Sauers,87,4.83,526,109
180,T179,T179,Mark Wilson,82,4.83,377,78
181,T182,T182,Jason Caron,74,4.84,382,79
182,T182,T182,Brad Elder,51,4.84,276,57
183,T184,T184,Fred Couples,71,4.85,228,47
184,T184,T184,Kenichi Kuboya,91,4.85,446,92
185,186,186,Notah Begay III,92,4.86,350,72
186,T187,T187,Pat Bates,111,4.88,493,101
187,T187,T187,Jay Don Blake,77,4.88,390,80
188,189,189,Jeff Klein,60,4.89,259,53
189,190,190,Steve Allan,53,5.0,180,36
