,Back_9_Round_4_Scoring_Average_RANK THIS WEEK,Back_9_Round_4_Scoring_Average_RANK LAST WEEK,Back_9_Round_4_Scoring_Average_PLAYER NAME,Back_9_Round_4_Scoring_Average_AVG,Back_9_Round_4_Scoring_Average_TOTAL STROKES,Back_9_Round_4_Scoring_Average_TOTAL ROUNDS
0,1,1,Michael Clark II,34.0,170,5
1,2,2,Stephen Ames,34.05,647,19
2,3,3,Mike Heinen,34.13,512,15
3,4,4,Scott Laycock,34.2,342,10
4,5,5,Jim Furyk,34.25,822,24
5,6,6,Paul Gow,34.44,310,9
6,7,7,Robert Allenby,34.56,622,18
7,8,8,Glen Day,34.65,693,20
8,9,9,Briny Baird,34.7,798,23
9,T10,T10,Davis Love III,34.72,625,18
10,T10,T10,Vijay Singh,34.72,868,25
11,12,12,David Sutherland,34.73,382,11
12,13,13,Joe Durant,34.74,660,19
13,T14,T14,Justin Leonard,34.75,556,16
14,T14,T14,John Rollins,34.75,556,16
15,T16,T16,Mike Grob,34.77,452,13
16,T16,T16,Deane Pappas,34.77,452,13
17,18,18,J.P. Hayes,34.79,487,14
18,19,19,Retief Goosen,34.8,522,15
19,T20,T20,Jonathan Byrd,34.81,731,21
20,T20,T20,Dan Forsman,34.81,731,21
21,T20,T20,Spike McRoy,34.81,557,16
22,23,23,Geoff Ogilvy,34.87,523,15
23,24,24,John Huston,34.88,558,16
24,T25,T25,Mike Sposa,34.9,349,10
25,T25,T25,Mark Wilson,34.9,349,10
26,27,27,Gene Sauers,34.92,454,13
27,28,28,Todd Fischer,34.93,524,15
28,29,29,Joey Sindelar,34.94,594,17
29,T30,T30,Stuart Appleby,35.0,595,17
30,T30,T30,Ben Crane,35.0,665,19
31,T30,T30,Marco Dawson,35.0,420,12
32,T30,T30,Jason Gore,35.0,420,12
33,T30,T30,Kent Jones,35.0,420,12
34,T30,T30,John Morgan,35.0,385,11
35,T30,T30,Rod Pampling,35.0,525,15
36,T30,T30,Brett Quigley,35.0,630,18
37,38,38,Tiger Woods,35.06,596,17
38,39,39,Steve Lowery,35.08,456,13
39,40,40,Shaun Micheel,35.1,702,20
40,41,41,Brenden Pappas,35.11,667,19
41,42,42,Harrison Frazar,35.13,562,16
42,43,43,Scott McCarron,35.14,492,14
43,T44,T44,John Maginnes,35.15,457,13
44,T44,T44,Loren Roberts,35.15,703,20
45,46,46,David Peoples,35.17,633,18
46,T47,T47,Jay Don Blake,35.18,387,11
47,T47,T47,Stewart Cink,35.18,774,22
48,T47,T47,Luke Donald,35.18,598,17
49,T47,T47,Matt Gogel,35.18,387,11
50,51,51,Billy Mayfair,35.19,739,21
51,T52,T52,Brad Elder,35.2,176,5
52,T52,T52,Tim Petrovic,35.2,704,20
53,54,54,Peter Jacobsen,35.21,493,14
54,T55,T55,Jay Haas,35.22,634,18
55,T55,T55,Andrew Magee,35.22,634,18
56,T57,T57,Chad Campbell,35.25,846,24
57,T57,T57,Per-Ulrik Johansson,35.25,564,16
58,T57,T57,Neal Lancaster,35.25,705,20
59,T57,T57,John Senden,35.25,705,20
60,T57,T57,Paul Stankowski,35.25,423,12
61,T62,T62,Ernie Els,35.27,529,15
62,T62,T62,Jerry Kelly,35.27,776,22
63,T64,T64,Cameron Beckman,35.29,600,17
64,T64,T64,Tom Lehman,35.29,600,17
65,T66,T66,Tommy Armour III,35.3,353,10
66,T66,T66,Fred Funk,35.3,812,23
67,T66,T66,Ian Leggatt,35.3,353,10
68,T66,T66,John Riegger,35.3,353,10
69,T70,T70,Craig Barlow,35.33,636,18
70,T70,T70,Brad Faxon,35.33,742,21
71,T70,T70,Jeff Sluman,35.33,742,21
72,73,73,David Toms,35.35,601,17
73,T74,T74,Skip Kendall,35.38,849,24
74,T74,T74,Thomas Levet,35.38,566,16
75,76,76,Carlos Franco,35.42,673,19
76,T77,T77,Todd Barranger,35.43,248,7
77,T77,T77,Vance Veazey,35.43,248,7
78,T79,T79,Alex Cejka,35.44,638,18
79,T79,T79,J.L. Lewis,35.44,638,18
80,T79,T79,Patrick Sheehan,35.44,638,18
81,T79,T79,Heath Slocum,35.44,638,18
82,T79,T79,Mike Weir,35.44,638,18
83,84,84,Billy Andrade,35.45,709,20
84,T85,T85,Tom Gillis,35.5,355,10
85,T85,T85,Frank Lickliter II,35.5,568,16
86,T85,T85,Shigeki Maruyama,35.5,568,16
87,T85,T85,Ty Tryon,35.5,142,4
88,89,89,Robert Gamez,35.52,888,25
89,T90,T90,Pat Bates,35.53,675,19
90,T90,T90,David Frost,35.53,533,15
91,T90,T90,Brandt Jobe,35.53,604,17
92,T90,T90,Arron Oberholser,35.53,533,15
93,T90,T90,Chris Riley,35.53,604,17
94,95,95,Hank Kuehne,35.54,462,13
95,96,96,Kevin Sutherland,35.55,711,20
96,97,97,Esteban Toledo,35.56,640,18
97,T98,T98,Mark Brooks,35.57,498,14
98,T98,T98,Kenny Perry,35.57,818,23
99,100,100,Doug Barron,35.58,427,12
100,T101,T101,David Gossett,35.59,605,17
101,T101,T101,Bob Tway,35.59,605,17
102,T103,T103,Jason Buha,35.6,178,5
103,T103,T103,Mathew Goggin,35.6,534,15
104,105,105,Corey Pavin,35.61,641,18
105,T106,T106,Chris Anderson,35.63,570,16
106,T106,T106,Glen Hnatiuk,35.63,570,16
107,T106,T106,Richard Johnson,35.63,570,16
108,T106,T106,Hal Sutton,35.63,570,16
109,T110,T110,Paul Azinger,35.64,392,11
110,T110,T110,Rich Beem,35.64,499,14
111,T112,T112,Tim Clark,35.67,535,15
112,T112,T112,Bob Estes,35.67,749,21
