,Par_3_Scoring_Average_RANK THIS WEEK,Par_3_Scoring_Average_RANK LAST WEEK,Par_3_Scoring_Average_PLAYER NAME,Par_3_Scoring_Average_ROUNDS,Par_3_Scoring_Average_AVG,Par_3_Scoring_Average_TOTAL STROKES,Par_3_Scoring_Average_TOTAL HOLES
138,T131,T131,John Rollins,89,3.09,1054,341
139,T131,T131,Brent Schwarzrock,60,3.09,724,234
140,T131,T131,Kirk Triplett,92,3.09,1133,367
141,T142,T142,Steve Allan,53,3.1,624,201
142,T142,T142,Aaron Baddeley,71,3.1,846,273
143,T142,T142,Aaron Barber,94,3.1,1190,384
144,T142,T142,Bob Burns,88,3.1,1042,336
145,T142,T142,Jason Caron,74,3.1,897,289
146,T142,T142,Paul Gow,62,3.1,777,251
147,T142,T142,Bernhard Langer,65,3.1,806,260
148,T142,T142,Deane Pappas,75,3.1,920,297
149,T142,T142,Mark Wilson,82,3.1,1013,327
150,T151,T151,Steven Alker,87,3.11,1080,347
151,T151,T151,Tommy Armour III,66,3.11,818,263
152,T151,T151,Rich Beem,80,3.11,956,307
153,T151,T151,Jonathan Byrd,101,3.11,1260,405
154,T151,T151,Harrison Frazar,88,3.11,1075,346
155,T151,T151,John Maginnes,87,3.11,1112,357
156,T151,T151,Len Mattiace,94,3.11,1156,372
157,T151,T151,Chris Smith,92,3.11,1151,370
158,T151,T151,Mike Sposa,72,3.11,879,283
159,T151,T151,Kenneth Staton,59,3.11,725,233
160,T151,T151,David Sutherland,77,3.11,935,301
161,T151,T151,Vance Veazey,66,3.11,831,267
162,T151,T151,Garrett Willis,97,3.11,1211,390
163,T164,T164,Doug Barron,90,3.12,1123,360
164,T164,T164,Matt Kuchar,63,3.12,753,241
165,T164,T164,Steve Lowery,86,3.12,1022,328
166,T164,T164,Gene Sauers,87,3.12,1070,343
167,T164,T164,Darron Stiles,93,3.12,1143,366
168,T169,T169,Paul Azinger,73,3.13,929,297
169,T169,T169,Jason Buha,61,3.13,733,234
170,T169,T169,Greg Chalmers,98,3.13,1212,387
171,T169,T169,Jason Gore,83,3.13,1069,342
172,T169,T169,Pat Perez,95,3.13,1200,383
173,T174,T174,Chris Anderson,96,3.14,1225,390
174,T174,T174,Jeff Brehaut,110,3.14,1373,437
175,T174,T174,Darren Clarke,61,3.14,679,216
176,T174,T174,Hank Kuehne,73,3.14,908,289
177,T174,T174,Mark O'Meara,69,3.14,855,272
178,T174,T174,Anthony Painter,87,3.14,1082,345
179,T174,T174,Adam Scott,52,3.14,578,184
180,T181,T181,Mike Grob,83,3.15,1043,331
181,T181,T181,Peter Jacobsen,75,3.15,973,309
182,T181,T181,John Morgan,81,3.15,1011,321
183,T184,T184,Sergio Garcia,62,3.16,707,224
184,T184,T184,"Dave Stockton, Jr.",79,3.16,986,312
185,T184,T184,Kaname Yokoo,56,3.16,693,219
186,187,187,Todd Barranger,78,3.18,966,304
187,188,188,Cameron Yancey,58,3.2,726,227
188,189,189,Jeff Klein,60,3.21,748,233
189,190,190,Ty Tryon,52,3.26,656,201
