,Approach__200_yards_RTP_Score_RANK THIS WEEK,Approach__200_yards_RTP_Score_RANK LAST WEEK,Approach__200_yards_RTP_Score_PLAYER NAME,Approach__200_yards_RTP_Score_ROUNDS,Approach__200_yards_RTP_Score_AVG RTP
168,169,169,Chris Riley,59,-0.057999999999999996
169,170,170,Ryan Armour,107,-0.055999999999999994
170,171,171,Daisuke Maruyama,86,-0.055
171,T172,T172,Justin Leonard,95,-0.054000000000000006
172,T172,T172,José María Olazábal,52,-0.054000000000000006
173,174,174,Rocco Mediate,72,-0.053
174,175,175,Robert Gamez,88,-0.052000000000000005
175,T176,T176,Mark Brooks,53,-0.051
176,T176,T176,Chad Campbell,96,-0.051
177,T176,T176,Craig Kanada,109,-0.051
178,179,179,Bo Van Pelt,104,-0.048
179,180,180,Kevin Stadler,95,-0.046
180,T181,T181,Shaun Micheel,91,-0.045
181,T181,T181,Ian Poulter,63,-0.045
182,183,183,Richard Johnson,93,-0.043
183,184,184,Todd Hamilton,76,-0.04
184,185,185,Matt Hendrix,63,-0.035
185,186,186,Ryuji Imada,104,-0.032
186,187,187,Jeff Sluman,60,-0.025
187,188,188,Bryce Molder,56,-0.015
188,189,189,Craig Bowden,78,-0.013999999999999999
189,190,190,Corey Pavin,81,-0.009000000000000001
190,191,191,Gavin Coles,87,0.004
191,192,192,Brian Gay,107,0.01
192,T193,T193,Fred Funk,65,0.013000000000000001
193,T193,T193,Paul Goydos,60,0.013000000000000001
194,195,195,Ben Curtis,80,0.028999999999999998
195,196,196,Michael Boyd,61,0.049
