,Approaches_from_100-125_yards_Rgh_RANK THIS WEEK,Approaches_from_100-125_yards_Rgh_RANK LAST WEEK,Approaches_from_100-125_yards_Rgh_PLAYER NAME,Approaches_from_100-125_yards_Rgh_ROUNDS,Approaches_from_100-125_yards_Rgh_AVG,Approaches_from_100-125_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_100-125_yards_Rgh_# OF ATTEMPTS,Approaches_from_100-125_yards_Rgh_RELATIVE TO PAR
0,1,1,Jay Williamson,50,"19' 8""",413.333,21,-3
1,2,2,Corey Pavin,81,"20' 7""",329.167,16,-1
2,3,3,J.P. Hayes,89,"23' 2""",1018.9169999999999,44,-1
3,T4,T4,Ken Duke,112,"24' 4""",1020.6669999999999,42,-5
4,T4,T4,Anders Hansen,55,"24' 4""",170.417,7,-2
5,6,6,Glen Day,85,"24' 5""",806.9169999999999,33,E
6,7,7,Steve Allan,63,"24' 6""",832.5,34,-8
7,8,8,Woody Austin,95,"24' 7""",884.6669999999999,36,-1
8,9,9,Phil Mickelson,73,"24' 10""",471.25,19,+6
9,10,10,Dicky Pride,71,"25' 0""",724.3330000000001,29,E
10,11,11,Greg Owen,81,"25' 6""",662.5830000000001,26,+1
11,12,12,Davis Love III,66,"25' 8""",488.083,19,-2
12,13,13,Ryuji Imada,104,"25' 9""",1003.75,39,+2
13,14,14,Chris Riley,59,"25' 11""",569.3330000000001,22,-3
14,15,15,Kevin Sutherland,85,"26' 0""",831.1669999999999,32,+2
15,T16,T16,Jeff Sluman,60,"26' 1""",339.167,13,E
16,T16,T16,Johnson Wagner,97,"26' 1""",1251.583,48,+1
17,18,18,David Toms,80,"26' 2""",812.25,31,+3
18,19,19,Bob Heintz,85,"26' 4""",895.9169999999999,34,-5
19,T20,T20,Bart Bryant,87,"26' 6""",476.75,18,-2
20,T20,T20,Heath Slocum,101,"26' 6""",847.3330000000001,32,-7
21,22,22,Pat Perez,84,"26' 8""",746.9169999999999,28,+1
22,23,23,George McNeill,95,"26' 9""",1070.333,40,-1
23,T24,T24,Jeff Brehaut,59,"26' 10""",724.1669999999999,27,+2
24,T24,T24,Scott Gutschewski,67,"26' 10""",671.5,25,+2
25,T24,T24,Jerry Kelly,101,"26' 10""",939.0,35,-1
26,T24,T24,Bubba Watson,80,"26' 10""",1128.083,42,-2
27,28,28,Padraig Harrington,64,"27' 0""",486.25,18,-2
28,T29,T29,Bubba Dickerson,51,"27' 1""",623.5830000000001,23,-1
29,T29,T29,Vaughn Taylor,91,"27' 1""",839.1669999999999,31,E
30,31,31,Kenny Perry,83,"27' 2""",1141.25,42,-10
31,32,32,Billy Andrade,88,"27' 3""",981.75,36,+2
32,33,33,Robert Garrigus,95,"27' 4""",1993.6670000000001,73,-7
33,34,34,Darron Stiles,65,"27' 6""",495.417,18,+1
34,35,35,Brian Gay,107,"27' 7""",1075.667,39,+2
35,T36,T36,Fred Funk,65,"27' 8""",443.083,16,+2
36,T36,T36,Jeff Maggert,79,"27' 8""",912.5,33,+6
37,T36,T36,John Rollins,102,"27' 8""",1025.0,37,+3
38,39,39,Duffy Waldorf,69,"27' 9""",749.9169999999999,27,-3
39,40,40,Paul Gow,70,"28' 0""",811.9169999999999,29,+1
40,41,41,John Merrick,92,"28' 1""",1122.667,40,E
41,T42,T42,Stuart Appleby,74,"28' 2""",394.833,14,+3
42,T42,T42,Jesper Parnevik,88,"28' 2""",760.6669999999999,27,-1
43,44,44,Nathan Green,103,"28' 3""",960.0830000000001,34,E
44,T45,T45,D.J. Brigman,67,"28' 4""",565.8330000000001,20,E
45,T45,T45,Sergio Garcia,68,"28' 4""",622.8330000000001,22,+2
46,T45,T45,Bob Tway,103,"28' 4""",1104.5,39,+3
47,T48,T48,Tim Clark,66,"28' 6""",541.9169999999999,19,+5
48,T48,T48,Steve Flesch,100,"28' 6""",1283.083,45,-1
49,T50,T50,Jonathan Byrd,73,"28' 7""",827.8330000000001,29,+2
50,T50,T50,John Daly,59,"28' 7""",1314.0,46,+12
51,T50,T50,John Mallinger,96,"28' 7""",1115.417,39,+1
52,T50,T50,Shigeki Maruyama,84,"28' 7""",914.8330000000001,32,+5
53,T54,T54,Lucas Glover,98,"28' 9""",891.75,31,-2
54,T54,T54,Joey Sindelar,75,"28' 9""",517.75,18,-3
55,56,56,Tommy Armour III,81,"28' 10""",864.1669999999999,30,-3
56,T57,T57,Chris DiMarco,79,"29' 0""",638.25,22,+5
57,T57,T57,Rocco Mediate,72,"29' 0""",579.4169999999999,20,E
58,59,59,Chris Stroud,66,"29' 1""",697.1669999999999,24,+4
59,60,60,Kirk Triplett,77,"29' 2""",845.5,29,+1
60,61,61,Eric Axley,107,"29' 3""",1375.8329999999999,47,+2
61,62,62,Parker McLachlin,83,"29' 5""",1148.417,39,+5
62,T63,T63,Stephen Leaney,82,"29' 6""",855.0,29,-1
63,T63,T63,Michael Putnam,96,"29' 6""",1384.5829999999999,47,+1
64,T63,T63,Boo Weekley,101,"29' 6""",1151.917,39,+5
65,T66,T66,Michael Allen,74,"29' 7""",622.0830000000001,21,+6
66,T66,T66,Shaun Micheel,91,"29' 7""",798.4169999999999,27,E
67,68,68,Robert Allenby,90,"29' 8""",1126.917,38,+2
68,T69,T69,Sean O'Hair,98,"29' 9""",1129.833,38,-2
69,T69,T69,Jim Rutledge,59,"29' 9""",654.75,22,+3
70,T71,T71,Chris Couch,76,"29' 10""",1520.4170000000001,51,+1
71,T71,T71,Harrison Frazar,88,"29' 10""",1312.6670000000001,44,-1
72,T73,T73,Geoff Ogilvy,84,"29' 11""",897.9169999999999,30,E
73,T73,T73,Justin Rose,63,"29' 11""",298.91700000000003,10,+1
74,T75,T75,Stewart Cink,91,"30' 0""",1110.667,37,-4
75,T75,T75,Mark Wilson,87,"30' 0""",660.75,22,+7
76,77,77,Gavin Coles,87,"30' 1""",691.1669999999999,23,+1
77,T78,T78,Michael Boyd,61,"30' 2""",783.5830000000001,26,-5
78,T78,T78,Peter Lonard,85,"30' 2""",1176.917,39,+2
79,T78,T78,Tim Petrovic,106,"30' 2""",1178.083,39,+9
80,T78,T78,Tiger Woods,63,"30' 2""",662.75,22,+3
81,82,82,Cameron Beckman,96,"30' 3""",1210.083,40,+1
82,83,83,Matt Hendrix,63,"30' 4""",576.75,19,+6
83,T84,T84,Robert Gamez,88,"30' 5""",729.0830000000001,24,+2
84,T84,T84,Camilo Villegas,82,"30' 5""",791.4169999999999,26,-1
85,86,86,Charles Howell III,89,"30' 6""",1128.667,37,+1
86,T87,T87,Alex Cejka,80,"30' 7""",673.5,22,+1
87,T87,T87,Daniel Chopra,106,"30' 7""",1803.6670000000001,59,+2
88,T89,T89,Vijay Singh,102,"30' 8""",1195.917,39,E
89,T89,T89,Nick Watney,87,"30' 8""",1257.417,41,+6
90,T91,T91,Ryan Armour,107,"30' 10""",1478.9170000000001,48,+10
91,T91,T91,Jeff Gove,103,"30' 10""",1324.0829999999999,43,+1
92,T91,T91,Steve Marino,106,"30' 10""",1449.75,47,+8
93,T91,T91,Michael Sim,52,"30' 10""",801.25,26,-1
94,T95,T95,Tom Johnson,74,"31' 0""",960.4169999999999,31,+3
95,T95,T95,Charles Warren,101,"31' 0""",1269.75,41,+7
96,T97,T97,Joe Durant,88,"31' 1""",900.5,29,+5
97,T97,T97,Trevor Immelman,74,"31' 1""",652.4169999999999,21,+1
98,T97,T97,Anthony Kim,93,"31' 1""",1212.75,39,+5
99,100,100,Jeff Overton,60,"31' 2""",1183.25,38,-3
100,101,101,Mathias Grönberg,95,"31' 3""",1686.0,54,+3
101,102,102,Rich Barcelo,80,"31' 4""",1223.583,39,+10
102,103,103,Rory Sabbatini,81,"31' 5""",848.25,27,+2
103,104,104,Jason Schultz,63,"31' 6""",977.0830000000001,31,+2
104,105,105,Tag Ridings,52,"31' 7""",917.0,29,+1
105,T106,T106,Ernie Els,59,"31' 8""",760.75,24,+7
106,T106,T106,Craig Kanada,109,"31' 8""",1424.0,45,+5
107,108,108,Brett Wetterich,88,"31' 10""",1368.8329999999999,43,-1
108,109,109,Steve Wheatcroft,73,"31' 11""",734.9169999999999,23,+2
109,T110,T110,David Branshaw,83,"32' 1""",1348.0829999999999,42,+2
110,T110,T110,Luke Donald,69,"32' 1""",512.6669999999999,16,+2
111,T112,T112,Cliff Kresge,107,"32' 2""",1801.75,56,+4
112,T112,T112,Joe Ogilvie,102,"32' 2""",1288.167,40,+14
113,T112,T112,Adam Scott,69,"32' 2""",643.5,20,E
114,115,115,Chad Campbell,96,"32' 5""",939.9169999999999,29,+1
115,T116,T116,Richard Johnson,93,"32' 6""",1169.917,36,+4
116,T116,T116,Bryce Molder,56,"32' 6""",845.3330000000001,26,+1
117,T118,T118,J.B. Holmes,71,"32' 7""",1402.75,43,+4
118,T118,T118,Billy Mayfair,98,"32' 7""",813.8330000000001,25,+2
119,T118,T118,Jaco Van Zyl,51,"32' 7""",586.0830000000001,18,+6
120,121,121,Lee Janzen,66,"32' 8""",556.0,17,+1
121,T122,T122,Tom Byrum,50,"33' 0""",494.583,15,+1
122,T122,T122,K.J. Choi,87,"33' 0""",1088.417,33,+2
123,T122,T122,Paul Goydos,60,"33' 0""",428.75,13,+2
124,T122,T122,Todd Hamilton,76,"33' 0""",858.5830000000001,26,+4
125,T122,T122,Brett Quigley,79,"33' 0""",1021.8330000000001,31,+5
126,T127,T127,Craig Bowden,78,"33' 1""",727.8330000000001,22,+2
127,T127,T127,Ted Purdy,102,"33' 1""",1225.167,37,+5
128,T129,T129,Troy Matteson,87,"33' 2""",1427.6670000000001,43,+9
129,T129,T129,Arron Oberholser,69,"33' 2""",895.8330000000001,27,E
130,131,131,Justin Leonard,95,"33' 3""",1029.5,31,+8
131,132,132,John Senden,97,"33' 4""",1399.8329999999999,42,+3
132,T133,T133,Craig Barlow,52,"33' 5""",769.3330000000001,23,E
133,T133,T133,Mark Brooks,53,"33' 5""",434.333,13,+2
134,T133,T133,Kyle Reifers,71,"33' 5""",936.4169999999999,28,+7
135,T136,T136,Mark Calcavecchia,93,"33' 7""",1207.5,36,+4
136,T136,T136,Carl Pettersson,111,"33' 7""",1844.9170000000001,55,+9
137,T136,T136,Jeff Quinney,95,"33' 7""",907.3330000000001,27,+6
138,T136,T136,D.J. Trahan,99,"33' 7""",1579.6670000000001,47,+13
139,140,140,Andrew Buckle,77,"33' 8""",1481.75,44,+5
140,141,141,Hunter Mahan,91,"33' 9""",843.3330000000001,25,+3
141,142,142,Jarrod Lyle,77,"34' 0""",1121.25,33,+1
142,T143,T143,Brendon de Jonge,76,"34' 1""",1433.0,42,+10
143,T143,T143,Will MacKenzie,100,"34' 1""",1705.1670000000001,50,+7
144,145,145,Mathew Goggin,97,"34' 2""",1402.4170000000001,41,-1
145,146,146,Steve Lowery,74,"34' 3""",1094.833,32,+14
146,T147,T147,Stephen Ames,81,"34' 4""",891.5830000000001,26,+6
147,T147,T147,Bo Van Pelt,104,"34' 4""",1440.75,42,+8
148,149,149,Marco Dawson,73,"34' 5""",1203.167,35,+6
149,150,150,Steve Elkington,87,"34' 7""",622.6669999999999,18,+1
150,151,151,Ian Poulter,63,"34' 8""",728.5830000000001,21,+2
151,152,152,Bob Estes,88,"34' 9""",1008.1669999999999,29,+4
152,T153,T153,Charley Hoffman,97,"34' 11""",1953.0,56,+7
153,T153,T153,Chris Tidland,59,"34' 11""",802.4169999999999,23,+6
154,T155,T155,Tom Lehman,62,"35' 0""",454.667,13,+3
155,T155,T155,Frank Lickliter II,95,"35' 0""",1363.8329999999999,39,+6
156,157,157,Kent Jones,97,"35' 2""",1195.417,34,+5
157,T158,T158,Briny Baird,115,"35' 3""",1164.5,33,+8
158,T158,T158,Jason Bohn,57,"35' 3""",705.5,20,+3
159,160,160,Ryan Moore,92,"35' 6""",923.3330000000001,26,+2
160,161,161,Jason Dufner,100,"35' 7""",1388.8329999999999,39,+9
161,162,162,Mike Weir,82,"35' 8""",855.4169999999999,24,E
162,T163,T163,Brian Bateman,55,"35' 10""",537.75,15,+9
163,T163,T163,Ben Curtis,80,"35' 10""",859.6669999999999,24,+4
