,GIR_Percentage_-_100-125_yards_RANK THIS WEEK,GIR_Percentage_-_100-125_yards_RANK LAST WEEK,GIR_Percentage_-_100-125_yards_PLAYER NAME,GIR_Percentage_-_100-125_yards_ROUNDS,GIR_Percentage_-_100-125_yards_%,GIR_Percentage_-_100-125_yards_GREENS HIT,GIR_Percentage_-_100-125_yards_TOTAL HOLES,GIR_Percentage_-_100-125_yards_RELATIVE TO PAR
85,T86,T86,Craig Bowden,78,75.57,99,131,-0.32
86,T86,T86,Jim Rutledge,59,75.57,99,131,-0.12
87,88,88,Lee Janzen,66,75.56,68,90,-0.25
88,89,89,Kevin Sutherland,85,75.51,111,147,-0.24
89,90,90,David Branshaw,83,75.42,135,179,-0.22
90,91,91,Shigeki Maruyama,84,75.36,104,138,-0.32
91,92,92,Joe Durant,88,75.33,113,150,-0.14
92,T93,T93,Sean O'Hair,98,75.16,115,153,-0.27
93,T93,T93,Mark Wilson,87,75.16,121,161,-0.21
94,T95,T95,Billy Mayfair,98,75.0,105,140,-0.24
95,T95,T95,Vijay Singh,102,75.0,120,160,-0.32
96,97,97,Michael Sim,52,74.8,95,127,-0.21
97,98,98,D.J. Brigman,67,74.79,89,119,-0.11
98,99,99,Jeff Brehaut,59,74.62,97,130,-0.22
99,100,100,Jarrod Lyle,77,74.48,108,145,-0.29
100,101,101,Scott Verplank,82,74.47,70,94,-0.34
101,102,102,Luke Donald,69,74.44,67,90,-0.28
102,103,103,Brian Gay,107,74.43,131,176,-0.25
103,104,104,Duffy Waldorf,69,74.42,96,129,-0.16
104,105,105,Greg Owen,81,74.34,113,152,-0.23
105,106,106,Tripp Isenhour,86,74.29,104,140,-0.29
106,107,107,Heath Slocum,101,74.27,127,171,-0.31
107,108,108,Ben Curtis,80,74.17,89,120,-0.15
108,109,109,Daisuke Maruyama,86,74.15,109,147,-0.23
109,110,110,Jason Schultz,63,74.14,86,116,-0.15
110,111,111,José María Olazábal,52,74.07,40,54,-0.13
111,112,112,Shaun Micheel,91,74.05,97,131,-0.12
112,113,113,Cliff Kresge,107,74.0,148,200,-0.24
113,114,114,Pat Perez,84,73.98,91,123,-0.37
114,115,115,Steve Allan,63,73.91,102,138,-0.33
115,116,116,Darron Stiles,65,73.87,82,111,-0.22
116,117,117,Ryan Moore,92,73.85,96,130,-0.23
117,118,118,Freddie Jacobson,70,73.79,107,145,-0.31
118,119,119,Chris Stroud,66,73.77,90,122,-0.33
119,120,120,Tim Clark,66,73.74,73,99,-0.34
120,121,121,Dicky Pride,71,73.68,98,133,-0.27
121,122,122,J.P. Hayes,89,73.65,123,167,-0.28
122,123,123,Brett Wetterich,88,73.64,95,129,-0.12
123,124,124,Steve Wheatcroft,73,73.5,86,117,-0.27
124,T125,T125,John Merrick,92,73.33,143,195,-0.26
125,T125,T125,Bob Tway,103,73.33,132,180,-0.26
126,127,127,Gavin Coles,87,73.23,93,127,-0.23
127,128,128,Vaughn Taylor,91,73.13,98,134,-0.24
128,129,129,Doug LaBelle II,104,73.06,141,193,-0.18
129,130,130,John Mallinger,96,73.02,138,189,-0.24
130,T131,T131,Paul Gow,70,72.97,81,111,-0.3
131,T131,T131,Ted Purdy,102,72.97,135,185,-0.23
132,133,133,Ernie Els,59,72.94,62,85,-0.15
133,134,134,Ryan Palmer,91,72.92,140,192,-0.25
134,135,135,Jesper Parnevik,88,72.79,107,147,-0.36
135,136,136,Brendon de Jonge,76,72.73,112,154,-0.31
136,137,137,Peter Lonard,85,72.58,135,186,-0.27
137,T138,T138,K.J. Choi,87,72.54,103,142,-0.21
138,T138,T138,Stewart Cink,91,72.54,103,142,-0.28
139,140,140,Rod Pampling,92,72.48,108,149,-0.13
140,141,141,Nick Watney,87,72.46,121,167,-0.23
141,T142,T142,Scott Gutschewski,67,72.41,84,116,-0.24
142,T142,T142,Bill Haas,93,72.41,105,145,-0.17
143,T142,T142,Brett Quigley,79,72.41,84,116,-0.24
144,T142,T142,Kirk Triplett,77,72.41,105,145,-0.26
145,146,146,Kent Jones,97,72.32,128,177,-0.3
146,147,147,Kyle Reifers,71,72.31,94,130,-0.14
147,148,148,Bo Van Pelt,104,72.14,145,201,-0.25
148,149,149,Tim Herron,98,72.11,106,147,-0.36
149,150,150,Jason Dufner,100,72.04,134,186,-0.25
150,151,151,Andrew Buckle,77,72.0,108,150,-0.24
151,152,152,Jaco Van Zyl,51,71.79,56,78,-0.16
152,153,153,Brian Bateman,55,71.74,66,92,-0.14
153,154,154,Richard Johnson,93,71.6,116,162,-0.16
154,155,155,Boo Weekley,101,71.35,127,178,-0.29
155,156,156,Dean Wilson,92,71.33,102,143,-0.26
156,157,157,Jason Gore,86,71.26,119,167,-0.26
157,158,158,Daniel Chopra,106,71.09,150,211,-0.28
158,159,159,Tag Ridings,52,70.91,78,110,-0.23
159,160,160,José Coceres,50,70.67,53,75,-0.09
160,161,161,Craig Lile,77,70.63,101,143,-0.34
161,162,162,Chris Couch,76,70.59,120,170,-0.26
162,163,163,Aaron Baddeley,83,70.4,88,125,-0.22
163,164,164,Mike Weir,82,70.27,78,111,-0.32
164,165,165,Anthony Kim,93,70.0,91,130,-0.16
165,166,166,Hunter Mahan,91,69.81,111,159,-0.26
166,167,167,Jason Bohn,57,69.7,69,99,-0.25
167,168,168,Carl Pettersson,111,69.67,147,211,-0.25
168,169,169,Steve Elkington,87,69.63,94,135,-0.26
169,170,170,Jeff Quinney,95,69.62,110,158,-0.26
170,171,171,Mathias Grönberg,95,69.57,144,207,-0.21
171,172,172,Rich Barcelo,80,69.5,98,141,-0.26
172,173,173,Brian Davis,101,69.46,116,167,-0.27
173,174,174,Matt Hendrix,63,69.17,83,120,-0.19
174,175,175,Jonathan Byrd,73,69.03,78,113,-0.37
175,176,176,D.J. Trahan,99,69.01,118,171,-0.18
176,177,177,Robert Garrigus,95,68.98,149,216,-0.32
177,T178,T178,Anders Hansen,55,68.75,44,64,-0.39
178,T178,T178,J.B. Holmes,71,68.75,99,144,-0.23
179,180,180,Johnson Wagner,97,68.68,125,182,-0.23
180,181,181,Steve Lowery,74,68.67,103,150,-0.3
181,182,182,Kevin Stadler,95,68.16,122,179,-0.2
182,183,183,John Daly,59,67.59,73,108,-0.16
183,184,184,Padraig Harrington,64,67.44,58,86,-0.24
184,185,185,Tom Pernice Jr.,104,67.09,106,158,-0.19
185,186,186,Mark Calcavecchia,93,67.06,114,170,-0.27
186,187,187,Troy Matteson,87,67.05,118,176,-0.21
187,188,188,Todd Hamilton,76,66.93,85,127,-0.29
188,189,189,Charley Hoffman,97,66.67,122,183,-0.27
189,190,190,Harrison Frazar,88,66.29,116,175,-0.28
190,191,191,Davis Love III,66,66.15,86,130,-0.2
191,192,192,Retief Goosen,50,66.13,41,62,-0.07
192,193,193,Kevin Na,84,64.67,97,150,-0.19
193,194,194,Chris DiMarco,79,64.34,83,129,-0.27
194,195,195,Henrik Stenson,52,63.29,50,79,-0.12
195,196,196,Mark Hensby,81,62.6,82,131,-0.3
