,GIR_Percentage_-_175-200_yards_RANK THIS WEEK,GIR_Percentage_-_175-200_yards_RANK LAST WEEK,GIR_Percentage_-_175-200_yards_PLAYER NAME,GIR_Percentage_-_175-200_yards_ROUNDS,GIR_Percentage_-_175-200_yards_%,GIR_Percentage_-_175-200_yards_GREENS HIT,GIR_Percentage_-_175-200_yards_TOTAL HOLES,GIR_Percentage_-_175-200_yards_RELATIVE TO PAR
0,1,1,Tiger Woods,63,68.46,89,130,-0.17
1,2,2,Tom Lehman,62,65.29,111,170,-0.14
2,3,3,Jeff Overton,60,64.19,95,148,-0.11
3,4,4,John Senden,97,63.93,179,280,-0.09
4,5,5,Stephen Leaney,82,63.82,187,293,-0.19
5,6,6,Phil Mickelson,73,62.75,96,153,-0.07
6,7,7,Tommy Armour III,81,62.7,116,185,-0.14
7,8,8,Billy Mayfair,98,62.46,183,293,-0.12
8,9,9,Briny Baird,115,62.43,221,354,-0.06
9,10,10,Shaun Micheel,91,62.26,160,257,-0.14
10,11,11,Rod Pampling,92,62.07,144,232,-0.13
11,12,12,Steve Lowery,74,61.99,137,221,-0.17
12,13,13,Steve Stricker,81,61.63,151,245,-0.23
13,14,14,Robert Garrigus,95,61.41,148,241,-0.09
14,15,15,Cameron Beckman,96,61.31,168,274,-0.1
15,16,16,Chad Campbell,96,61.14,129,211,-0.09
16,17,17,Matt Hendrix,63,61.07,91,149,-0.1
17,18,18,Joey Sindelar,75,60.61,140,231,-0.1
18,19,19,Bo Van Pelt,104,60.49,173,286,-0.13
19,20,20,J.J. Henry,86,60.09,128,213,-0.05
20,21,21,Ryan Moore,92,60.0,153,255,-0.12
21,22,22,Trevor Immelman,74,59.56,109,183,-0.05
22,23,23,Scott Verplank,82,59.48,138,232,-0.08
23,24,24,Anthony Kim,93,59.29,150,253,-0.13
24,25,25,D.J. Trahan,99,59.21,164,277,-0.12
25,T26,T26,Zach Johnson,76,59.13,123,208,-0.13
26,T26,T26,Kevin Stadler,95,59.13,136,230,-0.1
27,28,28,David Branshaw,83,59.07,140,237,-0.09
28,29,29,Jim Rutledge,59,59.03,85,144,-0.06
29,30,30,Duffy Waldorf,69,58.99,105,178,-0.09
30,31,31,Lee Janzen,66,58.93,99,168,-0.08
31,32,32,Michael Putnam,96,58.8,157,267,-0.17
32,33,33,Justin Rose,63,58.78,87,148,-0.14
33,34,34,Charles Warren,101,58.72,165,281,-0.07
34,35,35,Ted Purdy,102,58.7,162,276,-0.04
35,36,36,Greg Owen,81,58.57,123,210,-0.03
36,37,37,Johnson Wagner,97,58.5,172,294,-0.11
37,38,38,Jeff Quinney,95,58.38,195,334,-0.2
38,39,39,Craig Barlow,52,58.17,89,153,0.01
39,40,40,Jesper Parnevik,88,58.16,139,239,-0.17
40,41,41,Charley Hoffman,97,58.14,150,258,-0.11
41,42,42,Steve Marino,106,58.09,158,272,-0.11
42,43,43,Kevin Sutherland,85,58.08,115,198,-0.13
43,44,44,Ernie Els,59,58.02,76,131,-0.17
44,T45,T45,Jim Furyk,84,57.89,143,247,-0.13
45,T45,T45,John Merrick,92,57.89,143,247,-0.06
46,47,47,Luke Donald,69,57.78,104,180,-0.14
47,48,48,Anders Hansen,55,57.64,83,144,-0.1
48,49,49,Bubba Watson,80,57.63,102,177,-0.09
49,50,50,Kenny Perry,83,57.5,138,240,-0.16
50,51,51,Davis Love III,66,57.34,82,143,-0.2
51,52,52,Jeff Gove,103,57.33,176,307,-0.11
52,53,53,Stewart Cink,91,57.14,128,224,-0.11
53,54,54,Camilo Villegas,82,57.09,141,247,-0.09
54,T55,T55,Jason Dufner,100,56.99,159,279,-0.09
55,T55,T55,Charlie Wi,90,56.99,163,286,-0.12
56,57,57,Robert Allenby,90,56.72,135,238,-0.08
57,58,58,Brett Wetterich,88,56.63,111,196,-0.14
58,59,59,Jay Williamson,50,56.59,73,129,-0.21
59,60,60,Fred Funk,65,56.54,121,214,-0.09
60,61,61,Jeff Maggert,79,56.39,150,266,-0.12
61,62,62,Daniel Chopra,106,56.32,147,261,-0.08
62,63,63,Sean O'Hair,98,56.31,165,293,-0.05
63,64,64,Joe Durant,88,56.3,134,238,-0.08
64,65,65,Rocco Mediate,72,56.22,140,249,-0.16
65,66,66,Rich Barcelo,80,56.19,127,226,-0.13
66,67,67,Mathew Goggin,97,56.11,147,262,-0.05
67,T68,T68,Steve Allan,63,56.1,92,164,-0.1
68,T68,T68,Vijay Singh,102,56.1,138,246,-0.12
69,70,70,J.B. Holmes,71,56.07,97,173,-0.18
70,71,71,Alex Cejka,80,56.05,125,223,-0.07
71,72,72,Mark Brooks,53,56.0,70,125,-0.07
72,73,73,Rich Beem,89,55.9,128,229,-0.09
73,74,74,Mark Wilson,87,55.86,143,256,-0.06
74,75,75,D.J. Brigman,67,55.81,96,172,-0.15
75,76,76,Matt Kuchar,85,55.8,154,276,-0.14
76,T77,T77,Steve Flesch,100,55.79,188,337,-0.07
77,T77,T77,Jason Gore,86,55.79,135,242,-0.09
78,79,79,Brian Davis,101,55.7,176,316,-0.14
79,80,80,Andrew Buckle,77,55.61,114,205,-0.12
80,81,81,K.J. Choi,87,55.56,125,225,-0.23
81,82,82,Doug LaBelle II,104,55.52,181,326,-0.07
82,83,83,Hunter Mahan,91,55.5,121,218,-0.15
83,84,84,Michael Allen,74,55.45,112,202,-0.17
84,85,85,Chris Couch,76,55.4,118,213,-0.17
85,86,86,Dean Wilson,92,55.29,162,293,-0.15
86,87,87,Jason Bohn,57,55.22,111,201,-0.1
87,88,88,Carl Pettersson,111,55.12,167,303,-0.19
88,89,89,Jonathan Byrd,73,55.08,103,187,-0.24
89,90,90,Darron Stiles,65,55.03,93,169,-0.02
90,91,91,Ryan Palmer,91,54.94,139,253,-0.14
91,92,92,Robert Gamez,88,54.89,146,266,-0.1
92,93,93,Kent Jones,97,54.86,158,288,-0.06
93,T94,T94,Will MacKenzie,100,54.85,181,330,-0.12
94,T94,T94,Heath Slocum,101,54.85,181,330,-0.2
95,96,96,Frank Lickliter II,95,54.77,155,283,-0.15
96,97,97,Pat Perez,84,54.71,122,223,-0.15
97,98,98,Tim Herron,98,54.64,153,280,-0.13
98,99,99,Tim Petrovic,106,54.63,183,335,-0.1
99,100,100,John Daly,59,54.62,65,119,-0.12
100,101,101,Daisuke Maruyama,86,54.55,132,242,-0.05
101,102,102,John Rollins,102,54.51,151,277,-0.11
102,103,103,Craig Lile,77,54.47,134,246,-0.15
103,104,104,Bob Estes,88,54.42,154,283,-0.14
104,105,105,Marco Dawson,73,54.41,111,204,-0.14
105,106,106,Nick Watney,87,54.35,100,184,-0.1
106,107,107,Tom Byrum,50,54.29,76,140,-0.07
107,108,108,Vaughn Taylor,91,54.09,139,257,-0.12
108,109,109,Gavin Coles,87,54.05,160,296,-0.13
109,110,110,Kyle Reifers,71,54.04,107,198,-0.07
110,111,111,Mathias Grönberg,95,53.94,137,254,-0.18
111,112,112,Henrik Stenson,52,53.92,55,102,-0.2
112,113,113,Scott Gutschewski,67,53.89,90,167,-0.08
113,114,114,Freddie Jacobson,70,53.88,132,245,-0.23
114,115,115,Stuart Appleby,74,53.85,98,182,-0.1
115,116,116,José Coceres,50,53.7,87,162,-0.14
116,117,117,Woody Austin,95,53.69,160,298,-0.08
117,118,118,Padraig Harrington,64,53.52,76,142,-0.17
118,119,119,Dicky Pride,71,53.5,107,200,-0.1
119,120,120,Jerry Kelly,101,53.44,140,262,-0.16
120,121,121,Chris Stroud,66,53.37,95,178,-0.06
121,122,122,Troy Matteson,87,53.33,128,240,-0.12
122,123,123,Tom Johnson,74,53.27,106,199,-0.1
123,124,124,Jaco Van Zyl,51,53.19,75,141,-0.08
124,125,125,Ryan Armour,107,53.13,170,320,-0.11
125,126,126,George McNeill,95,53.03,140,264,-0.13
126,127,127,Jason Schultz,63,53.01,88,166,-0.06
127,128,128,Bart Bryant,87,52.99,142,268,-0.18
128,129,129,Kirk Triplett,77,52.94,126,238,-0.1
129,T130,T130,Richard Johnson,93,52.76,172,326,-0.12
130,T130,T130,Nick O'Hern,72,52.76,105,199,-0.05
131,132,132,Stephen Ames,81,52.73,116,220,-0.2
132,133,133,Brett Quigley,79,52.68,108,205,-0.14
133,134,134,Tim Clark,66,52.66,99,188,-0.22
134,135,135,Billy Andrade,88,52.63,150,285,-0.14
135,136,136,Glen Day,85,52.55,144,274,-0.1
136,137,137,Lucas Glover,98,52.54,124,236,-0.2
137,138,138,Harrison Frazar,88,52.53,114,217,-0.06
138,139,139,Ken Duke,112,52.45,171,326,-0.17
139,140,140,Nathan Green,103,52.4,164,313,-0.13
140,141,141,Sergio Garcia,68,52.36,100,191,-0.17
141,142,142,Brendon de Jonge,76,52.13,98,188,-0.07
142,143,143,Charles Howell III,89,51.87,111,214,-0.09
143,144,144,Eric Axley,107,51.84,155,299,-0.1
144,145,145,Steve Elkington,87,51.71,136,263,-0.07
145,146,146,Jarrod Lyle,77,51.53,101,196,-0.03
146,147,147,Mark Calcavecchia,93,51.48,122,237,-0.18
147,148,148,Boo Weekley,101,51.46,123,239,-0.1
148,149,149,Bill Haas,93,51.45,124,241,-0.06
149,150,150,Parker McLachlin,83,51.41,128,249,-0.13
150,151,151,Justin Leonard,95,51.34,153,298,-0.1
151,152,152,Chris DiMarco,79,51.26,122,238,-0.1
152,153,153,Tag Ridings,52,51.22,63,123,-0.16
153,154,154,Geoff Ogilvy,84,51.08,95,186,-0.04
154,155,155,Brian Gay,107,51.05,194,380,-0.14
155,156,156,Jeff Brehaut,59,50.97,79,155,-0.03
156,157,157,Cliff Kresge,107,50.96,186,365,-0.12
157,158,158,Craig Bowden,78,50.86,118,232,-0.06
158,159,159,Bob Heintz,85,50.84,121,238,-0.23
159,160,160,Craig Kanada,109,50.58,173,342,-0.1
160,161,161,Rory Sabbatini,81,50.52,97,192,-0.18
161,162,162,J.P. Hayes,89,50.41,123,244,-0.14
162,163,163,Joe Ogilvie,102,50.34,146,290,-0.19
163,164,164,Adam Scott,69,50.32,78,155,-0.18
164,165,165,Mark Hensby,81,50.18,136,271,-0.15
165,T166,T166,John Mallinger,96,50.0,165,330,-0.13
166,T166,T166,Paul Stankowski,52,50.0,65,130,-0.17
167,T166,T166,Mike Weir,82,50.0,96,192,-0.07
168,169,169,Ryuji Imada,104,49.7,163,328,-0.15
169,170,170,Chris Tidland,59,49.69,79,159,-0.09
170,171,171,Peter Lonard,85,49.6,124,250,-0.18
171,172,172,David Toms,80,49.52,104,210,-0.14
172,173,173,Tom Pernice Jr.,104,49.49,146,295,-0.18
173,174,174,Bob Tway,103,49.35,153,310,-0.12
174,175,175,José María Olazábal,52,49.21,62,126,-0.18
175,176,176,Arron Oberholser,69,48.89,88,180,-0.17
176,177,177,Bryce Molder,56,48.84,63,129,-0.1
177,178,178,Steve Wheatcroft,73,48.17,92,191,-0.07
178,T179,T179,Michael Boyd,61,47.83,88,184,-0.17
179,T179,T179,Brandt Snedeker,105,47.83,154,322,-0.15
180,181,181,Paul Gow,70,47.64,91,191,-0.11
181,182,182,Tripp Isenhour,86,47.57,127,267,-0.12
182,183,183,Paul Goydos,60,47.27,78,165,-0.13
183,184,184,Kevin Na,84,46.64,118,253,-0.13
184,185,185,Michael Sim,52,46.62,69,148,-0.13
185,186,186,Corey Pavin,81,46.46,138,297,-0.09
186,187,187,Ian Poulter,63,46.36,70,151,-0.04
187,188,188,Aaron Baddeley,83,46.01,98,213,-0.26
188,189,189,Brian Bateman,55,45.93,62,135,-0.03
189,190,190,Jeff Sluman,60,45.71,64,140,-0.13
190,191,191,Shigeki Maruyama,84,44.84,126,281,-0.11
191,192,192,Chris Riley,59,44.83,78,174,-0.09
192,193,193,Todd Hamilton,76,44.04,96,218,-0.07
193,194,194,Ben Curtis,80,43.56,98,225,-0.12
194,195,195,Retief Goosen,50,41.0,41,100,-0.17
195,196,196,Bubba Dickerson,51,40.34,48,119,-0.13
