,Approaches_50-75_yards-Rgh_RTP_RANK THIS WEEK,Approaches_50-75_yards-Rgh_RTP_RANK LAST WEEK,Approaches_50-75_yards-Rgh_RTP_PLAYER NAME,Approaches_50-75_yards-Rgh_RTP_ROUNDS,Approaches_50-75_yards-Rgh_RTP_AVG RTP
0,1,1,Jonathan Byrd,73,-.714
1,T2,T2,Tom Byrum,50,-.400
2,T2,T2,Hunter Mahan,91,-.400
3,4,4,Aaron Baddeley,83,-.214
4,T5,T5,Michael Allen,74,-.200
5,T5,T5,Steve Marino,106,-.200
6,T5,T5,Jeff Sluman,60,-.200
7,T5,T5,David Toms,80,-.200
8,9,9,Ryuji Imada,104,-.158
9,10,10,Mark Calcavecchia,93,-.143
10,11,11,Justin Leonard,95,-.111
11,T12,T12,Phil Mickelson,73,-.091
12,T12,T12,Rory Sabbatini,81,-.091
13,14,14,Kenny Perry,83,-.071
14,T15,T15,Brian Davis,101,-.067
15,T15,T15,Will MacKenzie,100,-.067
16,17,17,J.B. Holmes,71,-.043
17,18,18,Tim Petrovic,106,-.037
18,T19,T19,Robert Allenby,90,E
19,T19,T19,Stephen Ames,81,E
20,T19,T19,Cameron Beckman,96,E
21,T19,T19,Jason Bohn,57,E
22,T19,T19,Craig Bowden,78,E
23,T19,T19,Alex Cejka,80,E
24,T19,T19,José Coceres,50,E
25,T19,T19,Glen Day,85,E
26,T19,T19,Brendon de Jonge,76,E
27,T19,T19,Fred Funk,65,E
28,T19,T19,Lucas Glover,98,E
29,T19,T19,Mathias Grönberg,95,E
30,T19,T19,J.J. Henry,86,E
31,T19,T19,Trevor Immelman,74,E
32,T19,T19,Jerry Kelly,101,E
33,T19,T19,George McNeill,95,E
34,T19,T19,Arron Oberholser,69,E
35,T19,T19,Rod Pampling,92,E
36,T19,T19,Jesper Parnevik,88,E
37,T19,T19,Carl Pettersson,111,E
38,T19,T19,Ian Poulter,63,E
39,T19,T19,Dicky Pride,71,E
40,T19,T19,Jim Rutledge,59,E
41,T19,T19,Michael Sim,52,E
42,T19,T19,Joey Sindelar,75,E
43,T19,T19,Chris Tidland,59,E
44,T19,T19,Scott Verplank,82,E
45,T19,T19,Jay Williamson,50,E
46,T19,T19,Dean Wilson,92,E
47,T48,T48,Robert Garrigus,95,+.048
48,T48,T48,Bubba Watson,80,+.048
49,50,50,J.P. Hayes,89,+.056
50,T51,T51,Woody Austin,95,+.067
51,T51,T51,Mathew Goggin,97,+.067
52,53,53,Ted Purdy,102,+.077
53,54,54,Chris Couch,76,+.080
54,T55,T55,Eric Axley,107,+.083
55,T55,T55,Daisuke Maruyama,86,+.083
56,T55,T55,John Merrick,92,+.083
57,T55,T55,Geoff Ogilvy,84,+.083
58,T59,T59,Stuart Appleby,74,+.091
59,T59,T59,Johnson Wagner,97,+.091
60,T61,T61,Tommy Armour III,81,+.100
61,T61,T61,Ernie Els,59,+.100
62,T61,T61,Jarrod Lyle,77,+.100
63,T61,T61,Shigeki Maruyama,84,+.100
64,65,65,Tim Herron,98,+.111
65,T66,T66,Steve Elkington,87,+.118
66,T66,T66,Bob Estes,88,+.118
67,T68,T68,Brian Bateman,55,+.125
68,T68,T68,Sergio Garcia,68,+.125
69,T68,T68,Bill Haas,93,+.125
70,T68,T68,Stephen Leaney,82,+.125
71,T68,T68,Billy Mayfair,98,+.125
72,73,73,Ken Duke,112,+.136
73,T74,T74,Bart Bryant,87,+.143
74,T74,T74,Tim Clark,66,+.143
75,T74,T74,Brandt Snedeker,105,+.143
76,T77,T77,Jeff Gove,103,+.154
77,T77,T77,Freddie Jacobson,70,+.154
78,T77,T77,Frank Lickliter II,95,+.154
79,T77,T77,Bob Tway,103,+.154
80,81,81,Ryan Moore,92,+.158
81,T82,T82,Craig Barlow,52,+.167
82,T82,T82,Cliff Kresge,107,+.167
83,T82,T82,Steve Stricker,81,+.167
84,85,85,Vijay Singh,102,+.179
85,T86,T86,John Rollins,102,+.182
86,T86,T86,D.J. Trahan,99,+.182
87,88,88,Jaco Van Zyl,51,+.188
88,T89,T89,Harrison Frazar,88,+.200
89,T89,T89,Tom Lehman,62,+.200
90,T89,T89,Joe Ogilvie,102,+.200
91,T89,T89,Kevin Sutherland,85,+.200
92,93,93,Nathan Green,103,+.211
93,T94,T94,Andrew Buckle,77,+.214
94,T94,T94,Marco Dawson,73,+.214
95,T94,T94,Jason Schultz,63,+.214
96,97,97,Daniel Chopra,106,+.217
97,98,98,Henrik Stenson,52,+.222
98,T99,T99,Jason Dufner,100,+.231
99,T99,T99,Joe Durant,88,+.231
100,T99,T99,Paul Gow,70,+.231
101,T102,T102,Jeff Maggert,79,+.235
102,T102,T102,Sean O'Hair,98,+.235
103,104,104,Anthony Kim,93,+.238
104,T105,T105,Steve Allan,63,+.250
105,T105,T105,Tom Johnson,74,+.250
106,T105,T105,John Mallinger,96,+.250
107,T105,T105,Jeff Overton,60,+.250
108,T105,T105,Justin Rose,63,+.250
109,110,110,David Branshaw,83,+.273
110,T111,T111,Parker McLachlin,83,+.286
111,T111,T111,Bryce Molder,56,+.286
112,T111,T111,José María Olazábal,52,+.286
113,T111,T111,Steve Wheatcroft,73,+.286
114,T111,T111,Mark Wilson,87,+.286
115,116,116,Kevin Na,84,+.294
116,117,117,John Senden,97,+.308
117,118,118,Tripp Isenhour,86,+.313
118,T119,T119,K.J. Choi,87,+.333
119,T119,T119,Scott Gutschewski,67,+.333
120,T119,T119,Padraig Harrington,64,+.333
121,T119,T119,Charley Hoffman,97,+.333
122,T119,T119,Charles Howell III,89,+.333
123,T119,T119,Lee Janzen,66,+.333
124,T119,T119,Peter Lonard,85,+.333
125,T119,T119,Brett Quigley,79,+.333
126,T119,T119,Kyle Reifers,71,+.333
127,T119,T119,Chris Stroud,66,+.333
128,T119,T119,Kirk Triplett,77,+.333
129,T119,T119,Duffy Waldorf,69,+.333
130,T131,T131,D.J. Brigman,67,+.357
131,T131,T131,John Daly,59,+.357
132,T133,T133,Rocco Mediate,72,+.364
133,T133,T133,Michael Putnam,96,+.364
134,T135,T135,Briny Baird,115,+.375
135,T135,T135,Jim Furyk,84,+.375
136,T135,T135,Kevin Stadler,95,+.375
137,138,138,Craig Lile,77,+.385
138,T139,T139,Ryan Armour,107,+.389
139,T139,T139,Greg Owen,81,+.389
140,T141,T141,Mark Hensby,81,+.400
141,T141,T141,Davis Love III,66,+.400
142,T141,T141,Troy Matteson,87,+.400
143,T141,T141,Tiger Woods,63,+.400
144,T145,T145,Gavin Coles,87,+.417
145,T145,T145,Richard Johnson,93,+.417
146,T145,T145,Pat Perez,84,+.417
147,T148,T148,Chris DiMarco,79,+.429
148,T148,T148,Brett Wetterich,88,+.429
149,T150,T150,Bubba Dickerson,51,+.455
150,T150,T150,Nick O'Hern,72,+.455
151,152,152,Charles Warren,101,+.467
152,153,153,Ryan Palmer,91,+.474
153,T154,T154,Chad Campbell,96,+.500
154,T154,T154,Stewart Cink,91,+.500
155,T154,T154,Steve Flesch,100,+.500
156,T154,T154,Anders Hansen,55,+.500
157,T154,T154,Bob Heintz,85,+.500
158,T154,T154,Kent Jones,97,+.500
159,T154,T154,Matt Kuchar,85,+.500
160,T154,T154,Steve Lowery,74,+.500
161,T154,T154,Tom Pernice Jr.,104,+.500
162,T154,T154,Chris Riley,59,+.500
163,T154,T154,Darron Stiles,65,+.500
164,T154,T154,Nick Watney,87,+.500
165,T154,T154,Boo Weekley,101,+.500
166,167,167,Ben Curtis,80,+.533
167,168,168,Rich Barcelo,80,+.538
168,T169,T169,Craig Kanada,109,+.545
169,T169,T169,Charlie Wi,90,+.545
170,T171,T171,Billy Andrade,88,+.571
171,T171,T171,Heath Slocum,101,+.571
172,T173,T173,Mark Brooks,53,+.600
173,T173,T173,Brian Gay,107,+.600
174,T173,T173,Retief Goosen,50,+.600
175,T173,T173,Corey Pavin,81,+.600
176,177,177,Camilo Villegas,82,+.615
177,T178,T178,Todd Hamilton,76,+.636
178,T178,T178,Doug LaBelle II,104,+.636
179,T180,T180,Rich Beem,89,+.667
180,T180,T180,Robert Gamez,88,+.667
181,T180,T180,Shaun Micheel,91,+.667
182,T180,T180,Adam Scott,69,+.667
183,T180,T180,Bo Van Pelt,104,+.667
184,T185,T185,Michael Boyd,61,+.714
185,T185,T185,Paul Stankowski,52,+.714
186,T187,T187,Jason Gore,86,+.750
187,T187,T187,Zach Johnson,76,+.750
188,T187,T187,Jeff Quinney,95,+.750
189,T187,T187,Tag Ridings,52,+.750
190,191,191,Paul Goydos,60,+.778
191,192,192,Vaughn Taylor,91,+.800
192,193,193,Mike Weir,82,+.857
193,194,194,Matt Hendrix,63,+.875
194,195,195,Jeff Brehaut,59,+1.000
195,196,196,Luke Donald,69,+1.100
