,Approach_150-175_yards_RTP_Score_RANK THIS WEEK,Approach_150-175_yards_RTP_Score_RANK LAST WEEK,Approach_150-175_yards_RTP_Score_PLAYER NAME,Approach_150-175_yards_RTP_Score_ROUNDS,Approach_150-175_yards_RTP_Score_AVG RTP
0,1,1,Tiger Woods,63,-.169
1,2,2,Shaun Micheel,91,-.137
2,3,3,Sergio Garcia,68,-.132
3,4,4,K.J. Choi,87,-.129
4,5,5,Brendon de Jonge,76,-.116
5,6,6,Jim Furyk,84,-.114
6,7,7,Ryuji Imada,104,-.113
7,8,8,Justin Leonard,95,-.109
8,9,9,Brian Gay,107,-.107
9,10,10,Aaron Baddeley,83,-.105
10,11,11,Freddie Jacobson,70,-.101
11,12,12,Tim Clark,66,-.100
12,13,13,Tom Lehman,62,-.097
13,14,14,Harrison Frazar,88,-.095
14,15,15,Dicky Pride,71,-.092
15,16,16,Stewart Cink,91,-.090
16,17,17,Camilo Villegas,82,-.080
17,T18,T18,Lucas Glover,98,-.078
18,T18,T18,Justin Rose,63,-.078
19,20,20,Bo Van Pelt,104,-.077
20,21,21,Adam Scott,69,-.073
21,T22,T22,Richard Johnson,93,-.071
22,T22,T22,Boo Weekley,101,-.071
23,24,24,Tim Herron,98,-.067
24,25,25,Rory Sabbatini,81,-.066
25,26,26,Matt Kuchar,85,-.064
26,T27,T27,George McNeill,95,-.062
27,T27,T27,Brandt Snedeker,105,-.062
28,29,29,Craig Lile,77,-.061
29,30,30,Doug LaBelle II,104,-.060
30,31,31,Bart Bryant,87,-.059
31,32,32,José Coceres,50,-.057
32,T33,T33,Greg Owen,81,-.056
33,T33,T33,David Toms,80,-.056
34,T35,T35,Nathan Green,103,-.050
35,T35,T35,Arron Oberholser,69,-.050
36,T35,T35,Michael Sim,52,-.050
37,T35,T35,Mark Wilson,87,-.050
38,39,39,Chad Campbell,96,-.049
39,40,40,Mark Brooks,53,-.046
40,41,41,Steve Stricker,81,-.045
41,42,42,Carl Pettersson,111,-.043
42,T43,T43,Ian Poulter,63,-.042
43,T43,T43,Johnson Wagner,97,-.042
44,45,45,Andrew Buckle,77,-.041
45,46,46,Luke Donald,69,-.040
46,T47,T47,Jason Bohn,57,-.039
47,T47,T47,Charles Howell III,89,-.039
48,T47,T47,Jeff Overton,60,-.039
49,T50,T50,Trevor Immelman,74,-.038
50,T50,T50,Shigeki Maruyama,84,-.038
51,T52,T52,Michael Allen,74,-.037
52,T52,T52,Cameron Beckman,96,-.037
53,T52,T52,Robert Gamez,88,-.037
54,T52,T52,Tom Pernice Jr.,104,-.037
55,T52,T52,Brett Quigley,79,-.037
56,T52,T52,Jeff Quinney,95,-.037
57,58,58,Zach Johnson,76,-.036
58,T59,T59,Anthony Kim,93,-.034
59,T59,T59,John Merrick,92,-.034
60,T59,T59,Jay Williamson,50,-.034
61,T62,T62,Mark Calcavecchia,93,-.030
62,T62,T62,Mike Weir,82,-.030
63,T64,T64,John Daly,59,-.029
64,T64,T64,Jason Dufner,100,-.029
65,T64,T64,Cliff Kresge,107,-.029
66,T64,T64,Jesper Parnevik,88,-.029
67,68,68,Scott Verplank,82,-.028
68,69,69,Ryan Moore,92,-.023
69,T70,T70,Tommy Armour III,81,-.021
70,T70,T70,Ken Duke,112,-.021
