,Approaches_from_200-225_yards_Rgh_RANK THIS WEEK,Approaches_from_200-225_yards_Rgh_RANK LAST WEEK,Approaches_from_200-225_yards_Rgh_PLAYER NAME,Approaches_from_200-225_yards_Rgh_ROUNDS,Approaches_from_200-225_yards_Rgh_AVG,Approaches_from_200-225_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_200-225_yards_Rgh_# OF ATTEMPTS,Approaches_from_200-225_yards_Rgh_RELATIVE TO PAR
0,1,1,Adam Scott,69,"40' 6""",405.167,10,E
1,2,2,Jay Williamson,50,"43' 11""",219.583,5,-2
2,3,3,Joey Sindelar,75,"44' 1""",572.6669999999999,13,+1
3,4,4,Mike Weir,82,"44' 5""",355.25,8,-1
4,5,5,Arron Oberholser,69,"45' 3""",678.4169999999999,15,-1
5,6,6,Corey Pavin,81,"46' 11""",1267.25,27,+4
6,7,7,Chris DiMarco,79,"47' 8""",1001.0830000000001,21,+2
7,8,8,Rich Beem,89,"48' 6""",775.4169999999999,16,-2
8,9,9,Daisuke Maruyama,86,"48' 8""",779.25,16,+2
9,10,10,Sergio Garcia,68,"49' 3""",1084.25,22,-3
10,11,11,Steve Flesch,100,"49' 8""",1191.25,24,+7
11,12,12,John Senden,97,"50' 0""",749.9169999999999,15,-1
12,13,13,Nick O'Hern,72,"50' 7""",1366.6670000000001,27,+6
13,14,14,Woody Austin,95,"51' 11""",1297.083,25,+9
14,15,15,Padraig Harrington,64,"52' 6""",682.1669999999999,13,-6
15,T16,T16,Tim Petrovic,106,"53' 1""",1433.0829999999999,27,+7
16,T16,T16,Jeff Quinney,95,"53' 1""",1220.083,23,+3
17,18,18,Vaughn Taylor,91,"53' 3""",692.5,13,+3
18,19,19,Jason Bohn,57,"53' 6""",642.25,12,+7
19,T20,T20,Jim Furyk,84,"53' 7""",857.9169999999999,16,+1
20,T20,T20,Scott Gutschewski,67,"53' 7""",803.8330000000001,15,-1
21,22,22,Jason Schultz,63,"53' 11""",377.25,7,E
22,23,23,Mark Hensby,81,"54' 3""",867.4169999999999,16,+4
23,24,24,Stewart Cink,91,"54' 4""",869.3330000000001,16,-1
24,T25,T25,Brandt Snedeker,105,"54' 6""",1307.167,24,+5
25,T25,T25,Jaco Van Zyl,51,"54' 6""",545.1669999999999,10,E
26,27,27,Vijay Singh,102,"54' 9""",1094.5,20,-2
27,28,28,Craig Bowden,78,"54' 10""",986.5,18,+12
28,29,29,David Branshaw,83,"54' 11""",1098.667,20,+6
29,30,30,Nick Watney,87,"55' 3""",607.3330000000001,11,-5
30,T31,T31,Luke Donald,69,"55' 10""",557.9169999999999,10,+2
31,T31,T31,Tag Ridings,52,"55' 10""",669.8330000000001,12,+1
32,33,33,Daniel Chopra,106,"55' 11""",1398.3329999999999,25,-1
33,34,34,Jeff Sluman,60,"56' 1""",897.5830000000001,16,+5
34,35,35,John Mallinger,96,"56' 4""",957.25,17,+6
35,36,36,D.J. Trahan,99,"56' 7""",792.25,14,+2
36,37,37,Michael Putnam,96,"56' 9""",1304.75,23,E
37,38,38,Dean Wilson,92,"57' 5""",1033.75,18,+1
38,39,39,Bubba Watson,80,"57' 9""",1097.583,19,-2
39,40,40,Ernie Els,59,"57' 10""",520.1669999999999,9,-2
40,T41,T41,K.J. Choi,87,"58' 2""",1163.917,20,+5
41,T41,T41,Tim Clark,66,"58' 2""",756.5,13,+6
42,T43,T43,Brian Davis,101,"58' 3""",1456.5,25,+7
43,T43,T43,Nathan Green,103,"58' 3""",2213.917,38,+5
44,45,45,Frank Lickliter II,95,"58' 6""",1053.167,18,+4
45,T46,T46,Robert Garrigus,95,"58' 7""",1288.917,22,-4
46,T46,T46,Greg Owen,81,"58' 7""",351.583,6,+4
47,48,48,Mathew Goggin,97,"58' 9""",998.25,17,+1
48,49,49,Camilo Villegas,82,"58' 10""",1293.833,22,-2
49,50,50,Jeff Brehaut,59,"58' 11""",235.583,4,+1
50,T51,T51,Carl Pettersson,111,"59' 1""",1476.9170000000001,25,-6
51,T51,T51,Bo Van Pelt,104,"59' 1""",1299.167,22,+4
52,53,53,Bob Estes,88,"59' 4""",1601.6670000000001,27,+5
53,54,54,Brett Wetterich,88,"60' 5""",1027.25,17,-4
54,T55,T55,Chris Couch,76,"60' 7""",908.25,15,E
55,T55,T55,Harrison Frazar,88,"60' 7""",1575.4170000000001,26,+1
56,57,57,Billy Andrade,88,"60' 9""",1032.833,17,+3
57,T58,T58,Gavin Coles,87,"60' 11""",1523.0,25,+8
58,T58,T58,Kyle Reifers,71,"60' 11""",426.333,7,+7
59,60,60,Steve Stricker,81,"61' 0""",1525.5829999999999,25,+4
60,61,61,Alex Cejka,80,"61' 2""",550.6669999999999,9,+2
61,T62,T62,Paul Goydos,60,"61' 4""",797.8330000000001,13,+5
62,T62,T62,Pat Perez,84,"61' 4""",919.9169999999999,15,+7
63,64,64,Michael Sim,52,"61' 7""",739.0,12,+6
64,65,65,Bubba Dickerson,51,"61' 10""",556.4169999999999,9,-1
65,T66,T66,Charles Howell III,89,"62' 0""",1115.333,18,-4
66,T66,T66,George McNeill,95,"62' 0""",1054.5,17,+9
67,68,68,Jesper Parnevik,88,"62' 1""",1366.6670000000001,22,+4
68,T69,T69,Jeff Overton,60,"62' 2""",621.6669999999999,10,-2
69,T69,T69,David Toms,80,"62' 2""",1243.667,20,+8
70,71,71,Sean O'Hair,98,"62' 3""",1245.583,20,+1
71,72,72,Bob Tway,103,"62' 5""",1498.0,24,+6
72,T73,T73,Ken Duke,112,"62' 6""",1124.25,18,-1
73,T73,T73,Retief Goosen,50,"62' 6""",625.0,10,E
