,Approaches__100_yards-Rgh_RTP_RANK THIS WEEK,Approaches__100_yards-Rgh_RTP_RANK LAST WEEK,Approaches__100_yards-Rgh_RTP_PLAYER NAME,Approaches__100_yards-Rgh_RTP_ROUNDS,Approaches__100_yards-Rgh_RTP_AVG RTP
64,T65,T65,Stuart Appleby,74,+.100
65,T65,T65,Jeff Overton,60,+.100
66,T65,T65,Justin Rose,63,+.100
67,68,68,Joe Ogilvie,102,+.102
68,69,69,Alex Cejka,80,+.105
69,T70,T70,Daisuke Maruyama,86,+.107
70,T70,T70,John Merrick,92,+.107
71,T70,T70,Dicky Pride,71,+.107
72,73,73,John Daly,59,+.109
73,74,74,Chris Tidland,59,+.111
74,75,75,Tim Petrovic,106,+.113
75,T76,T76,David Branshaw,83,+.115
76,T76,T76,Bubba Watson,80,+.115
77,78,78,Harrison Frazar,88,+.116
78,79,79,Eric Axley,107,+.122
79,T80,T80,Aaron Baddeley,83,+.125
80,T80,T80,Jim Furyk,84,+.125
81,T80,T80,Jarrod Lyle,77,+.125
82,83,83,John Senden,97,+.129
83,84,84,Davis Love III,66,+.130
84,85,85,Craig Lile,77,+.135
85,86,86,Joey Sindelar,75,+.136
86,T87,T87,Retief Goosen,50,+.143
87,T87,T87,José María Olazábal,52,+.143
88,T87,T87,Duffy Waldorf,69,+.143
89,90,90,Heath Slocum,101,+.147
90,T91,T91,Brian Bateman,55,+.150
91,T91,T91,Vijay Singh,102,+.150
92,T93,T93,Craig Kanada,109,+.154
93,T93,T93,Ryan Moore,92,+.154
94,95,95,Andrew Buckle,77,+.158
95,T96,T96,Michael Allen,74,+.160
96,T96,T96,Brett Wetterich,88,+.160
97,T98,T98,Jason Bohn,57,+.167
98,T98,T98,Freddie Jacobson,70,+.167
99,100,100,Jay Williamson,50,+.172
100,T101,T101,Sean O'Hair,98,+.176
101,T101,T101,D.J. Trahan,99,+.176
102,103,103,Henrik Stenson,52,+.179
103,104,104,Jaco Van Zyl,51,+.182
104,T105,T105,Marco Dawson,73,+.184
105,T105,T105,Kevin Sutherland,85,+.184
106,107,107,Bryce Molder,56,+.185
107,108,108,Bob Estes,88,+.186
108,T109,T109,D.J. Brigman,67,+.188
109,T109,T109,Kyle Reifers,71,+.188
110,111,111,Stephen Leaney,82,+.190
111,112,112,Brett Quigley,79,+.194
112,T113,T113,Tom Byrum,50,+.200
113,T113,T113,Tom Lehman,62,+.200
114,115,115,Daniel Chopra,106,+.203
115,116,116,Jesper Parnevik,88,+.205
116,117,117,Charley Hoffman,97,+.211
117,118,118,Shaun Micheel,91,+.212
118,119,119,Todd Hamilton,76,+.216
119,120,120,Bill Haas,93,+.217
120,T121,T121,Bubba Dickerson,51,+.219
121,T121,T121,Johnson Wagner,97,+.219
122,123,123,Mark Brooks,53,+.227
123,124,124,Mark Hensby,81,+.229
124,T125,T125,Peter Lonard,85,+.231
125,T125,T125,Darron Stiles,65,+.231
126,127,127,Mark Wilson,87,+.233
127,128,128,John Rollins,102,+.235
128,129,129,Tag Ridings,52,+.242
129,130,130,Rich Beem,89,+.243
130,T131,T131,Ryan Armour,107,+.244
131,T131,T131,Briny Baird,115,+.244
132,T133,T133,Zach Johnson,76,+.250
133,T133,T133,Michael Putnam,96,+.250
134,135,135,Rod Pampling,92,+.257
135,136,136,Chris Stroud,66,+.258
136,137,137,Steve Allan,63,+.261
137,T138,T138,Billy Andrade,88,+.263
138,T138,T138,Jeff Quinney,95,+.263
139,T140,T140,Gavin Coles,87,+.265
140,T140,T140,Nick Watney,87,+.265
141,142,142,Sergio Garcia,68,+.267
142,143,143,Brian Gay,107,+.270
143,144,144,Steve Flesch,100,+.276
144,145,145,Nathan Green,103,+.277
145,146,146,Robert Allenby,90,+.280
146,T147,T147,Troy Matteson,87,+.281
147,T147,T147,Jason Schultz,63,+.281
148,T149,T149,Ryan Palmer,91,+.283
149,T149,T149,Kevin Stadler,95,+.283
150,T151,T151,Brendon de Jonge,76,+.286
151,T151,T151,Anders Hansen,55,+.286
152,T151,T151,Bob Heintz,85,+.286
153,T154,T154,Richard Johnson,93,+.294
154,T154,T154,Bo Van Pelt,104,+.294
155,156,156,Adam Scott,69,+.300
156,157,157,John Mallinger,96,+.304
157,T158,T158,Chris DiMarco,79,+.306
158,T158,T158,Rocco Mediate,72,+.306
159,T160,T160,Doug LaBelle II,104,+.308
160,T160,T160,Charles Warren,101,+.308
161,T162,T162,Tommy Armour III,81,+.320
162,T162,T162,Nick O'Hern,72,+.320
163,T164,T164,Tom Johnson,74,+.321
164,T164,T164,Corey Pavin,81,+.321
165,166,166,Tom Pernice Jr.,104,+.323
166,167,167,Stewart Cink,91,+.324
167,T168,T168,Craig Barlow,52,+.333
168,T168,T168,Jason Dufner,100,+.333
169,T168,T168,Jason Gore,86,+.333
170,T168,T168,Scott Gutschewski,67,+.333
171,T168,T168,Pat Perez,84,+.333
172,173,173,Greg Owen,81,+.341
173,174,174,Tripp Isenhour,86,+.342
174,175,175,Parker McLachlin,83,+.345
175,176,176,Charlie Wi,90,+.346
176,T177,T177,Mark Calcavecchia,93,+.355
177,T177,T177,Camilo Villegas,82,+.355
178,179,179,Rich Barcelo,80,+.357
179,180,180,Padraig Harrington,64,+.360
180,T181,T181,Charles Howell III,89,+.375
181,T181,T181,Kent Jones,97,+.375
182,183,183,Chad Campbell,96,+.394
183,184,184,Matt Hendrix,63,+.407
184,185,185,Steve Lowery,74,+.409
185,186,186,Arron Oberholser,69,+.417
186,187,187,Mike Weir,82,+.424
187,188,188,Michael Boyd,61,+.458
188,189,189,Ben Curtis,80,+.464
189,190,190,Kirk Triplett,77,+.483
190,191,191,Vaughn Taylor,91,+.516
191,192,192,Paul Goydos,60,+.524
192,193,193,Paul Stankowski,52,+.542
193,194,194,Jeff Brehaut,59,+.576
194,195,195,Robert Gamez,88,+.593
195,196,196,Luke Donald,69,+.750
