,Approaches_from__275_yards_RANK THIS WEEK,Approaches_from__275_yards_RANK LAST WEEK,Approaches_from__275_yards_PLAYER NAME,Approaches_from__275_yards_ROUNDS,Approaches_from__275_yards_AVG,Approaches_from__275_yards_TOTAL DISTANCE (FEET),Approaches_from__275_yards_# OF ATTEMPTS,Approaches_from__275_yards_RELATIVE TO PAR
129,130,130,Carl Pettersson,111,"102' 10""",1542.3329999999999,15,-7
130,131,131,Freddie Jacobson,70,"103' 0""",926.9169999999999,9,-7
131,132,132,Billy Mayfair,98,"103' 1""",2267.667,22,-7
132,133,133,Craig Bowden,78,"103' 4""",930.3330000000001,9,-2
133,T134,T134,Shaun Micheel,91,"103' 6""",1656.4170000000001,16,-9
134,T134,T134,Bob Tway,103,"103' 6""",2483.5,24,-9
135,T134,T134,Charlie Wi,90,"103' 6""",2380.667,23,-14
136,137,137,David Branshaw,83,"103' 7""",2175.917,21,-10
137,T138,T138,Glen Day,85,"104' 0""",1664.25,16,-3
138,T138,T138,Jesper Parnevik,88,"104' 0""",1768.4170000000001,17,-3
139,T140,T140,José Coceres,50,"104' 2""",520.9169999999999,5,-1
140,T140,T140,Richard Johnson,93,"104' 2""",1145.5,11,-1
141,T142,T142,Scott Gutschewski,67,"104' 4""",1356.5829999999999,13,-4
142,T142,T142,Sean O'Hair,98,"104' 4""",2504.917,24,-9
143,144,144,Steve Elkington,87,"104' 7""",1987.25,19,-8
144,145,145,Kevin Sutherland,85,"104' 8""",1989.3329999999999,19,-7
145,146,146,Jeff Overton,60,"104' 9""",1256.833,12,-3
146,147,147,Ken Duke,112,"105' 0""",2415.583,23,-10
147,148,148,Marco Dawson,73,"105' 3""",2210.083,21,-7
148,149,149,Trevor Immelman,74,"105' 4""",1369.4170000000001,13,-9
149,T150,T150,Ben Curtis,80,"105' 5""",948.4169999999999,9,-2
150,T150,T150,Dicky Pride,71,"105' 5""",1264.667,12,-5
151,T150,T150,Jeff Quinney,95,"105' 5""",2108.917,20,-13
152,153,153,Jeff Maggert,79,"105' 6""",1582.9170000000001,15,-8
153,154,154,Ryuji Imada,104,"105' 10""",2856.917,27,-13
154,155,155,Steve Stricker,81,"106' 0""",741.8330000000001,7,-5
155,156,156,Parker McLachlin,83,"106' 1""",1697.5,16,-3
156,157,157,Robert Allenby,90,"106' 2""",849.3330000000001,8,-2
157,158,158,Cliff Kresge,107,"106' 3""",1806.8329999999999,17,-5
158,159,159,Craig Lile,77,"106' 6""",1597.3329999999999,15,-3
159,160,160,Jason Dufner,100,"107' 3""",2037.0,19,-8
160,161,161,Frank Lickliter II,95,"107' 10""",3128.25,29,-9
161,162,162,Tim Herron,98,"108' 0""",1511.5829999999999,14,-5
162,163,163,Rod Pampling,92,"108' 4""",2166.75,20,-6
163,164,164,Mark Wilson,87,"108' 10""",870.8330000000001,8,-2
164,165,165,Matt Hendrix,63,"108' 11""",1634.0,15,E
165,T166,T166,J.P. Hayes,89,"109' 6""",2080.333,19,-8
166,T166,T166,Jim Rutledge,59,"109' 6""",1095.167,10,-2
167,T166,T166,Jaco Van Zyl,51,"109' 6""",2408.167,22,-7
168,169,169,Alex Cejka,80,"109' 10""",2635.5,24,-11
169,170,170,Brian Davis,101,"110' 1""",2641.25,24,-7
170,171,171,Mike Weir,82,"110' 7""",995.4169999999999,9,-4
171,172,172,David Toms,80,"110' 9""",1218.417,11,-4
172,173,173,Steve Wheatcroft,73,"111' 1""",1999.75,18,-3
173,174,174,Rich Beem,89,"111' 4""",2003.8329999999999,18,-9
174,175,175,Bryce Molder,56,"112' 1""",1008.8330000000001,9,-2
175,T176,T176,Arron Oberholser,69,"112' 3""",673.25,6,-2
176,T176,T176,Scott Verplank,82,"112' 3""",1234.667,11,-6
177,178,178,K.J. Choi,87,"112' 5""",1461.5,13,-9
178,179,179,Chris DiMarco,79,"113' 1""",1243.917,11,-3
179,180,180,Rocco Mediate,72,"113' 5""",1701.3329999999999,15,-3
180,T181,T181,Cameron Beckman,96,"113' 7""",2271.167,20,-8
181,T181,T181,Bob Estes,88,"113' 7""",1589.75,14,-6
182,183,183,Paul Gow,70,"113' 11""",2050.917,18,-9
183,184,184,Heath Slocum,101,"114' 0""",570.0830000000001,5,-1
184,T185,T185,Tom Lehman,62,"115' 3""",691.5830000000001,6,-2
185,T185,T185,Tom Pernice Jr.,104,"115' 3""",2420.167,21,-8
186,187,187,Stephen Ames,81,"116' 3""",929.9169999999999,8,-1
187,188,188,Zach Johnson,76,"117' 9""",824.4169999999999,7,-5
188,189,189,Jason Gore,86,"117' 11""",2004.5,17,-3
189,190,190,Paul Goydos,60,"118' 7""",237.167,2,-1
190,191,191,Doug LaBelle II,104,"120' 1""",1561.1670000000001,13,-4
191,192,192,Justin Leonard,95,"121' 5""",1335.4170000000001,11,-4
192,193,193,Tim Clark,66,"123' 2""",492.75,4,-2
193,194,194,Ian Poulter,63,"123' 8""",618.4169999999999,5,E
194,195,195,Fred Funk,65,"123' 11""",1115.417,9,-1
195,196,196,Corey Pavin,81,"131' 9""",1449.0829999999999,11,-3
