,Approaches_from_50-125_yards_RANK THIS WEEK,Approaches_from_50-125_yards_RANK LAST WEEK,Approaches_from_50-125_yards_PLAYER NAME,Approaches_from_50-125_yards_ROUNDS,Approaches_from_50-125_yards_AVG,Approaches_from_50-125_yards_TOTAL DISTANCE (FEET),Approaches_from_50-125_yards_# OF ATTEMPTS,Approaches_from_50-125_yards_RELATIVE TO PAR
0,1,1,Steve Stricker,81,"14' 2""",3068.417,217,-49
1,2,2,Corey Pavin,81,"16' 5""",3477.583,212,-42
2,3,3,Shigeki Maruyama,84,"16' 7""",3914.5,236,-37
3,T4,T4,Nathan Green,103,"16' 8""",3230.5,194,-30
4,T4,T4,Chris Riley,59,"16' 8""",2720.75,163,-34
5,T4,T4,Tiger Woods,63,"16' 8""",1463.9170000000001,88,-18
6,T7,T7,Justin Leonard,95,"16' 9""",4851.333,290,-23
7,T7,T7,Phil Mickelson,73,"16' 9""",2082.083,124,-20
8,T7,T7,Darron Stiles,65,"16' 9""",2998.417,179,-27
9,T10,T10,Bob Heintz,85,"16' 10""",3976.833,236,-29
10,T10,T10,Craig Kanada,109,"16' 10""",4931.583,293,-38
11,T12,T12,Sergio Garcia,68,"16' 11""",1693.6670000000001,100,-9
12,T12,T12,Ian Poulter,63,"16' 11""",1908.5,113,-25
13,T14,T14,Jeff Maggert,79,"17' 0""",4089.75,241,-40
14,T14,T14,Geoff Ogilvy,84,"17' 0""",3578.583,211,-30
15,T14,T14,Justin Rose,63,"17' 0""",2091.333,123,-10
16,17,17,Glen Day,85,"17' 1""",4224.833,247,-38
17,T18,T18,Jim Furyk,84,"17' 2""",3229.417,188,-30
18,T18,T18,Brian Gay,107,"17' 2""",5669.0,330,-60
19,20,20,Freddie Jacobson,70,"17' 3""",3436.083,199,-34
20,T21,T21,Craig Bowden,78,"17' 4""",4143.583,239,-56
21,T21,T21,Daniel Chopra,106,"17' 4""",4550.917,263,-43
22,T21,T21,Nick O'Hern,72,"17' 4""",2531.417,146,-12
23,T21,T21,Arron Oberholser,69,"17' 4""",2665.833,154,-25
24,T21,T21,Brandt Snedeker,105,"17' 4""",3925.833,226,-30
25,T21,T21,Kirk Triplett,77,"17' 4""",4033.25,233,-25
26,27,27,Scott Verplank,82,"17' 5""",2702.583,155,-31
27,T28,T28,Mark Hensby,81,"17' 6""",3685.75,211,-2
28,T28,T28,Cliff Kresge,107,"17' 6""",4525.417,259,-26
29,T30,T30,Billy Andrade,88,"17' 7""",3960.667,225,-32
30,T30,T30,Padraig Harrington,64,"17' 7""",1989.9170000000001,113,3
31,T30,T30,Adam Scott,69,"17' 7""",2597.917,148,-17
32,T30,T30,Mike Weir,82,"17' 7""",2615.0,149,-10
33,T34,T34,Stewart Cink,91,"17' 8""",3600.083,204,-26
34,T34,T34,Tim Clark,66,"17' 8""",3369.917,191,-38
35,T34,T34,Brendon de Jonge,76,"17' 8""",3733.5,211,-36
36,T34,T34,Steve Flesch,100,"17' 8""",4466.167,253,-12
37,T34,T34,Rocco Mediate,72,"17' 8""",3551.333,201,-39
38,T34,T34,Jeff Sluman,60,"17' 8""",2265.333,128,-14
39,T34,T34,Camilo Villegas,82,"17' 8""",2877.5,163,-9
40,T41,T41,Woody Austin,95,"17' 9""",4070.5,229,-40
41,T41,T41,Cameron Beckman,96,"17' 9""",4111.333,232,-36
42,T41,T41,Chris DiMarco,79,"17' 9""",3486.083,196,-12
43,T41,T41,Jeff Gove,103,"17' 9""",4877.75,275,-8
44,T41,T41,Paul Goydos,60,"17' 9""",2589.75,146,-9
45,T41,T41,Jay Williamson,50,"17' 9""",3060.0,172,-27
