,Approaches_from_150-175_yards_RANK THIS WEEK,Approaches_from_150-175_yards_RANK LAST WEEK,Approaches_from_150-175_yards_PLAYER NAME,Approaches_from_150-175_yards_ROUNDS,Approaches_from_150-175_yards_AVG,Approaches_from_150-175_yards_TOTAL DISTANCE (FEET),Approaches_from_150-175_yards_# OF ATTEMPTS,Approaches_from_150-175_yards_RELATIVE TO PAR
0,1,1,Tom Lehman,62,"23' 1""",3573.833,155,-15
1,2,2,Tiger Woods,63,"23' 3""",2885.5,124,-21
2,3,3,Scott Verplank,82,"24' 3""",4371.417,180,-5
3,4,4,Jason Bohn,57,"24' 11""",3856.083,155,-6
4,5,5,Chad Campbell,96,"25' 0""",5599.9169999999995,224,-11
5,6,6,Arron Oberholser,69,"25' 4""",3575.583,141,-7
6,7,7,Brendon de Jonge,76,"25' 5""",3933.667,155,-18
7,8,8,Rocco Mediate,72,"25' 7""",4832.833,189,-1
8,9,9,Adam Scott,69,"25' 9""",3533.333,137,-10
9,10,10,Ken Duke,112,"26' 0""",7274.4169999999995,280,-6
10,T11,T11,Andrew Buckle,77,"26' 1""",4467.0,171,-7
11,T11,T11,Mark Calcavecchia,93,"26' 1""",4329.417,166,-5
12,T13,T13,Jim Furyk,84,"26' 2""",5284.9169999999995,202,-23
13,T13,T13,Carl Pettersson,111,"26' 2""",5498.3330000000005,210,-9
14,T15,T15,Justin Leonard,95,"26' 3""",6002.0830000000005,229,-25
15,T15,T15,Brett Quigley,79,"26' 3""",4257.083,162,-6
16,17,17,Retief Goosen,50,"26' 4""",2345.917,89,+6
17,T18,T18,Alex Cejka,80,"26' 5""",5886.4169999999995,223,-1
18,T18,T18,Robert Gamez,88,"26' 5""",5700.0,216,-8
19,T18,T18,Kenny Perry,83,"26' 5""",5567.0830000000005,211,-1
20,T21,T21,Michael Allen,74,"26' 6""",5066.25,191,-7
21,T21,T21,Tom Byrum,50,"26' 6""",3105.167,117,E
22,T21,T21,Jeff Gove,103,"26' 6""",6807.6669999999995,257,+1
23,T24,T24,Shigeki Maruyama,84,"26' 7""",5588.5,210,-8
24,T24,T24,Boo Weekley,101,"26' 7""",5235.667,197,-14
25,T26,T26,Lucas Glover,98,"26' 8""",5461.3330000000005,205,-16
26,T26,T26,Freddie Jacobson,70,"26' 8""",5019.583,188,-19
27,T26,T26,Phil Mickelson,73,"26' 8""",3256.917,122,E
28,29,29,Brian Gay,107,"26' 9""",7273.6669999999995,272,-29
29,30,30,Jeff Quinney,95,"26' 10""",6597.25,246,-9
30,T31,T31,Aaron Baddeley,83,"26' 11""",4865.833,181,-19
31,T31,T31,José Coceres,50,"26' 11""",3279.833,122,-7
32,T31,T31,Harrison Frazar,88,"26' 11""",4521.583,168,-16
33,T31,T31,Anders Hansen,55,"26' 11""",2425.75,90,+4
34,T35,T35,Jonathan Byrd,73,"27' 0""",4368.75,162,-3
35,T35,T35,Joe Durant,88,"27' 0""",6014.6669999999995,223,+4
36,T35,T35,Brandt Snedeker,105,"27' 0""",6524.25,242,-15
37,T38,T38,Woody Austin,95,"27' 1""",6176.5,228,-3
38,T38,T38,Ryuji Imada,104,"27' 1""",5989.4169999999995,221,-25
39,T38,T38,Cliff Kresge,107,"27' 1""",7587.8330000000005,280,-8
40,41,41,Mike Weir,82,"27' 2""",4541.917,167,-5
41,42,42,Johnson Wagner,97,"27' 3""",6460.3330000000005,237,-10
42,T43,T43,Bart Bryant,87,"27' 4""",6067.5830000000005,222,-13
43,T43,T43,Stewart Cink,91,"27' 4""",5466.6669999999995,200,-18
44,T43,T43,Hunter Mahan,91,"27' 4""",5686.9169999999995,208,+3
45,T43,T43,Justin Rose,63,"27' 4""",2791.0,102,-8
46,T47,T47,Stephen Ames,81,"27' 6""",5198.417,189,+5
47,T47,T47,Chris DiMarco,79,"27' 6""",4176.083,152,-3
48,T47,T47,Nathan Green,103,"27' 6""",6634.8330000000005,241,-12
49,T47,T47,Greg Owen,81,"27' 6""",4920.583,179,-10
50,T51,T51,David Branshaw,83,"27' 7""",5543.25,201,+14
51,T51,T51,Richard Johnson,93,"27' 7""",7427.75,269,-19
52,T51,T51,Nick O'Hern,72,"27' 7""",4720.75,171,+4
53,T51,T51,Joey Sindelar,75,"27' 7""",5076.333,184,+7
54,T51,T51,Vaughn Taylor,91,"27' 7""",5425.9169999999995,197,+1
55,T56,T56,Cameron Beckman,96,"27' 9""",6778.1669999999995,244,-9
56,T56,T56,Daniel Chopra,106,"27' 9""",6391.8330000000005,230,-1
