,Approaches_from_175-200_yards_RANK THIS WEEK,Approaches_from_175-200_yards_RANK LAST WEEK,Approaches_from_175-200_yards_PLAYER NAME,Approaches_from_175-200_yards_ROUNDS,Approaches_from_175-200_yards_AVG,Approaches_from_175-200_yards_TOTAL DISTANCE (FEET),Approaches_from_175-200_yards_# OF ATTEMPTS,Approaches_from_175-200_yards_RELATIVE TO PAR
0,1,1,Tiger Woods,63,"25' 8""",2795.167,109,-11
1,2,2,Padraig Harrington,64,"28' 3""",2822.583,100,E
2,3,3,Jay Williamson,50,"28' 8""",3121.417,109,-2
3,4,4,Jeff Overton,60,"29' 1""",3756.5,129,-1
4,5,5,Stephen Leaney,82,"29' 2""",6759.9169999999995,232,-16
5,6,6,Justin Rose,63,"29' 4""",3193.417,109,+6
6,7,7,Steve Stricker,81,"29' 6""",5480.5830000000005,186,-12
7,8,8,Robert Garrigus,95,"29' 7""",5887.0,199,+5
8,9,9,Anders Hansen,55,"29' 8""",3383.167,114,+5
9,10,10,Chad Campbell,96,"29' 9""",4906.833,165,-1
10,11,11,Scott Verplank,82,"29' 10""",5643.0830000000005,189,+10
11,T12,T12,Ernie Els,59,"30' 3""",3088.917,102,-10
12,T12,T12,Adam Scott,69,"30' 3""",3415.083,113,+4
13,14,14,Ryan Palmer,91,"30' 4""",5914.8330000000005,195,+4
14,15,15,Anthony Kim,93,"30' 5""",6201.6669999999995,204,-1
15,16,16,Vaughn Taylor,91,"30' 6""",6103.6669999999995,200,+13
16,T17,T17,Shaun Micheel,91,"30' 7""",6123.4169999999995,200,E
17,T17,T17,Carl Pettersson,111,"30' 7""",7245.3330000000005,237,-2
18,T19,T19,Alex Cejka,80,"30' 8""",5604.6669999999995,183,+17
19,T19,T19,Billy Mayfair,98,"30' 8""",7265.9169999999995,237,+5
20,T21,T21,Stephen Ames,81,"30' 9""",5226.667,170,-6
21,T21,T21,Ken Duke,112,"30' 9""",8402.083,273,+3
22,T21,T21,Retief Goosen,50,"30' 9""",2120.5,69,+4
23,T21,T21,Matt Kuchar,85,"30' 9""",6608.4169999999995,215,+3
24,T25,T25,Zach Johnson,76,"30' 10""",5544.5,180,+1
25,T25,T25,Ryan Moore,92,"30' 10""",6133.5,199,+6
26,T25,T25,Kenny Perry,83,"30' 10""",6380.0,207,-4
27,28,28,Vijay Singh,102,"30' 11""",5809.9169999999995,188,-2
28,T29,T29,Robert Allenby,90,"31' 2""",6010.6669999999995,193,+9
29,T29,T29,Trevor Immelman,74,"31' 2""",4482.25,144,+7
30,31,31,Ted Purdy,102,"31' 3""",7062.25,226,+13
31,32,32,Fred Funk,65,"31' 4""",5578.4169999999995,178,+14
32,T33,T33,Jonathan Byrd,73,"31' 5""",4619.833,147,-9
33,T33,T33,Robert Gamez,88,"31' 5""",6697.25,213,+20
34,T33,T33,Charley Hoffman,97,"31' 5""",5966.0830000000005,190,-4
35,T33,T33,Rocco Mediate,72,"31' 5""",6592.3330000000005,210,+11
36,T33,T33,Tag Ridings,52,"31' 5""",3140.5,100,-1
37,T33,T33,Heath Slocum,101,"31' 5""",8457.083,269,-7
38,T39,T39,Andrew Buckle,77,"31' 6""",5258.5830000000005,167,+6
39,T39,T39,Tim Clark,66,"31' 6""",4695.167,149,-4
40,T39,T39,Matt Hendrix,63,"31' 6""",3775.667,120,-4
41,T39,T39,Steve Lowery,74,"31' 6""",5608.25,178,E
42,T43,T43,Stewart Cink,91,"31' 7""",5460.0,173,+1
43,T43,T43,Jeff Quinney,95,"31' 7""",8087.6669999999995,256,E
44,T45,T45,Jim Furyk,84,"31' 8""",6528.75,206,+5
45,T45,T45,Bob Tway,103,"31' 8""",7639.3330000000005,241,+25
46,T47,T47,Jason Bohn,57,"31' 9""",4886.417,154,-1
47,T47,T47,Sergio Garcia,68,"31' 9""",4417.333,139,-2
48,T47,T47,Joey Sindelar,75,"31' 9""",5556.1669999999995,175,+11
49,T47,T47,Dean Wilson,92,"31' 9""",6737.4169999999995,212,-2
50,T51,T51,Tom Lehman,62,"31' 10""",4553.5,143,E
51,T51,T51,Phil Mickelson,73,"31' 10""",3592.75,113,-6
52,T51,T51,Rod Pampling,92,"31' 10""",5928.6669999999995,186,-5
53,54,54,D.J. Trahan,99,"31' 11""",6998.25,219,+12
54,55,55,Davis Love III,66,"32' 1""",3564.417,111,+2
55,56,56,Charles Warren,101,"32' 2""",7487.4169999999995,233,+16
56,T57,T57,Craig Barlow,52,"32' 3""",3711.167,115,+5
57,T57,T57,Luke Donald,69,"32' 3""",4834.75,150,+5
58,T57,T57,Jeff Gove,103,"32' 3""",7774.5830000000005,241,+20
59,T57,T57,Jerry Kelly,101,"32' 3""",7095.9169999999995,220,+7
60,T57,T57,Duffy Waldorf,69,"32' 3""",4842.667,150,+14
61,T62,T62,Bart Bryant,87,"32' 4""",7009.6669999999995,217,+13
62,T62,T62,José Coceres,50,"32' 4""",4428.417,137,+3
63,T64,T64,Tommy Armour III,81,"32' 5""",5214.583,161,+14
64,T64,T64,Joe Durant,88,"32' 5""",6415.25,198,+17
65,T64,T64,Frank Lickliter II,95,"32' 5""",7136.6669999999995,220,+5
66,T64,T64,Hunter Mahan,91,"32' 5""",5604.1669999999995,173,+13
67,T64,T64,Rory Sabbatini,81,"32' 5""",4504.833,139,-12
68,T64,T64,Bo Van Pelt,104,"32' 5""",7548.1669999999995,233,-1
69,T70,T70,David Branshaw,83,"32' 6""",6267.25,193,+23
70,T70,T70,Sean O'Hair,98,"32' 6""",7581.5830000000005,233,+7
71,72,72,Greg Owen,81,"32' 7""",5402.75,166,+11
72,T73,T73,Woody Austin,95,"32' 8""",7384.6669999999995,226,+19
73,T73,T73,Mark Calcavecchia,93,"32' 8""",6338.0830000000005,194,+1
74,T73,T73,Kevin Stadler,95,"32' 8""",5942.0,182,+6
75,T76,T76,Billy Andrade,88,"32' 9""",6509.0830000000005,199,-1
76,T76,T76,Ryan Armour,107,"32' 9""",8475.167,259,+25
77,T76,T76,Gavin Coles,87,"32' 9""",8083.6669999999995,247,+18
78,T76,T76,John Daly,59,"32' 9""",3242.5,99,+6
79,80,80,Johnson Wagner,97,"32' 10""",7624.25,232,+13
80,T81,T81,Marco Dawson,73,"32' 11""",5168.667,157,+2
81,T81,T81,Brett Wetterich,88,"32' 11""",5206.75,158,+9
82,T83,T83,Steve Flesch,100,"33' 0""",8416.75,255,+15
83,T83,T83,Camilo Villegas,82,"33' 0""",6235.1669999999995,189,+10
84,T85,T85,Steve Marino,106,"33' 1""",7481.25,226,-4
85,T85,T85,Brett Quigley,79,"33' 1""",5121.583,155,+9
86,T87,T87,Michael Allen,74,"33' 3""",5614.3330000000005,169,-5
87,T87,T87,Stuart Appleby,74,"33' 3""",4457.667,134,E
88,T87,T87,Craig Lile,77,"33' 3""",6452.0,194,-8
89,T87,T87,George McNeill,95,"33' 3""",6908.9169999999995,208,+6
90,T91,T91,Tim Herron,98,"33' 4""",7099.25,213,+5
91,T91,T91,Troy Matteson,87,"33' 4""",6204.0,186,+8
92,T91,T91,Henrik Stenson,52,"33' 4""",2769.0,83,-2
93,T91,T91,Bubba Watson,80,"33' 4""",4765.5,143,+11
94,95,95,Jeff Sluman,60,"33' 5""",3806.667,114,+4
95,T96,T96,Chris Couch,76,"33' 6""",5762.5,172,+16
96,T96,T96,J.P. Hayes,89,"33' 6""",6494.1669999999995,194,-10
97,T96,T96,John Mallinger,96,"33' 6""",8749.25,261,+18
98,T96,T96,Brandt Snedeker,105,"33' 6""",8167.4169999999995,244,+18
99,T96,T96,Chris Stroud,66,"33' 6""",4758.917,142,+11
100,T101,T101,Lucas Glover,98,"33' 7""",6342.0830000000005,189,+1
101,T101,T101,Michael Putnam,96,"33' 7""",6889.9169999999995,205,+5
102,T101,T101,Darron Stiles,65,"33' 7""",4430.083,132,+27
103,T104,T104,Rich Beem,89,"33' 8""",6697.5,199,+6
104,T104,T104,Pat Perez,84,"33' 8""",5720.6669999999995,170,+7
105,T104,T104,Boo Weekley,101,"33' 8""",6100.3330000000005,181,+16
106,107,107,Briny Baird,115,"33' 9""",9580.75,284,+22
107,T108,T108,Brian Davis,101,"33' 10""",8867.75,262,+13
108,T108,T108,Tripp Isenhour,86,"33' 10""",7005.25,207,+16
109,T108,T108,Lee Janzen,66,"33' 10""",4130.667,122,+4
110,T108,T108,John Rollins,102,"33' 10""",7235.75,214,+1
111,T108,T108,Jim Rutledge,59,"33' 10""",4190.167,124,+15
112,T108,T108,John Senden,97,"33' 10""",7716.25,228,+12
113,T114,T114,Paul Goydos,60,"33' 11""",4271.0,126,+6
114,T114,T114,John Merrick,92,"33' 11""",6416.1669999999995,189,+11
115,T114,T114,Ian Poulter,63,"33' 11""",3626.417,107,+18
116,T117,T117,Daniel Chopra,106,"34' 0""",7035.75,207,+14
117,T117,T117,Geoff Ogilvy,84,"34' 0""",4797.5,141,+16
118,T117,T117,Tom Pernice Jr.,104,"34' 0""",7788.5830000000005,229,-1
119,T120,T120,K.J. Choi,87,"34' 1""",5931.9169999999995,174,-16
120,T120,T120,Arron Oberholser,69,"34' 1""",4600.583,135,+5
121,T122,T122,Kent Jones,97,"34' 2""",7860.75,230,+10
122,T122,T122,Doug LaBelle II,104,"34' 2""",8953.417,262,+25
123,T122,T122,Will MacKenzie,100,"34' 2""",8543.5,250,+13
124,T122,T122,Jeff Maggert,79,"34' 2""",7381.5830000000005,216,+12
125,T126,T126,Jason Dufner,100,"34' 3""",7329.75,214,+13
126,T126,T126,Brian Gay,107,"34' 3""",10511.083,307,+11
127,T126,T126,Daisuke Maruyama,86,"34' 3""",6473.25,189,+16
128,129,129,Jarrod Lyle,77,"34' 4""",5497.25,160,+14
129,T130,T130,Nathan Green,103,"34' 6""",8729.417,253,+19
130,T130,T130,Freddie Jacobson,70,"34' 6""",6660.75,193,-6
131,T132,T132,Bob Heintz,85,"34' 7""",6334.5830000000005,183,-6
132,T132,T132,J.B. Holmes,71,"34' 7""",5261.6669999999995,152,+11
133,T132,T132,Parker McLachlin,83,"34' 7""",6369.25,184,+6
134,T132,T132,Jesper Parnevik,88,"34' 7""",6578.3330000000005,190,+9
135,T136,T136,Jason Gore,86,"34' 8""",7173.5830000000005,207,+4
136,T136,T136,Tim Petrovic,106,"34' 8""",9177.417,265,+16
137,T136,T136,Kevin Sutherland,85,"34' 8""",5232.667,151,+3
138,T139,T139,Mark Hensby,81,"34' 9""",7190.3330000000005,207,+13
139,T139,T139,David Toms,80,"34' 9""",5250.8330000000005,151,+5
140,T139,T139,Charlie Wi,90,"34' 9""",7917.8330000000005,228,+9
141,T142,T142,Mathias Grönberg,95,"34' 10""",7141.0830000000005,205,+5
142,T142,T142,Justin Leonard,95,"34' 10""",8499.833,244,+11
143,T144,T144,Charles Howell III,89,"34' 11""",5168.833,148,+3
144,T144,T144,Peter Lonard,85,"34' 11""",7092.6669999999995,203,-4
145,T144,T144,Nick O'Hern,72,"34' 11""",5273.0,151,+17
146,T147,T147,Michael Sim,52,"35' 0""",4020.917,115,+7
147,T147,T147,Nick Watney,87,"35' 0""",5279.4169999999995,151,+12
148,T149,T149,Eric Axley,107,"35' 1""",7957.4169999999995,227,+26
149,T149,T149,J.J. Henry,86,"35' 1""",6317.0,180,+13
150,T149,T149,Joe Ogilvie,102,"35' 1""",8144.0,232,-2
151,T149,T149,Kyle Reifers,71,"35' 1""",5366.5830000000005,153,+23
152,153,153,Brian Bateman,55,"35' 2""",3515.75,100,+12
153,T154,T154,Brendon de Jonge,76,"35' 3""",5220.917,148,+20
154,T154,T154,Bubba Dickerson,51,"35' 3""",3416.583,97,+14
155,T156,T156,Cameron Beckman,96,"35' 4""",8157.4169999999995,231,+23
156,T156,T156,Chris DiMarco,79,"35' 4""",5972.5,169,+21
157,T156,T156,Scott Gutschewski,67,"35' 4""",4872.5,138,+15
158,T156,T156,Ryuji Imada,104,"35' 4""",8117.9169999999995,230,+7
159,T156,T156,Craig Kanada,109,"35' 4""",9358.0,265,+12
160,T156,T156,Kevin Na,84,"35' 4""",6852.75,194,+3
161,162,162,Aaron Baddeley,83,"35' 5""",5313.25,150,-3
162,163,163,Jaco Van Zyl,51,"35' 6""",3939.917,111,+7
163,T164,T164,Jeff Brehaut,59,"35' 7""",4520.083,127,+14
164,T164,T164,Bob Estes,88,"35' 7""",7944.0,223,+12
165,166,166,Tom Johnson,74,"35' 8""",5534.4169999999995,155,+16
166,T167,T167,Ben Curtis,80,"35' 9""",5541.25,155,+19
167,T167,T167,Paul Stankowski,52,"35' 9""",3431.333,96,+2
168,T167,T167,Mark Wilson,87,"35' 9""",7433.75,208,+10
169,T170,T170,Mathew Goggin,97,"35' 10""",7914.75,221,+14
170,T170,T170,Todd Hamilton,76,"35' 10""",5485.3330000000005,153,+28
171,T172,T172,Steve Allan,63,"35' 11""",4884.0,136,+6
172,T172,T172,Richard Johnson,93,"35' 11""",8509.833,237,+8
173,T172,T172,Kirk Triplett,77,"35' 11""",6890.1669999999995,192,+7
174,175,175,Dicky Pride,71,"36' 0""",5719.75,159,+21
175,176,176,Cliff Kresge,107,"36' 1""",9750.833,270,+11
176,177,177,Corey Pavin,81,"36' 2""",8458.667,234,+25
177,T178,T178,Rich Barcelo,80,"36' 3""",6412.0,177,+6
178,T178,T178,D.J. Brigman,67,"36' 3""",4818.917,133,+15
179,T178,T178,Tom Byrum,50,"36' 3""",4208.417,116,+12
180,T178,T178,Bill Haas,93,"36' 3""",7211.25,199,+21
181,T178,T178,Mike Weir,82,"36' 3""",5544.5,153,+12
182,T183,T183,Craig Bowden,78,"36' 5""",6408.1669999999995,176,+25
183,T183,T183,Steve Elkington,87,"36' 5""",7870.5,216,+10
184,185,185,Steve Wheatcroft,73,"36' 6""",5653.5,155,+21
185,186,186,Shigeki Maruyama,84,"36' 8""",8167.5,223,+21
186,T187,T187,Mark Brooks,53,"36' 11""",3730.5,101,+3
187,T187,T187,Glen Day,85,"36' 11""",8342.75,226,+29
188,189,189,Chris Tidland,59,"37' 2""",4500.583,121,+13
189,190,190,Paul Gow,70,"37' 7""",5525.3330000000005,147,+13
190,191,191,José María Olazábal,52,"37' 8""",3202.0,85,+5
191,192,192,Harrison Frazar,88,"37' 9""",6412.6669999999995,170,+24
192,193,193,Jason Schultz,63,"38' 0""",5205.25,137,+14
193,194,194,Michael Boyd,61,"39' 9""",5919.5830000000005,149,+10
194,195,195,Bryce Molder,56,"39' 10""",3781.083,95,+17
195,196,196,Chris Riley,59,"40' 5""",5781.5,143,+20
