,Approaches_from__275_yards_Rgh_RANK THIS WEEK,Approaches_from__275_yards_Rgh_RANK LAST WEEK,Approaches_from__275_yards_Rgh_PLAYER NAME,Approaches_from__275_yards_Rgh_ROUNDS,Approaches_from__275_yards_Rgh_AVG,Approaches_from__275_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from__275_yards_Rgh_# OF ATTEMPTS,Approaches_from__275_yards_Rgh_RELATIVE TO PAR
37,T38,T38,K.J. Choi,87,"85' 11""",171.833,2,+1
38,T38,T38,Todd Hamilton,76,"85' 11""",85.917,1,-1
39,40,40,Cliff Kresge,107,"86' 0""",344.083,4,-2
40,41,41,Bubba Dickerson,51,"86' 1""",258.33299999999997,3,-1
41,42,42,Tiger Woods,63,"86' 6""",432.583,5,-1
42,43,43,John Mallinger,96,"86' 8""",346.5,4,-2
43,44,44,Dean Wilson,92,"87' 2""",348.583,4,-2
44,45,45,Jarrod Lyle,77,"87' 4""",436.5,5,-3
45,46,46,Sean O'Hair,98,"87' 6""",175.0,2,-1
46,47,47,Jason Dufner,100,"87' 9""",350.917,4,-5
47,48,48,Henrik Stenson,52,"87' 11""",175.75,2,-1
48,49,49,José María Olazábal,52,"89' 1""",267.16700000000003,3,-2
49,50,50,Ken Duke,112,"89' 11""",269.83299999999997,3,E
50,51,51,Ted Purdy,102,"90' 6""",361.917,4,E
51,52,52,Ryuji Imada,104,"90' 7""",453.0,5,-2
52,53,53,Jerry Kelly,101,"91' 9""",367.0,4,-2
53,54,54,Bryce Molder,56,"91' 11""",183.833,2,-1
54,55,55,Kyle Reifers,71,"92' 4""",92.333,1,E
55,56,56,Craig Kanada,109,"92' 7""",185.167,2,E
56,57,57,Jonathan Byrd,73,"93' 8""",374.5,4,-2
57,58,58,Tripp Isenhour,86,"93' 11""",281.83299999999997,3,E
58,59,59,Ryan Palmer,91,"94' 1""",188.083,2,-1
59,60,60,Scott Gutschewski,67,"94' 4""",283.08299999999997,3,-2
60,61,61,Greg Owen,81,"94' 10""",284.5,3,-1
61,T62,T62,Bob Estes,88,"95' 3""",95.25,1,E
62,T62,T62,Chris Stroud,66,"95' 3""",95.25,1,E
63,64,64,Robert Garrigus,95,"95' 9""",478.583,5,-1
64,65,65,Geoff Ogilvy,84,"95' 10""",191.583,2,-1
65,66,66,Rich Barcelo,80,"96' 3""",288.83299999999997,3,-1
66,67,67,Jim Furyk,84,"96' 4""",289.08299999999997,3,+1
67,T68,T68,Tom Byrum,50,"97' 1""",194.083,2,E
68,T68,T68,Freddie Jacobson,70,"97' 1""",291.33299999999997,3,-2
69,70,70,Tim Petrovic,106,"97' 3""",583.3330000000001,6,E
70,71,71,Parker McLachlin,83,"98' 1""",490.333,5,-2
71,72,72,David Toms,80,"99' 2""",99.167,1,-1
72,73,73,Vijay Singh,102,"99' 8""",697.5,7,E
73,74,74,Gavin Coles,87,"99' 10""",199.583,2,E
74,75,75,Charles Warren,101,"100' 1""",200.083,2,-2
75,T76,T76,Chris Couch,76,"100' 11""",504.75,5,E
76,T76,T76,Kevin Sutherland,85,"100' 11""",302.83299999999997,3,E
77,78,78,Charlie Wi,90,"101' 4""",202.583,2,-2
78,79,79,Alex Cejka,80,"101' 5""",709.75,7,-4
79,80,80,Anthony Kim,93,"101' 10""",305.58299999999997,3,-2
80,81,81,Jason Bohn,57,"102' 0""",306.0,3,-1
81,82,82,Charles Howell III,89,"102' 3""",204.5,2,+2
82,83,83,Michael Allen,74,"102' 9""",102.75,1,E
83,84,84,Glen Day,85,"103' 9""",207.5,2,E
84,85,85,Sergio Garcia,68,"104' 0""",208.0,2,-2
85,86,86,Daniel Chopra,106,"104' 11""",839.5,8,-4
86,87,87,Jesper Parnevik,88,"105' 11""",529.75,5,-3
87,88,88,Craig Lile,77,"107' 10""",431.333,4,-2
88,89,89,Johnson Wagner,97,"108' 4""",433.417,4,-1
89,90,90,Lee Janzen,66,"108' 5""",108.417,1,E
90,91,91,Chris Tidland,59,"108' 8""",325.91700000000003,3,E
91,92,92,Harrison Frazar,88,"108' 11""",326.75,3,E
92,93,93,Billy Andrade,88,"109' 7""",328.75,3,-1
93,94,94,Duffy Waldorf,69,"109' 8""",328.917,3,-2
94,95,95,Ryan Moore,92,"109' 9""",219.5,2,-1
95,96,96,Kent Jones,97,"110' 1""",220.083,2,E
96,97,97,Richard Johnson,93,"110' 2""",220.25,2,E
97,98,98,Joe Ogilvie,102,"110' 4""",330.917,3,-1
98,99,99,Briny Baird,115,"110' 8""",332.0,3,-3
99,100,100,Cameron Beckman,96,"111' 5""",111.417,1,-1
100,101,101,Tom Pernice Jr.,104,"112' 1""",448.167,4,-3
101,102,102,Jason Schultz,63,"112' 3""",336.833,3,-1
102,103,103,Chris DiMarco,79,"112' 4""",224.583,2,-2
103,104,104,Carl Pettersson,111,"112' 11""",451.667,4,+1
104,105,105,Troy Matteson,87,"113' 11""",227.833,2,+2
105,106,106,Mike Weir,82,"114' 5""",457.75,4,-1
106,107,107,Tom Johnson,74,"114' 6""",228.917,2,-1
107,108,108,Adam Scott,69,"115' 0""",344.917,3,-1
108,109,109,Zach Johnson,76,"115' 2""",345.417,3,-1
109,T110,T110,Ben Curtis,80,"115' 4""",230.667,2,-1
110,T110,T110,Doug LaBelle II,104,"115' 4""",230.667,2,+2
111,112,112,Steve Flesch,100,"115' 6""",346.583,3,-1
112,113,113,Marco Dawson,73,"116' 2""",580.8330000000001,5,-4
113,114,114,Kevin Na,84,"117' 0""",351.083,3,-1
114,115,115,Tim Herron,98,"117' 7""",117.583,1,E
115,116,116,D.J. Brigman,67,"117' 8""",353.083,3,E
116,117,117,Vaughn Taylor,91,"118' 9""",593.6669999999999,5,-3
117,118,118,Woody Austin,95,"119' 2""",595.6669999999999,5,-2
118,119,119,Stuart Appleby,74,"119' 11""",119.917,1,-1
119,120,120,Jason Gore,86,"120' 6""",361.5,3,-1
120,121,121,Steve Lowery,74,"121' 1""",605.3330000000001,5,-1
121,T122,T122,Ryan Armour,107,"122' 2""",366.5,3,-1
122,T122,T122,Ian Poulter,63,"122' 2""",244.333,2,-2
123,124,124,Hunter Mahan,91,"122' 5""",244.75,2,E
124,125,125,Billy Mayfair,98,"122' 9""",245.5,2,E
125,126,126,Mathias Grönberg,95,"123' 3""",369.833,3,E
126,127,127,Stephen Ames,81,"124' 0""",124.0,1,E
127,128,128,Pat Perez,84,"125' 2""",500.667,4,+2
128,129,129,Kenny Perry,83,"126' 0""",252.0,2,-2
129,130,130,Davis Love III,66,"127' 7""",255.167,2,-1
130,131,131,Bob Heintz,85,"128' 9""",128.75,1,-1
131,132,132,Camilo Villegas,82,"129' 5""",258.75,2,E
132,133,133,Eric Axley,107,"131' 1""",262.16700000000003,2,-1
133,134,134,J.P. Hayes,89,"133' 1""",266.16700000000003,2,-2
134,135,135,Steve Marino,106,"134' 2""",402.583,3,-2
135,136,136,Kevin Stadler,95,"134' 8""",673.4169999999999,5,-2
136,137,137,Boo Weekley,101,"134' 9""",134.75,1,E
137,138,138,Jeff Gove,103,"136' 5""",545.5,4,-1
138,139,139,Robert Gamez,88,"136' 6""",136.5,1,-1
139,140,140,Nathan Green,103,"137' 1""",685.4169999999999,5,-2
140,141,141,Steve Wheatcroft,73,"137' 2""",274.33299999999997,2,E
141,142,142,Jeff Maggert,79,"137' 10""",413.417,3,-1
142,143,143,John Merrick,92,"140' 5""",421.333,3,E
143,144,144,Corey Pavin,81,"141' 0""",282.0,2,E
144,145,145,J.J. Henry,86,"142' 6""",284.91700000000003,2,E
145,146,146,Rory Sabbatini,81,"143' 6""",143.5,1,+1
146,147,147,Rod Pampling,92,"143' 7""",143.583,1,E
147,148,148,Tommy Armour III,81,"145' 2""",145.167,1,+1
148,149,149,Brian Davis,101,"145' 10""",583.25,4,-2
149,150,150,Michael Sim,52,"146' 11""",146.917,1,-1
150,151,151,Tom Lehman,62,"148' 6""",296.91700000000003,2,E
151,152,152,Aaron Baddeley,83,"149' 7""",299.16700000000003,2,-2
152,153,153,Jaco Van Zyl,51,"149' 10""",449.583,3,+2
153,154,154,Jeff Overton,60,"149' 11""",149.917,1,-1
154,155,155,Mark Hensby,81,"150' 3""",300.5,2,+2
155,156,156,Ernie Els,59,"150' 7""",150.583,1,E
156,157,157,Rich Beem,89,"151' 9""",455.333,3,E
157,158,158,Steve Allan,63,"154' 0""",154.0,1,+1
158,159,159,Lucas Glover,98,"155' 2""",155.167,1,E
159,160,160,Darron Stiles,65,"164' 10""",164.833,1,E
160,161,161,Shigeki Maruyama,84,"167' 0""",167.0,1,E
161,162,162,Mark Calcavecchia,93,"167' 7""",167.583,1,E
162,163,163,Stephen Leaney,82,"167' 11""",167.917,1,E
163,164,164,Tim Clark,66,"176' 1""",176.083,1,-1
