,Approaches_50-125_yards-Rgh_RTP_RANK THIS WEEK,Approaches_50-125_yards-Rgh_RTP_RANK LAST WEEK,Approaches_50-125_yards-Rgh_RTP_PLAYER NAME,Approaches_50-125_yards-Rgh_RTP_ROUNDS,Approaches_50-125_yards-Rgh_RTP_AVG RTP
0,1,1,Bart Bryant,87,-.136
1,2,2,Kenny Perry,83,-.100
2,T3,T3,Heath Slocum,101,-.079
3,T3,T3,Scott Verplank,82,-.079
4,5,5,José María Olazábal,52,-.077
5,6,6,Craig Bowden,78,-.075
6,7,7,Steve Allan,63,-.071
7,T8,T8,Robert Garrigus,95,-.052
8,T8,T8,Geoff Ogilvy,84,-.052
9,10,10,Woody Austin,95,-.043
10,11,11,Michael Sim,52,-.038
11,12,12,Jeff Sluman,60,-.036
12,T13,T13,Jerry Kelly,101,-.031
13,T13,T13,Rory Sabbatini,81,-.031
14,15,15,Chris Riley,59,-.022
15,16,16,George McNeill,95,-.015
16,17,17,Ken Duke,112,-.011
17,T18,T18,Jonathan Byrd,73,E
18,T18,T18,Brian Davis,101,E
19,T18,T18,Glen Day,85,E
20,T18,T18,Fred Funk,65,E
21,T18,T18,Lucas Glover,98,E
22,T18,T18,Anders Hansen,55,E
23,T18,T18,Davis Love III,66,E
24,T18,T18,Hunter Mahan,91,E
25,26,26,Cameron Beckman,96,+.013
26,T27,T27,Craig Lile,77,+.015
27,T27,T27,Jesper Parnevik,88,+.015
28,29,29,Jeff Overton,60,+.016
29,30,30,Paul Gow,70,+.017
30,31,31,Duffy Waldorf,69,+.018
31,32,32,Steve Stricker,81,+.023
32,T33,T33,Ryuji Imada,104,+.026
33,T33,T33,Joey Sindelar,75,+.026
34,35,35,Jeff Gove,103,+.028
35,36,36,Ian Poulter,63,+.029
36,37,37,Chris Couch,76,+.031
37,T38,T38,Bubba Watson,80,+.035
38,T38,T38,Boo Weekley,101,+.035
39,T40,T40,Harrison Frazar,88,+.036
40,T40,T40,David Toms,80,+.036
41,42,42,J.P. Hayes,89,+.037
42,43,43,Jay Williamson,50,+.041
43,44,44,Mathew Goggin,97,+.042
44,45,45,Sean O'Hair,98,+.043
45,46,46,John Merrick,92,+.044
46,T47,T47,Eric Axley,107,+.045
47,T47,T47,Steve Flesch,100,+.045
48,T47,T47,Trevor Immelman,74,+.045
49,50,50,Cliff Kresge,107,+.047
50,51,51,Lee Janzen,66,+.050
51,52,52,Dicky Pride,71,+.053
52,53,53,Brett Wetterich,88,+.056
53,T54,T54,Mathias Grönberg,95,+.057
54,T54,T54,Jim Rutledge,59,+.057
55,T56,T56,Matt Kuchar,85,+.058
56,T56,T56,Steve Wheatcroft,73,+.058
57,58,58,Stewart Cink,91,+.059
58,59,59,Stephen Leaney,82,+.060
59,T60,T60,Stephen Ames,81,+.061
60,T60,T60,Billy Mayfair,98,+.061
61,62,62,J.B. Holmes,71,+.063
62,63,63,J.J. Henry,86,+.064
63,64,64,Ted Purdy,102,+.065
64,65,65,Johnson Wagner,97,+.067
65,66,66,Alex Cejka,80,+.068
66,67,67,Will MacKenzie,100,+.069
67,T68,T68,Jarrod Lyle,77,+.071
68,T68,T68,Steve Marino,106,+.071
69,70,70,Bob Heintz,85,+.072
70,71,71,Robert Allenby,90,+.073
71,72,72,David Branshaw,83,+.076
72,73,73,Tiger Woods,63,+.077
73,74,74,K.J. Choi,87,+.082
74,T75,T75,Anthony Kim,93,+.083
75,T75,T75,Bob Tway,103,+.083
76,T77,T77,Michael Putnam,96,+.085
77,T77,T77,Vijay Singh,102,+.085
78,79,79,Shigeki Maruyama,84,+.087
79,80,80,Jason Bohn,57,+.088
80,81,81,Steve Elkington,87,+.089
81,T82,T82,Tommy Armour III,81,+.091
82,T82,T82,Brandt Snedeker,105,+.091
83,84,84,Shaun Micheel,91,+.093
84,85,85,Dean Wilson,92,+.094
85,T86,T86,Craig Barlow,52,+.095
86,T86,T86,Carl Pettersson,111,+.095
87,88,88,Peter Lonard,85,+.098
88,T89,T89,Daniel Chopra,106,+.100
89,T89,T89,Daisuke Maruyama,86,+.100
