,Approach_75-100_yards_RTP_Score_RANK THIS WEEK,Approach_75-100_yards_RTP_Score_RANK LAST WEEK,Approach_75-100_yards_RTP_Score_PLAYER NAME,Approach_75-100_yards_RTP_Score_ROUNDS,Approach_75-100_yards_RTP_Score_AVG RTP
0,1,1,Mark Calcavecchia,93,-.380
1,2,2,Craig Bowden,78,-.348
2,3,3,Steve Stricker,81,-.326
3,4,4,Jim Furyk,84,-.295
4,5,5,Bubba Dickerson,51,-.277
5,6,6,Matt Kuchar,85,-.269
6,7,7,Sean O'Hair,98,-.266
7,8,8,Adam Scott,69,-.260
8,9,9,Ryan Armour,107,-.257
9,10,10,Tiger Woods,63,-.250
10,11,11,Jeff Overton,60,-.245
11,12,12,Rocco Mediate,72,-.235
12,T13,T13,Scott Gutschewski,67,-.234
13,T13,T13,Jeff Maggert,79,-.234
14,15,15,Will MacKenzie,100,-.230
15,16,16,Bubba Watson,80,-.227
16,T17,T17,Fred Funk,65,-.224
17,T17,T17,Tim Petrovic,106,-.224
18,19,19,Jarrod Lyle,77,-.222
19,T20,T20,Brian Gay,107,-.221
20,T20,T20,Vijay Singh,102,-.221
21,22,22,Kyle Reifers,71,-.220
22,23,23,Ted Purdy,102,-.218
23,T24,T24,Alex Cejka,80,-.216
24,T24,T24,Tim Clark,66,-.216
25,26,26,Charles Warren,101,-.215
26,27,27,Robert Garrigus,95,-.214
27,28,28,Bo Van Pelt,104,-.207
28,29,29,Mathew Goggin,97,-.206
29,30,30,Jeff Brehaut,59,-.205
30,T31,T31,Dicky Pride,71,-.200
31,T31,T31,Chris Riley,59,-.200
32,33,33,Jay Williamson,50,-.197
33,T34,T34,Ryan Moore,92,-.196
34,T34,T34,Brett Wetterich,88,-.196
35,T36,T36,Tommy Armour III,81,-.195
36,T36,T36,Ian Poulter,63,-.195
37,T38,T38,Cameron Beckman,96,-.194
38,T38,T38,Stewart Cink,91,-.194
39,40,40,Nick O'Hern,72,-.192
40,41,41,Chris DiMarco,79,-.190
41,T42,T42,Richard Johnson,93,-.188
42,T42,T42,Steve Wheatcroft,73,-.188
43,T44,T44,Jerry Kelly,101,-.186
44,T44,T44,Heath Slocum,101,-.186
45,46,46,Ryuji Imada,104,-.184
46,T47,T47,Phil Mickelson,73,-.182
47,T47,T47,Jeff Sluman,60,-.182
48,49,49,Gavin Coles,87,-.180
49,50,50,Robert Gamez,88,-.178
50,51,51,Bart Bryant,87,-.176
51,T52,T52,Bob Heintz,85,-.175
52,T52,T52,Lee Janzen,66,-.175
53,T52,T52,Michael Sim,52,-.175
54,T52,T52,Scott Verplank,82,-.175
55,T56,T56,Jason Schultz,63,-.174
56,T56,T56,David Toms,80,-.174
57,58,58,Bob Estes,88,-.172
58,T59,T59,Robert Allenby,90,-.171
59,T59,T59,Corey Pavin,81,-.171
60,61,61,Tripp Isenhour,86,-.169
61,T62,T62,Mark Brooks,53,-.167
62,T62,T62,José Coceres,50,-.167
63,T64,T64,Jason Dufner,100,-.164
64,T64,T64,Darron Stiles,65,-.164
65,T66,T66,Tom Byrum,50,-.163
66,T66,T66,Tom Lehman,62,-.163
67,68,68,Brendon de Jonge,76,-.162
68,69,69,Daniel Chopra,106,-.161
69,T70,T70,Freddie Jacobson,70,-.159
70,T70,T70,Tag Ridings,52,-.159
71,T72,T72,Woody Austin,95,-.158
72,T72,T72,Parker McLachlin,83,-.158
73,74,74,Craig Lile,77,-.156
74,75,75,Briny Baird,115,-.150
75,76,76,Jonathan Byrd,73,-.149
76,77,77,Craig Kanada,109,-.147
77,78,78,Davis Love III,66,-.143
78,79,79,Rich Barcelo,80,-.141
79,80,80,Chris Stroud,66,-.138
80,81,81,Arron Oberholser,69,-.135
81,82,82,Johnson Wagner,97,-.133
82,83,83,Rod Pampling,92,-.131
83,84,84,Brian Davis,101,-.130
84,T85,T85,Steve Elkington,87,-.125
85,T85,T85,Charlie Wi,90,-.125
86,87,87,Kirk Triplett,77,-.124
87,T88,T88,Nathan Green,103,-.120
88,T88,T88,Geoff Ogilvy,84,-.120
89,90,90,Rory Sabbatini,81,-.116
90,91,91,Steve Flesch,100,-.115
91,92,92,Henrik Stenson,52,-.114
92,93,93,Joe Ogilvie,102,-.112
93,T94,T94,Steve Lowery,74,-.109
94,T94,T94,Chris Tidland,59,-.109
95,96,96,Shigeki Maruyama,84,-.108
96,97,97,Doug LaBelle II,104,-.107
97,98,98,Frank Lickliter II,95,-.105
98,99,99,Stuart Appleby,74,-.104
99,100,100,Brett Quigley,79,-.102
100,T101,T101,Michael Boyd,61,-.100
101,T101,T101,Zach Johnson,76,-.100
102,T103,T103,Stephen Ames,81,-.098
103,T103,T103,Glen Day,85,-.098
104,T103,T103,Charley Hoffman,97,-.098
105,T103,T103,Jaco Van Zyl,51,-.098
106,107,107,Michael Allen,74,-.097
107,108,108,Ken Duke,112,-.096
108,109,109,Boo Weekley,101,-.094
109,110,110,Kent Jones,97,-.089
110,T111,T111,David Branshaw,83,-.088
111,T111,T111,Shaun Micheel,91,-.088
112,T113,T113,Daisuke Maruyama,86,-.086
113,T113,T113,Troy Matteson,87,-.086
114,115,115,Billy Mayfair,98,-.085
115,116,116,John Mallinger,96,-.083
116,117,117,Stephen Leaney,82,-.082
117,118,118,D.J. Trahan,99,-.081
118,119,119,George McNeill,95,-.080
119,120,120,Paul Stankowski,52,-.079
120,T121,T121,Lucas Glover,98,-.077
121,T121,T121,Joey Sindelar,75,-.077
122,123,123,Ben Curtis,80,-.075
123,124,124,Justin Leonard,95,-.073
124,125,125,Hunter Mahan,91,-.070
125,126,126,Steve Marino,106,-.067
126,T127,T127,Billy Andrade,88,-.066
127,T127,T127,Jesper Parnevik,88,-.066
128,129,129,Harrison Frazar,88,-.064
129,T130,T130,Aaron Baddeley,83,-.063
130,T130,T130,J.J. Henry,86,-.063
131,T132,T132,Chris Couch,76,-.061
132,T132,T132,Todd Hamilton,76,-.061
133,T132,T132,John Rollins,102,-.061
134,135,135,Michael Putnam,96,-.060
135,T136,T136,Luke Donald,69,-.059
136,T136,T136,Mathias Grönberg,95,-.059
137,138,138,Bob Tway,103,-.058
138,139,139,Tom Pernice Jr.,104,-.057
139,T140,T140,Steve Allan,63,-.056
140,T140,T140,Joe Durant,88,-.056
141,T140,T140,Paul Goydos,60,-.056
142,T140,T140,Vaughn Taylor,91,-.056
143,144,144,Brandt Snedeker,105,-.052
144,T145,T145,Jason Gore,86,-.042
145,T145,T145,Cliff Kresge,107,-.042
146,147,147,Tom Johnson,74,-.041
147,148,148,Kevin Na,84,-.039
148,T149,T149,Bryce Molder,56,-.038
149,T149,T149,Kevin Sutherland,85,-.038
150,151,151,Anders Hansen,55,-.037
151,T152,T152,J.P. Hayes,89,-.036
152,T152,T152,Tim Herron,98,-.036
153,T152,T152,J.B. Holmes,71,-.036
154,T155,T155,K.J. Choi,87,-.034
155,T155,T155,Padraig Harrington,64,-.034
156,157,157,John Merrick,92,-.033
157,T158,T158,Retief Goosen,50,-.029
158,T158,T158,José María Olazábal,52,-.029
159,160,160,Carl Pettersson,111,-.027
160,T161,T161,Jason Bohn,57,-.026
161,T161,T161,Trevor Immelman,74,-.026
162,T161,T161,Jim Rutledge,59,-.026
163,164,164,Matt Hendrix,63,-.018
164,T165,T165,Chad Campbell,96,-.016
165,T165,T165,Paul Gow,70,-.016
166,167,167,Kenny Perry,83,-.015
167,168,168,Kevin Stadler,95,-.011
168,T169,T169,John Daly,59,E
169,T169,T169,Bill Haas,93,E
170,T169,T169,John Senden,97,E
171,T169,T169,Camilo Villegas,82,E
172,T169,T169,Mike Weir,82,E
173,T169,T169,Dean Wilson,92,E
174,175,175,Eric Axley,107,+.011
175,T176,T176,Mark Hensby,81,+.013
176,T176,T176,Peter Lonard,85,+.013
177,178,178,Anthony Kim,93,+.014
178,179,179,Pat Perez,84,+.020
179,180,180,Brian Bateman,55,+.023
180,181,181,Craig Barlow,52,+.024
181,182,182,Andrew Buckle,77,+.037
182,183,183,Ryan Palmer,91,+.038
183,184,184,Duffy Waldorf,69,+.049
184,185,185,Nick Watney,87,+.050
185,186,186,Rich Beem,89,+.055
186,187,187,Jeff Gove,103,+.056
187,T188,T188,D.J. Brigman,67,+.063
188,T188,T188,Charles Howell III,89,+.063
189,190,190,Marco Dawson,73,+.065
190,191,191,Greg Owen,81,+.068
191,192,192,Jeff Quinney,95,+.070
192,193,193,Justin Rose,63,+.073
193,194,194,Ernie Els,59,+.103
194,195,195,Sergio Garcia,68,+.192
195,196,196,Mark Wilson,87,+.208
