,Approaches_125-150_yards-Rgh_RTP_RANK THIS WEEK,Approaches_125-150_yards-Rgh_RTP_RANK LAST WEEK,Approaches_125-150_yards-Rgh_RTP_PLAYER NAME,Approaches_125-150_yards-Rgh_RTP_ROUNDS,Approaches_125-150_yards-Rgh_RTP_AVG RTP
0,1,1,Michael Boyd,61,-.100
1,2,2,Bob Estes,88,-.091
2,3,3,Brandt Snedeker,105,-.081
3,T4,T4,Luke Donald,69,-.069
4,T4,T4,Tiger Woods,63,-.069
5,6,6,Jesper Parnevik,88,-.061
6,T7,T7,Steve Flesch,100,-.048
7,T7,T7,Padraig Harrington,64,-.048
8,9,9,Heath Slocum,101,-.044
9,10,10,Bob Heintz,85,-.040
10,11,11,Bob Tway,103,-.033
11,12,12,Jason Bohn,57,-.029
12,13,13,Gavin Coles,87,-.028
13,14,14,Jeff Quinney,95,-.026
14,T15,T15,Brian Davis,101,-.023
15,T15,T15,Pat Perez,84,-.023
16,T15,T15,Tom Pernice Jr.,104,-.023
17,T18,T18,Stephen Ames,81,E
18,T18,T18,Ken Duke,112,E
19,T18,T18,Jim Furyk,84,E
20,T18,T18,Justin Leonard,95,E
21,T18,T18,Troy Matteson,87,E
22,T18,T18,Justin Rose,63,E
23,24,24,Daniel Chopra,106,+.011
24,25,25,Joe Ogilvie,102,+.017
25,26,26,Kent Jones,97,+.018
26,27,27,Steve Allan,63,+.019
27,T28,T28,Billy Mayfair,98,+.021
28,T28,T28,Vaughn Taylor,91,+.021
29,T30,T30,Sergio Garcia,68,+.024
30,T30,T30,Geoff Ogilvy,84,+.024
31,T32,T32,Tommy Armour III,81,+.026
32,T32,T32,Rory Sabbatini,81,+.026
33,34,34,Hunter Mahan,91,+.027
34,35,35,Carl Pettersson,111,+.028
35,36,36,Tim Petrovic,106,+.033
36,37,37,John Senden,97,+.038
37,38,38,Craig Kanada,109,+.039
38,T39,T39,Marco Dawson,73,+.040
39,T39,T39,Ryan Moore,92,+.040
40,41,41,Jarrod Lyle,77,+.041
41,42,42,Fred Funk,65,+.045
42,43,43,John Rollins,102,+.047
43,44,44,Chris DiMarco,79,+.048
44,T45,T45,Kevin Na,84,+.052
45,T45,T45,Johnson Wagner,97,+.052
46,47,47,Jerry Kelly,101,+.053
47,48,48,Craig Bowden,78,+.056
48,49,49,John Mallinger,96,+.057
49,T50,T50,Tom Johnson,74,+.059
50,T50,T50,Tom Lehman,62,+.059
51,52,52,Steve Marino,106,+.060
52,T53,T53,Briny Baird,115,+.063
53,T53,T53,Charles Howell III,89,+.063
54,T55,T55,Jason Gore,86,+.064
55,T55,T55,Peter Lonard,85,+.064
