,Approaches_from_50-75_yards_Rgh_RANK THIS WEEK,Approaches_from_50-75_yards_Rgh_RANK LAST WEEK,Approaches_from_50-75_yards_Rgh_PLAYER NAME,Approaches_from_50-75_yards_Rgh_ROUNDS,Approaches_from_50-75_yards_Rgh_AVG,Approaches_from_50-75_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_50-75_yards_Rgh_# OF ATTEMPTS,Approaches_from_50-75_yards_Rgh_RELATIVE TO PAR
0,1,1,Jay Williamson,50,"8' 10""",26.416999999999998,3,E
1,2,2,Phil Mickelson,73,"10' 6""",115.083,11,-1
2,3,3,Justin Rose,63,"13' 2""",52.667,4,+1
3,4,4,Daisuke Maruyama,86,"13' 8""",163.917,12,+1
4,5,5,Anders Hansen,55,"14' 0""",27.916999999999998,2,+1
5,6,6,Justin Leonard,95,"14' 9""",132.583,9,-1
6,7,7,Mark Calcavecchia,93,"14' 10""",103.75,7,-1
7,8,8,Jaco Van Zyl,51,"15' 0""",239.333,16,+3
8,9,9,Arron Oberholser,69,"15' 1""",90.417,6,E
9,T10,T10,Aaron Baddeley,83,"15' 2""",211.75,14,-3
10,T10,T10,Peter Lonard,85,"15' 2""",90.75,6,+2
11,T10,T10,Tiger Woods,63,"15' 2""",75.667,5,+2
12,13,13,Rod Pampling,92,"15' 3""",107.0,7,E
13,14,14,Robert Allenby,90,"15' 4""",107.5,7,E
14,T15,T15,Stephen Ames,81,"15' 7""",171.417,11,E
15,T15,T15,J.B. Holmes,71,"15' 7""",357.667,23,-1
16,17,17,Hunter Mahan,91,"15' 9""",78.667,5,-2
17,18,18,Fred Funk,65,"15' 10""",94.917,6,E
18,19,19,Cliff Kresge,107,"16' 0""",95.917,6,+1
19,T20,T20,Ernie Els,59,"16' 3""",162.333,10,+1
20,T20,T20,Michael Sim,52,"16' 3""",113.583,7,E
21,22,22,Craig Lile,77,"16' 4""",212.333,13,+5
22,23,23,Jeff Gove,103,"16' 9""",217.917,13,+2
23,24,24,David Toms,80,"16' 10""",167.917,10,-2
24,25,25,Tommy Armour III,81,"16' 11""",169.417,10,+1
25,26,26,D.J. Trahan,99,"17' 0""",374.25,22,+4
26,27,27,Geoff Ogilvy,84,"17' 1""",204.75,12,+1
27,28,28,Steve Marino,106,"17' 2""",258.0,15,-3
28,29,29,Jarrod Lyle,77,"17' 4""",173.583,10,+1
29,T30,T30,Stephen Leaney,82,"17' 5""",139.0,8,+1
30,T30,T30,Charlie Wi,90,"17' 5""",191.667,11,+6
31,32,32,Ted Purdy,102,"17' 10""",232.25,13,+1
32,T33,T33,Bart Bryant,87,"17' 11""",125.5,7,+1
33,T33,T33,Steve Elkington,87,"17' 11""",305.25,17,+2
34,35,35,Shigeki Maruyama,84,"18' 2""",363.583,20,+2
35,T36,T36,John Senden,97,"18' 3""",237.0,13,+4
36,T36,T36,Chris Stroud,66,"18' 3""",164.583,9,+3
37,T38,T38,Tom Byrum,50,"18' 4""",91.667,5,-2
38,T38,T38,Nick O'Hern,72,"18' 4""",201.583,11,+5
39,40,40,Tom Johnson,74,"18' 5""",221.083,12,+3
40,T41,T41,Paul Gow,70,"18' 6""",240.667,13,+3
41,T41,T41,Kevin Stadler,95,"18' 6""",296.16700000000003,16,+6
42,43,43,Rory Sabbatini,81,"18' 9""",206.083,11,-1
43,T44,T44,Jeff Sluman,60,"19' 1""",95.5,5,-1
44,T44,T44,Bob Tway,103,"19' 1""",248.0,13,+2
45,T46,T46,Joe Durant,88,"19' 2""",249.583,13,+3
46,T46,T46,Ian Poulter,63,"19' 2""",76.583,4,E
47,48,48,Jason Dufner,100,"19' 3""",249.75,13,+3
48,T49,T49,Kent Jones,97,"19' 4""",115.917,6,+3
49,T49,T49,Chris Tidland,59,"19' 4""",77.167,4,E
50,51,51,José María Olazábal,52,"19' 5""",136.0,7,+2
51,52,52,Craig Barlow,52,"19' 7""",117.583,6,+1
52,T53,T53,Mark Brooks,53,"19' 8""",98.25,5,+3
53,T53,T53,Duffy Waldorf,69,"19' 8""",235.75,12,+4
54,55,55,K.J. Choi,87,"19' 9""",237.083,12,+4
55,T56,T56,Ken Duke,112,"19' 11""",438.583,22,+3
56,T56,T56,Trevor Immelman,74,"19' 11""",179.417,9,E
57,58,58,Lucas Glover,98,"20' 0""",179.917,9,E
58,T59,T59,Stuart Appleby,74,"20' 2""",221.417,11,+1
59,T59,T59,Ryan Armour,107,"20' 2""",363.583,18,+7
60,T59,T59,Jerry Kelly,101,"20' 2""",261.75,13,E
61,T59,T59,Vijay Singh,102,"20' 2""",564.1669999999999,28,+5
62,T63,T63,Scott Gutschewski,67,"20' 3""",303.5,15,+5
63,T63,T63,Bo Van Pelt,104,"20' 3""",364.833,18,+12
64,65,65,Briny Baird,115,"20' 7""",328.917,16,+6
65,66,66,Steve Flesch,100,"20' 9""",166.25,8,+4
66,67,67,Alex Cejka,80,"20' 10""",291.58299999999997,14,E
67,T68,T68,Mathias Grönberg,95,"21' 0""",356.75,17,E
68,T68,T68,Tom Pernice Jr.,104,"21' 0""",294.5,14,+7
69,70,70,Steve Stricker,81,"21' 1""",252.75,12,+2
70,T71,T71,Jason Gore,86,"21' 6""",258.0,12,+9
71,T71,T71,Troy Matteson,87,"21' 6""",215.167,10,+4
72,73,73,Ryuji Imada,104,"21' 7""",409.833,19,-3
73,74,74,Nathan Green,103,"21' 9""",413.917,19,+4
74,75,75,David Branshaw,83,"21' 10""",240.583,11,+3
75,76,76,José Coceres,50,"22' 0""",87.917,4,E
76,T77,T77,Jeff Brehaut,59,"22' 1""",221.167,10,+10
77,T77,T77,Glen Day,85,"22' 1""",397.75,18,E
78,T79,T79,Michael Allen,74,"22' 5""",224.167,10,-2
79,T79,T79,Rich Barcelo,80,"22' 5""",291.08299999999997,13,+7
80,T81,T81,Andrew Buckle,77,"22' 6""",315.5,14,+3
81,T81,T81,Brandt Snedeker,105,"22' 6""",314.91700000000003,14,+2
82,83,83,Charles Warren,101,"22' 9""",341.667,15,+7
83,84,84,Chris Couch,76,"22' 11""",573.9169999999999,25,+2
84,T85,T85,Ryan Palmer,91,"23' 0""",437.333,19,+9
85,T85,T85,Scott Verplank,82,"23' 0""",160.917,7,E
86,87,87,Carl Pettersson,111,"23' 1""",484.25,21,E
87,88,88,Heath Slocum,101,"23' 2""",162.417,7,+4
88,89,89,Lee Janzen,66,"23' 5""",210.833,9,+3
89,90,90,Johnson Wagner,97,"23' 6""",258.33299999999997,11,+1
90,T91,T91,Bubba Dickerson,51,"23' 7""",259.0,11,+5
91,T91,T91,Bob Estes,88,"23' 7""",400.5,17,+2
92,T91,T91,Robert Gamez,88,"23' 7""",282.5,12,+8
93,T91,T91,Charles Howell III,89,"23' 7""",283.25,12,+4
94,T91,T91,Jason Schultz,63,"23' 7""",329.583,14,+3
95,T91,T91,Kirk Triplett,77,"23' 7""",141.25,6,+2
96,T97,T97,Marco Dawson,73,"23' 8""",331.0,14,+3
97,T97,T97,Sergio Garcia,68,"23' 8""",378.0,16,+2
98,T99,T99,Steve Allan,63,"23' 9""",285.41700000000003,12,+3
99,T99,T99,Chris Riley,59,"23' 9""",190.25,8,+4
100,101,101,Bill Haas,93,"23' 11""",382.833,16,+2
101,102,102,J.P. Hayes,89,"24' 0""",432.083,18,+1
102,103,103,George McNeill,95,"24' 1""",192.5,8,E
103,104,104,Jonathan Byrd,73,"24' 2""",169.333,7,-5
104,T105,T105,Jason Bohn,57,"24' 3""",121.333,5,E
105,T105,T105,Nick Watney,87,"24' 3""",194.0,8,+4
106,T107,T107,Brian Bateman,55,"24' 4""",194.833,8,+1
107,T107,T107,John Mallinger,96,"24' 4""",486.083,20,+5
108,109,109,Frank Lickliter II,95,"24' 5""",317.58299999999997,13,+2
109,110,110,Mark Wilson,87,"24' 6""",171.5,7,+2
110,111,111,Greg Owen,81,"24' 7""",442.083,18,+7
111,112,112,Mike Weir,82,"24' 8""",172.917,7,+6
112,T113,T113,Kenny Perry,83,"24' 9""",346.333,14,-1
113,T113,T113,John Rollins,102,"24' 9""",543.9169999999999,22,+4
114,T115,T115,Woody Austin,95,"24' 10""",372.083,15,+1
115,T115,T115,Daniel Chopra,106,"24' 10""",571.5830000000001,23,+5
116,T115,T115,Robert Garrigus,95,"24' 10""",521.8330000000001,21,+1
117,T115,T115,Boo Weekley,101,"24' 10""",297.5,12,+6
118,119,119,Ben Curtis,80,"25' 1""",375.917,15,+8
119,120,120,Steve Lowery,74,"25' 2""",503.0,20,+10
120,121,121,Richard Johnson,93,"25' 5""",305.0,12,+5
121,122,122,Eric Axley,107,"25' 6""",612.0,24,+2
122,123,123,Tripp Isenhour,86,"25' 9""",411.917,16,+5
123,T124,T124,Bryce Molder,56,"25' 10""",180.583,7,+2
124,T124,T124,Tim Petrovic,106,"25' 10""",696.4169999999999,27,-1
125,T124,T124,Jeff Quinney,95,"25' 10""",309.66700000000003,12,+9
126,T124,T124,Bubba Watson,80,"25' 10""",542.3330000000001,21,+1
127,128,128,Kevin Na,84,"26' 1""",443.583,17,+5
128,129,129,Michael Boyd,61,"26' 2""",183.167,7,+5
129,130,130,Anthony Kim,93,"26' 3""",551.5830000000001,21,+5
130,T131,T131,Craig Bowden,78,"26' 5""",237.917,9,E
131,T131,T131,Mathew Goggin,97,"26' 5""",396.333,15,+1
132,T131,T131,Henrik Stenson,52,"26' 5""",238.083,9,+2
133,134,134,Shaun Micheel,91,"26' 6""",238.333,9,+6
134,135,135,D.J. Brigman,67,"26' 10""",375.417,14,+5
135,136,136,John Merrick,92,"27' 0""",324.41700000000003,12,+1
136,137,137,Tim Clark,66,"27' 1""",189.75,7,+1
137,T138,T138,Brian Davis,101,"27' 2""",407.0,15,-1
