,Approaches__275_yards-Rgh_RTP_RANK THIS WEEK,Approaches__275_yards-Rgh_RTP_RANK LAST WEEK,Approaches__275_yards-Rgh_RTP_PLAYER NAME,Approaches__275_yards-Rgh_RTP_ROUNDS,Approaches__275_yards-Rgh_RTP_AVG RTP
96,T95,T95,Johnson Wagner,97,-.250
97,T95,T95,Mike Weir,82,-.250
98,T99,T99,Robert Garrigus,95,-.200
99,T99,T99,Steve Lowery,74,-.200
100,T99,T99,Tiger Woods,63,-.200
101,T102,T102,Michael Allen,74,E
102,T102,T102,Stephen Ames,81,E
103,T102,T102,Rich Beem,89,E
104,T102,T102,Jeff Brehaut,59,E
105,T102,T102,D.J. Brigman,67,E
106,T102,T102,Bart Bryant,87,E
107,T102,T102,Andrew Buckle,77,E
108,T102,T102,Tom Byrum,50,E
109,T102,T102,Mark Calcavecchia,93,E
110,T102,T102,Gavin Coles,87,E
111,T102,T102,Chris Couch,76,E
112,T102,T102,Glen Day,85,E
113,T102,T102,Ken Duke,112,E
114,T102,T102,Joe Durant,88,E
115,T102,T102,Steve Elkington,87,E
116,T102,T102,Ernie Els,59,E
117,T102,T102,Bob Estes,88,E
118,T102,T102,Harrison Frazar,88,E
119,T102,T102,Lucas Glover,98,E
120,T102,T102,Paul Gow,70,E
121,T102,T102,Mathias Grönberg,95,E
122,T102,T102,J.J. Henry,86,E
123,T102,T102,Tim Herron,98,E
124,T102,T102,J.B. Holmes,71,E
125,T102,T102,Tripp Isenhour,86,E
126,T102,T102,Lee Janzen,66,E
127,T102,T102,Richard Johnson,93,E
128,T102,T102,Kent Jones,97,E
129,T102,T102,Craig Kanada,109,E
130,T102,T102,Stephen Leaney,82,E
131,T102,T102,Tom Lehman,62,E
132,T102,T102,Peter Lonard,85,E
133,T102,T102,Hunter Mahan,91,E
134,T102,T102,Shigeki Maruyama,84,E
135,T102,T102,Billy Mayfair,98,E
136,T102,T102,John Merrick,92,E
137,T102,T102,Shaun Micheel,91,E
138,T102,T102,Rod Pampling,92,E
139,T102,T102,Corey Pavin,81,E
140,T102,T102,Tim Petrovic,106,E
141,T102,T102,Ted Purdy,102,E
142,T102,T102,Kyle Reifers,71,E
143,T102,T102,Vijay Singh,102,E
144,T102,T102,Darron Stiles,65,E
145,T102,T102,Chris Stroud,66,E
146,T102,T102,Kevin Sutherland,85,E
147,T102,T102,Chris Tidland,59,E
148,T102,T102,Camilo Villegas,82,E
149,T102,T102,Boo Weekley,101,E
150,T102,T102,Steve Wheatcroft,73,E
151,152,152,Carl Pettersson,111,+.250
152,153,153,Jim Furyk,84,+.333
153,T154,T154,K.J. Choi,87,+.500
154,T154,T154,Pat Perez,84,+.500
155,156,156,Jaco Van Zyl,51,+.667
156,T157,T157,Steve Allan,63,+1.000
157,T157,T157,Tommy Armour III,81,+1.000
158,T157,T157,Mark Hensby,81,+1.000
159,T157,T157,Charles Howell III,89,+1.000
160,T157,T157,Doug LaBelle II,104,+1.000
161,T157,T157,Troy Matteson,87,+1.000
162,T157,T157,Rory Sabbatini,81,+1.000
163,T157,T157,Kirk Triplett,77,+1.000
