,Approaches_from_50-75_yards_RANK THIS WEEK,Approaches_from_50-75_yards_RANK LAST WEEK,Approaches_from_50-75_yards_PLAYER NAME,Approaches_from_50-75_yards_ROUNDS,Approaches_from_50-75_yards_AVG,Approaches_from_50-75_yards_TOTAL DISTANCE (FEET),Approaches_from_50-75_yards_# OF ATTEMPTS,Approaches_from_50-75_yards_RELATIVE TO PAR
0,1,1,Padraig Harrington,64,"7' 9""",132.167,17,-1
1,2,2,Woody Austin,95,"9' 11""",327.75,33,-9
2,T3,T3,Justin Rose,63,"10' 5""",156.333,15,-3
3,T3,T3,Kevin Sutherland,85,"10' 5""",198.0,19,-9
4,5,5,Jeff Sluman,60,"10' 6""",125.833,12,-2
5,6,6,Corey Pavin,81,"10' 9""",344.417,32,-13
6,7,7,Jeff Gove,103,"11' 1""",278.08299999999997,25,-6
7,8,8,Dean Wilson,92,"11' 2""",245.583,22,E
8,9,9,Kevin Na,84,"11' 3""",236.417,21,-5
9,T10,T10,Bob Estes,88,"11' 9""",470.583,40,-8
10,T10,T10,Rocco Mediate,72,"11' 9""",294.0,25,-7
11,T10,T10,Rory Sabbatini,81,"11' 9""",294.66700000000003,25,-4
12,13,13,Ernie Els,59,"11' 10""",130.417,11,-1
13,T14,T14,Frank Lickliter II,95,"11' 11""",430.0,36,-1
14,T14,T14,Phil Mickelson,73,"11' 11""",262.0,22,E
15,16,16,Tripp Isenhour,86,"12' 0""",251.833,21,-6
16,17,17,Ian Poulter,63,"12' 1""",169.167,14,+1
17,T18,T18,Stuart Appleby,74,"12' 2""",402.167,33,+3
18,T18,T18,Fred Funk,65,"12' 2""",364.5,30,-6
19,T18,T18,J.J. Henry,86,"12' 2""",268.16700000000003,22,-1
20,21,21,Steve Stricker,81,"12' 6""",499.167,40,E
21,22,22,George McNeill,95,"12' 7""",213.75,17,-5
22,T23,T23,John Senden,97,"12' 8""",367.833,29,-5
23,T23,T23,Darron Stiles,65,"12' 8""",368.167,29,-10
24,25,25,Tom Pernice Jr.,104,"12' 9""",356.25,28,-6
25,T26,T26,Brendon de Jonge,76,"12' 10""",409.5,32,-4
26,T26,T26,Jaco Van Zyl,51,"12' 10""",179.583,14,-4
27,T28,T28,Stewart Cink,91,"13' 0""",324.41700000000003,25,-5
28,T28,T28,J.P. Hayes,89,"13' 0""",441.417,34,-3
29,T28,T28,Bob Heintz,85,"13' 0""",272.66700000000003,21,-4
30,T31,T31,Mark Hensby,81,"13' 1""",432.167,33,-2
31,T31,T31,Shigeki Maruyama,84,"13' 1""",548.1669999999999,42,-7
32,T33,T33,D.J. Brigman,67,"13' 2""",184.5,14,-6
33,T33,T33,Ken Duke,112,"13' 2""",329.333,25,-1
34,T33,T33,Paul Goydos,60,"13' 2""",183.75,14,-4
35,T33,T33,John Mallinger,96,"13' 2""",409.0,31,-6
36,37,37,D.J. Trahan,99,"13' 3""",396.917,30,-1
37,T38,T38,Alex Cejka,80,"13' 4""",427.917,32,-11
38,T38,T38,John Daly,59,"13' 4""",293.5,22,-1
39,T40,T40,Chris DiMarco,79,"13' 5""",388.167,29,+3
40,T40,T40,Tom Lehman,62,"13' 5""",228.5,17,E
41,T40,T40,Craig Lile,77,"13' 5""",335.25,25,-2
42,T40,T40,José María Olazábal,52,"13' 5""",187.25,14,E
43,T40,T40,Camilo Villegas,82,"13' 5""",174.917,13,+1
44,T45,T45,Daniel Chopra,106,"13' 6""",351.5,26,-2
45,T45,T45,Bill Haas,93,"13' 6""",365.417,27,-8
46,T45,T45,Brandt Snedeker,105,"13' 6""",310.75,23,-1
47,T48,T48,Glen Day,85,"13' 7""",366.333,27,-8
48,T48,T48,Kirk Triplett,77,"13' 7""",448.083,33,-4
49,T48,T48,Charlie Wi,90,"13' 7""",354.167,26,-6
50,T48,T48,Jay Williamson,50,"13' 7""",217.417,16,-4
51,T52,T52,Stephen Ames,81,"13' 8""",259.75,19,-5
52,T52,T52,Sergio Garcia,68,"13' 8""",136.667,10,E
53,T52,T52,Arron Oberholser,69,"13' 8""",341.417,25,-2
54,T55,T55,Bart Bryant,87,"13' 9""",398.5,29,-10
55,T55,T55,Charley Hoffman,97,"13' 9""",370.75,27,-1
56,T57,T57,Cliff Kresge,107,"13' 11""",334.667,24,-1
57,T57,T57,Daisuke Maruyama,86,"13' 11""",292.41700000000003,21,-3
58,T57,T57,Michael Sim,52,"13' 11""",291.66700000000003,21,-6
59,T57,T57,Tiger Woods,63,"13' 11""",166.667,12,E
60,T61,T61,Aaron Baddeley,83,"14' 0""",349.917,25,E
61,T61,T61,Bubba Dickerson,51,"14' 0""",266.33299999999997,19,+1
62,T61,T61,Retief Goosen,50,"14' 0""",154.0,11,+1
63,T61,T61,Joey Sindelar,75,"14' 0""",307.41700000000003,22,-1
64,65,65,Tommy Armour III,81,"14' 1""",409.083,29,-5
65,66,66,Steve Wheatcroft,73,"14' 2""",241.0,17,E
66,T67,T67,Michael Allen,74,"14' 3""",468.917,33,+2
67,T67,T67,Craig Barlow,52,"14' 3""",399.833,28,-1
68,T67,T67,Brian Gay,107,"14' 3""",668.25,47,-14
69,T70,T70,Rich Barcelo,80,"14' 7""",408.333,28,-4
70,T70,T70,Bryce Molder,56,"14' 7""",291.25,20,-2
71,T70,T70,John Rollins,102,"14' 7""",408.917,28,E
72,T73,T73,Jonathan Byrd,73,"14' 8""",323.16700000000003,22,+5
73,T73,T73,Mark Calcavecchia,93,"14' 8""",322.58299999999997,22,E
74,T73,T73,Paul Stankowski,52,"14' 8""",205.833,14,+1
75,T73,T73,Brett Wetterich,88,"14' 8""",397.083,27,+1
76,77,77,Jerry Kelly,101,"14' 9""",309.58299999999997,21,+1
77,78,78,Jarrod Lyle,77,"14' 10""",548.75,37,-3
78,T79,T79,Ben Curtis,80,"14' 11""",328.417,22,-5
79,T79,T79,Tom Johnson,74,"14' 11""",284.08299999999997,19,-1
80,T79,T79,Matt Kuchar,85,"14' 11""",342.917,23,+6
81,T82,T82,Brian Bateman,55,"15' 0""",164.75,11,-3
82,T82,T82,Justin Leonard,95,"15' 0""",538.6669999999999,36,+4
83,T84,T84,Craig Bowden,78,"15' 1""",497.583,33,-9
84,T84,T84,Mark Wilson,87,"15' 1""",558.5830000000001,37,-7
85,T86,T86,Nathan Green,103,"15' 2""",363.0,24,-2
86,T86,T86,Henrik Stenson,52,"15' 2""",197.667,13,+3
87,T86,T86,Bo Van Pelt,104,"15' 2""",454.833,30,-3
88,89,89,Ryan Moore,92,"15' 3""",243.833,16,+3
89,T90,T90,Hunter Mahan,91,"15' 4""",122.583,8,-1
90,T90,T90,Brett Quigley,79,"15' 4""",444.75,29,-1
91,T90,T90,Vaughn Taylor,91,"15' 4""",520.8330000000001,34,+6
92,T93,T93,Eric Axley,107,"15' 5""",399.917,26,+3
93,T93,T93,Brian Davis,101,"15' 5""",524.5830000000001,34,E
94,T93,T93,Billy Mayfair,98,"15' 5""",432.5,28,+2
95,T93,T93,David Toms,80,"15' 5""",524.5,34,-4
96,T97,T97,Lucas Glover,98,"15' 6""",465.917,30,-5
97,T97,T97,Craig Kanada,109,"15' 6""",479.917,31,+5
98,T97,T97,Peter Lonard,85,"15' 6""",309.83299999999997,20,+6
99,T97,T97,Nick O'Hern,72,"15' 6""",340.583,22,+4
100,T97,T97,Vijay Singh,102,"15' 6""",371.583,24,-4
101,T102,T102,Charles Howell III,89,"15' 7""",359.167,23,+5
102,T102,T102,Jeff Maggert,79,"15' 7""",715.1669999999999,46,-8
103,T102,T102,Mike Weir,82,"15' 7""",234.333,15,+4
104,T105,T105,Robert Garrigus,95,"15' 8""",515.6669999999999,33,-2
105,T105,T105,Jason Gore,86,"15' 8""",438.5,28,-1
106,T105,T105,Richard Johnson,93,"15' 8""",297.16700000000003,19,+1
107,T105,T105,Chris Riley,59,"15' 8""",312.58299999999997,20,+2
108,T109,T109,José Coceres,50,"15' 9""",283.41700000000003,18,+1
109,T109,T109,Steve Lowery,74,"15' 9""",394.417,25,-8
110,T109,T109,Greg Owen,81,"15' 9""",426.333,27,-7
111,T109,T109,Kevin Stadler,95,"15' 9""",473.5,30,-3
112,113,113,Johnson Wagner,97,"15' 10""",427.5,27,-1
113,T114,T114,Tim Clark,66,"16' 0""",575.4169999999999,36,-5
114,T114,T114,Matt Hendrix,63,"16' 0""",239.583,15,+1
115,T116,T116,Chris Stroud,66,"16' 1""",225.417,14,-4
116,T116,T116,Bubba Watson,80,"16' 1""",594.4169999999999,37,+1
117,T118,T118,Briny Baird,115,"16' 2""",581.75,36,+1
118,T118,T118,Marco Dawson,73,"16' 2""",355.0,22,-4
119,T118,T118,Scott Verplank,82,"16' 2""",194.083,12,-2
120,121,121,Charles Warren,101,"16' 3""",406.583,25,+2
121,122,122,Freddie Jacobson,70,"16' 4""",425.083,26,-2
122,123,123,Sean O'Hair,98,"16' 5""",459.5,28,+1
123,124,124,Rod Pampling,92,"16' 6""",346.417,21,-1
124,T125,T125,Steve Flesch,100,"16' 7""",430.083,26,E
125,T125,T125,Jim Furyk,84,"16' 7""",365.25,22,+4
126,T125,T125,John Merrick,92,"16' 7""",481.75,29,E
127,T125,T125,Geoff Ogilvy,84,"16' 7""",331.75,20,+1
128,T125,T125,Chris Tidland,59,"16' 7""",314.5,19,-1
129,T130,T130,Ryuji Imada,104,"16' 8""",583.8330000000001,35,-4
130,T130,T130,Will MacKenzie,100,"16' 8""",449.333,27,-4
131,T130,T130,Parker McLachlin,83,"16' 8""",333.167,20,-4
132,T130,T130,Jim Rutledge,59,"16' 8""",283.66700000000003,17,-1
133,134,134,J.B. Holmes,71,"16' 9""",653.5830000000001,39,-8
134,135,135,Kenny Perry,83,"16' 11""",405.417,24,-2
135,136,136,Gavin Coles,87,"17' 2""",514.25,30,-8
136,T137,T137,Tim Petrovic,106,"17' 3""",551.0830000000001,32,-5
137,T137,T137,Carl Pettersson,111,"17' 3""",516.6669999999999,30,+4
138,T139,T139,Ryan Armour,107,"17' 4""",658.0,38,-1
139,T139,T139,Michael Boyd,61,"17' 4""",312.41700000000003,18,-3
140,T139,T139,Anders Hansen,55,"17' 4""",52.0,3,+1
141,T139,T139,Anthony Kim,93,"17' 4""",450.25,26,-1
142,T139,T139,Ryan Palmer,91,"17' 4""",330.0,19,+3
143,T139,T139,Dicky Pride,71,"17' 4""",364.667,21,E
144,145,145,Steve Elkington,87,"17' 5""",486.667,28,-6
