,Approach_175-200_yards_RTP_Score_RANK THIS WEEK,Approach_175-200_yards_RTP_Score_RANK LAST WEEK,Approach_175-200_yards_RTP_Score_PLAYER NAME,Approach_175-200_yards_RTP_Score_ROUNDS,Approach_175-200_yards_RTP_Score_AVG RTP
151,152,152,Daisuke Maruyama,86,+.085
152,153,153,Joe Durant,88,+.086
153,154,154,Tommy Armour III,81,+.087
154,T155,T155,Paul Gow,70,+.088
155,T155,T155,Jarrod Lyle,77,+.088
156,T155,T155,Boo Weekley,101,+.088
157,T158,T158,Alex Cejka,80,+.093
158,T158,T158,Chris Couch,76,+.093
159,T158,T158,Duffy Waldorf,69,+.093
160,T161,T161,Robert Gamez,88,+.094
161,T161,T161,Shigeki Maruyama,84,+.094
162,163,163,Doug LaBelle II,104,+.095
163,164,164,Ryan Armour,107,+.097
164,165,165,Cameron Beckman,96,+.100
165,166,166,Jason Schultz,63,+.102
166,T167,T167,Tom Byrum,50,+.103
167,T167,T167,Tom Johnson,74,+.103
168,169,169,Bob Tway,103,+.104
169,170,170,Bill Haas,93,+.106
170,T171,T171,Corey Pavin,81,+.107
171,T171,T171,Chris Tidland,59,+.107
172,173,173,Scott Gutschewski,67,+.109
173,174,174,Jeff Brehaut,59,+.110
174,T175,T175,D.J. Brigman,67,+.113
175,T175,T175,Nick O'Hern,72,+.113
176,T175,T175,Geoff Ogilvy,84,+.113
177,178,178,Eric Axley,107,+.115
178,179,179,David Branshaw,83,+.119
179,180,180,Brian Bateman,55,+.120
180,181,181,Jim Rutledge,59,+.121
181,182,182,Ben Curtis,80,+.123
182,183,183,Chris DiMarco,79,+.124
183,184,184,Glen Day,85,+.128
184,185,185,Dicky Pride,71,+.132
185,T186,T186,Brendon de Jonge,76,+.135
186,T186,T186,Steve Wheatcroft,73,+.135
187,188,188,Chris Riley,59,+.140
188,189,189,Harrison Frazar,88,+.141
189,190,190,Craig Bowden,78,+.142
190,191,191,Bubba Dickerson,51,+.144
191,192,192,Kyle Reifers,71,+.150
192,193,193,Ian Poulter,63,+.168
193,194,194,Bryce Molder,56,+.179
194,195,195,Todd Hamilton,76,+.183
195,196,196,Darron Stiles,65,+.205
