,Approaches_from_150-175_yards_Rgh_RANK THIS WEEK,Approaches_from_150-175_yards_Rgh_RANK LAST WEEK,Approaches_from_150-175_yards_Rgh_PLAYER NAME,Approaches_from_150-175_yards_Rgh_ROUNDS,Approaches_from_150-175_yards_Rgh_AVG,Approaches_from_150-175_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_150-175_yards_Rgh_# OF ATTEMPTS,Approaches_from_150-175_yards_Rgh_RELATIVE TO PAR
0,1,1,Justin Rose,63,"33' 9""",945.9169999999999,28,+4
1,2,2,Steve Flesch,100,"35' 5""",1877.5,53,+10
2,3,3,Steve Wheatcroft,73,"35' 9""",1537.0,43,+13
3,4,4,Paul Stankowski,52,"36' 5""",1164.167,32,+5
4,5,5,Craig Barlow,52,"36' 7""",1098.333,30,+4
5,6,6,Jeff Sluman,60,"36' 9""",1580.0,43,+14
6,7,7,José Coceres,50,"37' 0""",592.25,16,+4
7,8,8,Tiger Woods,63,"37' 4""",1603.75,43,E
8,9,9,Ryan Moore,92,"37' 6""",1761.4170000000001,47,+6
9,10,10,Stephen Leaney,82,"37' 9""",2111.833,56,-1
10,11,11,Davis Love III,66,"37' 11""",2200.0,58,+9
11,12,12,Heath Slocum,101,"38' 0""",2278.167,60,+9
12,13,13,Arron Oberholser,69,"38' 4""",1877.3329999999999,49,+3
13,14,14,Stephen Ames,81,"38' 5""",1997.9170000000001,52,+8
14,T15,T15,Jeff Brehaut,59,"38' 6""",770.4169999999999,20,E
15,T15,T15,Steve Lowery,74,"38' 6""",2231.917,58,+8
16,T17,T17,Cameron Beckman,96,"38' 7""",1930.25,50,+9
17,T17,T17,Anders Hansen,55,"38' 7""",1003.25,26,+5
18,19,19,Greg Owen,81,"38' 10""",1746.0,45,+12
19,T20,T20,Joey Sindelar,75,"38' 11""",2334.25,60,+10
20,T20,T20,Kevin Stadler,95,"38' 11""",2410.583,62,+8
21,22,22,Ted Purdy,102,"39' 0""",1950.75,50,+6
22,T23,T23,Jason Bohn,57,"39' 1""",1835.25,47,+12
23,T23,T23,Ernie Els,59,"39' 1""",1446.4170000000001,37,+5
24,25,25,Brian Davis,101,"39' 3""",1764.8329999999999,45,+10
25,T26,T26,Robert Allenby,90,"39' 4""",2868.667,73,+14
26,T26,T26,John Senden,97,"39' 4""",2677.333,68,+13
27,28,28,Charles Howell III,89,"39' 7""",2531.75,64,+13
28,29,29,Jason Gore,86,"39' 8""",1944.5829999999999,49,+7
29,30,30,Bill Haas,93,"39' 9""",2542.417,64,+6
30,31,31,Ken Duke,112,"40' 3""",2615.333,65,+7
31,32,32,Kevin Na,84,"40' 4""",2216.417,55,+6
