,Approaches_from_50-125_yards_Rgh_RANK THIS WEEK,Approaches_from_50-125_yards_Rgh_RANK LAST WEEK,Approaches_from_50-125_yards_Rgh_PLAYER NAME,Approaches_from_50-125_yards_Rgh_ROUNDS,Approaches_from_50-125_yards_Rgh_AVG,Approaches_from_50-125_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_50-125_yards_Rgh_# OF ATTEMPTS,Approaches_from_50-125_yards_Rgh_RELATIVE TO PAR
0,1,1,Anders Hansen,55,"18' 10""",357.5,19,E
1,2,2,Glen Day,85,"22' 1""",1589.3329999999999,72,E
2,3,3,Ken Duke,112,"22' 7""",2142.667,95,-1
3,4,4,Phil Mickelson,73,"22' 8""",1134.25,50,+7
4,5,5,Chris Riley,59,"23' 2""",1041.25,45,-1
5,6,6,Jerry Kelly,101,"23' 3""",1510.4170000000001,65,-2
6,7,7,Jaco Van Zyl,51,"23' 5""",1099.167,47,+10
7,T8,T8,Woody Austin,95,"23' 10""",1668.0,70,-3
8,T8,T8,J.P. Hayes,89,"23' 10""",1956.75,82,+3
9,T10,T10,Bart Bryant,87,"23' 11""",1052.0,44,-6
10,T10,T10,Paul Gow,70,"23' 11""",1410.4170000000001,59,+1
11,12,12,Mark Brooks,53,"24' 3""",775.3330000000001,32,+7
12,T13,T13,Shigeki Maruyama,84,"24' 5""",1685.1670000000001,69,+6
13,T13,T13,Joey Sindelar,75,"24' 5""",951.4169999999999,39,+1
14,15,15,Steve Allan,63,"24' 6""",1371.4170000000001,56,-4
15,T16,T16,Fred Funk,65,"24' 7""",737.75,30,E
16,T16,T16,Justin Rose,63,"24' 7""",491.333,20,+2
17,T18,T18,Heath Slocum,101,"24' 9""",1557.3329999999999,63,-5
18,T18,T18,Duffy Waldorf,69,"24' 9""",1362.8329999999999,55,+1
19,T20,T20,Joe Durant,88,"24' 10""",1612.0829999999999,65,+7
20,T20,T20,Nick O'Hern,72,"24' 10""",892.75,36,+6
21,T20,T20,Kenny Perry,83,"24' 10""",1983.9170000000001,80,-8
22,23,23,Brian Gay,107,"24' 11""",1819.5829999999999,73,+11
23,24,24,George McNeill,95,"25' 3""",1717.6670000000001,68,-1
24,25,25,Shaun Micheel,91,"25' 5""",1372.75,54,+5
25,T26,T26,Tim Clark,66,"25' 7""",947.1669999999999,37,+6
26,T26,T26,José María Olazábal,52,"25' 7""",664.4169999999999,26,-2
27,T28,T28,Billy Andrade,88,"25' 10""",1809.9170000000001,70,+11
28,T28,T28,Rory Sabbatini,81,"25' 10""",1679.5829999999999,65,-2
29,T28,T28,Jeff Sluman,60,"25' 10""",724.0,28,-1
30,31,31,Ryuji Imada,104,"25' 11""",1994.4170000000001,77,+2
31,T32,T32,Tommy Armour III,81,"26' 0""",1432.0829999999999,55,+5
32,T32,T32,Craig Bowden,78,"26' 0""",1378.25,53,-4
33,T32,T32,Robert Garrigus,95,"26' 0""",2992.0,115,-6
34,T35,T35,Eric Axley,107,"26' 1""",2894.75,111,+5
35,T35,T35,J.B. Holmes,71,"26' 1""",2476.0,95,+6
36,T35,T35,Corey Pavin,81,"26' 1""",1122.75,43,+8
37,T35,T35,Tiger Woods,63,"26' 1""",1016.0830000000001,39,+3
38,T39,T39,Stephen Ames,81,"26' 3""",1286.667,49,+3
39,T39,T39,Robert Gamez,88,"26' 3""",1205.833,46,+14
40,T39,T39,Justin Leonard,95,"26' 3""",1367.0,52,+8
41,T42,T42,Jonathan Byrd,73,"26' 4""",1396.5829999999999,53,E
42,T42,T42,Alex Cejka,80,"26' 4""",1556.0,59,+4
43,T44,T44,Michael Allen,74,"26' 5""",1109.667,42,+9
44,T44,T44,Sergio Garcia,68,"26' 5""",1243.417,47,+9
45,T44,T44,Johnson Wagner,97,"26' 5""",1978.6670000000001,75,+5
46,47,47,Padraig Harrington,64,"26' 6""",1058.333,40,+5
47,T48,T48,Tom Byrum,50,"26' 7""",798.0830000000001,30,+4
48,T48,T48,Greg Owen,81,"26' 7""",1755.1670000000001,66,+14
49,T48,T48,Vijay Singh,102,"26' 7""",2502.0,94,+8
50,51,51,Anthony Kim,93,"26' 8""",2240.25,84,+7
51,T52,T52,Lucas Glover,98,"26' 9""",1576.6670000000001,59,E
52,T52,T52,Geoff Ogilvy,84,"26' 9""",1552.0,58,-3
53,T52,T52,Dicky Pride,71,"26' 9""",1522.8329999999999,57,+3
54,T52,T52,Kevin Sutherland,85,"26' 9""",1794.8329999999999,67,+9
55,T52,T52,Vaughn Taylor,91,"26' 9""",1632.6670000000001,61,+15
56,T57,T57,Scott Gutschewski,67,"26' 10""",1638.75,61,+11
57,T57,T57,Jarrod Lyle,77,"26' 10""",1880.5,70,+5
58,T57,T57,Bob Tway,103,"26' 10""",1931.25,72,+6
59,T60,T60,Steve Wheatcroft,73,"26' 11""",1400.0,52,+3
60,T60,T60,Jay Williamson,50,"26' 11""",1319.6670000000001,49,+2
61,T62,T62,Stephen Leaney,82,"27' 0""",1348.75,50,+3
62,T62,T62,Jeff Maggert,79,"27' 0""",1971.5,73,+9
63,64,64,Daniel Chopra,106,"27' 1""",2978.75,110,+11
64,T65,T65,Chris Couch,76,"27' 2""",2631.667,97,+3
65,T65,T65,Jeff Gove,103,"27' 2""",1930.25,71,+2
66,T65,T65,Bob Heintz,85,"27' 2""",1874.1670000000001,69,+5
67,T65,T65,Steve Marino,106,"27' 2""",2285.417,84,+6
68,T65,T65,David Toms,80,"27' 2""",1491.9170000000001,55,+2
69,T70,T70,Steve Flesch,100,"27' 3""",1825.4170000000001,67,+3
70,T70,T70,John Merrick,92,"27' 3""",1852.5829999999999,68,+3
71,T70,T70,Tim Petrovic,106,"27' 3""",2424.25,89,+13
72,T70,T70,John Rollins,102,"27' 3""",2205.5,81,+11
73,T70,T70,Nick Watney,87,"27' 3""",1936.4170000000001,71,+14
74,75,75,Ted Purdy,102,"27' 4""",2103.417,77,+5
75,T76,T76,Tom Johnson,74,"27' 5""",1533.1670000000001,56,+10
76,T76,T76,D.J. Trahan,99,"27' 5""",2579.75,94,+22
77,78,78,Stuart Appleby,74,"27' 6""",1098.5,40,+6
78,T79,T79,Bubba Dickerson,51,"27' 7""",1461.5829999999999,53,+6
79,T79,T79,Boo Weekley,101,"27' 7""",2341.5,85,+3
80,81,81,Michael Boyd,61,"27' 8""",1327.25,48,+5
81,82,82,Scott Verplank,82,"27' 9""",1055.417,38,-3
82,T83,T83,Nathan Green,103,"27' 10""",2057.167,74,+11
83,T83,T83,Chris Stroud,66,"27' 10""",1445.8329999999999,52,+10
84,T85,T85,Briny Baird,115,"27' 11""",2150.333,77,+20
85,T85,T85,Jeff Quinney,95,"27' 11""",1589.3329999999999,57,+18
86,T87,T87,Mathias Grönberg,95,"28' 0""",2462.5,88,+5
87,T87,T87,Kevin Stadler,95,"28' 0""",2298.583,82,+15
88,T87,T87,Charles Warren,101,"28' 0""",2186.0,78,+17
89,90,90,Jeff Brehaut,59,"28' 1""",1628.25,58,+21
90,91,91,Parker McLachlin,83,"28' 2""",1745.6670000000001,62,+15
91,T92,T92,Steve Elkington,87,"28' 3""",1270.75,45,+4
92,T92,T92,Arron Oberholser,69,"28' 3""",1383.0829999999999,49,+7
93,T94,T94,Brian Davis,101,"28' 4""",1673.9170000000001,59,E
94,T94,T94,Hunter Mahan,91,"28' 4""",1189.25,42,E
95,96,96,John Mallinger,96,"28' 5""",2270.667,80,+11
96,T97,T97,Craig Barlow,52,"28' 7""",1199.667,42,+4
97,T97,T97,Stewart Cink,91,"28' 7""",1943.75,68,+4
