,Approach_225-250_yards_RTP_RANK THIS WEEK,Approach_225-250_yards_RTP_RANK LAST WEEK,Approach_225-250_yards_RTP_PLAYER NAME,Approach_225-250_yards_RTP_ROUNDS,Approach_225-250_yards_RTP_AVG RTP
52,T53,T53,Retief Goosen,50,-.269
53,T53,T53,David Toms,80,-.269
54,T53,T53,Nick Watney,87,-.269
55,56,56,Bob Estes,88,-.268
56,57,57,Zach Johnson,76,-.267
57,T58,T58,Mathew Goggin,97,-.265
58,T58,T58,Kenny Perry,83,-.265
59,T60,T60,Bill Haas,93,-.264
60,T60,T60,Freddie Jacobson,70,-.264
61,62,62,Lee Janzen,66,-.263
62,63,63,Ryan Palmer,91,-.262
63,64,64,Mathias Grönberg,95,-.260
64,65,65,Mike Weir,82,-.255
65,T66,T66,Joe Durant,88,-.254
66,T66,T66,Rory Sabbatini,81,-.254
67,T66,T66,Adam Scott,69,-.254
68,69,69,Hunter Mahan,91,-.253
69,T70,T70,Bart Bryant,87,-.250
70,T70,T70,Alex Cejka,80,-.250
71,T70,T70,Marco Dawson,73,-.250
72,T70,T70,Bob Heintz,85,-.250
73,T70,T70,Bryce Molder,56,-.250
74,75,75,Kevin Sutherland,85,-.246
75,T76,T76,Chris DiMarco,79,-.245
76,T76,T76,Trevor Immelman,74,-.245
77,T78,T78,Matt Hendrix,63,-.241
78,T78,T78,Pat Perez,84,-.241
79,80,80,Jason Gore,86,-.236
80,81,81,Jay Williamson,50,-.235
81,82,82,Bob Tway,103,-.232
82,83,83,Tim Petrovic,106,-.231
83,T84,T84,Ken Duke,112,-.228
84,T84,T84,Heath Slocum,101,-.228
85,T86,T86,Eric Axley,107,-.227
86,T86,T86,Ryan Moore,92,-.227
87,T88,T88,Paul Goydos,60,-.226
88,T88,T88,Charley Hoffman,97,-.226
89,90,90,John Mallinger,96,-.220
90,91,91,Sergio Garcia,68,-.216
91,T92,T92,Tim Clark,66,-.214
92,T92,T92,Steve Elkington,87,-.214
93,94,94,Kyle Reifers,71,-.213
94,95,95,Mark Calcavecchia,93,-.211
95,96,96,Craig Lile,77,-.209
96,T97,T97,J.J. Henry,86,-.207
97,T97,T97,Sean O'Hair,98,-.207
98,99,99,José María Olazábal,52,-.206
99,100,100,Stuart Appleby,74,-.200
100,T101,T101,Chris Couch,76,-.197
101,T101,T101,Brandt Snedeker,105,-.197
102,T103,T103,Michael Allen,74,-.194
103,T103,T103,Jeff Maggert,79,-.194
104,105,105,Charles Howell III,89,-.192
105,106,106,Padraig Harrington,64,-.191
106,T107,T107,José Coceres,50,-.189
107,T107,T107,Chris Riley,59,-.189
108,109,109,Stewart Cink,91,-.185
109,T110,T110,Dicky Pride,71,-.184
110,T110,T110,John Rollins,102,-.184
111,T110,T110,Jason Schultz,63,-.184
112,T110,T110,D.J. Trahan,99,-.184
113,114,114,Mark Wilson,87,-.183
114,115,115,Brian Davis,101,-.182
115,T116,T116,Harrison Frazar,88,-.180
116,T116,T116,Justin Leonard,95,-.180
117,T116,T116,Johnson Wagner,97,-.180
118,119,119,George McNeill,95,-.179
119,120,120,Steve Stricker,81,-.175
120,T121,T121,Robert Allenby,90,-.172
121,T121,T121,Tom Byrum,50,-.172
122,T123,T123,Steve Lowery,74,-.171
123,T123,T123,Ian Poulter,63,-.171
124,T123,T123,Boo Weekley,101,-.171
125,T126,T126,Luke Donald,69,-.167
126,T126,T126,Kent Jones,97,-.167
127,T128,T128,Richard Johnson,93,-.164
128,T128,T128,Doug LaBelle II,104,-.164
129,130,130,Stephen Ames,81,-.163
130,131,131,Jerry Kelly,101,-.161
131,T132,T132,Jeff Quinney,95,-.160
132,T132,T132,Paul Stankowski,52,-.160
133,134,134,Steve Flesch,100,-.158
134,T135,T135,Henrik Stenson,52,-.156
135,T135,T135,Bubba Watson,80,-.156
136,137,137,Greg Owen,81,-.154
137,138,138,Peter Lonard,85,-.152
138,139,139,Paul Gow,70,-.150
139,140,140,Scott Verplank,82,-.148
140,T141,T141,Craig Barlow,52,-.143
141,T141,T141,Tom Lehman,62,-.143
142,143,143,Daniel Chopra,106,-.141
143,144,144,Jarrod Lyle,77,-.136
144,T145,T145,Ryan Armour,107,-.133
145,T145,T145,Rocco Mediate,72,-.133
146,147,147,J.P. Hayes,89,-.132
147,148,148,Jason Bohn,57,-.125
148,T149,T149,Cameron Beckman,96,-.123
149,T149,T149,Joey Sindelar,75,-.123
150,T151,T151,Brendon de Jonge,76,-.122
151,T151,T151,Nick O'Hern,72,-.122
152,153,153,Jesper Parnevik,88,-.118
153,154,154,John Merrick,92,-.117
154,155,155,Lucas Glover,98,-.116
155,156,156,Gavin Coles,87,-.115
156,157,157,J.B. Holmes,71,-.113
157,158,158,Tom Johnson,74,-.106
158,159,159,Michael Boyd,61,-.100
159,160,160,Ryuji Imada,104,-.097
160,161,161,Parker McLachlin,83,-.093
161,162,162,Craig Bowden,78,-.091
162,T163,T163,Bubba Dickerson,51,-.083
163,T163,T163,Steve Wheatcroft,73,-.083
164,165,165,Kirk Triplett,77,-.078
165,166,166,Mark Brooks,53,-.077
166,167,167,Bo Van Pelt,104,-.076
167,168,168,John Daly,59,-.071
168,T169,T169,Robert Gamez,88,-.070
169,T169,T169,Kevin Stadler,95,-.070
170,171,171,Jason Dufner,100,-.068
171,172,172,Ben Curtis,80,-.057
172,173,173,Chad Campbell,96,-.056
173,174,174,Tripp Isenhour,86,-.055
174,175,175,Daisuke Maruyama,86,-.049
175,T176,T176,Andrew Buckle,77,-.048
176,T176,T176,Brett Wetterich,88,-.048
177,178,178,Woody Austin,95,-.044
178,T179,T179,Brian Gay,107,-.043
179,T179,T179,Arron Oberholser,69,-.043
180,181,181,Billy Andrade,88,-.038
181,182,182,Jeff Sluman,60,-.036
182,183,183,Jaco Van Zyl,51,-.033
183,184,184,Craig Kanada,109,-.031
184,185,185,Cliff Kresge,107,-.026
185,186,186,Glen Day,85,-.021
186,187,187,Frank Lickliter II,95,-.016
187,188,188,Dean Wilson,92,-.015
188,189,189,Shigeki Maruyama,84,E
189,190,190,Stephen Leaney,82,+.017
190,191,191,Joe Ogilvie,102,+.019
191,192,192,Shaun Micheel,91,+.021
192,193,193,David Branshaw,83,+.031
193,T194,T194,Fred Funk,65,+.073
194,T194,T194,Corey Pavin,81,+.073
195,196,196,Todd Hamilton,76,+.116
