,SG_Approach-the-Green_RANK THIS WEEK,SG_Approach-the-Green_RANK LAST WEEK,SG_Approach-the-Green_PLAYER NAME,SG_Approach-the-Green_ROUNDS,SG_Approach-the-Green_AVERAGE,SG_Approach-the-Green_TOTAL SG:APP,SG_Approach-the-Green_MEASURED ROUNDS
41,42,42,Trevor Immelman,74,0.322,17.399,54
42,43,43,Hunter Mahan,91,0.32,23.03,72
43,44,44,Matt Kuchar,85,0.318,22.57,71
44,45,45,Billy Mayfair,98,0.315,26.154,83
45,46,46,Carl Pettersson,111,0.312,28.685,92
46,47,47,Arron Oberholser,69,0.3,15.884,53
47,48,48,Padraig Harrington,64,0.298,13.717,46
48,49,49,Joey Sindelar,75,0.293,19.617,67
49,50,50,Ryan Moore,92,0.287,21.554000000000002,75
50,51,51,Bo Van Pelt,104,0.282,27.316,97
51,52,52,Dean Wilson,92,0.27399999999999997,20.528000000000002,75
52,53,53,Cameron Beckman,96,0.273,23.171999999999997,85
53,54,54,Will MacKenzie,100,0.27,24.546,91
54,55,55,Pat Perez,84,0.265,17.209,65
55,56,56,Rory Sabbatini,81,0.254,16.011,63
56,57,57,Bart Bryant,87,0.253,18.691,74
57,58,58,Cliff Kresge,107,0.248,24.769000000000002,100
58,59,59,Tim Clark,66,0.24600000000000002,13.06,53
59,60,60,Billy Andrade,88,0.244,19.283,79
60,61,61,Mike Weir,82,0.24100000000000002,14.459000000000001,60
61,62,62,Freddie Jacobson,70,0.24,16.340999999999998,68
62,63,63,Corey Pavin,81,0.235,16.687,71
63,64,64,Ken Duke,112,0.233,22.092,95
64,65,65,Boo Weekley,101,0.231,18.049,78
65,66,66,Brian Davis,101,0.23,20.244,88
66,T67,T67,Nick O'Hern,72,0.226,12.43,55
67,T67,T67,Brandt Snedeker,105,0.226,19.42,86
68,69,69,Robert Garrigus,95,0.222,19.082,86
69,70,70,Kent Jones,97,0.218,19.142,88
70,71,71,Jeff Overton,60,0.217,11.699000000000002,54
71,72,72,Darron Stiles,65,0.21600000000000003,11.433,53
72,73,73,Brett Wetterich,88,0.205,14.356,70
73,74,74,Steve Flesch,100,0.204,18.319000000000003,90
74,75,75,Anthony Kim,93,0.2,15.967,80
75,76,76,Rod Pampling,92,0.198,14.663,74
76,77,77,Henrik Stenson,52,0.191,6.867999999999999,36
77,78,78,Jeff Quinney,95,0.184,15.814,86
78,79,79,Brian Gay,107,0.177,17.169,97
79,80,80,Retief Goosen,50,0.17600000000000002,5.987,34
80,81,81,Justin Leonard,95,0.17300000000000001,14.198,82
81,82,82,J.J. Henry,86,0.171,11.66,68
82,83,83,Steve Marino,106,0.155,14.097999999999999,91
83,84,84,Jeff Maggert,79,0.152,11.865,78
84,85,85,Lucas Glover,98,0.15,11.735,78
85,86,86,Tom Pernice Jr.,104,0.149,12.552,84
86,T87,T87,Tim Herron,98,0.146,11.940999999999999,82
87,T87,T87,Kevin Stadler,95,0.146,11.397,78
88,T89,T89,Charles Howell III,89,0.14400000000000002,9.49,66
89,T89,T89,Michael Putnam,96,0.14400000000000002,11.512,80
90,91,91,D.J. Trahan,99,0.14300000000000002,12.913,90
91,92,92,Luke Donald,69,0.142,7.124,50
92,93,93,Craig Barlow,52,0.135,5.9239999999999995,44
93,94,94,Robert Gamez,88,0.133,10.136000000000001,76
94,T95,T95,Jonathan Byrd,73,0.13,8.081,62
95,T95,T95,Paul Goydos,60,0.13,6.127000000000001,47
96,97,97,Charles Warren,101,0.11900000000000001,11.069,93
97,98,98,Ryan Palmer,91,0.11599999999999999,9.516,82
98,99,99,Rich Beem,89,0.11199999999999999,7.832999999999999,70
99,100,100,John Merrick,92,0.105,8.537,81
100,101,101,Duffy Waldorf,69,0.102,5.997000000000001,59
101,102,102,Tommy Armour III,81,0.084,5.7989999999999995,69
102,103,103,K.J. Choi,87,0.081,5.539,68
103,104,104,Brendon de Jonge,76,0.079,5.226,66
104,105,105,Mark Wilson,87,0.078,5.727,73
105,106,106,Daisuke Maruyama,86,0.068,5.162000000000001,76
106,107,107,Bill Haas,93,0.063,5.193,82
107,108,108,Ted Purdy,102,0.054000000000000006,4.678999999999999,87
108,109,109,Craig Kanada,109,0.038,3.571,94
109,110,110,Daniel Chopra,106,0.036000000000000004,3.4339999999999997,95
110,111,111,Dicky Pride,71,0.033,2.001,61
111,112,112,Ian Poulter,63,0.027000000000000003,1.05,39
112,T113,T113,Geoff Ogilvy,84,0.026000000000000002,1.685,64
113,T113,T113,Jay Williamson,50,0.026000000000000002,1.24,48
114,115,115,Gavin Coles,87,0.022000000000000002,1.675,77
115,T116,T116,Michael Allen,74,0.013999999999999999,0.9259999999999999,64
116,T116,T116,Jeff Sluman,60,0.013999999999999999,0.596,42
117,118,118,Marco Dawson,73,-0.001,-0.08199999999999999,65
118,119,119,Jason Dufner,100,-0.011000000000000001,-0.917,87
119,120,120,Nathan Green,103,-0.017,-1.499,87
120,121,121,Troy Matteson,87,-0.045,-3.41,76
121,122,122,Frank Lickliter II,95,-0.046,-3.9339999999999997,85
122,123,123,Bubba Watson,80,-0.06,-3.9360000000000004,66
123,T124,T124,Steve Elkington,87,-0.07200000000000001,-5.277,73
124,T124,T124,Kirk Triplett,77,-0.07200000000000001,-4.868,68
125,126,126,Jaco Van Zyl,51,-0.07400000000000001,-3.259,44
126,127,127,Kevin Sutherland,85,-0.078,-5.4079999999999995,69
127,128,128,Ryuji Imada,104,-0.079,-7.037999999999999,89
128,129,129,Craig Bowden,78,-0.087,-5.813,67
129,130,130,J.P. Hayes,89,-0.08900000000000001,-7.109,80
130,131,131,Bob Estes,88,-0.094,-7.54,80
131,132,132,Ryan Armour,107,-0.098,-9.17,94
132,133,133,Bob Heintz,85,-0.113,-8.157,72
133,134,134,Joe Ogilvie,102,-0.11900000000000001,-10.335999999999999,87
134,135,135,Brian Bateman,55,-0.121,-5.3229999999999995,44
135,T136,T136,Lee Janzen,66,-0.126,-6.56,52
136,T136,T136,Michael Sim,52,-0.126,-6.2989999999999995,50
137,138,138,Bob Tway,103,-0.131,-11.548,88
138,139,139,Peter Lonard,85,-0.138,-10.499,76
139,140,140,John Daly,59,-0.142,-6.959,49
140,141,141,Paul Stankowski,52,-0.14400000000000002,-6.032,42
141,T142,T142,David Branshaw,83,-0.146,-10.955,75
142,T142,T142,D.J. Brigman,67,-0.146,-7.895,54
143,144,144,George McNeill,95,-0.14800000000000002,-11.865,80
144,145,145,Kevin Na,84,-0.156,-12.157,78
145,146,146,Stuart Appleby,74,-0.157,-9.134,58
146,147,147,Jason Gore,86,-0.158,-12.325999999999999,78
147,148,148,John Mallinger,96,-0.16399999999999998,-14.264000000000001,87
148,149,149,John Rollins,102,-0.16899999999999998,-14.189,84
149,150,150,Shigeki Maruyama,84,-0.17300000000000001,-13.802999999999999,80
150,151,151,Tom Byrum,50,-0.175,-7.154,41
151,152,152,Greg Owen,81,-0.17800000000000002,-12.464,70
152,153,153,Eric Axley,107,-0.19399999999999998,-18.195999999999998,94
153,154,154,Charlie Wi,90,-0.195,-16.201,83
154,155,155,Mathias Grönberg,95,-0.19699999999999998,-17.323,88
155,156,156,Jarrod Lyle,77,-0.204,-13.685,67
156,157,157,Tim Petrovic,106,-0.205,-19.500999999999998,95
157,158,158,Richard Johnson,93,-0.23800000000000002,-19.952,84
158,159,159,Charley Hoffman,97,-0.245,-20.357,83
159,160,160,Steve Lowery,74,-0.24600000000000002,-16.959,69
160,161,161,Aaron Baddeley,83,-0.252,-16.61,66
161,T162,T162,Mathew Goggin,97,-0.255,-22.186999999999998,87
162,T162,T162,Craig Lile,77,-0.255,-17.602999999999998,69
163,164,164,Chris Stroud,66,-0.257,-14.415999999999999,56
164,T165,T165,Kyle Reifers,71,-0.261,-16.47,63
165,T165,T165,Nick Watney,87,-0.261,-18.273,70
166,167,167,Jesper Parnevik,88,-0.272,-20.416,75
167,168,168,Chris Riley,59,-0.27699999999999997,-14.114,51
168,169,169,Harrison Frazar,88,-0.278,-20.312,73
169,170,170,Andrew Buckle,77,-0.28,-18.78,67
170,171,171,Glen Day,85,-0.287,-21.544,75
171,172,172,Jeff Brehaut,59,-0.299,-14.630999999999998,49
172,173,173,Tag Ridings,52,-0.303,-13.640999999999998,45
173,174,174,Tom Johnson,74,-0.32,-20.137999999999998,63
174,175,175,Chris Couch,76,-0.33299999999999996,-24.344,73
175,176,176,José María Olazábal,52,-0.36700000000000005,-13.591,37
176,177,177,Rich Barcelo,80,-0.377,-26.386,70
177,178,178,Steve Allan,63,-0.402,-22.131999999999998,55
178,179,179,Matt Hendrix,63,-0.406,-22.336,55
179,180,180,Doug LaBelle II,104,-0.423,-38.455999999999996,91
180,181,181,Tripp Isenhour,86,-0.431,-31.427,73
181,182,182,Mark Hensby,81,-0.446,-32.131,72
182,183,183,J.B. Holmes,71,-0.447,-28.594,64
183,184,184,Scott Gutschewski,67,-0.45899999999999996,-26.622,58
184,185,185,Parker McLachlin,83,-0.509,-37.163000000000004,73
185,186,186,Steve Wheatcroft,73,-0.541,-32.99,61
186,187,187,Ben Curtis,80,-0.5539999999999999,-35.433,64
187,188,188,Mark Brooks,53,-0.5660000000000001,-23.191999999999997,41
188,189,189,Jason Schultz,63,-0.6759999999999999,-35.833,53
189,190,190,Michael Boyd,61,-0.813,-42.285,52
190,191,191,Chris Tidland,59,-0.8220000000000001,-41.933,51
191,192,192,Paul Gow,70,-0.8240000000000001,-46.972,57
192,193,193,Bryce Molder,56,-0.8320000000000001,-40.791,49
193,194,194,Todd Hamilton,76,-0.883,-51.205,58
194,195,195,Jim Rutledge,59,-0.9440000000000001,-43.42100000000001,46
195,196,196,Bubba Dickerson,51,-0.945,-40.634,43
