,Approaches_from__100_yards_RANK THIS WEEK,Approaches_from__100_yards_RANK LAST WEEK,Approaches_from__100_yards_PLAYER NAME,Approaches_from__100_yards_ROUNDS,Approaches_from__100_yards_AVG,Approaches_from__100_yards_TOTAL DISTANCE (FEET),Approaches_from__100_yards_# OF ATTEMPTS,Approaches_from__100_yards_RELATIVE TO PAR
34,T34,T34,Zach Johnson,76,"32' 1""",25840.583,805,-0.11
35,T34,T34,Justin Leonard,95,"32' 1""",33695.5,1049,-0.07
36,T37,T37,Stephen Ames,81,"32' 2""",24812.5,771,-0.05
37,T37,T37,Rocco Mediate,72,"32' 2""",26791.5,832,-0.04
38,T37,T37,Greg Owen,81,"32' 2""",26507.833,825,-0.01
39,T40,T40,Ken Duke,112,"32' 3""",37740.167,1169,-0.06
40,T40,T40,Davis Love III,66,"32' 3""",19904.583,617,-0.02
41,T40,T40,Billy Mayfair,98,"32' 3""",35972.75,1116,-0.07
42,T40,T40,Ryan Moore,92,"32' 3""",30111.833,934,-0.06
43,T40,T40,Ted Purdy,102,"32' 3""",35166.333,1091,-0.03
44,T40,T40,Adam Scott,69,"32' 3""",20801.167,645,-0.11
45,T46,T46,Bart Bryant,87,"32' 4""",30779.667,953,-0.05
46,T46,T46,Fred Funk,65,"32' 4""",22738.0,704,E
47,T46,T46,Geoff Ogilvy,84,"32' 4""",23948.75,740,-0.07
48,T49,T49,Briny Baird,115,"32' 5""",43053.583,1328,-0.08
49,T49,T49,Craig Kanada,109,"32' 5""",38136.667,1176,-0.05
50,T49,T49,Phil Mickelson,73,"32' 5""",19189.5,592,-0.14
51,T49,T49,Brett Quigley,79,"32' 5""",23313.667,719,-0.05
52,T49,T49,Scott Verplank,82,"32' 5""",25065.917,773,-0.07
53,T54,T54,Michael Allen,74,"32' 6""",25301.75,778,-0.09
54,T54,T54,Anders Hansen,55,"32' 6""",14383.917,443,-0.06
55,T54,T54,Steve Lowery,74,"32' 6""",26788.667,825,-0.07
56,T54,T54,Chris Stroud,66,"32' 6""",21872.0,673,-0.07
57,T58,T58,D.J. Brigman,67,"32' 7""",20933.25,642,-0.04
58,T58,T58,Stewart Cink,91,"32' 7""",27541.833,846,-0.07
59,T58,T58,Gavin Coles,87,"32' 7""",31936.083,979,E
60,T58,T58,Cliff Kresge,107,"32' 7""",39287.75,1207,-0.06
61,T58,T58,Pat Perez,84,"32' 7""",25091.167,770,-0.08
62,T58,T58,Jeff Quinney,95,"32' 7""",35319.167,1085,-0.05
63,T58,T58,Jeff Sluman,60,"32' 7""",16729.333,514,E
64,T58,T58,Bo Van Pelt,104,"32' 7""",38017.75,1166,-0.08
65,T66,T66,José Coceres,50,"32' 8""",18745.833,574,-0.02
66,T66,T66,Padraig Harrington,64,"32' 8""",17395.0,533,-0.04
67,T66,T66,Bob Heintz,85,"32' 8""",29247.0,896,-0.05
68,T66,T66,John Merrick,92,"32' 8""",32217.25,985,-0.06
69,T66,T66,Arron Oberholser,69,"32' 8""",20463.583,626,-0.07
70,T66,T66,Michael Sim,52,"32' 8""",19098.083,584,-0.07
71,T72,T72,Ryan Armour,107,"32' 9""",38713.25,1181,-0.03
72,T72,T72,Retief Goosen,50,"32' 9""",12544.75,383,-0.02
73,T72,T72,Carl Pettersson,111,"32' 9""",35479.167,1082,-0.10
74,T72,T72,David Toms,80,"32' 9""",24796.833,757,-0.07
75,T72,T72,Brett Wetterich,88,"32' 9""",26503.25,810,-0.04
76,T77,T77,Brendon de Jonge,76,"32' 10""",24533.917,747,-0.06
77,T77,T77,Jeff Gove,103,"32' 10""",38926.0,1185,-0.04
78,T77,T77,Kirk Triplett,77,"32' 10""",27671.167,842,-0.03
79,T80,T80,Jonathan Byrd,73,"32' 11""",24605.75,747,-0.11
80,T80,T80,Brian Gay,107,"32' 11""",40469.333,1228,-0.04
81,T80,T80,John Mallinger,96,"32' 11""",35410.25,1077,-0.03
82,T83,T83,Aaron Baddeley,83,"33' 0""",25711.75,780,-0.13
83,T83,T83,Craig Barlow,52,"33' 0""",16867.667,511,-0.06
84,T83,T83,Charley Hoffman,97,"33' 0""",31267.167,948,-0.06
85,T83,T83,Tag Ridings,52,"33' 0""",16613.167,503,-0.06
86,T87,T87,Mark Brooks,53,"33' 1""",18227.0,551,-0.04
87,T87,T87,J.J. Henry,86,"33' 1""",28076.5,848,-0.05
88,T87,T87,Trevor Immelman,74,"33' 1""",22825.417,690,-0.05
89,T87,T87,Shaun Micheel,91,"33' 1""",28750.75,868,-0.06
90,T87,T87,Henrik Stenson,52,"33' 1""",13907.75,420,-0.03
91,T92,T92,Daniel Chopra,106,"33' 2""",34645.75,1044,-0.06
92,T92,T92,Chris DiMarco,79,"33' 2""",24235.75,730,-0.02
93,T92,T92,Harrison Frazar,88,"33' 2""",26923.167,812,-0.04
94,T92,T92,Jeff Maggert,79,"33' 2""",30885.167,931,-0.05
95,T96,T96,Peter Lonard,85,"33' 3""",32159.083,966,-0.03
96,T96,T96,Jeff Overton,60,"33' 3""",21524.583,647,-0.08
97,T96,T96,Dicky Pride,71,"33' 3""",24924.333,749,-0.06
98,T96,T96,Mark Wilson,87,"33' 3""",31469.75,946,-0.04
99,T100,T100,Anthony Kim,93,"33' 4""",30978.417,929,-0.10
100,T100,T100,Steve Marino,106,"33' 4""",35849.417,1076,-0.05
101,T100,T100,George McNeill,95,"33' 4""",31995.833,961,-0.05
102,T100,T100,Sean O'Hair,98,"33' 4""",33770.167,1012,-0.09
103,T100,T100,Duffy Waldorf,69,"33' 4""",25021.167,750,-0.02
104,T100,T100,Charles Warren,101,"33' 4""",38769.417,1163,-0.07
105,T100,T100,Dean Wilson,92,"33' 4""",31177.75,936,-0.05
106,T107,T107,Andrew Buckle,77,"33' 5""",25579.0,766,-0.06
107,T107,T107,Brian Davis,101,"33' 5""",36970.917,1105,-0.06
108,T107,T107,Jason Dufner,100,"33' 5""",35140.417,1051,-0.04
109,T107,T107,Mark Hensby,81,"33' 5""",28961.583,867,-0.03
110,T107,T107,Nick O'Hern,72,"33' 5""",22604.25,676,-0.03
111,T107,T107,Tom Pernice Jr.,104,"33' 5""",34855.5,1043,-0.07
112,T107,T107,D.J. Trahan,99,"33' 5""",37364.5,1117,-0.03
113,T114,T114,Cameron Beckman,96,"33' 6""",36088.833,1076,-0.05
114,T114,T114,Steve Flesch,100,"33' 6""",37017.25,1105,-0.05
115,T114,T114,Joe Ogilvie,102,"33' 6""",33795.333,1008,-0.07
116,T117,T117,Marco Dawson,73,"33' 7""",25764.167,768,-0.05
117,T117,T117,Lee Janzen,66,"33' 7""",20137.083,600,-0.03
118,T117,T117,Richard Johnson,93,"33' 7""",35214.25,1048,-0.03
119,T117,T117,Ian Poulter,63,"33' 7""",15968.0,476,-0.04
120,T117,T117,Nick Watney,87,"33' 7""",28160.75,839,-0.07
121,T122,T122,Rich Beem,89,"33' 8""",29532.833,878,-0.06
122,T122,T122,Charles Howell III,89,"33' 8""",23472.0,697,-0.10
123,T122,T122,Rory Sabbatini,81,"33' 8""",24559.333,730,-0.14
124,T122,T122,Vijay Singh,102,"33' 8""",31583.417,937,-0.11
125,T122,T122,Kevin Stadler,95,"33' 8""",29356.0,872,E
126,T127,T127,Tom Byrum,50,"33' 9""",17767.917,527,-0.01
127,T127,T127,Tim Herron,98,"33' 9""",32883.917,975,-0.08
128,T127,T127,Will MacKenzie,100,"33' 9""",36343.833,1077,-0.06
129,T127,T127,Daisuke Maruyama,86,"33' 9""",32131.917,953,-0.01
130,T131,T131,Eric Axley,107,"33' 10""",36127.0,1067,-0.03
131,T131,T131,Craig Bowden,78,"33' 10""",28159.417,833,-0.02
132,T133,T133,Luke Donald,69,"33' 11""",22097.0,651,-0.06
133,T133,T133,Lucas Glover,98,"33' 11""",32802.167,968,-0.11
134,T133,T133,Johnson Wagner,97,"33' 11""",36193.667,1067,-0.06
135,T133,T133,Bubba Watson,80,"33' 11""",24157.583,713,-0.04
136,137,137,Todd Hamilton,76,"34' 0""",22814.333,671,+0.06
137,T138,T138,John Daly,59,"34' 1""",15927.833,467,E
138,T138,T138,Paul Goydos,60,"34' 1""",20570.0,603,-0.03
139,T138,T138,Doug LaBelle II,104,"34' 1""",41523.0,1218,-0.04
140,T138,T138,Corey Pavin,81,"34' 1""",30780.417,902,+0.01
141,T138,T138,Charlie Wi,90,"34' 1""",36476.667,1070,-0.09
142,T143,T143,David Branshaw,83,"34' 2""",32184.75,942,+0.02
143,T143,T143,Nathan Green,103,"34' 2""",36409.167,1065,-0.08
144,145,145,Michael Putnam,96,"34' 3""",32925.0,962,-0.06
145,T146,T146,Kent Jones,97,"34' 4""",38361.0,1118,-0.07
146,T146,T146,Troy Matteson,87,"34' 4""",31308.833,913,-0.05
147,T146,T146,Rod Pampling,92,"34' 4""",31062.5,905,-0.09
148,T149,T149,Bob Estes,88,"34' 5""",33504.667,973,-0.05
149,T149,T149,J.P. Hayes,89,"34' 5""",32179.417,934,-0.07
150,T149,T149,Matt Hendrix,63,"34' 5""",22738.167,660,-0.03
151,T149,T149,John Senden,97,"34' 5""",36361.167,1057,-0.06
152,T149,T149,Bob Tway,103,"34' 5""",37406.167,1086,-0.01
153,T154,T154,K.J. Choi,87,"34' 6""",28660.167,830,-0.14
154,T154,T154,Steve Elkington,87,"34' 6""",33052.167,957,-0.06
155,T154,T154,Frank Lickliter II,95,"34' 6""",36560.75,1060,-0.05
156,T157,T157,Jeff Brehaut,59,"34' 7""",21621.083,625,-0.04
157,T157,T157,Mathew Goggin,97,"34' 7""",38171.0,1104,-0.05
158,T157,T157,Tim Petrovic,106,"34' 7""",39103.417,1131,-0.07
159,T160,T160,Steve Allan,63,"34' 8""",22550.75,650,-0.06
160,T160,T160,Mathias Grönberg,95,"34' 8""",34826.25,1004,-0.05
161,T160,T160,Tripp Isenhour,86,"34' 8""",31513.75,909,-0.03
162,T160,T160,Kevin Na,84,"34' 8""",32552.0,940,-0.09
163,T164,T164,Chris Riley,59,"34' 9""",22739.083,654,-0.07
164,T164,T164,John Rollins,102,"34' 9""",35462.083,1020,-0.08
165,T164,T164,Mike Weir,82,"34' 9""",26029.5,749,-0.06
166,T167,T167,Rich Barcelo,80,"34' 10""",27166.5,779,-0.05
167,T167,T167,Glen Day,85,"34' 10""",32743.417,941,-0.02
168,T167,T167,Tom Johnson,74,"34' 10""",27010.833,775,E
169,T167,T167,Jarrod Lyle,77,"34' 10""",26133.083,750,-0.04
170,171,171,Kyle Reifers,71,"34' 11""",26739.0,765,+0.01
171,T172,T172,Stuart Appleby,74,"35' 0""",24701.083,705,-0.06
172,T172,T172,Chris Couch,76,"35' 0""",28638.75,819,-0.01
173,T172,T172,Jason Gore,86,"35' 0""",33305.417,952,-0.04
174,T172,T172,Craig Lile,77,"35' 0""",28583.75,816,-0.08
175,T172,T172,Jesper Parnevik,88,"35' 0""",31520.083,900,-0.07
176,T177,T177,Brian Bateman,55,"35' 1""",18515.25,528,E
177,T177,T177,Scott Gutschewski,67,"35' 1""",22704.583,647,-0.01
178,T177,T177,Shigeki Maruyama,84,"35' 1""",33443.5,953,-0.04
179,T177,T177,Jim Rutledge,59,"35' 1""",20757.083,592,+0.02
180,181,181,Bill Haas,93,"35' 2""",33931.583,964,-0.06
181,T182,T182,Ben Curtis,80,"35' 3""",28751.583,815,+0.02
182,T182,T182,Chris Tidland,59,"35' 3""",21994.417,624,-0.02
183,184,184,Paul Gow,70,"35' 5""",24184.667,683,-0.04
184,185,185,Kevin Sutherland,85,"35' 7""",29014.417,815,-0.05
185,186,186,Paul Stankowski,52,"35' 9""",17445.5,488,-0.05
186,187,187,Bubba Dickerson,51,"35' 10""",16808.25,469,+0.05
187,T188,T188,Parker McLachlin,83,"36' 0""",30314.0,842,-0.03
188,T188,T188,Jason Schultz,63,"36' 0""",22951.333,637,-0.03
189,T190,T190,J.B. Holmes,71,"36' 3""",25253.5,697,+0.03
190,T190,T190,Bryce Molder,56,"36' 3""",19635.5,542,+0.01
191,T192,T192,Michael Boyd,61,"36' 10""",24187.583,656,+0.03
192,T192,T192,Ryuji Imada,104,"36' 10""",38002.25,1032,-0.07
193,194,194,Jaco Van Zyl,51,"37' 3""",20397.5,548,+0.01
194,195,195,José María Olazábal,52,"37' 10""",15515.417,410,+0.02
195,196,196,Steve Wheatcroft,73,"38' 2""",27782.417,728,-0.01
