,GIR_Percentage_-_150-175_yards_RANK THIS WEEK,GIR_Percentage_-_150-175_yards_RANK LAST WEEK,GIR_Percentage_-_150-175_yards_PLAYER NAME,GIR_Percentage_-_150-175_yards_ROUNDS,GIR_Percentage_-_150-175_yards_%,GIR_Percentage_-_150-175_yards_GREENS HIT,GIR_Percentage_-_150-175_yards_TOTAL HOLES,GIR_Percentage_-_150-175_yards_RELATIVE TO PAR
0,1,1,Jim Furyk,84,72.27,185,256,-0.17
1,2,2,Lucas Glover,98,71.91,192,267,-0.15
2,3,3,Davis Love III,66,70.39,145,206,-0.04
3,4,4,Tom Lehman,62,70.24,144,205,-0.19
4,5,5,Tiger Woods,63,69.94,121,173,-0.29
5,6,6,Joe Durant,88,69.63,188,270,-0.1
6,7,7,Jason Bohn,57,69.57,144,207,-0.15
7,8,8,John Senden,97,69.39,229,330,-0.09
8,9,9,Johnson Wagner,97,69.14,224,324,-0.14
9,10,10,Cameron Beckman,96,69.06,212,307,-0.1
10,11,11,Arron Oberholser,69,68.97,140,203,-0.14
11,12,12,Richard Johnson,93,68.57,240,350,-0.18
12,13,13,Bart Bryant,87,68.46,204,298,-0.15
13,14,14,Sergio Garcia,68,68.14,139,204,-0.21
14,15,15,Greg Owen,81,68.02,168,247,-0.13
15,16,16,Kenny Perry,83,67.87,188,277,-0.12
16,17,17,John Merrick,92,67.7,197,291,-0.13
17,18,18,Jeff Quinney,95,67.69,220,325,-0.14
18,19,19,K.J. Choi,87,67.59,171,253,-0.2
19,20,20,Steve Flesch,100,67.52,210,311,-0.15
20,21,21,Doug LaBelle II,104,67.43,236,350,-0.14
21,22,22,Stephen Leaney,82,67.27,185,275,-0.13
22,23,23,Ryan Moore,92,66.79,185,277,-0.16
23,24,24,Tim Herron,98,66.56,201,302,-0.17
24,25,25,Adam Scott,69,66.49,129,194,-0.19
25,26,26,D.J. Trahan,99,66.37,225,339,-0.11
26,27,27,Duffy Waldorf,69,66.2,141,213,-0.12
27,28,28,Mark Wilson,87,66.08,187,283,-0.16
28,29,29,Shaun Micheel,91,66.04,177,268,-0.23
29,30,30,Ryuji Imada,104,66.01,202,306,-0.24
30,31,31,Billy Mayfair,98,65.99,194,294,-0.11
31,32,32,Mike Weir,82,65.78,148,225,-0.16
32,33,33,Brian Davis,101,65.7,203,309,-0.17
33,34,34,Ken Duke,112,65.67,241,367,-0.15
34,35,35,Robert Allenby,90,65.62,208,317,-0.1
35,36,36,Jeff Gove,103,65.61,227,346,-0.11
36,37,37,Dean Wilson,92,65.6,185,282,-0.15
37,38,38,Briny Baird,115,65.54,253,386,-0.16
38,39,39,Jerry Kelly,101,65.42,193,295,-0.12
39,40,40,Tommy Armour III,81,65.32,162,248,-0.19
40,41,41,Michael Allen,74,65.22,165,253,-0.14
41,42,42,Mark Calcavecchia,93,65.15,157,241,-0.18
42,43,43,Justin Rose,63,65.0,91,140,-0.24
43,44,44,Camilo Villegas,82,64.94,150,231,-0.19
44,45,45,Chris Stroud,66,64.86,120,185,-0.14
45,T46,T46,Freddie Jacobson,70,64.8,162,250,-0.26
46,T46,T46,Kirk Triplett,77,64.8,162,250,-0.09
47,T48,T48,Stephen Ames,81,64.71,165,255,-0.13
48,T48,T48,Bob Tway,103,64.71,220,340,-0.15
49,50,50,Ted Purdy,102,64.67,205,317,-0.1
50,51,51,Boo Weekley,101,64.64,170,263,-0.2
51,52,52,Jesper Parnevik,88,64.6,188,291,-0.22
52,53,53,Scott Verplank,82,64.57,144,223,-0.21
53,54,54,Bill Haas,93,64.56,184,285,-0.11
54,55,55,Brian Gay,107,64.39,217,337,-0.27
55,56,56,Dicky Pride,71,64.32,146,227,-0.2
56,57,57,Sean O'Hair,98,64.29,189,294,-0.14
57,T58,T58,Alex Cejka,80,64.26,187,291,-0.15
58,T58,T58,Brandt Snedeker,105,64.26,214,333,-0.17
59,60,60,Ryan Armour,107,64.13,211,329,-0.18
60,61,61,Trevor Immelman,74,64.09,141,220,-0.15
61,62,62,Steve Marino,106,64.08,182,284,-0.15
62,63,63,D.J. Brigman,67,64.0,128,200,-0.1
63,64,64,Corey Pavin,81,63.97,174,272,-0.11
64,T65,T65,Kevin Na,84,63.82,187,293,-0.17
65,T65,T65,Bo Van Pelt,104,63.82,247,387,-0.19
66,67,67,Brian Bateman,55,63.69,100,157,-0.15
67,68,68,Jason Dufner,100,63.58,199,313,-0.16
68,69,69,Chad Campbell,96,63.55,204,321,-0.19
69,70,70,Frank Lickliter II,95,63.49,193,304,-0.15
70,71,71,Tim Clark,66,63.48,113,178,-0.2
71,72,72,Cliff Kresge,107,63.47,245,386,-0.16
72,73,73,Luke Donald,69,63.45,125,197,-0.16
73,74,74,Michael Putnam,96,63.44,177,279,-0.15
74,75,75,Charlie Wi,90,63.4,194,306,-0.16
75,76,76,Stewart Cink,91,63.23,184,291,-0.22
76,77,77,Craig Lile,77,63.22,165,261,-0.18
77,78,78,Justin Leonard,95,63.21,201,318,-0.23
78,79,79,Steve Elkington,87,63.12,178,282,-0.15
79,80,80,Steve Wheatcroft,73,63.11,130,206,-0.06
80,81,81,Pat Perez,84,63.1,159,252,-0.16
81,82,82,Darron Stiles,65,63.08,123,195,-0.12
82,83,83,Ian Poulter,63,62.91,95,151,-0.14
83,84,84,Shigeki Maruyama,84,62.89,183,291,-0.23
84,85,85,Jeff Maggert,79,62.83,169,269,-0.14
85,86,86,Hunter Mahan,91,62.82,174,277,-0.13
86,87,87,Anders Hansen,55,62.81,76,121,-0.16
87,88,88,Mark Brooks,53,62.66,99,158,-0.17
88,T89,T89,Billy Andrade,88,62.59,174,278,-0.13
89,T89,T89,Robert Gamez,88,62.59,169,270,-0.2
90,91,91,Craig Barlow,52,62.5,100,160,-0.11
91,T92,T92,Steve Lowery,74,62.45,163,261,-0.1
92,T92,T92,Jarrod Lyle,77,62.45,143,229,-0.12
93,T92,T92,Nick Watney,87,62.45,163,261,-0.11
94,95,95,Carl Pettersson,111,62.42,196,314,-0.15
95,96,96,Anthony Kim,93,62.41,181,290,-0.15
96,97,97,Heath Slocum,101,62.36,227,364,-0.16
97,98,98,Rocco Mediate,72,62.35,159,255,-0.21
98,99,99,Tom Byrum,50,62.34,96,154,-0.16
99,100,100,Paul Gow,70,62.32,129,207,-0.14
100,101,101,Matt Kuchar,85,62.28,180,289,-0.16
101,102,102,Ben Curtis,80,62.26,160,257,-0.19
102,103,103,Marco Dawson,73,62.18,148,238,-0.09
103,T104,T104,Michael Boyd,61,62.13,105,169,-0.17
104,T104,T104,Gavin Coles,87,62.13,169,272,-0.21
105,106,106,Ryan Palmer,91,62.11,177,285,-0.18
106,107,107,Fred Funk,65,62.07,126,203,-0.18
107,T108,T108,Michael Sim,52,61.99,106,171,-0.13
108,T108,T108,Jeff Sluman,60,61.99,106,171,-0.12
109,110,110,Craig Kanada,109,61.98,207,334,-0.11
110,111,111,Mark Hensby,81,61.96,158,255,-0.17
111,112,112,Henrik Stenson,52,61.87,86,139,-0.17
112,113,113,David Branshaw,83,61.85,167,270,-0.09
113,114,114,Charles Warren,101,61.83,196,317,-0.15
114,115,115,Rod Pampling,92,61.8,165,267,-0.16
115,116,116,Rich Beem,89,61.78,160,259,-0.16
116,117,117,Kevin Stadler,95,61.74,163,264,-0.1
117,118,118,Brendon de Jonge,76,61.7,145,235,-0.24
118,T119,T119,Woody Austin,95,61.61,191,310,-0.18
119,T119,T119,Will MacKenzie,100,61.61,191,310,-0.14
120,121,121,J.J. Henry,86,61.54,176,286,-0.15
121,122,122,Tom Johnson,74,61.51,147,239,-0.09
122,123,123,Chris DiMarco,79,61.5,131,213,-0.21
123,124,124,Joey Sindelar,75,61.45,161,262,-0.15
124,125,125,David Toms,80,61.44,145,236,-0.22
125,126,126,Mathew Goggin,97,61.32,214,349,-0.1
126,127,127,José Coceres,50,61.11,88,144,-0.17
127,128,128,Vijay Singh,102,61.06,185,303,-0.12
128,129,129,Daniel Chopra,106,61.0,208,341,-0.18
129,130,130,Brett Wetterich,88,60.91,148,243,-0.11
130,131,131,Retief Goosen,50,60.9,81,133,-0.19
131,132,132,Bob Estes,88,60.8,183,301,-0.16
132,133,133,Tag Ridings,52,60.76,96,158,-0.19
133,134,134,Jeff Overton,60,60.69,105,173,-0.17
134,135,135,Harrison Frazar,88,60.66,148,244,-0.2
135,136,136,Jason Gore,86,60.64,171,282,-0.12
136,137,137,Zach Johnson,76,60.56,129,213,-0.19
137,138,138,Troy Matteson,87,60.5,170,281,-0.16
138,139,139,Chris Tidland,59,60.47,104,172,-0.11
139,140,140,Nick O'Hern,72,60.36,134,222,-0.19
140,141,141,Aaron Baddeley,83,60.24,150,249,-0.21
141,142,142,John Mallinger,96,60.2,183,304,-0.04
142,143,143,Craig Bowden,78,60.17,142,236,-0.15
143,144,144,John Rollins,102,60.06,185,308,-0.11
144,T145,T145,Ernie Els,59,60.0,99,165,-0.13
145,T145,T145,Steve Stricker,81,60.0,141,235,-0.19
146,147,147,Glen Day,85,59.93,163,272,-0.13
147,148,148,Kent Jones,97,59.88,203,339,-0.14
148,149,149,Jeff Brehaut,59,59.87,91,152,-0.22
149,150,150,Tom Pernice Jr.,104,59.81,186,311,-0.19
150,151,151,Charles Howell III,89,59.58,143,240,-0.17
151,152,152,Jay Williamson,50,59.46,110,185,-0.18
152,T153,T153,Rich Barcelo,80,59.32,156,263,-0.18
153,T153,T153,Chris Riley,59,59.32,105,177,-0.14
154,T155,T155,Paul Stankowski,52,59.21,90,152,-0.13
155,T155,T155,Jaco Van Zyl,51,59.21,90,152,-0.08
156,157,157,Kevin Sutherland,85,59.18,145,245,-0.12
157,158,158,Rory Sabbatini,81,59.13,136,230,-0.17
158,159,159,Lee Janzen,66,59.07,114,193,-0.07
159,160,160,Geoff Ogilvy,84,58.92,142,241,-0.14
160,161,161,Brett Quigley,79,58.72,138,235,-0.16
161,162,162,Kyle Reifers,71,58.7,145,247,-0.16
162,163,163,Paul Goydos,60,58.52,103,176,-0.24
163,164,164,Peter Lonard,85,58.39,160,274,-0.1
164,165,165,Chris Couch,76,58.27,148,254,-0.07
165,166,166,Steve Allan,63,58.24,106,182,-0.15
166,167,167,Jim Rutledge,59,58.13,93,160,-0.04
167,168,168,Robert Garrigus,95,58.06,162,279,-0.09
168,169,169,Tripp Isenhour,86,58.01,163,281,-0.13
169,170,170,Parker McLachlin,83,57.98,149,257,-0.19
170,171,171,J.P. Hayes,89,57.82,170,294,-0.15
171,172,172,Daisuke Maruyama,86,57.79,167,289,-0.14
172,173,173,George McNeill,95,57.61,178,309,-0.21
173,174,174,Charley Hoffman,97,57.58,171,297,-0.19
174,175,175,Vaughn Taylor,91,57.45,158,275,-0.23
175,176,176,Tim Petrovic,106,57.3,208,363,-0.11
176,177,177,Bubba Watson,80,57.0,118,207,-0.25
177,178,178,Andrew Buckle,77,56.85,141,248,-0.21
178,179,179,Joe Ogilvie,102,56.75,164,289,-0.21
179,180,180,Eric Axley,107,56.74,219,386,-0.13
180,181,181,Todd Hamilton,76,56.36,124,220,-0.11
181,182,182,Bryce Molder,56,56.28,103,183,-0.13
182,183,183,Bob Heintz,85,55.88,152,272,-0.12
183,184,184,Phil Mickelson,73,55.87,100,179,-0.18
184,185,185,Mathias Grönberg,95,55.66,172,309,-0.09
185,186,186,Jason Schultz,63,55.45,112,202,-0.17
186,187,187,Nathan Green,103,55.29,183,331,-0.2
187,188,188,J.B. Holmes,71,55.03,93,169,0.04
188,189,189,John Daly,59,54.76,92,168,-0.15
189,190,190,Padraig Harrington,64,54.71,93,170,-0.24
190,191,191,Jonathan Byrd,73,54.58,131,240,-0.13
191,192,192,Stuart Appleby,74,53.42,117,219,-0.11
192,193,193,Matt Hendrix,63,52.97,98,185,-0.15
193,194,194,Scott Gutschewski,67,51.64,110,213,-0.08
194,195,195,José María Olazábal,52,50.99,77,151,-0.09
195,196,196,Bubba Dickerson,51,47.68,72,151,-0.15
