,Approaches_from_150-175_yards_Rgh_RANK THIS WEEK,Approaches_from_150-175_yards_Rgh_RANK LAST WEEK,Approaches_from_150-175_yards_Rgh_PLAYER NAME,Approaches_from_150-175_yards_Rgh_ROUNDS,Approaches_from_150-175_yards_Rgh_AVG,Approaches_from_150-175_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_150-175_yards_Rgh_# OF ATTEMPTS,Approaches_from_150-175_yards_Rgh_RELATIVE TO PAR
0,1,1,Padraig Harrington,54,"31' 7""",1326.0829999999999,42,-3
1,2,2,Branden Grace,63,"32' 1""",1187.167,37,+4
2,3,3,Sam Saunders,69,"32' 6""",1039.25,32,+1
3,4,4,Luke List,79,"33' 6""",1811.0,54,+2
4,5,5,Luke Donald,81,"34' 0""",1802.5,53,+1
5,6,6,David Toms,62,"34' 1""",1533.5829999999999,45,+2
6,7,7,Ben Crane,80,"34' 2""",1436.3329999999999,42,-4
7,8,8,Rickie Fowler,80,"34' 9""",1703.3329999999999,49,-1
8,9,9,Brooks Koepka,75,"34' 10""",1638.8329999999999,47,+7
9,10,10,Kevin Streelman,82,"35' 1""",1332.5829999999999,38,E
10,11,11,Russell Henley,76,"35' 4""",2258.75,64,+5
11,T12,T12,Louis Oosthuizen,63,"35' 7""",1211.0,34,+1
12,T12,T12,Chris Stroud,82,"35' 7""",2348.25,66,+14
13,T14,T14,Chad Campbell,90,"35' 10""",2794.083,78,-3
14,T14,T14,David Hearn,95,"35' 10""",2293.833,64,+9
15,16,16,Jamie Lovemark,91,"36' 0""",2594.167,72,+8
16,17,17,Dicky Pride,55,"36' 1""",1297.583,36,+3
17,T18,T18,D.A. Points,55,"36' 2""",1048.167,29,+5
18,T18,T18,Dawie van der Walt,72,"36' 2""",1699.8329999999999,47,+15
19,20,20,Willy Wilcox,67,"36' 3""",1559.6670000000001,43,+6
20,T21,T21,Robert Garrigus,69,"36' 5""",2183.917,60,E
21,T21,T21,Charley Hoffman,91,"36' 5""",2549.083,70,+8
22,23,23,Robert Allenby,51,"36' 7""",1317.0829999999999,36,+1
23,24,24,Kevin Chappell,93,"36' 8""",2459.167,67,+1
24,25,25,Luke Guthrie,57,"36' 9""",1470.0,40,+7
25,26,26,Alex Cejka,71,"36' 11""",1254.583,34,+2
26,27,27,Hideki Matsuyama,76,"37' 0""",1737.25,47,+3
27,28,28,Kevin Na,96,"37' 1""",2224.917,60,+7
28,29,29,Bubba Watson,72,"37' 2""",2191.917,59,-1
29,30,30,Sergio Garcia,54,"37' 3""",969.3330000000001,26,+3
30,T31,T31,Jason Day,76,"37' 7""",1879.5829999999999,50,-2
31,T31,T31,Billy Horschel,73,"37' 7""",2405.917,64,+8
32,T31,T31,Phil Mickelson,75,"37' 7""",2219.667,59,+2
33,34,34,Kyle Stanley,92,"37' 8""",2221.0,59,E
