,Approaches_from_225-250_yards_RANK THIS WEEK,Approaches_from_225-250_yards_RANK LAST WEEK,Approaches_from_225-250_yards_PLAYER NAME,Approaches_from_225-250_yards_ROUNDS,Approaches_from_225-250_yards_AVG,Approaches_from_225-250_yards_TOTAL DISTANCE (FEET),Approaches_from_225-250_yards_# OF ATTEMPTS,Approaches_from_225-250_yards_RELATIVE TO PAR
0,1,1,Geoff Ogilvy,63,"37' 1""",1261.417,34,-7
1,2,2,Wes Roach,59,"39' 1""",781.5830000000001,20,-10
2,3,3,Rory McIlroy,69,"39' 10""",2071.75,52,-15
3,4,4,Robert Garrigus,69,"41' 6""",1453.5829999999999,35,-17
4,5,5,Dustin Johnson,87,"42' 0""",1386.0829999999999,33,-12
5,6,6,Kelly Kraft,63,"43' 0""",1374.75,32,-15
6,7,7,Jordan Spieth,80,"43' 4""",2385.25,55,-17
7,8,8,Scott Brown,88,"43' 5""",1998.3329999999999,46,-8
8,9,9,Ken Duke,58,"43' 8""",1748.0829999999999,40,-15
9,T10,T10,Paul Casey,77,"44' 3""",2344.667,53,-19
10,T10,T10,Steve Wheatcroft,85,"44' 3""",2169.167,49,-5
11,12,12,Brian Stuard,66,"44' 4""",2038.5829999999999,46,-14
12,13,13,Billy Hurley III,66,"44' 10""",1928.5,43,-11
13,14,14,Tyler Aldridge,83,"44' 11""",1977.25,44,-11
14,15,15,Adam Scott,79,"45' 1""",2299.417,51,-18
15,16,16,Brendan Steele,88,"45' 2""",2619.083,58,-20
16,17,17,Harold Varner III,92,"45' 6""",2457.25,54,-23
17,18,18,Phil Mickelson,75,"45' 8""",2055.417,45,-19
18,19,19,Ryan Moore,86,"45' 11""",2941.167,64,-9
19,T20,T20,Webb Simpson,70,"46' 0""",2206.917,48,-9
20,T20,T20,Brett Stegmaier,87,"46' 0""",2437.167,53,-14
21,22,22,Jason Kokrak,89,"46' 1""",2535.333,55,-18
22,23,23,Mark Wilson,66,"46' 2""",1663.0829999999999,36,-8
23,24,24,Charley Hoffman,91,"46' 6""",2838.25,61,-21
24,25,25,Jason Dufner,105,"46' 7""",2468.0,53,-7
25,26,26,Tim Wilkinson,72,"46' 9""",1027.583,22,-6
26,27,27,Chesson Hadley,81,"46' 11""",2253.5,48,-17
27,T28,T28,Stuart Appleby,71,"47' 2""",1840.0829999999999,39,-4
28,T28,T28,Seung-Yul Noh,85,"47' 2""",1556.75,33,-5
29,T28,T28,Chez Reavie,90,"47' 2""",2546.25,54,-12
30,31,31,Mark Hubbard,101,"47' 3""",2552.5,54,-12
31,T32,T32,Zac Blair,99,"47' 7""",3093.5,65,-15
32,T32,T32,Zach Johnson,90,"47' 7""",2615.583,55,-7
33,T32,T32,Martin Laird,82,"47' 7""",2519.917,53,-18
34,35,35,Louis Oosthuizen,63,"47' 10""",1675.25,35,-9
35,T36,T36,Hiroshi Iwata,85,"47' 11""",2155.417,45,-9
36,T36,T36,Marc Leishman,89,"47' 11""",2203.417,46,-10
37,T36,T36,David Lingmerth,84,"47' 11""",2253.583,47,-17
