,Approach_50-75_yards_RTP_Score_RANK THIS WEEK,Approach_50-75_yards_RTP_Score_RANK LAST WEEK,Approach_50-75_yards_RTP_Score_PLAYER NAME,Approach_50-75_yards_RTP_Score_ROUNDS,Approach_50-75_yards_RTP_Score_AVG RTP
0,1,1,Colt Knost,90,-.563
1,T2,T2,Brendon de Jonge,83,-.500
2,T2,T2,David Toms,62,-.500
3,T2,T2,Cameron Tringale,81,-.500
4,5,5,Stuart Appleby,71,-.462
5,6,6,Ryan Palmer,86,-.458
6,7,7,Chris Kirk,90,-.455
7,T8,T8,Jim Furyk,52,-.429
8,T8,T8,Justin Rose,65,-.429
9,10,10,Hudson Swafford,104,-.421
10,11,11,Will MacKenzie,84,-.417
11,12,12,Derek Fathauer,94,-.412
12,13,13,Hideki Matsuyama,76,-.409
13,14,14,D.A. Points,55,-.400
14,15,15,Billy Hurley III,66,-.389
15,16,16,Luke Guthrie,57,-.385
16,T17,T17,Hiroshi Iwata,85,-.375
17,T17,T17,Rory Sabbatini,57,-.375
18,T17,T17,Adam Scott,79,-.375
19,20,20,Patrick Reed,105,-.367
20,21,21,Willy Wilcox,67,-.357
21,22,22,William McGirt,98,-.353
22,T23,T23,Stewart Cink,61,-.333
23,T23,T23,Ben Crane,80,-.333
24,T23,T23,Graham DeLaet,70,-.333
25,T23,T23,Bill Haas,86,-.333
26,T23,T23,Jim Herman,93,-.333
27,T23,T23,Troy Merritt,77,-.333
28,T23,T23,Seung-Yul Noh,85,-.333
29,T23,T23,Rod Pampling,54,-.333
30,31,31,Jamie Lovemark,91,-.324
31,32,32,John Senden,88,-.320
32,T33,T33,Bronson Burgoon,83,-.308
33,T33,T33,K.J. Choi,73,-.308
34,T33,T33,Jason Day,76,-.308
35,36,36,Jason Bohn,67,-.296
36,37,37,Johnson Wagner,86,-.286
37,38,38,Matt Kuchar,100,-.281
38,39,39,Vijay Singh,72,-.273
39,40,40,Hunter Mahan,61,-.267
40,41,41,Jon Curran,99,-.265
41,42,42,Brian Harman,104,-.261
42,T43,T43,Jonas Blixt,79,-.250
43,T43,T43,Robert Garrigus,69,-.250
44,T43,T43,Zach Johnson,90,-.250
45,T43,T43,Sung Kang,89,-.250
46,T43,T43,Rory McIlroy,69,-.250
47,48,48,Patton Kizzire,93,-.238
48,49,49,Brandt Snedeker,93,-.235
49,50,50,Padraig Harrington,54,-.231
50,51,51,Si Woo Kim,113,-.229
51,52,52,Roberto Castro,97,-.227
52,T53,T53,Adam Hadwin,93,-.222
53,T53,T53,Webb Simpson,70,-.222
54,T53,T53,Gary Woodland,95,-.222
55,56,56,Patrick Rodgers,89,-.217
56,T57,T57,Zac Blair,99,-.214
57,T57,T57,Scott Piercy,87,-.214
58,T57,T57,Scott Pinckney,87,-.214
59,60,60,Geoff Ogilvy,63,-.211
60,T61,T61,Luke List,79,-.200
61,T61,T61,Wes Roach,59,-.200
62,63,63,Peter Malnati,85,-.194
63,64,64,Steve Stricker,53,-.188
64,65,65,Smylie Kaufman,91,-.185
65,T66,T66,Daniel Berger,92,-.182
66,T66,T66,Mark Hubbard,101,-.182
67,68,68,Tyrone Van Aswegen,105,-.179
68,T69,T69,Blayne Barber,84,-.167
69,T69,T69,Scott Brown,88,-.167
70,T69,T69,Scott Langley,65,-.167
71,T69,T69,Ryan Moore,86,-.167
72,T69,T69,Kyle Stanley,92,-.167
73,74,74,Chad Campbell,90,-.160
74,75,75,Chris Stroud,82,-.158
75,T76,T76,Luke Donald,81,-.154
76,T76,T76,Lucas Glover,75,-.154
77,78,78,Cameron Smith,73,-.150
78,79,79,Charl Schwartzel,73,-.143
