,Approach_75-100_yards_RTP_Score_RANK THIS WEEK,Approach_75-100_yards_RTP_Score_RANK LAST WEEK,Approach_75-100_yards_RTP_Score_PLAYER NAME,Approach_75-100_yards_RTP_Score_ROUNDS,Approach_75-100_yards_RTP_Score_AVG RTP
0,1,1,Scott Piercy,87,-.429
1,2,2,Boo Weekley,83,-.339
2,3,3,Troy Merritt,77,-.338
3,T4,T4,Sergio Garcia,54,-.333
4,T4,T4,Cameron Smith,73,-.333
5,T6,T6,Rickie Fowler,80,-.325
6,T6,T6,Zach Johnson,90,-.325
7,8,8,Ernie Els,66,-.314
8,9,9,Patrick Reed,105,-.313
9,10,10,Hideki Matsuyama,76,-.294
10,11,11,Kevin Kisner,97,-.293
11,12,12,Roberto Castro,97,-.272
12,13,13,Abraham Ancer,51,-.270
13,T14,T14,Ken Duke,58,-.267
14,T14,T14,Charles Howell III,91,-.267
15,T16,T16,J.J. Henry,68,-.265
16,T16,T16,William McGirt,98,-.265
17,18,18,Rob Oppenheim,67,-.262
18,19,19,Steve Stricker,53,-.259
19,20,20,Stuart Appleby,71,-.257
20,21,21,Danny Lee,93,-.255
21,T22,T22,Luke Guthrie,57,-.250
22,T22,T22,Henrik Norlander,71,-.250
23,T24,T24,Martin Piller,59,-.239
24,T24,T24,Tim Wilkinson,72,-.239
25,26,26,Aaron Baddeley,93,-.238
26,27,27,Daniel Summerhays,99,-.235
27,28,28,Jason Bohn,67,-.226
28,29,29,Retief Goosen,55,-.225
29,T30,T30,Jim Herman,93,-.224
30,T30,T30,David Toms,62,-.224
31,32,32,Adam Hadwin,93,-.222
32,33,33,John Senden,88,-.221
33,34,34,Phil Mickelson,75,-.220
34,35,35,Michael Thompson,71,-.217
35,36,36,Matt Kuchar,100,-.214
36,37,37,Hudson Swafford,104,-.213
37,T38,T38,Paul Casey,77,-.212
38,T38,T38,Jordan Spieth,80,-.212
39,T40,T40,Brendon de Jonge,83,-.211
40,T40,T40,Kevin Na,96,-.211
41,42,42,Charley Hoffman,91,-.207
42,43,43,Scott Brown,88,-.206
43,T44,T44,Will MacKenzie,84,-.203
44,T44,T44,Chez Reavie,90,-.203
45,46,46,Jon Curran,99,-.200
46,47,47,Dawie van der Walt,72,-.196
47,T48,T48,Peter Malnati,85,-.194
48,T48,T48,Bryce Molder,80,-.194
49,50,50,Brendon Todd,66,-.193
50,T51,T51,Dustin Johnson,87,-.191
51,T51,T51,Ryan Moore,86,-.191
52,53,53,Jason Dufner,105,-.190
53,54,54,Harris English,97,-.189
54,55,55,Jimmy Walker,85,-.188
55,56,56,Billy Hurley III,66,-.185
56,57,57,Tom Hoge,81,-.184
57,T58,T58,Ben Crane,80,-.183
58,T58,T58,David Lingmerth,84,-.183
59,60,60,Andrew Landry,53,-.179
60,61,61,Alex Cejka,71,-.178
61,62,62,Derek Fathauer,94,-.176
62,T63,T63,Si Woo Kim,113,-.175
63,T63,T63,Dicky Pride,55,-.175
64,T63,T63,Justin Rose,65,-.175
65,66,66,Whee Kim,82,-.174
66,67,67,Luke Donald,81,-.173
67,68,68,Bill Haas,86,-.170
68,T69,T69,Brian Harman,104,-.169
69,T69,T69,Kevin Streelman,82,-.169
70,T71,T71,Zac Blair,99,-.167
71,T71,T71,Seung-Yul Noh,85,-.167
72,73,73,Colt Knost,90,-.160
73,T74,T74,Chad Campbell,90,-.159
74,T74,T74,Brooks Koepka,75,-.159
75,T74,T74,Brett Stegmaier,87,-.159
76,T77,T77,Jason Day,76,-.156
77,T77,T77,Shane Lowry,57,-.156
78,79,79,Sean O'Hair,89,-.155
79,80,80,K.J. Choi,73,-.154
80,81,81,Rod Pampling,54,-.152
81,T82,T82,Morgan Hoffmann,71,-.150
82,T82,T82,Sung Kang,89,-.150
83,84,84,Michael Kim,100,-.147
84,T85,T85,Vijay Singh,72,-.146
85,T85,T85,Brian Stuard,66,-.146
86,T87,T87,Blayne Barber,84,-.145
87,T87,T87,Lucas Glover,75,-.145
88,T87,T87,Jason Gore,78,-.145
89,T87,T87,Freddie Jacobson,86,-.145
90,T87,T87,Spencer Levin,104,-.145
91,T92,T92,Stewart Cink,61,-.143
92,T92,T92,George McNeill,51,-.143
93,T92,T92,Brandt Snedeker,93,-.143
94,95,95,Chris Kirk,90,-.141
95,T96,T96,Emiliano Grillo,93,-.140
96,T96,T96,Jason Kokrak,89,-.140
97,T96,T96,Charl Schwartzel,73,-.140
98,T99,T99,Jonas Blixt,79,-.139
99,T99,T99,Mark Hubbard,101,-.139
100,T101,T101,Padraig Harrington,54,-.138
101,T101,T101,Steve Wheatcroft,85,-.138
102,103,103,Tyler Aldridge,83,-.136
103,T104,T104,Marc Leishman,89,-.135
104,T104,T104,Hunter Mahan,61,-.135
105,106,106,Branden Grace,63,-.133
106,T107,T107,Rhein Gibson,58,-.128
107,T107,T107,Geoff Ogilvy,63,-.128
108,T109,T109,Ángel Cabrera,62,-.125
109,T109,T109,Billy Horschel,73,-.125
110,T109,T109,Gary Woodland,95,-.125
111,112,112,Kyle Reifers,115,-.124
112,113,113,Martin Laird,82,-.123
113,114,114,Jeff Overton,69,-.122
114,115,115,Rory Sabbatini,57,-.118
115,116,116,Kelly Kraft,63,-.116
116,117,117,Camilo Villegas,83,-.115
117,118,118,Anirban Lahiri,72,-.114
118,T119,T119,Jim Furyk,52,-.111
119,T119,T119,Webb Simpson,70,-.111
120,T121,T121,Russell Henley,76,-.108
121,T121,T121,Cameron Tringale,81,-.108
122,T123,T123,J.B. Holmes,77,-.107
123,T123,T123,Francesco Molinari,64,-.107
124,125,125,Steve Marino,72,-.104
125,126,126,Johnson Wagner,86,-.103
126,127,127,Russell Knox,92,-.101
127,128,128,Robert Garrigus,69,-.100
128,T129,T129,David Hearn,95,-.095
129,T129,T129,Patton Kizzire,93,-.095
130,T129,T129,Ben Martin,92,-.095
131,132,132,Mark Wilson,66,-.093
132,133,133,Smylie Kaufman,91,-.092
133,T134,T134,Fabián Gómez,82,-.091
134,T134,T134,Vaughn Taylor,72,-.091
135,T136,T136,Greg Owen,85,-.089
136,T136,T136,Robert Streb,87,-.089
137,138,138,Ryan Palmer,86,-.088
138,139,139,Ricky Barnes,97,-.087
139,140,140,Wes Roach,59,-.086
140,141,141,Scott Pinckney,87,-.085
141,T142,T142,Luke List,79,-.083
142,T142,T142,Bubba Watson,72,-.083
143,144,144,Kyle Stanley,92,-.082
144,145,145,Louis Oosthuizen,63,-.080
145,T146,T146,Justin Thomas,99,-.075
146,T146,T146,Jhonattan Vegas,97,-.075
147,148,148,Kevin Chappell,93,-.073
148,T149,T149,John Huh,86,-.071
149,T149,T149,Jamie Lovemark,91,-.071
150,151,151,Graham DeLaet,70,-.067
151,152,152,Chad Collins,73,-.064
152,T153,T153,Jerry Kelly,76,-.061
153,T153,T153,Tyrone Van Aswegen,105,-.061
154,155,155,Rory McIlroy,69,-.056
155,156,156,Thomas Aiken,70,-.054
156,157,157,Nick Taylor,83,-.053
157,158,158,Brendan Steele,88,-.051
158,159,159,Harold Varner III,92,-.048
159,160,160,Steven Bowditch,71,-.042
160,161,161,Chris Stroud,82,-.041
161,162,162,Robert Allenby,51,-.037
162,163,163,Daniel Berger,92,-.035
163,164,164,Derek Ernst,59,-.034
164,165,165,D.A. Points,55,-.032
165,166,166,D.H. Lee,61,-.030
166,T167,T167,Hiroshi Iwata,85,-.028
167,T167,T167,Andrew Loupe,75,-.028
168,169,169,Chesson Hadley,81,-.018
169,T170,T170,Keegan Bradley,82,E
170,T170,T170,Bronson Burgoon,83,E
171,T170,T170,Erik Compton,65,E
172,T170,T170,James Hahn,85,E
173,T170,T170,Carlos Ortiz,79,E
174,T170,T170,Patrick Rodgers,89,E
175,T170,T170,Scott Stallings,74,E
176,T170,T170,Willy Wilcox,67,E
177,178,178,Andres Gonzales,80,+.023
178,179,179,Scott Langley,65,+.025
179,180,180,Tony Finau,95,+.028
180,181,181,Adam Scott,79,+.031
181,182,182,Graeme McDowell,63,+.034
182,183,183,Shawn Stefani,91,+.056
183,184,184,Sam Saunders,69,+.091
184,185,185,Matt Jones,83,+.149
