,Approaches_from_200-225_yards_Rgh_RANK THIS WEEK,Approaches_from_200-225_yards_Rgh_RANK LAST WEEK,Approaches_from_200-225_yards_Rgh_PLAYER NAME,Approaches_from_200-225_yards_Rgh_ROUNDS,Approaches_from_200-225_yards_Rgh_AVG,Approaches_from_200-225_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_200-225_yards_Rgh_# OF ATTEMPTS,Approaches_from_200-225_yards_Rgh_RELATIVE TO PAR
0,1,1,D.A. Points,55,"43' 9""",918.0,21,+1
1,2,2,Rob Oppenheim,67,"50' 1""",1051.833,21,+4
2,3,3,Andrew Loupe,75,"50' 3""",753.5,15,-5
3,4,4,Sergio Garcia,54,"50' 4""",402.833,8,-2
4,5,5,Steve Stricker,53,"51' 2""",1432.0,28,+1
5,T6,T6,Kevin Na,96,"52' 0""",1611.25,31,+4
6,T6,T6,Scott Stallings,74,"52' 0""",1143.417,22,-4
7,8,8,Luke Donald,81,"52' 3""",1672.0,32,+5
8,9,9,Jerry Kelly,76,"52' 10""",1108.917,21,+1
9,T10,T10,Hiroshi Iwata,85,"53' 4""",959.6669999999999,18,-2
10,T10,T10,Phil Mickelson,75,"53' 4""",1440.9170000000001,27,-2
11,T12,T12,Erik Compton,65,"54' 1""",1513.75,28,+1
12,T12,T12,Rhein Gibson,58,"54' 1""",810.9169999999999,15,+2
13,14,14,Zac Blair,99,"54' 6""",1036.0,19,+5
14,15,15,Webb Simpson,70,"54' 7""",1256.333,23,E
15,16,16,Danny Lee,93,"54' 8""",1093.0,20,-3
16,17,17,Colt Knost,90,"55' 0""",1265.417,23,-1
17,18,18,Henrik Norlander,71,"55' 2""",1323.1670000000001,24,+5
18,19,19,Patrick Rodgers,89,"55' 5""",1108.667,20,-3
19,20,20,Tony Finau,95,"55' 9""",947.4169999999999,17,-1
20,21,21,Tim Wilkinson,72,"55' 10""",1060.083,19,+2
21,22,22,Brian Stuard,66,"56' 0""",896.25,16,+2
22,23,23,Brendon Todd,66,"56' 3""",1350.4170000000001,24,+3
23,24,24,Rory McIlroy,69,"56' 7""",339.5,6,-4
24,25,25,Jason Kokrak,89,"56' 8""",963.8330000000001,17,-5
25,26,26,Boo Weekley,83,"56' 9""",1191.75,21,+5
26,27,27,William McGirt,98,"57' 8""",2363.0,41,+3
27,28,28,Luke List,79,"58' 0""",1508.3329999999999,26,-10
28,29,29,Shane Lowry,57,"58' 4""",758.5,13,-2
29,30,30,Martin Laird,82,"58' 5""",1519.8329999999999,26,-4
30,31,31,Mark Wilson,66,"58' 8""",1348.9170000000001,23,+6
31,32,32,Dustin Johnson,87,"58' 9""",646.6669999999999,11,-3
32,T33,T33,Kevin Chappell,93,"58' 10""",1236.083,21,-4
33,T33,T33,Ken Duke,58,"58' 10""",1177.167,20,+5
34,35,35,Alex Cejka,71,"59' 4""",771.0,13,+1
35,36,36,Shawn Stefani,91,"59' 7""",1548.4170000000001,26,+5
36,37,37,Thomas Aiken,70,"59' 8""",1133.917,19,+1
