,Approaches_from_250-275_yards_Rgh_RANK THIS WEEK,Approaches_from_250-275_yards_Rgh_RANK LAST WEEK,Approaches_from_250-275_yards_Rgh_PLAYER NAME,Approaches_from_250-275_yards_Rgh_ROUNDS,Approaches_from_250-275_yards_Rgh_AVG,Approaches_from_250-275_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_250-275_yards_Rgh_# OF ATTEMPTS,Approaches_from_250-275_yards_Rgh_RELATIVE TO PAR
0,1,1,Nick Taylor,83,"43' 5""",43.417,1,E
1,2,2,Wes Roach,59,"46' 3""",138.667,3,-1
2,3,3,Fabián Gómez,82,"51' 9""",103.417,2,-2
3,4,4,Stewart Cink,61,"55' 3""",110.5,2,-1
4,5,5,Derek Ernst,59,"55' 9""",223.083,4,-1
5,6,6,Jason Gore,78,"56' 9""",453.667,8,-4
6,7,7,Erik Compton,65,"56' 10""",511.5,9,-4
7,8,8,Boo Weekley,83,"57' 10""",404.917,7,-7
8,9,9,Webb Simpson,70,"59' 0""",413.167,7,E
9,10,10,Retief Goosen,55,"59' 4""",178.0,3,-2
10,11,11,Brendon de Jonge,83,"59' 5""",297.0,5,-2
11,12,12,Russell Henley,76,"60' 10""",304.08299999999997,5,-3
12,13,13,Hideki Matsuyama,76,"61' 0""",243.917,4,-2
13,14,14,Luke Donald,81,"61' 6""",246.083,4,-1
14,15,15,Tim Wilkinson,72,"62' 0""",186.083,3,-2
15,16,16,Russell Knox,92,"62' 7""",187.833,3,-1
16,17,17,Chesson Hadley,81,"63' 9""",637.8330000000001,10,-5
17,18,18,Daniel Summerhays,99,"63' 10""",446.75,7,-4
18,19,19,Greg Owen,85,"64' 4""",321.75,5,-1
19,20,20,Aaron Baddeley,93,"64' 5""",579.4169999999999,9,-6
20,21,21,Billy Horschel,73,"66' 0""",462.083,7,-5
21,22,22,Jason Bohn,67,"66' 1""",528.6669999999999,8,-2
22,23,23,Ben Martin,92,"66' 2""",264.75,4,-3
23,24,24,Keegan Bradley,82,"66' 10""",200.417,3,-2
24,T25,T25,J.J. Henry,68,"67' 8""",270.58299999999997,4,-2
25,T25,T25,Hudson Swafford,104,"67' 8""",406.0,6,-3
26,27,27,Roberto Castro,97,"68' 0""",407.75,6,-2
27,28,28,Robert Streb,87,"68' 1""",272.33299999999997,4,-3
28,29,29,Si Woo Kim,113,"68' 2""",682.0,10,-2
29,30,30,Charley Hoffman,91,"68' 7""",480.333,7,-1
30,31,31,Rickie Fowler,80,"68' 9""",618.75,9,-4
31,32,32,Gary Woodland,95,"68' 11""",757.75,11,-7
32,33,33,Jason Kokrak,89,"69' 3""",761.75,11,-5
33,34,34,James Hahn,85,"69' 4""",416.167,6,-6
34,35,35,Paul Casey,77,"69' 5""",208.333,3,-3
35,T36,T36,William McGirt,98,"70' 0""",280.08299999999997,4,E
36,T36,T36,Bubba Watson,72,"70' 0""",210.083,3,-3
37,38,38,Mark Hubbard,101,"70' 1""",420.25,6,-4
38,39,39,Lucas Glover,75,"70' 2""",280.58299999999997,4,-3
39,40,40,Peter Malnati,85,"70' 3""",351.083,5,-2
40,T41,T41,Patton Kizzire,93,"70' 5""",703.75,10,-1
41,T41,T41,Willy Wilcox,67,"70' 5""",422.5,6,-1
