,GIR_Percentage_-_100-125_yards_RANK THIS WEEK,GIR_Percentage_-_100-125_yards_RANK LAST WEEK,GIR_Percentage_-_100-125_yards_PLAYER NAME,GIR_Percentage_-_100-125_yards_ROUNDS,GIR_Percentage_-_100-125_yards_%,GIR_Percentage_-_100-125_yards_GREENS HIT,GIR_Percentage_-_100-125_yards_TOTAL HOLES,GIR_Percentage_-_100-125_yards_RELATIVE TO PAR
0,1,1,Tim Wilkinson,72,85.86,85,99,-0.27
1,2,2,Jim Furyk,52,84.85,56,66,-0.3
2,3,3,Rod Pampling,54,84.62,55,65,-0.2
3,4,4,Stewart Cink,61,83.51,81,97,-0.23
4,5,5,Will MacKenzie,84,83.46,106,127,-0.24
5,T6,T6,Billy Horschel,73,83.33,80,96,-0.33
6,T6,T6,John Senden,88,83.33,110,132,-0.22
7,8,8,Camilo Villegas,83,83.21,109,131,-0.23
8,9,9,Sean O'Hair,89,83.1,118,142,-0.28
9,10,10,Thomas Aiken,70,82.42,75,91,-0.28
10,11,11,K.J. Choi,73,82.26,102,124,-0.31
11,12,12,Morgan Hoffmann,71,82.2,97,118,-0.2
12,13,13,Lucas Glover,75,81.88,122,149,-0.29
13,T14,T14,Alex Cejka,71,81.82,90,110,-0.26
14,T14,T14,Harris English,97,81.82,90,110,-0.29
15,16,16,Seung-Yul Noh,85,81.45,101,124,-0.32
16,17,17,Brendon de Jonge,83,81.43,114,140,-0.24
17,18,18,George McNeill,51,81.32,74,91,-0.32
18,19,19,Jamie Lovemark,91,81.29,139,171,-0.32
19,20,20,Martin Piller,59,80.91,89,110,-0.3
20,21,21,Ben Martin,92,80.69,117,145,-0.28
21,22,22,John Huh,86,80.68,71,88,-0.2
22,23,23,Jon Curran,99,80.6,108,134,-0.3
23,24,24,Adam Scott,79,80.58,83,103,-0.23
24,25,25,Greg Owen,85,80.33,98,122,-0.29
25,26,26,Russell Henley,76,80.12,133,166,-0.21
26,27,27,Boo Weekley,83,80.0,112,140,-0.3
27,28,28,Zach Johnson,90,79.82,91,114,-0.24
28,29,29,Kevin Na,96,79.8,79,99,-0.28
29,30,30,Jason Bohn,67,79.78,71,89,-0.38
30,31,31,Johnson Wagner,86,79.74,122,153,-0.2
31,32,32,Scott Stallings,74,79.51,97,122,-0.27
32,33,33,Rory Sabbatini,57,79.49,62,78,-0.19
33,34,34,Rickie Fowler,80,79.37,100,126,-0.25
34,35,35,Keegan Bradley,82,79.31,69,87,-0.26
35,36,36,Dustin Johnson,87,78.98,124,157,-0.33
36,37,37,Francesco Molinari,64,78.72,74,94,-0.27
37,38,38,Cameron Tringale,81,78.45,91,116,-0.23
38,39,39,Roberto Castro,97,77.91,134,172,-0.25
39,40,40,Kevin Chappell,93,77.85,123,158,-0.28
40,T41,T41,Abraham Ancer,51,77.78,56,72,-0.29
41,T41,T41,Padraig Harrington,54,77.78,56,72,-0.29
42,T41,T41,Hunter Mahan,61,77.78,77,99,-0.29
43,T41,T41,Rob Oppenheim,67,77.78,77,99,-0.29
44,45,45,Peter Malnati,85,77.61,104,134,-0.25
45,46,46,Fabián Gómez,82,77.55,114,147,-0.33
46,T47,T47,Ben Crane,80,77.53,69,89,-0.33
47,T47,T47,David Hearn,95,77.53,138,178,-0.29
48,49,49,Hudson Swafford,104,77.39,154,199,-0.23
49,50,50,Chad Campbell,90,77.37,106,137,-0.32
50,51,51,Sam Saunders,69,77.36,82,106,-0.32
51,52,52,Scott Piercy,87,77.34,99,128,-0.24
52,T53,T53,Chris Kirk,90,77.3,109,141,-0.33
53,T53,T53,Patrick Rodgers,89,77.3,126,163,-0.3
54,55,55,Robert Allenby,51,77.01,67,87,-0.18
55,56,56,Rory McIlroy,69,76.99,87,113,-0.2
56,57,57,Tyrone Van Aswegen,105,76.87,103,134,-0.21
57,58,58,Daniel Berger,92,76.77,76,99,-0.3
58,59,59,J.J. Henry,68,76.72,89,116,-0.17
59,60,60,Andrew Landry,53,76.71,56,73,-0.18
60,61,61,Jhonattan Vegas,97,76.69,125,163,-0.22
61,62,62,Jason Dufner,105,76.63,141,184,-0.31
62,63,63,David Toms,62,76.36,84,110,-0.26
63,64,64,Chesson Hadley,81,76.25,122,160,-0.3
64,65,65,Hideki Matsuyama,76,76.24,77,101,-0.36
65,66,66,Brendan Steele,88,76.19,96,126,-0.23
66,67,67,Blayne Barber,84,76.15,99,130,-0.3
67,T68,T68,Paul Casey,77,75.96,79,104,-0.29
68,T68,T68,Erik Compton,65,75.96,79,104,-0.24
69,70,70,Rhein Gibson,58,75.93,82,108,-0.27
70,71,71,Matt Kuchar,100,75.81,94,124,-0.31
71,72,72,Dawie van der Walt,72,75.74,103,136,-0.32
72,73,73,Mark Wilson,66,75.73,78,103,-0.17
73,74,74,Danny Lee,93,75.7,81,107,-0.21
74,75,75,Kyle Reifers,115,75.69,109,144,-0.24
75,76,76,Stuart Appleby,71,75.63,90,119,-0.32
76,77,77,Michael Kim,100,75.57,133,176,-0.29
77,T78,T78,Bronson Burgoon,83,75.56,102,135,-0.22
78,T78,T78,Luke Donald,81,75.56,68,90,-0.25
79,T78,T78,Andres Gonzales,80,75.56,102,135,-0.2
80,81,81,Vaughn Taylor,72,75.54,105,139,-0.22
81,82,82,Ricky Barnes,97,75.52,108,143,-0.26
82,83,83,Harold Varner III,92,75.48,117,155,-0.19
83,84,84,Bryce Molder,80,75.42,89,118,-0.29
84,85,85,Derek Fathauer,94,75.35,107,142,-0.25
85,86,86,Bill Haas,86,75.34,110,146,-0.21
86,87,87,Andrew Loupe,75,75.32,119,158,-0.33
87,88,88,Ryan Moore,86,75.26,73,97,-0.38
88,89,89,Jeff Overton,69,75.24,79,105,-0.33
89,90,90,Patton Kizzire,93,75.19,97,129,-0.29
90,91,91,Justin Thomas,99,75.15,124,165,-0.26
91,T92,T92,Graham DeLaet,70,75.0,75,100,-0.32
92,T92,T92,Kelly Kraft,63,75.0,60,80,-0.33
93,T92,T92,Vijay Singh,72,75.0,93,124,-0.33
94,T92,T92,Robert Streb,87,75.0,90,120,-0.11
