,Approach_100-125_yards_RTP_Score_RANK THIS WEEK,Approach_100-125_yards_RTP_Score_RANK LAST WEEK,Approach_100-125_yards_RTP_Score_PLAYER NAME,Approach_100-125_yards_RTP_Score_ROUNDS,Approach_100-125_yards_RTP_Score_AVG RTP
0,1,1,Jason Day,76,-0.321
1,2,2,Dustin Johnson,87,-0.316
2,3,3,Chris Kirk,90,-0.282
3,T4,T4,Jeff Overton,69,-0.278
4,T4,T4,Dawie van der Walt,72,-0.278
5,6,6,Ryan Moore,86,-0.265
6,7,7,Bubba Watson,72,-0.263
7,8,8,Nick Taylor,83,-0.25
8,9,9,Patrick Rodgers,89,-0.248
9,10,10,Jason Bohn,67,-0.247
10,11,11,Brian Stuard,66,-0.245
11,12,12,Hiroshi Iwata,85,-0.243
12,13,13,Ernie Els,66,-0.23800000000000002
13,T14,T14,Patrick Reed,105,-0.237
14,T14,T14,Gary Woodland,95,-0.237
15,T16,T16,Aaron Baddeley,93,-0.233
16,T16,T16,Brandt Snedeker,93,-0.233
17,T18,T18,Retief Goosen,55,-0.23199999999999998
18,T18,T18,Padraig Harrington,54,-0.23199999999999998
19,20,20,Hideki Matsuyama,76,-0.231
20,21,21,George McNeill,51,-0.222
21,22,22,Kevin Kisner,97,-0.214
22,23,23,Andrew Loupe,75,-0.212
23,24,24,Robert Garrigus,69,-0.21100000000000002
24,25,25,Ben Crane,80,-0.209
25,T26,T26,Justin Thomas,99,-0.20800000000000002
26,T26,T26,Tim Wilkinson,72,-0.20800000000000002
27,28,28,Jamie Lovemark,91,-0.205
28,29,29,Rhein Gibson,58,-0.203
29,T30,T30,Stewart Cink,61,-0.2
30,T30,T30,Rickie Fowler,80,-0.2
31,T30,T30,Billy Horschel,73,-0.2
32,T30,T30,Ben Martin,92,-0.2
33,T30,T30,Jimmy Walker,85,-0.2
34,35,35,Bryce Molder,80,-0.198
35,36,36,Shane Lowry,57,-0.19699999999999998
36,37,37,Smylie Kaufman,91,-0.196
37,38,38,Si Woo Kim,113,-0.193
38,39,39,Adam Scott,79,-0.192
39,T40,T40,Zac Blair,99,-0.191
40,T40,T40,Bronson Burgoon,83,-0.191
41,42,42,David Toms,62,-0.19
42,T43,T43,Thomas Aiken,70,-0.18899999999999997
43,T43,T43,Lucas Glover,75,-0.18899999999999997
44,T43,T43,David Hearn,95,-0.18899999999999997
45,46,46,Jim Furyk,52,-0.18600000000000003
46,T47,T47,Kelly Kraft,63,-0.185
47,T47,T47,Hunter Mahan,61,-0.185
48,49,49,Steve Marino,72,-0.183
49,50,50,Chad Campbell,90,-0.182
50,T51,T51,Sam Saunders,69,-0.18100000000000002
51,T51,T51,Scott Stallings,74,-0.18100000000000002
52,53,53,Matt Kuchar,100,-0.17800000000000002
53,T54,T54,Marc Leishman,89,-0.175
54,T54,T54,Geoff Ogilvy,63,-0.175
55,56,56,Boo Weekley,83,-0.174
56,57,57,Harris English,97,-0.171
57,T58,T58,Alex Cejka,71,-0.17
58,T58,T58,Peter Malnati,85,-0.17
59,T60,T60,Abraham Ancer,51,-0.16899999999999998
60,T60,T60,Martin Piller,59,-0.16899999999999998
61,62,62,Will MacKenzie,84,-0.168
62,T63,T63,J.B. Holmes,77,-0.16699999999999998
63,T63,T63,Justin Rose,65,-0.16699999999999998
64,T65,T65,Jon Curran,99,-0.165
65,T65,T65,Seung-Yul Noh,85,-0.165
66,T67,T67,Roberto Castro,97,-0.163
67,T67,T67,Bill Haas,86,-0.163
68,69,69,Stuart Appleby,71,-0.161
69,70,70,Luke List,79,-0.16
70,T71,T71,Tyler Aldridge,83,-0.158
71,T71,T71,Mark Hubbard,101,-0.158
72,T73,T73,Chesson Hadley,81,-0.156
73,T73,T73,Carlos Ortiz,79,-0.156
74,T75,T75,Kevin Chappell,93,-0.155
75,T75,T75,Andres Gonzales,80,-0.155
76,77,77,Zach Johnson,90,-0.152
77,78,78,Henrik Norlander,71,-0.146
78,T79,T79,Paul Casey,77,-0.145
79,T79,T79,Rob Oppenheim,67,-0.145
80,81,81,Johnson Wagner,86,-0.14400000000000002
81,T82,T82,Daniel Berger,92,-0.141
82,T82,T82,Jim Herman,93,-0.141
83,T82,T82,Freddie Jacobson,86,-0.141
