,Approaches_from_75-100_yards_Rgh_RANK THIS WEEK,Approaches_from_75-100_yards_Rgh_RANK LAST WEEK,Approaches_from_75-100_yards_Rgh_PLAYER NAME,Approaches_from_75-100_yards_Rgh_ROUNDS,Approaches_from_75-100_yards_Rgh_AVG,Approaches_from_75-100_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_75-100_yards_Rgh_# OF ATTEMPTS,Approaches_from_75-100_yards_Rgh_RELATIVE TO PAR
0,1,1,Jordan Spieth,80,"13' 3""",146.167,11,-4
1,2,2,Steve Wheatcroft,85,"13' 6""",134.667,10,+2
2,3,3,Dicky Pride,55,"14' 11""",133.917,9,-3
3,4,4,Derek Fathauer,94,"15' 2""",364.333,24,-4
4,5,5,Mark Wilson,66,"15' 7""",93.667,6,-1
5,6,6,David Toms,62,"15' 8""",47.0,3,+1
6,7,7,Rob Oppenheim,67,"16' 2""",161.417,10,-3
7,8,8,Rod Pampling,54,"16' 3""",146.333,9,-1
8,9,9,K.J. Choi,73,"16' 6""",132.0,8,-1
9,10,10,Hunter Mahan,61,"16' 7""",315.41700000000003,19,-4
10,11,11,Seung-Yul Noh,85,"16' 8""",383.083,23,-1
11,12,12,Tyler Aldridge,83,"16' 10""",404.333,24,-1
12,13,13,Stewart Cink,61,"16' 11""",84.5,5,+1
13,14,14,Chris Stroud,82,"17' 0""",323.33299999999997,19,-7
14,15,15,Brendon de Jonge,83,"17' 1""",170.417,10,-1
15,16,16,Lucas Glover,75,"17' 3""",155.583,9,E
16,17,17,Henrik Norlander,71,"17' 4""",207.75,12,-3
17,18,18,Steve Stricker,53,"17' 8""",88.25,5,-1
18,19,19,Daniel Summerhays,99,"17' 11""",125.5,7,-4
19,20,20,Kelly Kraft,63,"18' 0""",233.833,13,-1
20,21,21,Tim Wilkinson,72,"18' 1""",199.167,11,+2
21,T22,T22,Ken Duke,58,"18' 7""",204.083,11,-1
22,T22,T22,Colt Knost,90,"18' 7""",334.333,18,-2
23,T24,T24,Will MacKenzie,84,"18' 8""",261.08299999999997,14,E
24,T24,T24,Dawie van der Walt,72,"18' 8""",484.5,26,+3
25,26,26,Rhein Gibson,58,"18' 9""",206.083,11,-1
26,27,27,Brendon Todd,66,"18' 11""",208.333,11,E
27,28,28,Luke Donald,81,"19' 2""",210.833,11,E
28,29,29,Jason Bohn,67,"19' 3""",154.083,8,-3
29,30,30,Geoff Ogilvy,63,"19' 4""",270.08299999999997,14,-4
30,T31,T31,Andrew Landry,53,"19' 11""",139.167,7,-4
31,T31,T31,Francesco Molinari,64,"19' 11""",238.667,12,-4
32,T31,T31,D.A. Points,55,"19' 11""",179.0,9,-1
33,34,34,Jamie Lovemark,91,"20' 0""",479.083,24,-2
34,T35,T35,Scott Brown,88,"20' 2""",261.91700000000003,13,-1
35,T35,T35,Sung Kang,89,"20' 2""",141.167,7,-2
36,37,37,Scott Langley,65,"20' 4""",243.5,12,E
37,T38,T38,Ernie Els,66,"20' 9""",269.5,13,+3
38,T38,T38,Brendan Steele,88,"20' 9""",249.25,12,-2
39,40,40,Michael Kim,100,"20' 11""",313.33299999999997,15,E
40,T41,T41,Sergio Garcia,54,"21' 4""",63.917,3,+1
41,T41,T41,Jerry Kelly,76,"21' 4""",256.25,12,+1
42,T43,T43,Jason Kokrak,89,"21' 6""",451.333,21,+3
43,T43,T43,Rory McIlroy,69,"21' 6""",215.083,10,-4
44,T43,T43,Rory Sabbatini,57,"21' 6""",236.75,11,+3
45,46,46,Boo Weekley,83,"21' 7""",259.08299999999997,12,-2
46,47,47,Shawn Stefani,91,"21' 9""",478.333,22,E
47,48,48,Graeme McDowell,63,"21' 10""",131.0,6,E
48,T49,T49,James Hahn,85,"21' 11""",241.167,11,+2
49,T49,T49,Hudson Swafford,104,"21' 11""",481.75,22,-2
50,51,51,Kevin Na,96,"22' 0""",241.833,11,-3
51,T52,T52,Roberto Castro,97,"22' 1""",441.167,20,-5
52,T52,T52,Matt Kuchar,100,"22' 1""",442.25,20,-5
53,54,54,Luke List,79,"22' 2""",354.75,16,+1
54,T55,T55,Justin Rose,65,"22' 4""",223.417,10,+1
55,T55,T55,Kevin Streelman,82,"22' 4""",335.167,15,+1
56,T57,T57,Russell Henley,76,"22' 5""",201.667,9,E
57,T57,T57,Patrick Reed,105,"22' 5""",448.333,20,+6
58,T59,T59,Fabián Gómez,82,"22' 6""",225.083,10,-1
59,T59,T59,Billy Hurley III,66,"22' 6""",337.5,15,-2
60,T59,T59,Chris Kirk,90,"22' 6""",225.333,10,E
61,T62,T62,Abraham Ancer,51,"22' 7""",248.333,11,E
62,T62,T62,Branden Grace,63,"22' 7""",248.5,11,E
63,T64,T64,Matt Jones,83,"22' 9""",318.25,14,+3
64,T64,T64,Bubba Watson,72,"22' 9""",296.0,13,E
65,66,66,Johnson Wagner,86,"22' 10""",342.75,15,E
66,67,67,Phil Mickelson,75,"23' 1""",415.667,18,-3
67,68,68,Jim Herman,93,"23' 3""",372.333,16,E
68,69,69,Charl Schwartzel,73,"23' 5""",351.75,15,+2
69,70,70,Greg Owen,85,"23' 11""",287.16700000000003,12,+4
70,71,71,Gary Woodland,95,"24' 0""",504.083,21,+1
71,T72,T72,Tony Finau,95,"24' 1""",313.5,13,-1
72,T72,T72,Martin Piller,59,"24' 1""",265.0,11,-3
73,T72,T72,Patrick Rodgers,89,"24' 1""",505.417,21,-2
74,75,75,Scott Piercy,87,"24' 2""",193.083,8,+2
75,76,76,Ángel Cabrera,62,"24' 3""",290.5,12,+1
76,77,77,Harold Varner III,92,"24' 4""",559.75,23,E
77,T78,T78,Stuart Appleby,71,"24' 5""",414.5,17,-3
78,T78,T78,Harris English,97,"24' 5""",414.583,17,-1
79,80,80,Nick Taylor,83,"24' 6""",588.1669999999999,24,+4
80,81,81,Brett Stegmaier,87,"24' 7""",491.417,20,-2
81,T82,T82,Bill Haas,86,"24' 9""",197.75,8,+4
82,T82,T82,David Hearn,95,"24' 9""",322.0,13,+4
83,T82,T82,Kyle Reifers,115,"24' 9""",816.5,33,-2
84,T82,T82,Camilo Villegas,83,"24' 9""",346.5,14,+6
85,T86,T86,Graham DeLaet,70,"24' 10""",297.66700000000003,12,+1
86,T86,T86,Mark Hubbard,101,"24' 10""",372.5,15,+2
87,T88,T88,Adam Hadwin,93,"25' 0""",550.5,22,E
88,T88,T88,William McGirt,98,"25' 0""",400.417,16,+2
89,T90,T90,J.J. Henry,68,"25' 1""",125.25,5,+1
90,T90,T90,Vaughn Taylor,72,"25' 1""",376.417,15,E
91,T92,T92,Robert Garrigus,69,"25' 2""",252.0,10,+1
92,T92,T92,Padraig Harrington,54,"25' 2""",201.583,8,+3
93,94,94,Ricky Barnes,97,"25' 3""",505.75,20,E
94,T95,T95,Andrew Loupe,75,"25' 4""",685.0,27,+3
95,T95,T95,Ben Martin,92,"25' 4""",481.167,19,-2
96,97,97,Patton Kizzire,93,"25' 5""",330.75,13,E
97,98,98,Brandt Snedeker,93,"25' 6""",560.8330000000001,22,E
98,99,99,Scott Pinckney,87,"25' 9""",360.917,14,+1
99,100,100,Spencer Levin,104,"25' 10""",284.33299999999997,11,E
100,101,101,Si Woo Kim,113,"26' 0""",832.5,32,+7
101,T102,T102,Shane Lowry,57,"26' 3""",367.5,14,+1
102,T102,T102,Wes Roach,59,"26' 3""",235.917,9,-1
103,104,104,Tom Hoge,81,"26' 4""",527.3330000000001,20,-2
104,105,105,Justin Thomas,99,"26' 5""",449.583,17,-2
105,106,106,Alex Cejka,71,"26' 6""",397.5,15,E
106,107,107,Chez Reavie,90,"26' 9""",534.1669999999999,20,+6
107,T108,T108,Blayne Barber,84,"26' 11""",403.917,15,+4
108,T108,T108,Jeff Overton,69,"26' 11""",349.833,13,+1
109,110,110,Whee Kim,82,"27' 0""",323.83299999999997,12,+1
110,T111,T111,Chad Collins,73,"27' 1""",487.75,18,-1
111,T111,T111,Hideki Matsuyama,76,"27' 1""",324.5,12,+1
112,T113,T113,Ben Crane,80,"27' 2""",516.8330000000001,19,E
113,T113,T113,Derek Ernst,59,"27' 2""",217.417,8,-1
114,115,115,Morgan Hoffmann,71,"27' 3""",544.1669999999999,20,+2
115,116,116,Kevin Kisner,97,"27' 5""",411.417,15,+1
116,117,117,Brian Harman,104,"27' 7""",773.1669999999999,28,E
117,118,118,Charles Howell III,91,"27' 8""",359.917,13,+1
118,119,119,Robert Streb,87,"27' 11""",474.75,17,-3
119,120,120,Tyrone Van Aswegen,105,"28' 1""",364.75,13,E
120,T121,T121,Peter Malnati,85,"28' 2""",732.0,26,+3
121,T121,T121,Cameron Tringale,81,"28' 2""",450.333,16,+2
122,123,123,Jim Furyk,52,"28' 3""",169.583,6,+2
123,124,124,Scott Stallings,74,"28' 4""",453.167,16,+3
124,T125,T125,Jason Gore,78,"28' 9""",430.75,15,+2
125,T125,T125,David Lingmerth,84,"28' 9""",430.833,15,+1
126,T127,T127,Rickie Fowler,80,"28' 10""",374.75,13,+4
127,T127,T127,Smylie Kaufman,91,"28' 10""",691.0830000000001,24,+3
128,T129,T129,Thomas Aiken,70,"29' 0""",260.83299999999997,9,-1
129,T129,T129,Troy Merritt,77,"29' 0""",464.583,16,+3
130,T131,T131,Retief Goosen,55,"29' 2""",291.33299999999997,10,+2
131,T131,T131,Ryan Moore,86,"29' 2""",262.41700000000003,9,-1
132,T133,T133,D.H. Lee,61,"29' 3""",526.4169999999999,18,+4
133,T133,T133,George McNeill,51,"29' 3""",233.75,8,+2
134,T135,T135,Jason Day,76,"29' 4""",644.5,22,E
135,T135,T135,John Senden,88,"29' 4""",616.5,21,+2
136,T135,T135,Webb Simpson,70,"29' 4""",411.0,14,E
137,138,138,Charley Hoffman,91,"29' 6""",560.5830000000001,19,-1
138,139,139,Zac Blair,99,"29' 9""",684.5,23,+6
139,140,140,Hiroshi Iwata,85,"29' 10""",387.833,13,+4
140,141,141,Aaron Baddeley,93,"30' 1""",541.5,18,+10
141,T142,T142,Jon Curran,99,"30' 2""",301.91700000000003,10,+1
142,T142,T142,Martin Laird,82,"30' 2""",723.4169999999999,24,E
143,T144,T144,Marc Leishman,89,"30' 7""",673.6669999999999,22,+3
144,T144,T144,Ryan Palmer,86,"30' 7""",580.9169999999999,19,+7
145,146,146,Erik Compton,65,"30' 8""",459.417,15,E
146,147,147,Bryce Molder,80,"30' 10""",523.5,17,+5
147,148,148,Louis Oosthuizen,63,"31' 1""",404.417,13,-2
148,149,149,Carlos Ortiz,79,"31' 2""",685.5830000000001,22,+6
149,T150,T150,Daniel Berger,92,"31' 3""",499.917,16,+2
150,T150,T150,Jhonattan Vegas,97,"31' 3""",468.833,15,+4
151,T150,T150,Jimmy Walker,85,"31' 3""",624.3330000000001,20,+1
152,T153,T153,Zach Johnson,90,"31' 7""",537.5830000000001,17,+8
153,T153,T153,Russell Knox,92,"31' 7""",316.16700000000003,10,E
154,T153,T153,Adam Scott,79,"31' 7""",347.0,11,+1
155,156,156,Freddie Jacobson,86,"31' 8""",474.583,15,+3
156,157,157,Sean O'Hair,89,"31' 11""",861.5830000000001,27,+6
157,158,158,Steve Marino,72,"32' 3""",451.75,14,E
158,159,159,Cameron Smith,73,"32' 7""",781.3330000000001,24,+9
159,160,160,Luke Guthrie,57,"32' 8""",359.25,11,+4
160,161,161,Vijay Singh,72,"32' 10""",525.25,16,E
161,162,162,Dustin Johnson,87,"33' 0""",692.75,21,+3
162,163,163,Kyle Stanley,92,"33' 4""",466.75,14,+6
163,164,164,Chesson Hadley,81,"33' 8""",370.583,11,+5
164,165,165,J.B. Holmes,77,"34' 2""",820.0,24,+4
165,166,166,John Huh,86,"35' 2""",456.667,13,-1
166,167,167,Brian Stuard,66,"35' 7""",284.41700000000003,8,+3
167,168,168,Andres Gonzales,80,"35' 10""",895.75,25,E
168,169,169,Jason Dufner,105,"36' 0""",395.833,11,+2
169,170,170,Chad Campbell,90,"36' 1""",396.833,11,+5
170,171,171,Danny Lee,93,"36' 2""",289.5,8,+4
171,172,172,Michael Thompson,71,"36' 4""",399.5,11,+3
172,173,173,Emiliano Grillo,93,"36' 10""",405.333,11,+3
173,174,174,Brooks Koepka,75,"36' 11""",590.6669999999999,16,+1
174,175,175,Jonas Blixt,79,"37' 2""",817.0,22,+5
175,176,176,Sam Saunders,69,"37' 3""",260.83299999999997,7,+2
176,177,177,Robert Allenby,51,"37' 7""",150.333,4,-1
177,178,178,Bronson Burgoon,83,"39' 5""",669.6669999999999,17,+2
178,179,179,Keegan Bradley,82,"39' 8""",396.833,10,+2
179,180,180,Steven Bowditch,71,"39' 9""",556.25,14,+5
180,181,181,Willy Wilcox,67,"40' 8""",365.833,9,+5
181,182,182,Anirban Lahiri,72,"42' 2""",463.5,11,+4
182,183,183,Kevin Chappell,93,"42' 6""",467.417,11,+5
183,184,184,Billy Horschel,73,"46' 10""",327.58299999999997,7,+2
184,185,185,Paul Casey,77,"48' 2""",288.83299999999997,6,+1
