,GIR_Percentage_-_125-150_yards_RANK THIS WEEK,GIR_Percentage_-_125-150_yards_RANK LAST WEEK,GIR_Percentage_-_125-150_yards_PLAYER NAME,GIR_Percentage_-_125-150_yards_ROUNDS,GIR_Percentage_-_125-150_yards_%,GIR_Percentage_-_125-150_yards_GREENS HIT,GIR_Percentage_-_125-150_yards_TOTAL HOLES,GIR_Percentage_-_125-150_yards_RELATIVE TO PAR
30,T31,T31,James Hahn,85,75.0,171,228,-0.18
31,T31,T31,Ryan Moore,86,75.0,141,188,-0.28
32,T31,T31,Brian Stuard,66,75.0,132,176,-0.26
33,34,34,John Senden,88,74.9,182,243,-0.25
34,35,35,Brendan Steele,88,74.88,158,211,-0.17
35,36,36,Charl Schwartzel,73,74.86,134,179,-0.28
36,37,37,Jason Dufner,105,74.8,190,254,-0.27
37,38,38,Steve Stricker,53,74.78,86,115,-0.29
38,39,39,Francesco Molinari,64,74.53,120,161,-0.14
39,40,40,Branden Grace,63,74.42,96,129,-0.18
40,41,41,Padraig Harrington,54,74.38,90,121,-0.2
41,42,42,Rhein Gibson,58,74.19,115,155,-0.1
42,43,43,Charles Howell III,91,74.1,206,278,-0.27
43,44,44,Scott Piercy,87,73.98,145,196,-0.21
44,45,45,Scott Pinckney,87,73.93,190,257,-0.15
45,46,46,Graham DeLaet,70,73.66,137,186,-0.23
46,47,47,David Lingmerth,84,73.58,117,159,-0.19
47,48,48,Ernie Els,66,73.53,125,170,-0.17
48,49,49,Brendon de Jonge,83,73.5,147,200,-0.17
49,T50,T50,Jerry Kelly,76,73.48,133,181,-0.17
50,T50,T50,Sean O'Hair,89,73.48,205,279,-0.24
51,52,52,Louis Oosthuizen,63,73.44,94,128,-0.15
52,53,53,Sung Kang,89,73.33,165,225,-0.17
53,54,54,John Huh,86,73.31,173,236,-0.2
54,T55,T55,Zach Johnson,90,73.13,166,227,-0.29
55,T55,T55,Cameron Tringale,81,73.13,147,201,-0.31
56,T57,T57,Michael Thompson,71,73.12,136,186,-0.18
57,T57,T57,Tyrone Van Aswegen,105,73.12,204,279,-0.24
58,59,59,Tim Wilkinson,72,73.05,122,167,-0.31
59,60,60,Luke Donald,81,72.97,108,148,-0.21
60,T61,T61,Daniel Berger,92,72.92,175,240,-0.3
61,T61,T61,Mark Wilson,66,72.92,105,144,-0.19
62,63,63,Will MacKenzie,84,72.81,158,217,-0.18
63,64,64,Hideki Matsuyama,76,72.77,139,191,-0.21
64,65,65,D.A. Points,55,72.73,88,121,-0.3
65,66,66,Brett Stegmaier,87,72.69,173,238,-0.2
66,67,67,Harris English,97,72.65,162,223,-0.18
67,68,68,Robert Garrigus,69,72.63,138,190,-0.22
68,69,69,Rory McIlroy,69,72.61,114,157,-0.29
69,70,70,Rob Oppenheim,67,72.59,98,135,-0.26
70,71,71,Jason Kokrak,89,72.55,185,255,-0.24
71,T72,T72,Steve Marino,72,72.54,140,193,-0.2
72,T72,T72,Patrick Rodgers,89,72.54,177,244,-0.24
73,74,74,Stewart Cink,61,72.51,124,171,-0.19
74,75,75,Adam Hadwin,93,72.5,203,280,-0.22
75,76,76,Chesson Hadley,81,72.43,155,214,-0.27
76,77,77,Roberto Castro,97,72.4,181,250,-0.25
77,78,78,Brandt Snedeker,93,72.29,180,249,-0.3
78,79,79,Rickie Fowler,80,72.2,148,205,-0.22
79,80,80,Keegan Bradley,82,71.89,156,217,-0.23
80,81,81,Russell Knox,92,71.86,143,199,-0.27
81,82,82,Spencer Levin,104,71.69,195,272,-0.25
82,83,83,Aaron Baddeley,93,71.56,151,211,-0.23
83,84,84,Patton Kizzire,93,71.5,148,207,-0.19
84,85,85,Ben Crane,80,71.27,129,181,-0.16
85,86,86,Ricky Barnes,97,71.26,176,247,-0.23
86,87,87,Jordan Spieth,80,71.19,126,177,-0.33
87,88,88,Jon Curran,99,71.17,158,222,-0.27
88,89,89,Whee Kim,82,71.09,150,211,-0.19
89,90,90,Luke Guthrie,57,71.05,108,152,-0.31
90,91,91,Kevin Chappell,93,70.95,171,241,-0.24
91,92,92,Andrew Landry,53,70.94,83,117,-0.22
92,93,93,Patrick Reed,105,70.91,156,220,-0.22
93,94,94,Peter Malnati,85,70.89,151,213,-0.27
94,T95,T95,Sergio Garcia,54,70.87,73,103,-0.25
95,T95,T95,Gary Woodland,95,70.87,180,254,-0.2
96,97,97,Camilo Villegas,83,70.85,158,223,-0.16
97,98,98,Chris Stroud,82,70.67,159,225,-0.25
98,T99,T99,Lucas Glover,75,70.62,149,211,-0.23
99,T99,T99,Seung-Yul Noh,85,70.62,149,211,-0.23
100,101,101,Hudson Swafford,104,70.61,209,296,-0.27
101,102,102,Henrik Norlander,71,70.53,134,190,-0.12
102,103,103,Vijay Singh,72,70.48,148,210,-0.18
103,104,104,Willy Wilcox,67,70.43,131,186,-0.25
104,T105,T105,Tyler Aldridge,83,70.31,161,229,-0.17
105,T105,T105,Marc Leishman,89,70.31,135,192,-0.2
106,107,107,Phil Mickelson,75,70.18,120,171,-0.22
107,108,108,D.H. Lee,61,70.12,115,164,-0.28
108,T109,T109,Chris Kirk,90,70.09,150,214,-0.21
109,T109,T109,Kevin Kisner,97,70.09,164,234,-0.31
110,T109,T109,Jimmy Walker,85,70.09,164,234,-0.2
111,112,112,Scott Stallings,74,70.05,145,207,-0.21
112,113,113,Jeff Overton,69,69.88,116,166,-0.22
113,114,114,Robert Streb,87,69.74,136,195,-0.18
114,115,115,Kevin Streelman,82,69.7,138,198,-0.22
115,116,116,Harold Varner III,92,69.66,163,234,-0.2
116,117,117,Tony Finau,95,69.63,188,270,-0.21
117,118,118,Shawn Stefani,91,69.62,165,237,-0.24
118,119,119,Steve Wheatcroft,85,69.52,146,210,-0.18
119,120,120,Charley Hoffman,91,69.47,157,226,-0.22
120,121,121,Kelly Kraft,63,69.43,109,157,-0.22
121,T122,T122,Retief Goosen,55,69.4,93,134,-0.2
122,T122,T122,Ben Martin,92,69.4,161,232,-0.22
123,124,124,Bryce Molder,80,69.35,138,199,-0.25
124,125,125,Martin Piller,59,69.33,113,163,-0.19
125,126,126,Mark Hubbard,101,69.3,158,228,-0.19
126,127,127,Zac Blair,99,69.23,171,247,-0.2
127,128,128,Brian Harman,104,69.06,192,278,-0.19
128,129,129,Chad Collins,73,68.93,122,177,-0.22
129,130,130,Michael Kim,100,68.77,185,269,-0.27
130,131,131,Bubba Watson,72,68.75,99,144,-0.19
131,132,132,Hunter Mahan,61,68.63,105,153,-0.22
132,133,133,Smylie Kaufman,91,68.57,144,210,-0.26
133,134,134,Ángel Cabrera,62,68.53,98,143,-0.07
134,135,135,Anirban Lahiri,72,68.46,89,130,-0.29
135,136,136,Derek Fathauer,94,68.35,162,237,-0.21
136,137,137,K.J. Choi,73,68.31,125,183,-0.22
137,138,138,Matt Kuchar,100,68.28,155,227,-0.26
138,139,139,Matt Jones,83,68.23,131,192,-0.15
139,140,140,Rod Pampling,54,68.18,90,132,-0.22
140,141,141,Rory Sabbatini,57,68.1,79,116,-0.05
141,142,142,Colt Knost,90,67.96,123,181,-0.23
142,143,143,Justin Thomas,99,67.94,142,209,-0.15
143,144,144,Jason Day,76,67.82,118,174,-0.22
144,145,145,Boo Weekley,83,67.76,166,245,-0.16
145,146,146,Ryan Palmer,86,67.68,178,263,-0.24
146,147,147,Dawie van der Walt,72,67.63,117,173,-0.16
147,148,148,Luke List,79,67.5,135,200,-0.16
148,T149,T149,Brooks Koepka,75,67.49,137,203,-0.22
149,T149,T149,Daniel Summerhays,99,67.49,164,243,-0.17
150,151,151,Stuart Appleby,71,67.34,134,199,-0.25
151,152,152,Bronson Burgoon,83,67.14,141,210,-0.19
152,153,153,Carlos Ortiz,79,67.03,122,182,-0.19
153,154,154,George McNeill,51,66.94,81,121,-0.17
154,155,155,Si Woo Kim,113,66.56,201,302,-0.22
155,156,156,Shane Lowry,57,66.39,79,119,-0.13
156,157,157,Fabián Gómez,82,66.34,134,202,-0.19
157,T158,T158,Scott Brown,88,66.2,141,213,-0.26
158,T158,T158,Dustin Johnson,87,66.2,141,213,-0.3
159,160,160,Jonas Blixt,79,65.98,128,194,-0.23
160,161,161,Andres Gonzales,80,65.92,147,223,-0.23
161,162,162,Morgan Hoffmann,71,65.91,116,176,-0.26
162,163,163,Sam Saunders,69,65.82,104,158,-0.33
163,164,164,Jason Gore,78,65.8,127,193,-0.24
164,165,165,Tom Hoge,81,65.71,138,210,-0.2
165,T166,T166,Erik Compton,65,65.58,101,154,-0.22
166,T166,T166,Wes Roach,59,65.58,101,154,-0.31
167,168,168,Nick Taylor,83,65.53,135,206,-0.2
168,169,169,Cameron Smith,73,65.44,89,136,-0.29
169,170,170,Geoff Ogilvy,63,65.19,103,158,-0.2
170,171,171,Robert Allenby,51,65.0,91,140,-0.22
171,172,172,Ken Duke,58,64.96,89,137,-0.34
172,173,173,Scott Langley,65,64.94,100,154,-0.15
173,174,174,Jamie Lovemark,91,64.9,159,245,-0.24
174,175,175,Danny Lee,93,64.81,140,216,-0.16
175,176,176,Dicky Pride,55,64.75,79,122,-0.28
176,177,177,Jim Herman,93,64.19,138,215,-0.14
177,178,178,J.B. Holmes,77,64.06,123,192,-0.19
178,179,179,Abraham Ancer,51,63.97,87,136,-0.22
179,180,180,Steven Bowditch,71,63.48,113,178,-0.12
180,181,181,Hiroshi Iwata,85,62.78,140,223,-0.2
181,182,182,Troy Merritt,77,62.36,111,178,-0.22
182,183,183,Brendon Todd,66,62.28,104,167,-0.22
183,184,184,Derek Ernst,59,61.39,97,158,-0.2
184,185,185,Andrew Loupe,75,59.9,115,192,-0.16
