,GIR_Percentage_-__75_yards_RANK THIS WEEK,GIR_Percentage_-__75_yards_RANK LAST WEEK,GIR_Percentage_-__75_yards_PLAYER NAME,GIR_Percentage_-__75_yards_ROUNDS,GIR_Percentage_-__75_yards_%,GIR_Percentage_-__75_yards_GREENS HIT,GIR_Percentage_-__75_yards_TOTAL HOLES,GIR_Percentage_-__75_yards_RELATIVE TO PAR
81,82,82,Tony Finau,95,88.8,214,241,-0.65
82,83,83,Bubba Watson,72,88.76,158,178,-0.62
83,84,84,D.A. Points,55,88.73,63,71,-0.46
84,85,85,Peter Malnati,85,88.65,125,141,-0.5
85,86,86,Ángel Cabrera,62,88.62,109,123,-0.6
86,87,87,Whee Kim,82,88.61,140,158,-0.52
87,88,88,Kevin Streelman,82,88.59,132,149,-0.55
88,89,89,Kevin Na,96,88.55,116,131,-0.57
89,90,90,Rod Pampling,54,88.46,69,78,-0.51
90,T91,T91,Andres Gonzales,80,88.44,130,147,-0.58
91,T91,T91,Smylie Kaufman,91,88.44,176,199,-0.71
92,93,93,William McGirt,98,88.42,168,190,-0.61
93,T94,T94,Blayne Barber,84,88.41,122,138,-0.7
94,T94,T94,Tyrone Van Aswegen,105,88.41,145,164,-0.59
95,96,96,Alex Cejka,71,88.33,106,120,-0.61
96,97,97,Daniel Berger,92,88.27,158,179,-0.62
97,T98,T98,David Lingmerth,84,88.19,112,127,-0.57
98,T98,T98,Vijay Singh,72,88.19,127,144,-0.59
99,100,100,Fabián Gómez,82,88.17,149,169,-0.63
100,101,101,Hideki Matsuyama,76,88.16,134,152,-0.63
101,102,102,Jason Bohn,67,88.1,111,126,-0.55
102,103,103,Russell Knox,92,87.97,117,133,-0.58
103,104,104,Kevin Chappell,93,87.93,153,174,-0.65
104,105,105,James Hahn,85,87.9,138,157,-0.6
105,106,106,Robert Streb,87,87.86,123,140,-0.59
106,107,107,Justin Rose,65,87.82,137,156,-0.68
107,108,108,K.J. Choi,73,87.78,79,90,-0.65
108,109,109,Patrick Rodgers,89,87.74,186,212,-0.59
109,110,110,Kevin Kisner,97,87.67,128,146,-0.65
110,111,111,Scott Stallings,74,87.66,135,154,-0.61
111,112,112,Boo Weekley,83,87.65,149,170,-0.63
112,T113,T113,Zach Johnson,90,87.6,113,129,-0.58
113,T113,T113,Vaughn Taylor,72,87.6,106,121,-0.66
114,115,115,Aaron Baddeley,93,87.57,148,169,-0.66
115,T116,T116,Chris Kirk,90,87.5,126,144,-0.67
116,T116,T116,Martin Laird,82,87.5,140,160,-0.68
117,T116,T116,Rob Oppenheim,67,87.5,77,88,-0.42
118,T116,T116,Johnson Wagner,86,87.5,140,160,-0.6
119,120,120,Jason Gore,78,87.39,104,119,-0.48
120,121,121,Jonas Blixt,79,87.26,137,157,-0.69
121,122,122,Rhein Gibson,58,87.25,89,102,-0.56
122,123,123,George McNeill,51,87.18,68,78,-0.54
123,124,124,Camilo Villegas,83,87.12,115,132,-0.69
124,125,125,Brian Harman,104,87.11,169,194,-0.67
125,126,126,J.B. Holmes,77,87.08,182,209,-0.57
126,127,127,Steve Wheatcroft,85,87.04,141,162,-0.61
127,128,128,Graeme McDowell,63,87.0,87,100,-0.63
128,T129,T129,Morgan Hoffmann,71,86.96,120,138,-0.77
129,T129,T129,Danny Lee,93,86.96,160,184,-0.68
130,131,131,Erik Compton,65,86.73,85,98,-0.67
131,T132,T132,Patton Kizzire,93,86.67,143,165,-0.68
132,T132,T132,Scott Pinckney,87,86.67,156,180,-0.6
133,T134,T134,Ben Crane,80,86.61,97,112,-0.57
134,T134,T134,Francesco Molinari,64,86.61,97,112,-0.69
135,136,136,Luke List,79,86.57,174,201,-0.65
136,137,137,Chez Reavie,90,86.54,135,156,-0.63
137,138,138,Steven Bowditch,71,86.44,102,118,-0.62
138,139,139,Jamie Lovemark,91,86.29,214,248,-0.63
139,T140,T140,Jason Kokrak,89,86.21,175,203,-0.64
140,T140,T140,Bryce Molder,80,86.21,100,116,-0.62
141,142,142,Dawie van der Walt,72,86.18,106,123,-0.62
142,143,143,Derek Ernst,59,86.0,86,100,-0.53
143,144,144,David Hearn,95,85.96,98,114,-0.72
144,145,145,Branden Grace,63,85.87,79,92,-0.56
145,146,146,Chesson Hadley,81,85.71,120,140,-0.49
146,147,147,Greg Owen,85,85.63,143,167,-0.5
147,148,148,Hiroshi Iwata,85,85.51,118,138,-0.68
148,149,149,Chad Collins,73,85.34,99,116,-0.64
149,150,150,Chris Stroud,82,85.33,128,150,-0.59
150,151,151,Graham DeLaet,70,85.31,122,143,-0.67
151,152,152,Steve Stricker,53,85.25,52,61,-0.65
152,153,153,Luke Guthrie,57,85.23,75,88,-0.68
153,154,154,Sean O'Hair,89,85.22,196,230,-0.61
154,155,155,Willy Wilcox,67,84.89,118,139,-0.62
155,156,156,Bronson Burgoon,83,84.83,123,145,-0.67
156,157,157,Scott Piercy,87,84.75,150,177,-0.67
157,158,158,Andrew Loupe,75,84.65,182,215,-0.62
158,159,159,Derek Fathauer,94,84.46,125,148,-0.59
159,160,160,John Huh,86,84.34,140,166,-0.51
160,T161,T161,Zac Blair,99,84.33,113,134,-0.56
161,T161,T161,Jeff Overton,69,84.33,113,134,-0.46
162,163,163,Billy Hurley III,66,84.27,75,89,-0.63
163,164,164,Harris English,97,84.21,128,152,-0.67
164,165,165,Russell Henley,76,84.06,116,138,-0.6
165,166,166,Patrick Reed,105,84.04,179,213,-0.67
166,167,167,Jim Herman,93,83.97,110,131,-0.57
167,168,168,Luke Donald,81,83.5,86,103,-0.57
168,169,169,Brian Stuard,66,83.33,65,78,-0.58
169,170,170,Scott Brown,88,83.22,124,149,-0.57
170,171,171,Ernie Els,66,83.11,123,148,-0.5
171,172,172,Padraig Harrington,54,82.14,92,112,-0.6
172,173,173,Scott Langley,65,81.9,95,116,-0.64
173,174,174,Michael Kim,100,81.76,130,159,-0.55
174,175,175,Wes Roach,59,81.71,67,82,-0.64
175,176,176,Freddie Jacobson,86,81.68,107,131,-0.64
176,177,177,Brendon Todd,66,81.4,70,86,-0.57
177,178,178,Phil Mickelson,75,81.29,126,155,-0.72
178,179,179,Abraham Ancer,51,80.6,54,67,-0.52
179,180,180,Charley Hoffman,91,80.59,137,170,-0.62
180,181,181,Tom Hoge,81,80.53,91,113,-0.62
181,182,182,Shane Lowry,57,79.71,55,69,-0.67
182,183,183,Martin Piller,59,79.22,61,77,-0.62
183,184,184,Shawn Stefani,91,79.1,140,177,-0.58
184,185,185,Andrew Landry,53,74.32,55,74,-0.65
