,GIR_Percentage_-__125_yards_RANK THIS WEEK,GIR_Percentage_-__125_yards_RANK LAST WEEK,GIR_Percentage_-__125_yards_PLAYER NAME,GIR_Percentage_-__125_yards_ROUNDS,GIR_Percentage_-__125_yards_%,GIR_Percentage_-__125_yards_GREENS HIT,GIR_Percentage_-__125_yards_TOTAL HOLES,GIR_Percentage_-__125_yards_RELATIVE TO PAR
134,T134,T134,Michael Thompson,71,79.78,213,267,-0.46
135,136,136,Luke List,79,79.69,306,384,-0.48
136,137,137,D.A. Points,55,79.55,140,176,-0.36
137,138,138,Willy Wilcox,67,79.51,225,283,-0.46
138,139,139,Martin Piller,59,79.42,193,243,-0.43
139,T140,T140,Vaughn Taylor,72,79.34,265,334,-0.43
140,T140,T140,Steve Wheatcroft,85,79.34,288,363,-0.44
141,142,142,Rhein Gibson,58,79.23,206,260,-0.4
142,143,143,Mark Hubbard,101,79.19,331,418,-0.45
143,144,144,Andrew Loupe,75,79.18,369,466,-0.46
144,T145,T145,Jonas Blixt,79,79.15,262,331,-0.52
145,T145,T145,William McGirt,98,79.15,334,422,-0.45
146,147,147,Ángel Cabrera,62,78.91,202,256,-0.41
147,148,148,Dicky Pride,55,78.87,153,194,-0.37
148,149,149,Steve Marino,72,78.86,235,298,-0.4
149,150,150,Padraig Harrington,54,78.83,175,222,-0.44
150,151,151,Chesson Hadley,81,78.79,286,363,-0.37
151,152,152,J.B. Holmes,77,78.72,333,423,-0.45
152,153,153,Jim Herman,93,78.65,269,342,-0.45
153,154,154,Bronson Burgoon,83,78.57,264,336,-0.43
154,155,155,Chez Reavie,90,78.5,303,386,-0.44
155,156,156,David Lingmerth,84,78.48,248,316,-0.41
156,157,157,Freddie Jacobson,86,78.26,252,322,-0.49
157,158,158,Ryan Palmer,86,78.25,367,469,-0.5
158,159,159,Brian Stuard,66,78.17,197,252,-0.43
159,160,160,Michael Kim,100,78.05,320,410,-0.4
160,161,161,Zac Blair,99,77.81,284,365,-0.39
161,162,162,Luke Guthrie,57,77.67,160,206,-0.46
162,163,163,Wes Roach,59,77.63,170,219,-0.44
163,164,164,Aaron Baddeley,93,77.59,277,357,-0.48
164,165,165,Patrick Reed,105,77.52,362,467,-0.49
165,166,166,Ernie Els,66,77.47,227,293,-0.44
166,167,167,Ken Duke,58,77.45,182,235,-0.44
167,168,168,Branden Grace,63,77.13,172,223,-0.38
168,169,169,Andrew Landry,53,77.09,138,179,-0.42
169,170,170,Jason Gore,78,77.05,235,305,-0.4
170,171,171,Carlos Ortiz,79,76.92,260,338,-0.45
171,172,172,Brendon Todd,66,76.89,183,238,-0.44
172,173,173,Scott Langley,65,76.85,229,298,-0.38
173,174,174,Scott Brown,88,76.8,278,362,-0.42
174,175,175,Charley Hoffman,91,76.57,304,397,-0.43
175,176,176,Cameron Smith,73,76.47,182,238,-0.39
176,177,177,Shane Lowry,57,76.26,151,198,-0.44
177,178,178,Phil Mickelson,75,76.19,240,315,-0.53
178,179,179,Steven Bowditch,71,75.71,212,280,-0.43
179,180,180,Billy Hurley III,66,75.66,202,267,-0.44
180,181,181,Jason Kokrak,89,75.5,305,404,-0.45
181,182,182,D.H. Lee,61,75.0,162,216,-0.38
182,183,183,Shawn Stefani,91,74.94,299,399,-0.37
183,184,184,Hiroshi Iwata,85,74.83,223,298,-0.53
184,185,185,Tom Hoge,81,73.82,234,317,-0.44
