,GIR_Percentage_-_75-100_yards_RANK THIS WEEK,GIR_Percentage_-_75-100_yards_RANK LAST WEEK,GIR_Percentage_-_75-100_yards_PLAYER NAME,GIR_Percentage_-_75-100_yards_ROUNDS,GIR_Percentage_-_75-100_yards_%,GIR_Percentage_-_75-100_yards_GREENS HIT,GIR_Percentage_-_75-100_yards_TOTAL HOLES,GIR_Percentage_-_75-100_yards_RELATIVE TO PAR
101,T102,T102,Jim Furyk,52,78.57,22,28,-0.32
102,T102,T102,Russell Henley,76,78.57,55,70,-0.27
103,104,104,Justin Rose,65,78.43,40,51,-0.3
104,105,105,Branden Grace,63,78.38,29,37,-0.24
105,T106,T106,Brendon de Jonge,83,78.26,36,46,-0.36
106,T106,T106,Sung Kang,89,78.26,36,46,-0.42
107,T106,T106,Patrick Reed,105,78.26,72,92,-0.36
108,T109,T109,Jason Bohn,67,78.18,43,55,-0.58
109,T109,T109,Geoff Ogilvy,63,78.18,43,55,-0.3
110,T111,T111,Derek Ernst,59,77.78,28,36,-0.18
111,T111,T111,J.B. Holmes,77,77.78,63,81,-0.24
112,T111,T111,Shane Lowry,57,77.78,35,45,-0.29
113,T111,T111,Jeff Overton,69,77.78,42,54,-0.19
114,115,115,Peter Malnati,85,77.68,87,112,-0.32
115,116,116,Harris English,97,77.59,45,58,-0.51
116,117,117,Sean O'Hair,89,77.53,69,89,-0.35
117,118,118,Ken Duke,58,77.19,44,57,-0.36
118,119,119,Mark Hubbard,101,77.11,64,83,-0.36
119,120,120,Zac Blair,99,77.06,84,109,-0.32
120,121,121,Nick Taylor,83,77.03,57,74,-0.28
121,122,122,Martin Piller,59,76.79,43,56,-0.42
122,123,123,Ben Martin,92,76.71,56,73,-0.3
123,124,124,Ernie Els,66,76.6,36,47,-0.42
124,125,125,Graham DeLaet,70,76.36,42,55,-0.21
125,126,126,Stuart Appleby,71,76.19,64,84,-0.42
126,127,127,Rory McIlroy,69,76.09,35,46,-0.31
127,128,128,Jason Gore,78,76.06,54,71,-0.3
128,129,129,Michael Kim,100,76.0,57,75,-0.35
129,130,130,Billy Hurley III,66,75.95,60,79,-0.38
130,131,131,David Lingmerth,84,75.68,56,74,-0.32
131,132,132,Rory Sabbatini,57,75.61,31,41,-0.32
132,T133,T133,Keegan Bradley,82,75.47,40,53,-0.3
133,T133,T133,Matt Jones,83,75.47,40,53,-0.18
134,T133,T133,Si Woo Kim,113,75.47,80,106,-0.24
135,136,136,Vijay Singh,72,75.41,46,61,-0.3
136,137,137,Scott Stallings,74,75.0,30,40,-0.17
137,138,138,Charley Hoffman,91,74.68,59,79,-0.36
138,139,139,Erik Compton,65,74.51,38,51,-0.21
139,140,140,Harold Varner III,92,74.39,61,82,-0.26
140,141,141,Chez Reavie,90,74.36,58,78,-0.29
141,142,142,James Hahn,85,74.19,46,62,-0.22
142,143,143,D.H. Lee,61,73.91,34,46,-0.18
143,144,144,Tom Hoge,81,73.44,47,64,-0.47
144,145,145,Justin Thomas,99,73.42,58,79,-0.41
145,146,146,Willy Wilcox,67,73.17,30,41,-0.3
146,147,147,Andrew Loupe,75,73.12,68,93,-0.26
147,148,148,Smylie Kaufman,91,73.03,65,89,-0.35
148,149,149,Marc Leishman,89,73.02,46,63,-0.28
149,T150,T150,Sam Saunders,69,72.97,27,37,-0.11
150,T150,T150,Vaughn Taylor,72,72.97,54,74,-0.39
151,152,152,Michael Thompson,71,72.73,40,55,-0.35
152,153,153,Brooks Koepka,75,72.58,45,62,-0.44
153,T154,T154,Tony Finau,95,72.55,37,51,-0.32
154,T154,T154,Robert Garrigus,69,72.55,37,51,-0.19
155,156,156,Jordan Spieth,80,72.31,47,65,-0.43
156,T157,T157,John Huh,86,72.22,39,54,-0.33
157,T157,T157,George McNeill,51,72.22,26,36,-0.42
158,T159,T159,Jason Kokrak,89,72.13,44,61,-0.32
159,T159,T159,Patrick Rodgers,89,72.13,44,61,-0.3
160,T161,T161,Ángel Cabrera,62,72.0,36,50,-0.31
161,T161,T161,Luke List,79,72.0,36,50,-0.19
162,T163,T163,Thomas Aiken,70,71.74,33,46,-0.24
163,T163,T163,Retief Goosen,55,71.74,33,46,-0.36
164,165,165,William McGirt,98,71.64,48,67,-0.35
165,166,166,Shawn Stefani,91,71.62,53,74,-0.23
166,167,167,Luke Guthrie,57,71.43,30,42,-0.37
167,168,168,Kyle Stanley,92,71.21,47,66,-0.28
168,169,169,Andres Gonzales,80,71.19,42,59,-0.26
169,170,170,Hiroshi Iwata,85,71.11,32,45,-0.28
170,171,171,Padraig Harrington,54,71.05,27,38,-0.22
171,172,172,Aaron Baddeley,93,70.69,41,58,-0.34
172,173,173,Ryan Palmer,86,70.27,52,74,-0.31
173,T174,T174,Rhein Gibson,58,70.0,35,50,-0.31
174,T174,T174,Jhonattan Vegas,97,70.0,35,50,-0.31
175,176,176,Chesson Hadley,81,69.84,44,63,-0.23
176,T177,T177,Steven Bowditch,71,69.64,39,56,-0.21
177,T177,T177,Bronson Burgoon,83,69.64,39,56,-0.26
178,T179,T179,Billy Horschel,73,69.23,27,39,-0.37
179,T179,T179,Camilo Villegas,83,69.23,45,65,-0.27
180,181,181,Jonas Blixt,79,68.97,40,58,-0.3
181,182,182,Kevin Chappell,93,68.85,42,61,-0.21
182,183,183,Dustin Johnson,87,68.25,43,63,-0.4
183,184,184,Carlos Ortiz,79,64.15,34,53,-0.38
184,185,185,Paul Casey,77,64.1,25,39,-0.4
