,Approach_150-175_yards_RTP_Score_RANK THIS WEEK,Approach_150-175_yards_RTP_Score_RANK LAST WEEK,Approach_150-175_yards_RTP_Score_PLAYER NAME,Approach_150-175_yards_RTP_Score_ROUNDS,Approach_150-175_yards_RTP_Score_AVG RTP
0,1,1,Rory McIlroy,69,-.175
1,2,2,Ricky Barnes,97,-.158
2,3,3,Ryan Moore,86,-.154
3,4,4,Dustin Johnson,87,-.152
4,5,5,Webb Simpson,70,-.150
5,T6,T6,Jason Kokrak,89,-.136
6,T6,T6,Adam Scott,79,-.136
7,8,8,Kevin Na,96,-.128
8,9,9,Hideki Matsuyama,76,-.127
9,10,10,Danny Lee,93,-.125
10,11,11,Kyle Stanley,92,-.124
11,12,12,Branden Grace,63,-.121
12,13,13,Patton Kizzire,93,-.120
13,14,14,Kelly Kraft,63,-.118
14,15,15,Phil Mickelson,75,-.115
15,16,16,Andrew Landry,53,-.113
16,T17,T17,John Huh,86,-.112
17,T17,T17,Michael Thompson,71,-.112
18,19,19,Chez Reavie,90,-.108
19,20,20,Jon Curran,99,-.106
20,T21,T21,Tom Hoge,81,-.102
21,T21,T21,Spencer Levin,104,-.102
22,T23,T23,J.B. Holmes,77,-.099
23,T23,T23,Marc Leishman,89,-.099
24,T23,T23,Greg Owen,85,-.099
25,T26,T26,Brooks Koepka,75,-.098
26,T26,T26,Troy Merritt,77,-.098
27,28,28,Daniel Berger,92,-.096
28,29,29,Andres Gonzales,80,-.093
29,30,30,Kevin Streelman,82,-.092
30,T31,T31,Jason Dufner,105,-.091
31,T31,T31,Nick Taylor,83,-.091
32,33,33,Brandt Snedeker,93,-.089
33,34,34,Johnson Wagner,86,-.086
34,35,35,Steve Wheatcroft,85,-.085
35,36,36,Robert Garrigus,69,-.084
36,T37,T37,Derek Fathauer,94,-.083
37,T37,T37,Matt Kuchar,100,-.083
38,T39,T39,Russell Henley,76,-.082
39,T39,T39,Tyrone Van Aswegen,105,-.082
40,T41,T41,Fabián Gómez,82,-.081
41,T41,T41,Justin Thomas,99,-.081
42,43,43,Jim Furyk,52,-.080
43,44,44,K.J. Choi,73,-.079
44,45,45,Brendan Steele,88,-.078
45,46,46,Graeme McDowell,63,-.075
46,T47,T47,Steven Bowditch,71,-.074
47,T47,T47,Billy Hurley III,66,-.074
48,T47,T47,Kevin Kisner,97,-.074
49,T47,T47,Steve Marino,72,-.074
50,T47,T47,Daniel Summerhays,99,-.074
51,T52,T52,Russell Knox,92,-.073
52,T52,T52,Steve Stricker,53,-.073
53,54,54,Ernie Els,66,-.072
54,55,55,Thomas Aiken,70,-.071
55,T56,T56,Jonas Blixt,79,-.069
56,T56,T56,Retief Goosen,55,-.069
57,T56,T56,Luke Guthrie,57,-.069
58,59,59,Bubba Watson,72,-.068
59,60,60,Chris Stroud,82,-.067
60,T61,T61,Vaughn Taylor,72,-.066
61,T61,T61,Gary Woodland,95,-.066
62,63,63,Paul Casey,77,-.065
63,T64,T64,Ángel Cabrera,62,-.063
64,T64,T64,Kevin Chappell,93,-.063
65,T64,T64,Lucas Glover,75,-.063
66,T64,T64,Tim Wilkinson,72,-.063
67,68,68,Stuart Appleby,71,-.062
68,T69,T69,Anirban Lahiri,72,-.061
69,T69,T69,George McNeill,51,-.061
70,71,71,David Hearn,95,-.060
71,T72,T72,Aaron Baddeley,93,-.058
72,T72,T72,Jhonattan Vegas,97,-.058
73,74,74,Emiliano Grillo,93,-.057
74,75,75,David Lingmerth,84,-.056
75,76,76,Kyle Reifers,115,-.055
76,77,77,Dicky Pride,55,-.054
77,78,78,Jordan Spieth,80,-.052
78,T79,T79,Whee Kim,82,-.051
79,T79,T79,Jimmy Walker,85,-.051
80,81,81,Patrick Reed,105,-.050
81,82,82,Shane Lowry,57,-.049
82,T83,T83,Scott Brown,88,-.048
83,T83,T83,Bill Haas,86,-.048
84,T85,T85,Andrew Loupe,75,-.047
85,T85,T85,Willy Wilcox,67,-.047
86,87,87,Graham DeLaet,70,-.046
87,T88,T88,Will MacKenzie,84,-.044
88,T88,T88,Henrik Norlander,71,-.044
89,90,90,Bryce Molder,80,-.043
90,T91,T91,Rickie Fowler,80,-.042
91,T91,T91,D.H. Lee,61,-.042
92,T91,T91,Ben Martin,92,-.042
93,94,94,Jason Day,76,-.041
94,95,95,Zach Johnson,90,-.039
95,96,96,Jim Herman,93,-.038
96,97,97,Chad Collins,73,-.037
97,T98,T98,Zac Blair,99,-.036
98,T98,T98,Jerry Kelly,76,-.036
99,T98,T98,Scott Langley,65,-.036
100,T98,T98,Rob Oppenheim,67,-.036
101,T102,T102,Adam Hadwin,93,-.035
102,T102,T102,Cameron Tringale,81,-.035
103,104,104,Keegan Bradley,82,-.034
104,T105,T105,Bronson Burgoon,83,-.033
105,T105,T105,Shawn Stefani,91,-.033
106,107,107,Ben Crane,80,-.032
107,108,108,Alex Cejka,71,-.030
108,T109,T109,Hiroshi Iwata,85,-.029
109,T109,T109,William McGirt,98,-.029
110,111,111,Ryan Palmer,86,-.028
111,112,112,Brendon de Jonge,83,-.027
112,T113,T113,Freddie Jacobson,86,-.026
113,T113,T113,Hudson Swafford,104,-.026
114,T113,T113,Camilo Villegas,83,-.026
115,T116,T116,Charley Hoffman,91,-.025
116,T116,T116,Michael Kim,100,-.025
117,T116,T116,Louis Oosthuizen,63,-.025
118,119,119,Francesco Molinari,64,-.024
119,T120,T120,Roberto Castro,97,-.023
120,T120,T120,James Hahn,85,-.023
121,T120,T120,Sung Kang,89,-.023
122,123,123,David Toms,62,-.020
123,T124,T124,Jason Bohn,67,-.019
124,T124,T124,Rhein Gibson,58,-.019
125,T124,T124,Harold Varner III,92,-.019
126,T127,T127,Luke Donald,81,-.018
127,T127,T127,J.J. Henry,68,-.018
128,T127,T127,Morgan Hoffmann,71,-.018
129,T127,T127,Robert Streb,87,-.018
130,131,131,Scott Stallings,74,-.016
131,T132,T132,Chad Campbell,90,-.015
132,T132,T132,Boo Weekley,83,-.015
133,T134,T134,Brian Harman,104,-.013
134,T134,T134,Mark Hubbard,101,-.013
135,136,136,Mark Wilson,66,-.011
136,137,137,Abraham Ancer,51,-.010
137,T138,T138,Blayne Barber,84,-.009
138,T138,T138,Scott Pinckney,87,-.009
139,T138,T138,John Senden,88,-.009
140,141,141,Smylie Kaufman,91,-.007
141,142,142,Chris Kirk,90,-.005
142,T143,T143,Erik Compton,65,E
143,T143,T143,Harris English,97,E
144,T143,T143,Sergio Garcia,54,E
145,T143,T143,Chesson Hadley,81,E
146,T143,T143,Martin Laird,82,E
147,T143,T143,Rory Sabbatini,57,E
148,T143,T143,Vijay Singh,72,E
149,T143,T143,Dawie van der Walt,72,E
150,T151,T151,Jamie Lovemark,91,+.005
151,T151,T151,Peter Malnati,85,+.005
152,T153,T153,Tyler Aldridge,83,+.006
153,T153,T153,Tony Finau,95,+.006
154,T153,T153,Billy Horschel,73,+.006
155,T153,T153,Jeff Overton,69,+.006
156,T153,T153,Brian Stuard,66,+.006
157,158,158,Sam Saunders,69,+.007
158,159,159,Si Woo Kim,113,+.008
159,160,160,Brett Stegmaier,87,+.009
160,161,161,Seung-Yul Noh,85,+.010
161,162,162,Sean O'Hair,89,+.014
162,T163,T163,Charles Howell III,91,+.017
163,T163,T163,D.A. Points,55,+.017
164,165,165,Derek Ernst,59,+.027
165,T166,T166,Jason Gore,78,+.029
166,T166,T166,Luke List,79,+.029
167,168,168,Charl Schwartzel,73,+.030
168,169,169,Martin Piller,59,+.033
169,170,170,Stewart Cink,61,+.036
170,171,171,Scott Piercy,87,+.038
171,T172,T172,Matt Jones,83,+.041
172,T172,T172,Justin Rose,65,+.041
173,174,174,Padraig Harrington,54,+.044
174,175,175,Geoff Ogilvy,63,+.048
175,176,176,Patrick Rodgers,89,+.051
176,T177,T177,Colt Knost,90,+.052
177,T177,T177,Hunter Mahan,61,+.052
178,T177,T177,Brendon Todd,66,+.052
179,180,180,Ken Duke,58,+.056
180,181,181,Wes Roach,59,+.064
181,182,182,Robert Allenby,51,+.072
182,183,183,Carlos Ortiz,79,+.089
183,184,184,Cameron Smith,73,+.097
184,185,185,Rod Pampling,54,+.109
