,Approaches__275_yards-Rgh_RTP_RANK THIS WEEK,Approaches__275_yards-Rgh_RTP_RANK LAST WEEK,Approaches__275_yards-Rgh_RTP_PLAYER NAME,Approaches__275_yards-Rgh_RTP_ROUNDS,Approaches__275_yards-Rgh_RTP_AVG RTP
0,T1,T1,Blayne Barber,84,-1.000
1,T1,T1,Chad Campbell,90,-1.000
2,T1,T1,Brendon de Jonge,83,-1.000
3,T1,T1,Derek Fathauer,94,-1.000
4,T1,T1,Tony Finau,95,-1.000
5,T1,T1,Robert Garrigus,69,-1.000
6,T1,T1,Lucas Glover,75,-1.000
7,T1,T1,Padraig Harrington,54,-1.000
8,T1,T1,Tom Hoge,81,-1.000
9,T1,T1,Jerry Kelly,76,-1.000
10,T1,T1,Michael Kim,100,-1.000
11,T1,T1,Martin Laird,82,-1.000
12,T1,T1,Marc Leishman,89,-1.000
13,T1,T1,Rory McIlroy,69,-1.000
14,T1,T1,Francesco Molinari,64,-1.000
15,T1,T1,Ryan Palmer,86,-1.000
16,T1,T1,Chez Reavie,90,-1.000
17,T1,T1,Webb Simpson,70,-1.000
18,T1,T1,Kyle Stanley,92,-1.000
19,T1,T1,Brett Stegmaier,87,-1.000
20,T1,T1,Robert Streb,87,-1.000
21,T1,T1,Steve Stricker,53,-1.000
22,T1,T1,Cameron Tringale,81,-1.000
23,T1,T1,Johnson Wagner,86,-1.000
24,T1,T1,Jimmy Walker,85,-1.000
25,T1,T1,Steve Wheatcroft,85,-1.000
26,27,27,J.B. Holmes,77,-.889
27,T28,T28,Freddie Jacobson,86,-.750
28,T28,T28,Adam Scott,79,-.750
29,T28,T28,Vijay Singh,72,-.750
30,T31,T31,Ángel Cabrera,62,-.667
31,T31,T31,Chad Collins,73,-.667
32,T31,T31,Peter Malnati,85,-.667
33,T31,T31,Charl Schwartzel,73,-.667
34,T31,T31,Jordan Spieth,80,-.667
35,T31,T31,Camilo Villegas,83,-.667
36,37,37,Jhonattan Vegas,97,-.636
37,T38,T38,Greg Owen,85,-.600
38,T38,T38,Justin Rose,65,-.600
39,T40,T40,Graham DeLaet,70,-.571
40,T40,T40,Matt Jones,83,-.571
41,42,42,Luke List,79,-.556
42,T43,T43,Jonas Blixt,79,-.500
43,T43,T43,Paul Casey,77,-.500
44,T43,T43,Alex Cejka,71,-.500
45,T43,T43,Erik Compton,65,-.500
46,T43,T43,Ernie Els,66,-.500
47,T43,T43,Rickie Fowler,80,-.500
48,T43,T43,Rhein Gibson,58,-.500
49,T43,T43,Fabián Gómez,82,-.500
50,T43,T43,Branden Grace,63,-.500
51,T43,T43,Emiliano Grillo,93,-.500
52,T43,T43,Luke Guthrie,57,-.500
53,T43,T43,Bill Haas,86,-.500
54,T43,T43,James Hahn,85,-.500
55,T43,T43,Jim Herman,93,-.500
56,T43,T43,Billy Horschel,73,-.500
57,T43,T43,Matt Kuchar,100,-.500
58,T43,T43,D.H. Lee,61,-.500
59,T43,T43,Phil Mickelson,75,-.500
60,T43,T43,Seung-Yul Noh,85,-.500
61,T43,T43,Rob Oppenheim,67,-.500
62,T43,T43,Scott Piercy,87,-.500
63,T43,T43,Scott Pinckney,87,-.500
64,T43,T43,Patrick Reed,105,-.500
65,T43,T43,Wes Roach,59,-.500
66,T43,T43,Shawn Stefani,91,-.500
67,T43,T43,Chris Stroud,82,-.500
68,T43,T43,Bubba Watson,72,-.500
69,T43,T43,Boo Weekley,83,-.500
70,T43,T43,Gary Woodland,95,-.500
71,72,72,Scott Brown,88,-.429
72,T73,T73,Daniel Berger,92,-.400
73,T73,T73,Andrew Loupe,75,-.400
74,T73,T73,Kevin Na,96,-.400
75,T73,T73,Hudson Swafford,104,-.400
76,T73,T73,Tyrone Van Aswegen,105,-.400
77,78,78,Andres Gonzales,80,-.375
78,T79,T79,Ricky Barnes,97,-.333
79,T79,T79,Steven Bowditch,71,-.333
80,T79,T79,Jason Day,76,-.333
81,T79,T79,Smylie Kaufman,91,-.333
82,T79,T79,Whee Kim,82,-.333
83,T79,T79,Anirban Lahiri,72,-.333
84,T79,T79,Steve Marino,72,-.333
85,T79,T79,Ryan Moore,86,-.333
86,T79,T79,Vaughn Taylor,72,-.333
87,T79,T79,Michael Thompson,71,-.333
88,89,89,Carlos Ortiz,79,-.286
89,T90,T90,Bronson Burgoon,83,-.250
90,T90,T90,Roberto Castro,97,-.250
91,T90,T90,Sergio Garcia,54,-.250
92,T90,T90,Adam Hadwin,93,-.250
93,T90,T90,Patton Kizzire,93,-.250
94,T90,T90,Jamie Lovemark,91,-.250
95,T90,T90,Patrick Rodgers,89,-.250
96,T90,T90,Rory Sabbatini,57,-.250
97,T90,T90,Nick Taylor,83,-.250
98,T90,T90,Justin Thomas,99,-.250
99,T90,T90,Willy Wilcox,67,-.250
100,T101,T101,Kevin Chappell,93,-.200
101,T101,T101,Sean O'Hair,89,-.200
102,T103,T103,Tyler Aldridge,83,E
103,T103,T103,Stuart Appleby,71,E
104,T103,T103,Zac Blair,99,E
105,T103,T103,Jason Bohn,67,E
106,T103,T103,Keegan Bradley,82,E
107,T103,T103,K.J. Choi,73,E
108,T103,T103,Stewart Cink,61,E
109,T103,T103,Ben Crane,80,E
110,T103,T103,Jon Curran,99,E
111,T103,T103,Luke Donald,81,E
112,T103,T103,Harris English,97,E
113,T103,T103,Derek Ernst,59,E
114,T103,T103,Jason Gore,78,E
115,T103,T103,Chesson Hadley,81,E
116,T103,T103,David Hearn,95,E
117,T103,T103,Russell Henley,76,E
118,T103,T103,J.J. Henry,68,E
119,T103,T103,Charley Hoffman,91,E
120,T103,T103,Morgan Hoffmann,71,E
121,T103,T103,Charles Howell III,91,E
122,T103,T103,Mark Hubbard,101,E
123,T103,T103,Hiroshi Iwata,85,E
124,T103,T103,Sung Kang,89,E
125,T103,T103,Kevin Kisner,97,E
126,T103,T103,Jason Kokrak,89,E
127,T103,T103,Kelly Kraft,63,E
128,T103,T103,Scott Langley,65,E
129,T103,T103,Spencer Levin,104,E
130,T103,T103,David Lingmerth,84,E
131,T103,T103,Hunter Mahan,61,E
132,T103,T103,Ben Martin,92,E
133,T103,T103,Hideki Matsuyama,76,E
134,T103,T103,Graeme McDowell,63,E
135,T103,T103,William McGirt,98,E
136,T103,T103,George McNeill,51,E
137,T103,T103,Henrik Norlander,71,E
138,T103,T103,Geoff Ogilvy,63,E
139,T103,T103,Louis Oosthuizen,63,E
140,T103,T103,Jeff Overton,69,E
141,T103,T103,Kyle Reifers,115,E
142,T103,T103,Sam Saunders,69,E
143,T103,T103,John Senden,88,E
144,T103,T103,Brandt Snedeker,93,E
