,GIR_Percentage_-_100_yards_RANK THIS WEEK,GIR_Percentage_-_100_yards_RANK LAST WEEK,GIR_Percentage_-_100_yards_PLAYER NAME,GIR_Percentage_-_100_yards_ROUNDS,GIR_Percentage_-_100_yards_%,GIR_Percentage_-_100_yards_GREENS HIT,GIR_Percentage_-_100_yards_TOTAL HOLES,GIR_Percentage_-_100_yards_RELATIVE TO PAR
115,116,116,Michael Kim,100,60.92,781,1282,-0.19
116,117,117,Danny Lee,93,60.9,620,1018,-0.16
117,118,118,Luke Donald,81,60.89,545,895,-0.18
118,119,119,Luke Guthrie,57,60.84,404,664,-0.21
119,120,120,Steve Stricker,53,60.79,417,686,-0.22
120,T121,T121,Tyler Aldridge,83,60.78,606,997,-0.16
121,T121,T121,Chris Kirk,90,60.78,668,1099,-0.19
122,123,123,Nick Taylor,83,60.7,570,939,-0.18
123,124,124,Tony Finau,95,60.54,649,1072,-0.15
124,125,125,Carlos Ortiz,79,60.47,511,845,-0.19
125,126,126,Brian Stuard,66,60.44,576,953,-0.2
126,127,127,Billy Hurley III,66,60.41,534,884,-0.22
127,128,128,Scott Brown,88,60.32,608,1008,-0.19
128,129,129,Jordan Spieth,80,60.31,503,834,-0.24
129,130,130,Francesco Molinari,64,60.28,510,846,-0.16
130,131,131,Aaron Baddeley,93,60.19,650,1080,-0.18
131,132,132,Graeme McDowell,63,60.09,402,669,-0.17
132,133,133,Jamie Lovemark,91,60.02,674,1123,-0.17
133,134,134,J.B. Holmes,77,59.97,463,772,-0.2
134,135,135,Andrew Landry,53,59.96,289,482,-0.19
135,136,136,Jimmy Walker,85,59.9,596,995,-0.2
136,137,137,Whee Kim,82,59.87,564,942,-0.15
137,138,138,Jeff Overton,69,59.76,505,845,-0.16
138,139,139,Padraig Harrington,54,59.65,374,627,-0.17
139,140,140,Jon Curran,99,59.61,769,1290,-0.21
140,141,141,Vijay Singh,72,59.6,568,953,-0.18
141,142,142,Scott Langley,65,59.59,463,777,-0.13
142,143,143,Abraham Ancer,51,59.54,337,566,-0.18
143,T144,T144,Sam Saunders,69,59.5,454,763,-0.2
144,T144,T144,Cameron Smith,73,59.5,401,674,-0.18
145,146,146,Rory Sabbatini,57,59.49,329,553,-0.1
146,147,147,Patrick Reed,105,59.48,646,1086,-0.19
147,T148,T148,Ben Crane,80,59.47,581,977,-0.18
148,T148,T148,David Lingmerth,84,59.47,518,871,-0.18
149,150,150,Fabián Gómez,82,59.44,642,1080,-0.2
150,151,151,Tom Hoge,81,59.43,561,944,-0.19
151,152,152,Rob Oppenheim,67,59.4,452,761,-0.2
152,153,153,Mark Hubbard,101,59.24,731,1234,-0.18
153,154,154,Brian Harman,104,59.2,782,1321,-0.18
154,155,155,Retief Goosen,55,59.17,413,698,-0.21
155,156,156,Si Woo Kim,113,59.0,816,1383,-0.18
156,157,157,Morgan Hoffmann,71,58.87,498,846,-0.19
157,158,158,Matt Jones,83,58.64,533,909,-0.19
158,159,159,Willy Wilcox,67,58.63,489,834,-0.19
159,160,160,Rod Pampling,54,58.52,316,540,-0.17
160,161,161,Ángel Cabrera,62,58.5,399,682,-0.14
161,162,162,Steve Wheatcroft,85,58.37,589,1009,-0.17
162,163,163,Chad Collins,73,58.28,563,966,-0.18
163,164,164,Anirban Lahiri,72,58.08,406,699,-0.19
164,165,165,Geoff Ogilvy,63,57.98,414,714,-0.16
165,166,166,Camilo Villegas,83,57.93,617,1065,-0.17
166,167,167,Daniel Summerhays,99,57.9,674,1164,-0.2
167,168,168,Zac Blair,99,57.86,699,1208,-0.17
168,169,169,Andrew Loupe,75,57.75,492,852,-0.2
169,170,170,Robert Allenby,51,57.73,366,634,-0.13
170,171,171,Stuart Appleby,71,57.66,568,985,-0.2
171,172,172,Troy Merritt,77,57.31,541,944,-0.2
172,173,173,Hunter Mahan,61,56.95,389,683,-0.17
173,174,174,Jonas Blixt,79,56.82,554,975,-0.21
174,175,175,Dicky Pride,55,56.75,349,615,-0.22
175,176,176,Bryce Molder,80,56.69,568,1002,-0.22
176,177,177,Peter Malnati,85,56.59,601,1062,-0.19
177,178,178,Derek Fathauer,94,56.46,629,1114,-0.19
178,179,179,D.H. Lee,61,56.23,388,690,-0.21
179,180,180,Ernie Els,66,56.03,446,796,-0.21
180,181,181,Hiroshi Iwata,85,55.51,549,989,-0.19
181,182,182,Erik Compton,65,54.9,403,734,-0.17
182,183,183,Ken Duke,58,54.39,390,717,-0.19
183,184,184,Steven Bowditch,71,50.64,397,784,-0.17
184,185,185,Brendon Todd,66,48.7,392,805,-0.17
