,Approaches_from_150-175_yards_RANK THIS WEEK,Approaches_from_150-175_yards_RANK LAST WEEK,Approaches_from_150-175_yards_PLAYER NAME,Approaches_from_150-175_yards_ROUNDS,Approaches_from_150-175_yards_AVG,Approaches_from_150-175_yards_TOTAL DISTANCE (FEET),Approaches_from_150-175_yards_# OF ATTEMPTS,Approaches_from_150-175_yards_RELATIVE TO PAR
0,1,1,Robert Garrigus,69,"23' 8""",3379.833,143,-12
1,T2,T2,Danny Lee,93,"24' 0""",4608.583,192,-24
2,T2,T2,Tim Wilkinson,72,"24' 0""",3795.917,158,-10
3,4,4,Tyrone Van Aswegen,105,"24' 1""",6137.3330000000005,255,-21
4,T5,T5,Dustin Johnson,87,"24' 2""",3024.583,125,-19
5,T5,T5,Ryan Moore,86,"24' 2""",4547.0,188,-29
6,T7,T7,Daniel Berger,92,"24' 4""",4301.333,177,-17
7,T7,T7,Greg Owen,85,"24' 4""",4654.583,191,-19
8,9,9,Gary Woodland,95,"24' 5""",5178.0,212,-14
9,10,10,Lucas Glover,75,"24' 6""",4676.083,191,-12
10,11,11,Kevin Na,96,"24' 8""",4840.333,196,-25
11,T12,T12,Rory McIlroy,69,"24' 10""",2560.167,103,-18
12,T12,T12,Kyle Stanley,92,"24' 10""",6178.0830000000005,249,-31
13,T12,T12,Justin Thomas,99,"24' 10""",4289.083,173,-14
14,15,15,Webb Simpson,70,"24' 11""",4304.083,173,-26
15,16,16,Brendan Steele,88,"25' 0""",5120.167,205,-16
16,T17,T17,Ricky Barnes,97,"25' 2""",5561.3330000000005,221,-35
17,T17,T17,Jason Kokrak,89,"25' 2""",4812.75,191,-26
18,T17,T17,Phil Mickelson,75,"25' 2""",3300.333,131,-15
19,T20,T20,Brooks Koepka,75,"25' 4""",3620.417,143,-14
20,T20,T20,Shawn Stefani,91,"25' 4""",5443.0830000000005,215,-7
21,T20,T20,Michael Thompson,71,"25' 4""",4275.583,169,-19
22,23,23,Emiliano Grillo,93,"25' 5""",5363.75,211,-12
23,T24,T24,Graham DeLaet,70,"25' 6""",4442.0,174,-8
24,T24,T24,George McNeill,51,"25' 6""",3745.667,147,-9
25,T24,T24,Hudson Swafford,104,"25' 6""",6889.5830000000005,270,-7
