,Approaches_from__200_yards_RANK THIS WEEK,Approaches_from__200_yards_RANK LAST WEEK,Approaches_from__200_yards_PLAYER NAME,Approaches_from__200_yards_ROUNDS,Approaches_from__200_yards_AVG,Approaches_from__200_yards_TOTAL DISTANCE (FEET),Approaches_from__200_yards_# OF ATTEMPTS,Approaches_from__200_yards_RELATIVE TO PAR
51,T51,T51,Jim Herman,93,"48' 2""",10157.833,211,-22
52,T51,T51,Justin Rose,65,"48' 2""",8868.333,184,-43
53,T54,T54,Brooks Koepka,75,"48' 3""",8149.5830000000005,169,-42
54,T54,T54,Geoff Ogilvy,63,"48' 3""",6419.5,133,-25
55,T56,T56,Tyler Aldridge,83,"48' 4""",8021.5830000000005,166,-29
56,T56,T56,Smylie Kaufman,91,"48' 4""",11303.917,234,-59
57,T56,T56,Kelly Kraft,63,"48' 4""",5505.5830000000005,114,-28
58,T56,T56,Seung-Yul Noh,85,"48' 4""",7197.0,149,-26
59,T60,T60,Zach Johnson,90,"48' 5""",10692.75,221,-26
60,T60,T60,Matt Kuchar,100,"48' 5""",11668.25,241,-45
61,62,62,Colt Knost,90,"48' 7""",11175.583,230,-13
62,63,63,David Hearn,95,"48' 8""",10846.917,223,-27
63,T64,T64,Martin Laird,82,"48' 9""",9361.083,192,-44
64,T64,T64,Gary Woodland,95,"48' 9""",11456.667,235,-44
65,T66,T66,Chad Campbell,90,"48' 10""",11574.583,237,-42
66,T66,T66,Russell Henley,76,"48' 10""",9563.333,196,-29
67,T68,T68,Cameron Smith,73,"48' 11""",5874.75,120,-6
68,T68,T68,Jhonattan Vegas,97,"48' 11""",12223.833,250,-55
69,T70,T70,Thomas Aiken,70,"49' 0""",6905.8330000000005,141,-20
70,T70,T70,Francesco Molinari,64,"49' 0""",7936.9169999999995,162,-24
71,72,72,Keegan Bradley,82,"49' 1""",8938.167,182,-30
72,73,73,Andrew Loupe,75,"49' 2""",8747.917,178,-40
73,T74,T74,Harris English,97,"49' 3""",10044.667,204,-32
74,T74,T74,Danny Lee,93,"49' 3""",12016.333,244,-53
75,T74,T74,John Senden,88,"49' 3""",10486.583,213,-26
76,77,77,D.H. Lee,61,"49' 5""",5880.75,119,-1
77,78,78,Dawie van der Walt,72,"49' 6""",7621.1669999999995,154,-29
78,T79,T79,Robert Allenby,51,"49' 7""",4857.083,98,-2
79,T79,T79,Rickie Fowler,80,"49' 7""",10022.25,202,-46
80,T79,T79,Bubba Watson,72,"49' 7""",7240.8330000000005,146,-24
81,82,82,Troy Merritt,77,"49' 8""",9736.833,196,-35
82,T83,T83,Tony Finau,95,"49' 9""",9751.917,196,-37
83,T83,T83,Ben Martin,92,"49' 9""",12140.5,244,-55
84,T85,T85,Spencer Levin,104,"49' 10""",12064.583,242,-42
85,T85,T85,Boo Weekley,83,"49' 10""",10755.167,216,-25
86,T87,T87,Blayne Barber,84,"49' 11""",10677.833,214,-53
87,T87,T87,Chris Stroud,82,"49' 11""",8681.417,174,-35
88,T89,T89,Derek Ernst,59,"50' 0""",5696.5,114,-18
89,T89,T89,Sam Saunders,69,"50' 0""",7155.4169999999995,143,-18
90,91,91,Ángel Cabrera,62,"50' 1""",8213.917,164,-27
91,92,92,Nick Taylor,83,"50' 2""",9125.333,182,-37
92,T93,T93,Scott Brown,88,"50' 3""",9152.083,182,-29
93,T93,T93,George McNeill,51,"50' 3""",6784.4169999999995,135,6
94,T93,T93,Rod Pampling,54,"50' 3""",5526.5,110,-18
95,T93,T93,D.A. Points,55,"50' 3""",5228.833,104,1
96,T93,T93,Chez Reavie,90,"50' 3""",11561.75,230,-34
97,98,98,Bronson Burgoon,83,"50' 4""",8760.75,174,-17
98,T99,T99,Zac Blair,99,"50' 5""",14112.75,280,-9
99,T99,T99,Erik Compton,65,"50' 5""",6801.75,135,-9
100,T99,T99,James Hahn,85,"50' 5""",10843.667,215,-24
101,T99,T99,Charles Howell III,91,"50' 5""",9829.083,195,-42
102,T99,T99,Mark Hubbard,101,"50' 5""",12293.75,244,-27
103,T99,T99,Matt Jones,83,"50' 5""",9077.75,180,-28
104,T99,T99,David Toms,62,"50' 5""",8617.167,171,-5
105,T99,T99,Steve Wheatcroft,85,"50' 5""",9031.083,179,-20
106,T107,T107,Ken Duke,58,"50' 6""",6812.8330000000005,135,-7
107,T107,T107,Kyle Reifers,115,"50' 6""",15450.417,306,-58
108,109,109,Cameron Tringale,81,"50' 7""",11490.583,227,-37
109,110,110,Adam Hadwin,93,"50' 8""",13017.333,257,-71
110,111,111,Kevin Na,96,"50' 10""",11497.667,226,-20
111,112,112,Graham DeLaet,70,"50' 11""",8713.333,171,-21
112,113,113,Sean O'Hair,89,"51' 0""",12096.667,237,-45
113,T114,T114,Lucas Glover,75,"51' 1""",10936.5,214,-37
114,T114,T114,Luke Guthrie,57,"51' 1""",5929.25,116,-21
115,T114,T114,Chesson Hadley,81,"51' 1""",8989.75,176,-35
116,T114,T114,Dicky Pride,55,"51' 1""",6134.5,120,-1
117,T118,T118,Shane Lowry,57,"51' 2""",5320.0,104,-10
118,T118,T118,Jimmy Walker,85,"51' 2""",10131.833,198,-35
119,120,120,Kyle Stanley,92,"51' 3""",10709.417,209,-17
120,T121,T121,Jon Curran,99,"51' 4""",12926.083,252,-2
121,T121,T121,Retief Goosen,55,"51' 4""",6977.1669999999995,136,-38
122,T123,T123,David Lingmerth,84,"51' 5""",10435.5,203,-29
123,T123,T123,Scott Piercy,87,"51' 5""",9918.5,193,-41
124,T123,T123,Scott Stallings,74,"51' 5""",8529.583,166,-37
125,T126,T126,Roberto Castro,97,"51' 6""",15235.833,296,-54
126,T126,T126,Stewart Cink,61,"51' 6""",6179.0,120,-15
127,T126,T126,Si Woo Kim,113,"51' 6""",15506.417,301,-58
128,129,129,Brandt Snedeker,93,"51' 7""",11236.25,218,-38
129,T130,T130,Brian Harman,104,"51' 8""",13436.417,260,-40
130,T130,T130,John Huh,86,"51' 8""",12297.417,238,-39
131,T130,T130,Michael Kim,100,"51' 8""",10948.167,212,-22
132,T130,T130,Steve Stricker,53,"51' 8""",6250.6669999999995,121,-14
133,134,134,Luke Donald,81,"51' 9""",8330.167,161,-14
134,135,135,Anirban Lahiri,72,"51' 10""",7719.1669999999995,149,-14
135,T136,T136,Bill Haas,86,"51' 11""",10273.333,198,-33
136,T136,T136,Camilo Villegas,83,"51' 11""",8571.583,165,-34
137,T138,T138,Hiroshi Iwata,85,"52' 0""",9148.833,176,-19
138,T138,T138,Bryce Molder,80,"52' 0""",9988.25,192,-26
139,140,140,Sung Kang,89,"52' 1""",10580.5,203,-29
140,T141,T141,Ryan Palmer,86,"52' 4""",10877.917,208,-50
141,T141,T141,Mark Wilson,66,"52' 4""",7487.1669999999995,143,-5
142,T143,T143,Stuart Appleby,71,"52' 6""",9023.667,172,-22
143,T143,T143,Johnson Wagner,86,"52' 6""",10452.917,199,-30
144,145,145,Alex Cejka,71,"52' 7""",8307.167,158,-33
145,146,146,Martin Piller,59,"52' 8""",6112.0,116,-15
146,147,147,Vijay Singh,72,"52' 9""",9280.5,176,-15
147,T148,T148,Brendon de Jonge,83,"52' 10""",9302.583,176,-21
148,T148,T148,Rhein Gibson,58,"52' 10""",5812.9169999999995,110,-13
149,T148,T148,Padraig Harrington,54,"52' 10""",6706.3330000000005,127,-22
150,T148,T148,Morgan Hoffmann,71,"52' 10""",8291.25,157,-19
151,152,152,Rob Oppenheim,67,"52' 11""",7409.75,140,-1
152,T153,T153,Abraham Ancer,51,"53' 0""",5193.833,98,-9
153,T153,T153,Ricky Barnes,97,"53' 0""",10661.0,201,-32
154,T153,T153,Jonas Blixt,79,"53' 0""",11076.167,209,-36
155,T156,T156,Jason Bohn,67,"53' 1""",9602.75,181,-6
156,T156,T156,Freddie Jacobson,86,"53' 1""",10882.917,205,-26
157,T158,T158,Billy Horschel,73,"53' 4""",9859.667,185,-16
158,T158,T158,Andrew Landry,53,"53' 4""",4907.75,92,-9
159,160,160,Carlos Ortiz,79,"53' 5""",7793.75,146,-27
160,161,161,Greg Owen,85,"53' 8""",9602.75,179,-20
161,T162,T162,Derek Fathauer,94,"53' 10""",10276.333,191,-5
162,T162,T162,Fabián Gómez,82,"53' 10""",13189.5,245,-42
163,T162,T162,Shawn Stefani,91,"53' 10""",10274.5,191,-20
164,T162,T162,Daniel Summerhays,99,"53' 10""",12496.083,232,-45
165,166,166,Kevin Streelman,82,"53' 11""",10028.583,186,-14
166,167,167,Aaron Baddeley,93,"54' 0""",11064.083,205,-32
167,168,168,Will MacKenzie,84,"54' 1""",8709.167,161,-13
168,169,169,Scott Pinckney,87,"54' 2""",10987.583,203,-29
169,170,170,Ernie Els,66,"54' 5""",7941.5830000000005,146,-9
170,171,171,Chad Collins,73,"54' 9""",9200.417,168,-13
171,172,172,Tim Wilkinson,72,"55' 0""",6708.1669999999995,122,-8
172,173,173,J.J. Henry,68,"55' 4""",8857.167,160,-17
173,174,174,Jamie Lovemark,91,"55' 9""",13318.5,239,-46
174,175,175,Peter Malnati,85,"55' 10""",11391.5,204,7
175,176,176,Ben Crane,80,"56' 0""",9693.25,173,-12
176,177,177,Steve Marino,72,"57' 1""",8621.833,151,-17
177,178,178,Hunter Mahan,61,"57' 6""",7875.6669999999995,137,-15
178,T179,T179,Sergio Garcia,54,"57' 8""",6225.5,108,-29
179,T179,T179,Jeff Overton,69,"57' 8""",9862.667,171,-6
180,181,181,Whee Kim,82,"57' 9""",10680.333,185,-8
181,T182,T182,Scott Langley,65,"58' 8""",9739.25,166,-24
182,T182,T182,Brendon Todd,66,"58' 8""",7983.75,136,-1
183,184,184,Steven Bowditch,71,"59' 9""",7526.4169999999995,126,-6
184,185,185,Rory Sabbatini,57,"60' 0""",6536.5830000000005,109,5
