,Approaches_from_75-100_yards_RANK THIS WEEK,Approaches_from_75-100_yards_RANK LAST WEEK,Approaches_from_75-100_yards_PLAYER NAME,Approaches_from_75-100_yards_ROUNDS,Approaches_from_75-100_yards_AVG,Approaches_from_75-100_yards_TOTAL DISTANCE (FEET),Approaches_from_75-100_yards_# OF ATTEMPTS,Approaches_from_75-100_yards_RELATIVE TO PAR
0,1,1,Cameron Smith,73,"11' 8""",455.75,39,-13
1,2,2,Hideki Matsuyama,76,"12' 2""",414.333,34,-10
2,3,3,Zach Johnson,90,"12' 8""",972.4169999999999,77,-25
3,4,4,Stewart Cink,61,"13' 5""",563.4169999999999,42,-6
4,5,5,Kevin Kisner,97,"14' 0""",812.0,58,-17
5,6,6,Troy Merritt,77,"14' 1""",913.5,65,-22
6,7,7,Greg Owen,85,"14' 2""",791.5830000000001,56,-5
7,8,8,Scott Piercy,87,"14' 4""",602.9169999999999,42,-18
8,T9,T9,Rickie Fowler,80,"14' 5""",576.75,40,-13
9,T9,T9,Emiliano Grillo,93,"14' 5""",821.0830000000001,57,-8
10,T11,T11,Scott Stallings,74,"14' 6""",405.833,28,E
11,T11,T11,Jimmy Walker,85,"14' 6""",695.5830000000001,48,-9
12,13,13,Brian Stuard,66,"14' 7""",699.3330000000001,48,-7
13,14,14,Jon Curran,99,"14' 8""",1393.1670000000001,95,-19
14,T15,T15,Jim Herman,93,"14' 9""",989.3330000000001,67,-15
15,T15,T15,Vaughn Taylor,72,"14' 9""",971.4169999999999,66,-6
16,T17,T17,Ken Duke,58,"14' 10""",669.0830000000001,45,-12
17,T17,T17,Louis Oosthuizen,63,"14' 10""",371.833,25,-2
18,T17,T17,Charl Schwartzel,73,"14' 10""",639.25,43,-6
19,T20,T20,Danny Lee,93,"14' 11""",700.5830000000001,47,-12
20,T20,T20,Bryce Molder,80,"14' 11""",1071.583,72,-14
21,T22,T22,Chad Collins,73,"15' 0""",705.5,47,-3
22,T22,T22,Retief Goosen,55,"15' 0""",598.6669999999999,40,-9
23,T24,T24,Roberto Castro,97,"15' 2""",1392.5829999999999,92,-25
24,T24,T24,Sergio Garcia,54,"15' 2""",227.5,15,-5
25,T24,T24,Patrick Reed,105,"15' 2""",1016.5,67,-21
26,T24,T24,Tim Wilkinson,72,"15' 2""",696.9169999999999,46,-11
27,T28,T28,George McNeill,51,"15' 4""",428.667,28,-4
28,T28,T28,Adam Scott,79,"15' 4""",490.833,32,+1
29,30,30,Jason Day,76,"15' 6""",698.0830000000001,45,-7
30,T31,T31,Ernie Els,66,"15' 7""",544.25,35,-11
31,T31,T31,Derek Fathauer,94,"15' 7""",796.6669999999999,51,-9
32,T31,T31,Francesco Molinari,64,"15' 7""",872.4169999999999,56,-6
33,T34,T34,Jason Bohn,67,"15' 8""",831.75,53,-12
34,T34,T34,Matt Kuchar,100,"15' 8""",1096.667,70,-15
35,T34,T34,Rob Oppenheim,67,"15' 8""",658.6669999999999,42,-11
36,37,37,Whee Kim,82,"15' 9""",723.9169999999999,46,-8
37,38,38,Rory McIlroy,69,"15' 10""",569.25,36,-2
38,T39,T39,Lucas Glover,75,"15' 11""",877.3330000000001,55,-8
39,T39,T39,Will MacKenzie,84,"15' 11""",1097.833,69,-14
40,T41,T41,Jim Furyk,52,"16' 0""",432.5,27,-3
41,T41,T41,Martin Laird,82,"16' 0""",913.4169999999999,57,-7
42,T41,T41,Andrew Landry,53,"16' 0""",448.333,28,-5
43,T41,T41,Steve Stricker,53,"16' 0""",864.8330000000001,54,-14
44,T41,T41,David Toms,62,"16' 0""",927.0,58,-13
45,T46,T46,Jonas Blixt,79,"16' 1""",579.5,36,-5
46,T46,T46,John Senden,88,"16' 1""",1095.167,68,-15
47,T46,T46,Robert Streb,87,"16' 1""",723.5830000000001,45,-4
48,T49,T49,Tom Hoge,81,"16' 2""",792.0830000000001,49,-9
49,T49,T49,Chez Reavie,90,"16' 2""",954.1669999999999,59,-12
50,T51,T51,Stuart Appleby,71,"16' 3""",1135.25,70,-18
51,T51,T51,Brendon de Jonge,83,"16' 3""",619.0,38,-8
52,T51,T51,Michael Kim,100,"16' 3""",1219.583,75,-11
53,54,54,Paul Casey,77,"16' 4""",539.5,33,-7
54,T55,T55,Harris English,97,"16' 5""",869.25,53,-10
55,T55,T55,David Lingmerth,84,"16' 5""",984.8330000000001,60,-11
56,T55,T55,Henrik Norlander,71,"16' 5""",460.167,28,-7
57,T55,T55,Brandt Snedeker,93,"16' 5""",1032.083,63,-9
58,T55,T55,Brendon Todd,66,"16' 5""",935.75,57,-11
59,T60,T60,Charley Hoffman,91,"16' 6""",958.6669999999999,58,-12
60,T60,T60,Dustin Johnson,87,"16' 6""",773.75,47,-9
61,T60,T60,Russell Knox,92,"16' 6""",1141.167,69,-7
62,T60,T60,D.A. Points,55,"16' 6""",511.833,31,-1
63,T64,T64,Erik Compton,65,"16' 7""",663.6669999999999,40,E
64,T64,T64,Jason Dufner,105,"16' 7""",959.6669999999999,58,-11
65,T64,T64,Kevin Na,96,"16' 7""",629.5830000000001,38,-8
66,T64,T64,Seung-Yul Noh,85,"16' 7""",795.75,48,-8
67,T64,T64,Geoff Ogilvy,63,"16' 7""",646.9169999999999,39,-5
68,T64,T64,Dicky Pride,55,"16' 7""",943.0830000000001,57,-10
69,T70,T70,Chad Campbell,90,"16' 8""",733.8330000000001,44,-7
70,T70,T70,Daniel Summerhays,99,"16' 8""",850.3330000000001,51,-12
71,T70,T70,Hudson Swafford,104,"16' 8""",1251.0,75,-16
72,T73,T73,Ben Crane,80,"16' 9""",1007.1669999999999,60,-11
73,T73,T73,Jerry Kelly,76,"16' 9""",822.0,49,-3
74,T73,T73,Kyle Reifers,115,"16' 9""",1492.1670000000001,89,-11
75,76,76,Colt Knost,90,"16' 10""",1364.0,81,-13
76,T77,T77,Billy Horschel,73,"16' 11""",541.8330000000001,32,-4
77,T77,T77,Kelly Kraft,63,"16' 11""",727.6669999999999,43,-5
78,T79,T79,Padraig Harrington,54,"17' 0""",494.0,29,-4
79,T79,T79,J.J. Henry,68,"17' 0""",831.4169999999999,49,-13
80,T79,T79,Brooks Koepka,75,"17' 0""",746.25,44,-7
81,T79,T79,Steve Marino,72,"17' 0""",817.0830000000001,48,-5
82,T79,T79,Tyrone Van Aswegen,105,"17' 0""",1120.917,66,-4
83,T84,T84,Ryan Moore,86,"17' 1""",1159.917,68,-13
84,T84,T84,Jeff Overton,69,"17' 1""",701.0830000000001,41,-5
85,86,86,Freddie Jacobson,86,"17' 2""",942.0830000000001,55,-8
86,T87,T87,Peter Malnati,85,"17' 3""",1604.6670000000001,93,-18
87,T87,T87,Phil Mickelson,75,"17' 3""",706.4169999999999,41,-9
88,T87,T87,Dawie van der Walt,72,"17' 3""",793.0830000000001,46,-9
89,T87,T87,Johnson Wagner,86,"17' 3""",999.8330000000001,58,-6
90,T91,T91,K.J. Choi,73,"17' 4""",1124.083,65,-10
91,T91,T91,Brian Harman,104,"17' 4""",1544.1670000000001,89,-15
92,T91,T91,Cameron Tringale,81,"17' 4""",1127.583,65,-7
93,T91,T91,Camilo Villegas,83,"17' 4""",1057.167,61,-7
94,T91,T91,Boo Weekley,83,"17' 4""",972.5830000000001,56,-19
95,T96,T96,Charles Howell III,91,"17' 5""",1043.083,60,-16
96,T96,T96,Kevin Streelman,82,"17' 5""",1025.75,59,-10
97,98,98,Chris Kirk,90,"17' 6""",1363.6670000000001,78,-11
98,T99,T99,Luke Guthrie,57,"17' 7""",561.6669999999999,32,-8
99,T99,T99,Si Woo Kim,113,"17' 7""",1407.3329999999999,80,-14
100,T101,T101,Blayne Barber,84,"17' 8""",1217.917,69,-10
101,T101,T101,Ricky Barnes,97,"17' 8""",1219.333,69,-6
102,T101,T101,Spencer Levin,104,"17' 8""",1096.667,62,-9
103,T101,T101,Michael Thompson,71,"17' 8""",813.5830000000001,46,-10
104,T105,T105,Patton Kizzire,93,"17' 9""",745.0830000000001,42,-4
105,T105,T105,Sam Saunders,69,"17' 9""",586.4169999999999,33,+3
106,T105,T105,Willy Wilcox,67,"17' 9""",691.5830000000001,39,E
107,T108,T108,Alex Cejka,71,"17' 10""",801.4169999999999,45,-8
108,T108,T108,Russell Henley,76,"17' 10""",1156.667,65,-7
109,T108,T108,Rory Sabbatini,57,"17' 10""",605.4169999999999,34,-4
110,T108,T108,Vijay Singh,72,"17' 10""",855.25,48,-7
111,T112,T112,Shane Lowry,57,"17' 11""",572.8330000000001,32,-5
112,T112,T112,Gary Woodland,95,"17' 11""",861.25,48,-6
113,T114,T114,Robert Allenby,51,"18' 1""",488.667,27,-1
114,T114,T114,Keegan Bradley,82,"18' 1""",884.5,49,E
115,T114,T114,Robert Garrigus,69,"18' 1""",722.25,40,-4
116,T117,T117,Scott Brown,88,"18' 2""",1143.083,63,-13
117,T117,T117,Rhein Gibson,58,"18' 2""",708.8330000000001,39,-5
118,T119,T119,Branden Grace,63,"18' 3""",546.8330000000001,30,-4
119,T119,T119,Martin Piller,59,"18' 3""",841.0830000000001,46,-11
120,T119,T119,Jordan Spieth,80,"18' 3""",949.75,52,-11
121,T119,T119,Kyle Stanley,92,"18' 3""",1112.417,61,-5
122,T119,T119,Nick Taylor,83,"18' 3""",1039.5,57,-3
123,T124,T124,Zac Blair,99,"18' 4""",1541.75,84,-14
124,T124,T124,Adam Hadwin,93,"18' 4""",1153.0,63,-14
125,T124,T124,Morgan Hoffmann,71,"18' 4""",734.4169999999999,40,-6
126,T124,T124,J.B. Holmes,77,"18' 4""",1026.417,56,-6
127,T128,T128,Jamie Lovemark,91,"18' 5""",1288.083,70,-5
128,T128,T128,Bubba Watson,72,"18' 5""",884.9169999999999,48,-4
129,T130,T130,Luke Donald,81,"18' 6""",963.4169999999999,52,-9
130,T130,T130,Scott Pinckney,87,"18' 6""",867.6669999999999,47,-4
131,T130,T130,Wes Roach,59,"18' 6""",648.75,35,-3
132,T133,T133,Jason Gore,78,"18' 7""",1024.167,55,-8
133,T133,T133,Luke List,79,"18' 7""",670.3330000000001,36,-3
134,T135,T135,Steven Bowditch,71,"18' 8""",895.0,48,-2
135,T135,T135,Anirban Lahiri,72,"18' 8""",820.5830000000001,44,-5
136,137,137,Ben Martin,92,"18' 9""",1179.583,63,-6
137,T138,T138,Matt Jones,83,"18' 10""",885.75,47,+7
138,T138,T138,Mark Wilson,66,"18' 10""",810.1669999999999,43,-4
139,T140,T140,David Hearn,95,"18' 11""",1402.8329999999999,74,-7
140,T140,T140,Smylie Kaufman,91,"18' 11""",1228.5,65,-6
141,T142,T142,Abraham Ancer,51,"19' 0""",702.8330000000001,37,-10
142,T142,T142,Tony Finau,95,"19' 0""",682.6669999999999,36,+1
143,T142,T142,Brendan Steele,88,"19' 0""",1122.667,59,-3
144,T142,T142,Steve Wheatcroft,85,"19' 0""",1235.0,65,-9
145,146,146,Derek Ernst,59,"19' 1""",553.6669999999999,29,-1
146,T147,T147,Kevin Chappell,93,"19' 3""",1057.333,55,-4
147,T147,T147,Graham DeLaet,70,"19' 3""",866.1669999999999,45,-3
148,T147,T147,Sung Kang,89,"19' 3""",771.1669999999999,40,-6
149,T147,T147,Ryan Palmer,86,"19' 3""",1095.75,57,-5
150,151,151,Harold Varner III,92,"19' 4""",1197.083,62,-3
151,T152,T152,Thomas Aiken,70,"19' 5""",718.4169999999999,37,-2
152,T152,T152,Webb Simpson,70,"19' 5""",1046.583,54,-6
153,T152,T152,Brett Stegmaier,87,"19' 5""",1224.333,63,-10
154,T152,T152,Chris Stroud,82,"19' 5""",951.3330000000001,49,-2
155,T156,T156,Mark Hubbard,101,"19' 8""",1551.3329999999999,79,-11
156,T156,T156,Justin Thomas,99,"19' 8""",1319.5829999999999,67,-5
157,T158,T158,Tyler Aldridge,83,"19' 9""",1165.583,59,-8
158,T158,T158,Aaron Baddeley,93,"19' 9""",829.0830000000001,42,-10
159,T158,T158,Andrew Loupe,75,"19' 9""",1399.8329999999999,71,-2
160,T158,T158,Hunter Mahan,61,"19' 9""",1026.667,52,-7
161,162,162,Daniel Berger,92,"19' 11""",1136.0,57,-2
162,163,163,James Hahn,85,"20' 0""",1119.833,56,E
163,T164,T164,Ángel Cabrera,62,"20' 1""",804.75,40,-5
164,T164,T164,Rod Pampling,54,"20' 1""",662.1669999999999,33,-5
165,166,166,Sean O'Hair,89,"20' 2""",1432.5,71,-11
166,T167,T167,Chesson Hadley,81,"20' 3""",1152.583,57,-1
