,Approach__125_yards_RTP_Score_RANK THIS WEEK,Approach__125_yards_RTP_Score_RANK LAST WEEK,Approach__125_yards_RTP_Score_PLAYER NAME,Approach__125_yards_RTP_Score_ROUNDS,Approach__125_yards_RTP_Score_AVG RTP
49,50,50,Robert Garrigus,69,-.176
50,T51,T51,Lucas Glover,75,-.174
51,T51,T51,Hunter Mahan,61,-.174
52,53,53,Chad Campbell,90,-.173
53,54,54,Colt Knost,90,-.172
54,T55,T55,Retief Goosen,55,-.171
55,T55,T55,George McNeill,51,-.171
56,T57,T57,Brendon de Jonge,83,-.168
57,T57,T57,Martin Piller,59,-.168
58,T59,T59,Shane Lowry,57,-.165
59,T59,T59,Henrik Norlander,71,-.165
60,T59,T59,Geoff Ogilvy,63,-.165
61,T62,T62,Alex Cejka,71,-.164
62,T62,T62,Rhein Gibson,58,-.164
63,T64,T64,Billy Horschel,73,-.160
64,T64,T64,Smylie Kaufman,91,-.160
65,T64,T64,Jeff Overton,69,-.160
66,67,67,Charles Howell III,91,-.159
67,T68,T68,Luke Guthrie,57,-.157
68,T68,T68,Adam Scott,79,-.157
69,70,70,Jordan Spieth,80,-.156
70,T71,T71,Adam Hadwin,93,-.155
71,T71,T71,David Hearn,95,-.155
72,73,73,Mark Hubbard,101,-.153
73,T74,T74,Billy Hurley III,66,-.152
74,T74,T74,Vijay Singh,72,-.152
75,T74,T74,Justin Thomas,99,-.152
76,T77,T77,Bronson Burgoon,83,-.150
77,T77,T77,K.J. Choi,73,-.150
78,T77,T77,Daniel Summerhays,99,-.150
79,80,80,Luke Donald,81,-.149
80,81,81,Derek Fathauer,94,-.148
81,82,82,Chez Reavie,90,-.144
82,T83,T83,Luke List,79,-.142
83,T83,T83,Johnson Wagner,86,-.142
84,85,85,J.B. Holmes,77,-.141
85,86,86,Brian Harman,104,-.140
86,T87,T87,Patton Kizzire,93,-.139
87,T87,T87,Phil Mickelson,75,-.139
88,T89,T89,Jason Dufner,105,-.138
89,T89,T89,Harris English,97,-.138
90,91,91,Kelly Kraft,63,-.136
91,T92,T92,Ben Martin,92,-.135
92,T92,T92,Cameron Tringale,81,-.135
93,94,94,Ryan Palmer,86,-.134
94,T95,T95,David Lingmerth,84,-.133
95,T95,T95,Michael Thompson,71,-.133
96,97,97,Dicky Pride,55,-.132
97,98,98,Spencer Levin,104,-.130
98,T99,T99,Jonas Blixt,79,-.129
99,T99,T99,Freddie Jacobson,86,-.129
100,T99,T99,Charl Schwartzel,73,-.129
101,T102,T102,Sung Kang,89,-.128
102,T102,T102,Andrew Loupe,75,-.128
103,T104,T104,Brooks Koepka,75,-.127
104,T104,T104,Marc Leishman,89,-.127
105,T106,T106,Thomas Aiken,70,-.126
106,T106,T106,Paul Casey,77,-.126
107,T108,T108,Rob Oppenheim,67,-.124
108,T108,T108,Scott Pinckney,87,-.124
109,T108,T108,Kevin Streelman,82,-.124
110,T111,T111,Blayne Barber,84,-.121
111,T111,T111,Charley Hoffman,91,-.121
112,T111,T111,Webb Simpson,70,-.121
113,T114,T114,Kevin Chappell,93,-.120
114,T114,T114,Rod Pampling,54,-.120
115,116,116,Nick Taylor,83,-.119
116,117,117,Kevin Na,96,-.118
117,118,118,Scott Stallings,74,-.117
118,T119,T119,Sean O'Hair,89,-.115
119,T119,T119,Brendon Todd,66,-.115
120,121,121,Kyle Stanley,92,-.114
121,T122,T122,Fabián Gómez,82,-.112
122,T122,T122,Emiliano Grillo,93,-.112
123,124,124,Brett Stegmaier,87,-.111
124,T125,T125,Anirban Lahiri,72,-.110
125,T125,T125,Danny Lee,93,-.110
126,127,127,Willy Wilcox,67,-.109
127,T128,T128,Tyler Aldridge,83,-.107
128,T128,T128,Russell Henley,76,-.107
129,T130,T130,Michael Kim,100,-.106
130,T130,T130,Martin Laird,82,-.106
131,132,132,Tyrone Van Aswegen,105,-.105
132,T133,T133,Daniel Berger,92,-.103
133,T133,T133,Francesco Molinari,64,-.103
134,T133,T133,Camilo Villegas,83,-.103
135,T136,T136,Ricky Barnes,97,-.102
136,T136,T136,Sergio Garcia,54,-.102
137,T138,T138,Chesson Hadley,81,-.101
138,T138,T138,Jhonattan Vegas,97,-.101
139,140,140,Morgan Hoffmann,71,-.097
140,T141,T141,Scott Brown,88,-.096
141,T141,T141,Steve Marino,72,-.096
142,143,143,Wes Roach,59,-.092
143,T144,T144,Greg Owen,85,-.090
144,T144,T144,Steve Wheatcroft,85,-.090
145,146,146,Jason Gore,78,-.089
146,147,147,Jerry Kelly,76,-.086
147,148,148,Graham DeLaet,70,-.084
148,T149,T149,James Hahn,85,-.083
149,T149,T149,Tom Hoge,81,-.083
150,T149,T149,Carlos Ortiz,79,-.083
151,T152,T152,Ken Duke,58,-.082
152,T152,T152,Vaughn Taylor,72,-.082
153,154,154,Andres Gonzales,80,-.080
154,155,155,J.J. Henry,68,-.078
155,156,156,Kyle Reifers,115,-.076
156,157,157,Louis Oosthuizen,63,-.071
157,158,158,Chris Stroud,82,-.070
158,159,159,Scott Langley,65,-.068
159,160,160,Derek Ernst,59,-.066
160,161,161,Andrew Landry,53,-.065
161,162,162,Mark Wilson,66,-.064
162,163,163,Sam Saunders,69,-.062
163,164,164,Russell Knox,92,-.060
164,T165,T165,Chad Collins,73,-.058
165,T165,T165,Rory McIlroy,69,-.058
166,167,167,John Huh,86,-.050
167,T168,T168,Keegan Bradley,82,-.045
168,T168,T168,Matt Jones,83,-.045
169,T168,T168,Brendan Steele,88,-.045
170,T168,T168,Harold Varner III,92,-.045
171,172,172,D.A. Points,55,-.042
172,173,173,Graeme McDowell,63,-.041
173,174,174,Rory Sabbatini,57,-.040
174,T175,T175,Robert Allenby,51,-.031
175,T175,T175,Shawn Stefani,91,-.031
176,177,177,Branden Grace,63,-.030
177,178,178,Whee Kim,82,-.029
178,179,179,D.H. Lee,61,-.027
179,T180,T180,Tony Finau,95,-.019
180,T180,T180,Robert Streb,87,-.019
181,182,182,Erik Compton,65,-.007
182,183,183,Jason Kokrak,89,E
183,184,184,Ángel Cabrera,62,+.009
184,185,185,Steven Bowditch,71,+.023
