,GIR_Pct._-_Fairway_Bunker_RANK THIS WEEK,GIR_Pct._-_Fairway_Bunker_RANK LAST WEEK,GIR_Pct._-_Fairway_Bunker_PLAYER NAME,GIR_Pct._-_Fairway_Bunker_ROUNDS,GIR_Pct._-_Fairway_Bunker_%,GIR_Pct._-_Fairway_Bunker_GREENS HIT,GIR_Pct._-_Fairway_Bunker_# HOLES,GIR_Pct._-_Fairway_Bunker_RELATIVE/PAR
154,155,155,Steve Stricker,53,38.9,14,36,E
155,156,156,Daniel Berger,92,38.7,24,62,-7.00
156,T157,T157,Thomas Aiken,70,38.5,10,26,-1.00
157,T157,T157,Retief Goosen,55,38.5,15,39,-5.00
158,159,159,Chesson Hadley,81,38.4,28,73,-8.00
159,160,160,Scott Brown,88,37.9,22,58,-3.00
160,T161,T161,Tyler Aldridge,83,37.7,26,69,-2.00
161,T161,T161,Andrew Loupe,75,37.7,20,53,-3.00
162,T163,T163,Abraham Ancer,51,37.5,9,24,-1.00
163,T163,T163,Wes Roach,59,37.5,15,40,-4.00
164,165,165,Hiroshi Iwata,85,37.3,25,67,-3.00
165,166,166,Kelly Kraft,63,36.7,11,30,-3.00
166,167,167,Ángel Cabrera,62,36.6,15,41,-5.00
167,T168,T168,Sam Saunders,69,36.5,19,52,-3.00
168,T168,T168,Tyrone Van Aswegen,105,36.5,31,85,-2.00
169,170,170,Steve Marino,72,36.2,17,47,-6.00
170,171,171,Jim Furyk,52,36.0,9,25,-2.00
171,172,172,Tom Hoge,81,35.8,24,67,-2.00
172,173,173,Matt Jones,83,35.7,20,56,-3.00
173,174,174,Louis Oosthuizen,63,35.3,12,34,-1.00
174,175,175,Steve Wheatcroft,85,35.0,21,60,-5.00
175,176,176,Jason Gore,78,34.0,17,50,-1.00
176,177,177,Dustin Johnson,87,33.3,18,54,-10.00
177,178,178,Colt Knost,90,32.5,13,40,-4.00
178,179,179,Boo Weekley,83,32.0,16,50,-1.00
179,180,180,Andrew Landry,53,31.8,7,22,E
180,181,181,D.H. Lee,61,31.4,11,35,-2.00
181,182,182,Rod Pampling,54,29.7,11,37,-3.00
182,183,183,Dicky Pride,55,29.6,8,27,-4.00
183,184,184,Brian Stuard,66,29.0,9,31,-1.00
184,185,185,Scott Stallings,74,28.2,11,39,-2.00
