,Approach_175-200_yards_RTP_Score_RANK THIS WEEK,Approach_175-200_yards_RTP_Score_RANK LAST WEEK,Approach_175-200_yards_RTP_Score_PLAYER NAME,Approach_175-200_yards_RTP_Score_ROUNDS,Approach_175-200_yards_RTP_Score_AVG RTP
0,1,1,Adam Scott,79,-.153
1,2,2,Jason Day,76,-.150
2,3,3,Dustin Johnson,87,-.140
3,4,4,Justin Rose,65,-.115
4,5,5,Bubba Watson,72,-.089
5,6,6,Robert Garrigus,69,-.084
6,7,7,Luke Donald,81,-.067
7,8,8,Phil Mickelson,75,-.061
8,T9,T9,Jim Furyk,52,-.060
9,T9,T9,Whee Kim,82,-.060
10,11,11,Steve Stricker,53,-.058
11,12,12,Adam Hadwin,93,-.057
12,13,13,David Hearn,95,-.056
13,T14,T14,K.J. Choi,73,-.054
14,T14,T14,Si Woo Kim,113,-.054
15,16,16,Rob Oppenheim,67,-.053
16,17,17,D.A. Points,55,-.048
17,T18,T18,Matt Jones,83,-.046
18,T18,T18,Louis Oosthuizen,63,-.046
19,20,20,David Lingmerth,84,-.045
20,21,21,Ernie Els,66,-.044
21,22,22,Bill Haas,86,-.040
22,T23,T23,Paul Casey,77,-.039
23,T23,T23,Kevin Kisner,97,-.039
24,T23,T23,Bryce Molder,80,-.039
25,26,26,Jimmy Walker,85,-.038
26,27,27,Robert Streb,87,-.035
27,T28,T28,Rickie Fowler,80,-.034
28,T28,T28,Jhonattan Vegas,97,-.034
29,T30,T30,Brendon de Jonge,83,-.031
30,T30,T30,Ryan Moore,86,-.031
31,32,32,Shawn Stefani,91,-.029
32,T33,T33,Daniel Berger,92,-.028
33,T33,T33,Chesson Hadley,81,-.028
34,T33,T33,Freddie Jacobson,86,-.028
35,T33,T33,William McGirt,98,-.028
36,T37,T37,Lucas Glover,75,-.026
37,T37,T37,Hideki Matsuyama,76,-.026
38,T37,T37,Hudson Swafford,104,-.026
39,40,40,Alex Cejka,71,-.025
40,T41,T41,J.B. Holmes,77,-.024
41,T41,T41,Martin Laird,82,-.024
42,T41,T41,Shane Lowry,57,-.024
43,T44,T44,Brooks Koepka,75,-.023
44,T44,T44,Andrew Loupe,75,-.023
45,46,46,Jon Curran,99,-.020
46,47,47,Chez Reavie,90,-.019
47,48,48,Sung Kang,89,-.017
48,49,49,Zach Johnson,90,-.014
49,50,50,Charles Howell III,91,-.011
50,51,51,D.H. Lee,61,-.008
51,52,52,Charl Schwartzel,73,-.007
52,T53,T53,Keegan Bradley,82,-.006
53,T53,T53,Harris English,97,-.006
54,T53,T53,Charley Hoffman,91,-.006
55,T56,T56,Ricky Barnes,97,-.005
56,T56,T56,Matt Kuchar,100,-.005
57,T58,T58,Kelly Kraft,63,E
58,T58,T58,Sean O'Hair,89,E
59,T58,T58,Sam Saunders,69,E
60,T58,T58,Jordan Spieth,80,E
61,T58,T58,Michael Thompson,71,E
62,T58,T58,Tim Wilkinson,72,E
63,64,64,Russell Knox,92,+.005
64,T65,T65,Stewart Cink,61,+.008
65,T65,T65,Spencer Levin,104,+.008
66,67,67,Henrik Norlander,71,+.009
67,T68,T68,Fabián Gómez,82,+.010
68,T68,T68,Branden Grace,63,+.010
69,T68,T68,Chris Stroud,82,+.010
70,71,71,Ryan Palmer,86,+.011
71,72,72,Chris Kirk,90,+.013
72,73,73,Colt Knost,90,+.014
73,74,74,Daniel Summerhays,99,+.015
74,75,75,Michael Kim,100,+.017
75,T76,T76,Rory McIlroy,69,+.018
76,T76,T76,Francesco Molinari,64,+.018
77,T76,T76,Nick Taylor,83,+.018
78,T79,T79,Thomas Aiken,70,+.021
79,T79,T79,Derek Ernst,59,+.021
80,T79,T79,Morgan Hoffmann,71,+.021
81,T79,T79,Peter Malnati,85,+.021
82,T83,T83,Jason Kokrak,89,+.022
83,T83,T83,Patrick Reed,105,+.022
84,85,85,Ben Martin,92,+.023
85,86,86,Webb Simpson,70,+.025
86,T87,T87,Jeff Overton,69,+.026
87,T87,T87,Rod Pampling,54,+.026
88,T87,T87,Justin Thomas,99,+.026
89,T90,T90,Aaron Baddeley,93,+.027
90,T90,T90,Chad Campbell,90,+.027
91,T90,T90,Billy Horschel,73,+.027
92,T90,T90,Mark Hubbard,101,+.027
93,T90,T90,Boo Weekley,83,+.027
94,T95,T95,Brandt Snedeker,93,+.028
95,T95,T95,Kyle Stanley,92,+.028
96,97,97,Patton Kizzire,93,+.029
97,T98,T98,Emiliano Grillo,93,+.030
98,T98,T98,Tom Hoge,81,+.030
99,T98,T98,Andrew Landry,53,+.030
100,T98,T98,Kevin Na,96,+.030
101,T98,T98,Dicky Pride,55,+.030
102,103,103,Chad Collins,73,+.031
103,T104,T104,Brian Harman,104,+.033
104,T104,T104,Dawie van der Walt,72,+.033
105,T106,T106,Rhein Gibson,58,+.034
106,T106,T106,Andres Gonzales,80,+.034
107,T106,T106,Kyle Reifers,115,+.034
108,T109,T109,Russell Henley,76,+.035
109,T109,T109,Marc Leishman,89,+.035
110,T109,T109,Carlos Ortiz,79,+.035
111,T109,T109,Johnson Wagner,86,+.035
112,T109,T109,Steve Wheatcroft,85,+.035
113,T114,T114,Tyler Aldridge,83,+.036
114,T114,T114,Troy Merritt,77,+.036
115,T116,T116,Blayne Barber,84,+.037
116,T116,T116,Smylie Kaufman,91,+.037
117,T116,T116,Seung-Yul Noh,85,+.037
118,T116,T116,Gary Woodland,95,+.037
119,T120,T120,Kevin Chappell,93,+.043
120,T120,T120,Camilo Villegas,83,+.043
121,T122,T122,Vijay Singh,72,+.044
122,T122,T122,Harold Varner III,92,+.044
123,124,124,Tyrone Van Aswegen,105,+.046
124,T125,T125,Tony Finau,95,+.047
125,T125,T125,John Huh,86,+.047
126,127,127,Sergio Garcia,54,+.048
127,128,128,Luke List,79,+.049
128,T129,T129,Jerry Kelly,76,+.050
129,T129,T129,Scott Stallings,74,+.050
130,T131,T131,Wes Roach,59,+.051
131,T131,T131,Brian Stuard,66,+.051
132,T133,T133,Zac Blair,99,+.052
133,T133,T133,Bronson Burgoon,83,+.052
134,T133,T133,Hiroshi Iwata,85,+.052
135,T133,T133,John Senden,88,+.052
136,137,137,Roberto Castro,97,+.053
137,138,138,Brett Stegmaier,87,+.055
138,139,139,Derek Fathauer,94,+.056
139,140,140,James Hahn,85,+.057
140,T141,T141,Jim Herman,93,+.058
141,T141,T141,Anirban Lahiri,72,+.058
142,143,143,Erik Compton,65,+.059
143,T144,T144,Will MacKenzie,84,+.060
144,T144,T144,Patrick Rodgers,89,+.060
145,146,146,Scott Pinckney,87,+.061
146,147,147,Danny Lee,93,+.065
147,148,148,Cameron Smith,73,+.066
148,149,149,Jason Bohn,67,+.071
149,150,150,Luke Guthrie,57,+.073
150,151,151,Mark Wilson,66,+.075
151,152,152,Kevin Streelman,82,+.076
152,153,153,George McNeill,51,+.077
153,154,154,Abraham Ancer,51,+.079
154,T155,T155,Ben Crane,80,+.080
155,T155,T155,Brendan Steele,88,+.080
156,T157,T157,Jason Dufner,105,+.081
157,T157,T157,J.J. Henry,68,+.081
158,T159,T159,Retief Goosen,55,+.083
159,T159,T159,Greg Owen,85,+.083
160,161,161,Vaughn Taylor,72,+.085
161,162,162,Stuart Appleby,71,+.086
162,163,163,Jason Gore,78,+.088
163,T164,T164,Graeme McDowell,63,+.092
164,T164,T164,Geoff Ogilvy,63,+.092
165,T164,T164,Scott Piercy,87,+.092
166,T167,T167,Scott Langley,65,+.094
167,T167,T167,Steve Marino,72,+.094
168,169,169,Scott Brown,88,+.095
169,170,170,Willy Wilcox,67,+.096
170,T171,T171,Jonas Blixt,79,+.098
171,T171,T171,Padraig Harrington,54,+.098
172,173,173,Martin Piller,59,+.100
173,174,174,Billy Hurley III,66,+.101
174,175,175,David Toms,62,+.103
175,176,176,Graham DeLaet,70,+.111
176,177,177,Rory Sabbatini,57,+.115
177,178,178,Ken Duke,58,+.124
178,179,179,Robert Allenby,51,+.129
179,180,180,Jamie Lovemark,91,+.139
180,181,181,Ángel Cabrera,62,+.140
181,182,182,Cameron Tringale,81,+.144
182,183,183,Steven Bowditch,71,+.148
183,184,184,Brendon Todd,66,+.149
184,185,185,Hunter Mahan,61,+.182
