,Approaches_from__100_yards_Rgh_RANK THIS WEEK,Approaches_from__100_yards_Rgh_RANK LAST WEEK,Approaches_from__100_yards_Rgh_PLAYER NAME,Approaches_from__100_yards_Rgh_ROUNDS,Approaches_from__100_yards_Rgh_AVG,Approaches_from__100_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from__100_yards_Rgh_# OF ATTEMPTS,Approaches_from__100_yards_Rgh_RELATIVE TO PAR
0,1,1,Webb Simpson,70,"39' 8""",7340.8330000000005,185,6
1,T2,T2,Charley Hoffman,91,"39' 11""",9749.0,244,19
2,T2,T2,Andrew Landry,53,"39' 11""",3989.0,100,9
3,4,4,Jason Gore,78,"41' 0""",7714.3330000000005,188,16
4,5,5,Dustin Johnson,87,"41' 8""",9047.083,217,-11
5,6,6,Branden Grace,63,"42' 0""",6763.5830000000005,161,-1
6,7,7,Russell Henley,76,"42' 1""",9508.5,226,23
7,T8,T8,Lucas Glover,75,"42' 6""",8201.333,193,12
8,T8,T8,Louis Oosthuizen,63,"42' 6""",5865.25,138,13
9,T8,T8,Dicky Pride,55,"42' 6""",5185.5,122,18
10,T8,T8,Boo Weekley,83,"42' 6""",8587.833,202,16
11,12,12,Brian Stuard,66,"42' 9""",6920.5830000000005,162,16
12,13,13,Brandt Snedeker,93,"42' 10""",10657.833,249,12
13,T14,T14,David Hearn,95,"42' 11""",10042.083,234,42
14,T14,T14,Jason Kokrak,89,"42' 11""",11920.5,278,16
15,16,16,D.A. Points,55,"43' 2""",5832.3330000000005,135,14
16,T17,T17,Rory McIlroy,69,"43' 3""",6877.0830000000005,159,-15
17,T17,T17,Jimmy Walker,85,"43' 3""",13927.75,322,-1
18,T19,T19,Derek Fathauer,94,"43' 4""",14130.083,326,34
19,T19,T19,Bubba Watson,72,"43' 4""",8532.5,197,3
20,T21,T21,Rickie Fowler,80,"43' 8""",9786.5,224,-7
21,T21,T21,Kevin Streelman,82,"43' 8""",8516.083,195,15
22,23,23,Ryan Palmer,86,"43' 9""",10984.833,251,4
23,T24,T24,Luke Donald,81,"43' 10""",9635.75,220,20
24,T24,T24,Jason Dufner,105,"43' 10""",11520.083,263,7
25,T24,T24,Chez Reavie,90,"43' 10""",8941.167,204,18
26,27,27,Kevin Chappell,93,"43' 11""",11850.167,270,6
27,28,28,Stewart Cink,61,"44' 1""",8419.583,191,13
28,T29,T29,Robert Garrigus,69,"44' 2""",9453.417,214,14
29,T29,T29,Kevin Na,96,"44' 2""",10512.5,238,21
30,T29,T29,Scott Pinckney,87,"44' 2""",10156.75,230,19
31,T29,T29,David Toms,62,"44' 2""",6707.0,152,8
32,T33,T33,Jerry Kelly,76,"44' 3""",6677.5,151,14
33,T33,T33,Luke List,79,"44' 3""",12705.333,287,-8
34,T33,T33,Shane Lowry,57,"44' 3""",5088.833,115,21
35,T33,T33,Greg Owen,85,"44' 3""",11240.083,254,29
36,T33,T33,Vaughn Taylor,72,"44' 3""",9201.083,208,13
37,T38,T38,Brooks Koepka,75,"44' 5""",9765.167,220,15
38,T38,T38,Andrew Loupe,75,"44' 5""",12533.0,282,24
39,T38,T38,Hideki Matsuyama,76,"44' 5""",8613.333,194,19
40,T41,T41,Alex Cejka,71,"44' 6""",6405.1669999999995,144,26
41,T41,T41,Scott Stallings,74,"44' 6""",10956.917,246,15
42,43,43,Adam Scott,79,"44' 7""",8875.0,199,7
43,T44,T44,Thomas Aiken,70,"44' 8""",5941.3330000000005,133,12
44,T44,T44,Tyler Aldridge,83,"44' 8""",11027.667,247,28
45,T44,T44,Tom Hoge,81,"44' 8""",10908.333,244,25
46,T44,T44,Charl Schwartzel,73,"44' 8""",9332.083,209,11
47,T48,T48,Ken Duke,58,"44' 9""",6796.75,152,19
48,T48,T48,Smylie Kaufman,91,"44' 9""",12975.667,290,14
49,T50,T50,Abraham Ancer,51,"44' 10""",5293.0,118,21
50,T50,T50,Ricky Barnes,97,"44' 10""",13682.833,305,23
51,T50,T50,Jamie Lovemark,91,"44' 10""",12681.75,283,5
52,53,53,Dawie van der Walt,72,"44' 11""",8843.25,197,47
53,54,54,Harris English,97,"45' 1""",12844.583,285,16
54,55,55,Rob Oppenheim,67,"45' 2""",8760.667,194,24
55,T56,T56,Tony Finau,95,"45' 3""",14709.0,325,12
56,T56,T56,Danny Lee,93,"45' 3""",9552.917,211,38
57,T58,T58,Hudson Swafford,104,"45' 4""",13740.417,303,33
58,T58,T58,Gary Woodland,95,"45' 4""",12010.25,265,-5
59,T60,T60,James Hahn,85,"45' 5""",10436.25,230,23
