,Approaches__200_yards-Rgh_RTP_RANK THIS WEEK,Approaches__200_yards-Rgh_RTP_RANK LAST WEEK,Approaches__200_yards-Rgh_RTP_PLAYER NAME,Approaches__200_yards-Rgh_RTP_ROUNDS,Approaches__200_yards-Rgh_RTP_AVG RTP
167,168,168,Kevin Kisner,97,+.195
168,T169,T169,Ryan Moore,86,+.200
169,T169,T169,Cameron Smith,73,+.200
170,171,171,Bryce Molder,80,+.205
171,172,172,Jeff Overton,69,+.211
172,173,173,Kyle Stanley,92,+.214
173,174,174,Chez Reavie,90,+.222
174,175,175,Jon Curran,99,+.236
175,176,176,Robert Allenby,51,+.240
176,177,177,Jason Bohn,67,+.242
177,T178,T178,Chad Collins,73,+.246
178,T178,T178,Tyrone Van Aswegen,105,+.246
179,180,180,Rod Pampling,54,+.286
180,181,181,David Hearn,95,+.289
181,182,182,David Toms,62,+.310
182,183,183,Dawie van der Walt,72,+.324
183,184,184,Abraham Ancer,51,+.333
184,185,185,K.J. Choi,73,+.357
