,Approaches_from_50-75_yards_Rgh_RANK THIS WEEK,Approaches_from_50-75_yards_Rgh_RANK LAST WEEK,Approaches_from_50-75_yards_Rgh_PLAYER NAME,Approaches_from_50-75_yards_Rgh_ROUNDS,Approaches_from_50-75_yards_Rgh_AVG,Approaches_from_50-75_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from_50-75_yards_Rgh_# OF ATTEMPTS,Approaches_from_50-75_yards_Rgh_RELATIVE TO PAR
0,1,1,Hideki Matsuyama,76,"10' 1""",60.667,6,-4
1,2,2,Justin Rose,65,"10' 10""",76.083,7,E
2,3,3,Erik Compton,65,"11' 3""",101.5,9,+3
3,4,4,Paul Casey,77,"11' 7""",57.917,5,+1
4,5,5,Alex Cejka,71,"12' 10""",102.5,8,-2
5,6,6,Colt Knost,90,"13' 0""",64.833,5,E
6,7,7,David Lingmerth,84,"13' 6""",94.583,7,+2
7,T8,T8,Jason Bohn,67,"13' 8""",136.75,10,-1
8,T8,T8,Kevin Kisner,97,"13' 8""",123.25,9,-3
9,10,10,Smylie Kaufman,91,"14' 0""",168.083,12,+1
10,11,11,Cameron Smith,73,"14' 3""",71.417,5,-1
11,12,12,Gary Woodland,95,"14' 5""",130.0,9,+1
12,13,13,Adam Scott,79,"14' 11""",148.75,10,-2
13,14,14,Padraig Harrington,54,"15' 0""",134.917,9,E
14,15,15,Chris Stroud,82,"15' 1""",120.917,8,+6
15,16,16,Sergio Garcia,54,"15' 2""",45.417,3,E
16,17,17,Webb Simpson,70,"15' 3""",121.75,8,+1
17,T18,T18,Abraham Ancer,51,"15' 5""",46.333,3,E
18,T18,T18,Ricky Barnes,97,"15' 5""",246.167,16,+5
19,20,20,Steve Stricker,53,"15' 6""",62.083,4,+1
20,21,21,Willy Wilcox,67,"15' 7""",93.333,6,+2
21,22,22,Rory Sabbatini,57,"15' 10""",110.833,7,+1
22,23,23,Martin Piller,59,"16' 1""",80.333,5,E
23,24,24,Graham DeLaet,70,"16' 5""",82.083,5,-1
24,25,25,Henrik Norlander,71,"16' 6""",33.0,2,-1
25,26,26,Jerry Kelly,76,"16' 8""",116.583,7,+3
26,27,27,Rory McIlroy,69,"17' 4""",17.333,1,E
27,28,28,Ben Martin,92,"17' 6""",140.25,8,+3
28,T29,T29,Anirban Lahiri,72,"17' 7""",105.417,6,-1
29,T29,T29,Scott Stallings,74,"17' 7""",193.667,11,+1
30,31,31,William McGirt,98,"18' 0""",180.0,10,+3
31,T32,T32,Emiliano Grillo,93,"18' 4""",146.5,8,-3
32,T32,T32,Jordan Spieth,80,"18' 4""",164.667,9,+1
33,34,34,Robert Streb,87,"18' 7""",204.417,11,-1
34,35,35,Tim Wilkinson,72,"18' 8""",93.5,5,-1
