,Approaches_200-225_yards-Rgh_RTP_RANK THIS WEEK,Approaches_200-225_yards-Rgh_RTP_RANK LAST WEEK,Approaches_200-225_yards-Rgh_RTP_PLAYER NAME,Approaches_200-225_yards-Rgh_RTP_ROUNDS,Approaches_200-225_yards-Rgh_RTP_AVG RTP
0,1,1,Adam Scott,68,-.263
1,2,2,Jason Day,54,-.250
2,T3,T3,Charley Hoffman,93,-.182
3,T3,T3,Rory McIlroy,66,-.182
4,5,5,Willy Wilcox,51,-.167
5,6,6,Bo Van Pelt,83,-.158
6,7,7,Chris Kirk,105,-.150
7,8,8,Bubba Watson,76,-.133
8,9,9,Vijay Singh,83,-.125
9,T10,T10,Jason Dufner,57,-.100
10,T10,T10,Boo Weekley,73,-.100
11,T12,T12,Shawn Stefani,60,-.071
12,T12,T12,Nick Watney,80,-.071
13,T14,T14,Ángel Cabrera,69,-.067
14,T14,T14,Dustin Johnson,58,-.067
15,16,16,Jimmy Walker,98,-.061
16,17,17,Charlie Beljan,76,-.059
17,18,18,Gary Woodland,93,-.048
18,19,19,Robert Streb,75,-.045
19,20,20,Trevor Immelman,84,-.043
20,T21,T21,Kevin Chappell,100,E
21,T21,T21,Hunter Mahan,88,E
22,T21,T21,Louis Oosthuizen,50,E
23,T21,T21,Rory Sabbatini,82,E
24,T21,T21,John Senden,99,E
25,T21,T21,Hudson Swafford,75,E
26,27,27,Charles Howell III,106,+.024
27,T28,T28,Sangmoon Bae,76,+.042
28,T28,T28,Ryo Ishikawa,75,+.042
29,T30,T30,John Merrick,87,+.043
30,T30,T30,Patrick Reed,92,+.043
31,T32,T32,Richard Lee,80,+.045
32,T32,T32,Kevin Na,94,+.045
33,34,34,Ricky Barnes,92,+.056
34,35,35,Jordan Spieth,102,+.061
35,36,36,Brooks Koepka,56,+.063
36,37,37,Ryan Palmer,85,+.067
37,38,38,Marc Leishman,81,+.074
38,T39,T39,Brad Fritsch,50,+.077
39,T39,T39,Ian Poulter,57,+.077
40,T41,T41,Matt Kuchar,91,+.080
41,T41,T41,Hideki Matsuyama,82,+.080
42,43,43,Jason Kokrak,65,+.083
43,44,44,Kevin Kisner,85,+.091
44,T45,T45,Brandt Snedeker,89,+.100
45,T45,T45,Tyrone Van Aswegen,79,+.100
46,T47,T47,Scott Brown,100,+.103
47,T47,T47,William McGirt,96,+.103
48,49,49,Robert Allenby,83,+.107
49,T50,T50,Martin Flores,85,+.111
50,T50,T50,Heath Slocum,71,+.111
51,T50,T50,Charlie Wi,72,+.111
52,53,53,Brendon de Jonge,109,+.115
53,54,54,Davis Love III,74,+.118
54,55,55,Andres Romero,81,+.120
55,56,56,George McNeill,79,+.125
56,T57,T57,Chad Collins,78,+.133
57,T57,T57,Kevin Tway,64,+.133
58,T59,T59,Steven Bowditch,93,+.136
59,T59,T59,Jonathan Byrd,76,+.136
60,T61,T61,Jeff Maggert,54,+.143
61,T61,T61,Michael Thompson,74,+.143
62,63,63,Ernie Els,85,+.148
63,64,64,Michael Putnam,106,+.154
64,65,65,Brendan Steele,89,+.158
65,66,66,Freddie Jacobson,91,+.160
66,T67,T67,Harris English,95,+.167
67,T67,T67,Kyle Stanley,87,+.167
68,69,69,Aaron Baddeley,74,+.172
69,T70,T70,Roberto Castro,76,+.174
70,T70,T70,Danny Lee,84,+.174
71,T70,T70,"Ted Potter, Jr.",68,+.174
72,73,73,Mike Weir,69,+.175
73,T74,T74,Scott Langley,95,+.179
74,T74,T74,Geoff Ogilvy,84,+.179
75,T76,T76,Morgan Hoffmann,103,+.185
76,T76,T76,Jeff Overton,80,+.185
77,T78,T78,Graham DeLaet,80,+.188
