,Approach_100-125_yards_RTP_Score_RANK THIS WEEK,Approach_100-125_yards_RTP_Score_RANK LAST WEEK,Approach_100-125_yards_RTP_Score_PLAYER NAME,Approach_100-125_yards_RTP_Score_ROUNDS,Approach_100-125_yards_RTP_Score_AVG RTP
135,T136,T136,Jason Bohn,81,-.091
136,T136,T136,Willy Wilcox,51,-.091
137,138,138,Marc Leishman,81,-.090
138,T139,T139,Sangmoon Bae,76,-.088
139,T139,T139,Chesson Hadley,84,-.088
140,T139,T139,Seung-Yul Noh,92,-.088
141,142,142,Jason Kokrak,65,-.087
142,143,143,Luke Guthrie,85,-.086
143,144,144,Matt Jones,83,-.084
144,145,145,Ernie Els,85,-.076
145,146,146,"Ted Potter, Jr.",68,-.074
146,147,147,D.A. Points,75,-.071
147,148,148,Morgan Hoffmann,103,-.070
148,149,149,D.H. Lee,54,-.063
149,150,150,Freddie Jacobson,91,-.062
150,151,151,Ben Crane,81,-.061
151,T152,T152,K.J. Choi,80,-.059
152,T152,T152,Troy Merritt,62,-.059
153,154,154,Ryan Palmer,85,-.058
154,T155,T155,Robert Allenby,83,-.057
155,T155,T155,James Driscoll,71,-.057
156,157,157,James Hahn,82,-.054
157,158,158,Brooks Koepka,56,-.053
158,159,159,Bronson La'Cassie,51,-.046
159,160,160,Brian Gay,81,-.039
160,161,161,Kevin Stadler,90,-.038
161,162,162,Charlie Beljan,76,-.037
162,163,163,Jonathan Byrd,76,-.036
163,164,164,Wes Roach,67,-.030
164,165,165,Hudson Swafford,75,-.024
165,166,166,J.J. Henry,91,-.022
166,T167,T167,Trevor Immelman,84,-.021
167,T167,T167,Lee Westwood,57,-.021
168,169,169,Scott Stallings,77,-.020
169,170,170,David Toms,64,-.012
170,171,171,John Rollins,84,-.011
171,172,172,Dustin Johnson,58,E
172,173,173,Derek Ernst,80,+.012
173,174,174,Davis Love III,74,+.019
174,175,175,Kevin Tway,64,+.050
175,176,176,Briny Baird,50,+.068
176,177,177,Mike Weir,69,+.161
