,GIR_Percentage_-_75-100_yards_RANK THIS WEEK,GIR_Percentage_-_75-100_yards_RANK LAST WEEK,GIR_Percentage_-_75-100_yards_PLAYER NAME,GIR_Percentage_-_75-100_yards_ROUNDS,GIR_Percentage_-_75-100_yards_%,GIR_Percentage_-_75-100_yards_GREENS HIT,GIR_Percentage_-_75-100_yards_TOTAL HOLES,GIR_Percentage_-_75-100_yards_RELATIVE TO PAR
37,38,38,Tim Wilkinson,86,83.72,72,86,-0.4
38,39,39,Sean O'Hair,77,83.64,46,55,-0.24
39,40,40,Bryce Molder,77,83.58,56,67,-0.36
40,41,41,Daniel Summerhays,98,83.54,66,79,-0.24
41,T42,T42,Chad Campbell,57,83.33,40,48,-0.18
42,T42,T42,Jim Furyk,84,83.33,70,84,-0.36
43,T42,T42,Davis Love III,74,83.33,50,60,-0.22
44,45,45,Scott Langley,95,83.16,79,95,-0.35
45,46,46,"Ted Potter, Jr.",68,83.08,54,65,-0.28
46,T47,T47,Robert Garrigus,80,83.05,49,59,-0.27
47,T47,T47,Chesson Hadley,84,83.05,49,59,-0.43
48,49,49,Stewart Cink,91,82.89,63,76,-0.32
49,50,50,Will MacKenzie,82,82.86,58,70,-0.36
50,51,51,Graham DeLaet,80,82.81,53,64,-0.23
51,T52,T52,Ryan Moore,86,82.76,48,58,-0.25
52,T52,T52,D.A. Points,75,82.76,48,58,-0.31
53,54,54,Rickie Fowler,91,82.69,43,52,-0.47
54,55,55,Hunter Mahan,88,82.61,57,69,-0.32
55,56,56,Brendon Todd,108,82.57,90,109,-0.38
56,57,57,Geoff Ogilvy,84,82.43,61,74,-0.23
57,T58,T58,Woody Austin,63,82.19,60,73,-0.33
58,T58,T58,Webb Simpson,87,82.19,60,73,-0.33
59,T60,T60,Jonas Blixt,64,82.14,46,56,-0.3
60,T60,T60,Camilo Villegas,95,82.14,69,84,-0.33
61,T62,T62,Brian Harman,111,82.11,101,123,-0.44
62,T62,T62,Russell Henley,92,82.11,78,95,-0.37
63,64,64,Hudson Swafford,75,82.0,41,50,-0.27
64,65,65,Brendan Steele,89,81.97,50,61,-0.3
65,T66,T66,George McNeill,79,81.82,54,66,-0.37
66,T66,T66,Jordan Spieth,102,81.82,81,99,-0.37
67,T66,T66,Boo Weekley,73,81.82,54,66,-0.2
68,69,69,Harris English,95,81.67,49,60,-0.31
69,70,70,Brian Davis,93,81.63,80,98,-0.38
70,71,71,Kevin Kisner,85,81.54,53,65,-0.43
71,T72,T72,Steven Bowditch,93,81.43,57,70,-0.39
72,T72,T72,K.J. Choi,80,81.43,57,70,-0.4
73,74,74,Ángel Cabrera,69,81.36,48,59,-0.21
74,75,75,William McGirt,96,81.32,74,91,-0.38
75,T76,T76,Erik Compton,88,81.25,65,80,-0.38
76,T76,T76,Shawn Stefani,60,81.25,52,64,-0.35
77,T76,T76,Michael Thompson,74,81.25,52,64,-0.21
78,79,79,Bill Haas,107,81.19,82,101,-0.3
79,80,80,Luke Guthrie,85,81.18,69,85,-0.41
80,81,81,Bronson La'Cassie,51,80.95,34,42,-0.29
81,82,82,Hideki Matsuyama,82,80.85,38,47,-0.26
82,83,83,Josh Teater,90,80.82,59,73,-0.34
83,84,84,Patrick Reed,92,80.81,80,99,-0.28
84,T85,T85,Matt Jones,83,80.77,42,52,-0.17
85,T85,T85,Martin Kaymer,65,80.77,21,26,-0.1
86,87,87,Jimmy Walker,98,80.72,67,83,-0.39
87,88,88,Ben Curtis,77,80.7,46,57,-0.46
88,89,89,Stuart Appleby,92,80.61,79,98,-0.46
89,90,90,David Toms,64,80.6,54,67,-0.35
90,91,91,Ian Poulter,57,80.56,29,36,-0.45
91,92,92,Kevin Chappell,100,80.34,94,117,-0.4
92,93,93,Billy Hurley III,86,80.22,73,91,-0.4
93,94,94,Russell Knox,92,80.21,77,96,-0.31
94,T95,T95,Briny Baird,50,80.0,40,50,-0.43
95,T95,T95,Greg Chalmers,85,80.0,64,80,-0.45
96,T95,T95,Brad Fritsch,50,80.0,24,30,-0.38
97,T95,T95,Rory McIlroy,66,80.0,36,45,-0.42
98,T95,T95,Jeff Overton,80,80.0,52,65,-0.29
99,100,100,Brooks Koepka,56,79.55,35,44,-0.46
100,101,101,Danny Lee,84,79.25,42,53,-0.4
101,T102,T102,Pat Perez,84,79.07,68,86,-0.35
102,T102,T102,Mike Weir,69,79.07,34,43,-0.26
103,104,104,Tyrone Van Aswegen,79,79.03,49,62,-0.27
104,105,105,Jason Dufner,57,78.95,30,38,-0.5
105,106,106,Billy Horschel,92,78.87,56,71,-0.36
106,107,107,Adam Scott,68,78.85,41,52,-0.32
107,108,108,Andrew Svoboda,77,78.79,52,66,-0.29
108,109,109,Charley Hoffman,93,78.72,74,94,-0.28
109,110,110,Ernie Els,85,78.69,48,61,-0.25
110,T111,T111,Rory Sabbatini,82,78.57,55,70,-0.38
111,T111,T111,Scott Stallings,77,78.57,44,56,-0.43
112,T111,T111,Johnson Wagner,69,78.57,33,42,-0.21
113,114,114,Sergio Garcia,61,78.38,29,37,-0.24
114,115,115,Kevin Stadler,90,78.33,47,60,-0.36
115,116,116,Tommy Gainey,73,78.13,50,64,-0.4
116,117,117,Jerry Kelly,80,78.08,57,73,-0.33
117,118,118,Ben Crane,81,77.89,74,95,-0.27
118,119,119,Nicholas Thompson,85,77.46,55,71,-0.4
119,120,120,Charlie Beljan,76,77.38,65,84,-0.28
120,121,121,Ricky Barnes,92,77.27,51,66,-0.29
121,122,122,Chris Kirk,105,77.22,61,79,-0.39
122,123,123,Jason Day,54,77.14,27,35,-0.44
123,124,124,Scott Brown,100,77.01,67,87,-0.34
124,125,125,Morgan Hoffmann,103,76.84,73,95,-0.32
125,126,126,Retief Goosen,94,76.77,76,99,-0.3
126,127,127,Bubba Watson,76,76.62,59,77,-0.29
127,128,128,Jason Kokrak,65,76.56,49,64,-0.33
128,T129,T129,Justin Rose,70,76.47,39,51,-0.38
129,T129,T129,Bo Van Pelt,83,76.47,65,85,-0.26
130,131,131,Aaron Baddeley,74,76.09,35,46,-0.31
131,T132,T132,Sangmoon Bae,76,75.86,44,58,-0.3
132,T132,T132,Kevin Tway,64,75.86,22,29,-0.18
133,T134,T134,Dustin Johnson,58,75.76,25,33,-0.24
134,T134,T134,Graeme McDowell,66,75.76,25,33,-0.56
135,T136,T136,Roberto Castro,76,75.68,56,74,-0.34
136,T136,T136,Brendon de Jonge,109,75.68,56,74,-0.25
137,T136,T136,Robert Streb,75,75.68,56,74,-0.39
138,T136,T136,Lee Westwood,57,75.68,28,37,-0.46
139,140,140,Freddie Jacobson,91,75.61,62,82,-0.35
140,141,141,D.H. Lee,54,75.51,37,49,-0.24
141,142,142,Nick Watney,80,75.47,40,53,-0.5
142,143,143,Ryan Palmer,85,75.41,46,61,-0.33
143,144,144,Jason Bohn,81,75.34,55,73,-0.45
144,T145,T145,Ben Martin,80,75.0,36,48,-0.25
145,T145,T145,John Peterson,62,75.0,39,52,-0.28
146,147,147,Brice Garnett,92,74.63,50,67,-0.34
147,148,148,Y.E. Yang,79,74.47,35,47,-0.31
148,149,149,Louis Oosthuizen,50,74.29,26,35,-0.31
149,150,150,Keegan Bradley,89,74.14,43,58,-0.35
150,151,151,Carl Pettersson,91,73.86,65,88,-0.34
151,152,152,Matt Kuchar,91,73.42,58,79,-0.41
152,153,153,Brian Stuard,91,73.13,49,67,-0.43
153,T154,T154,Spencer Levin,59,72.73,32,44,-0.31
154,T154,T154,Kevin Streelman,79,72.73,56,77,-0.45
155,156,156,Chris Stroud,88,72.41,42,58,-0.38
156,157,157,Kyle Stanley,87,72.22,39,54,-0.08
157,158,158,Henrik Stenson,56,71.79,28,39,-0.39
158,T159,T159,James Driscoll,71,71.74,33,46,-0.36
159,T159,T159,Jeff Maggert,54,71.74,33,46,-0.36
160,T161,T161,Derek Ernst,80,71.43,40,56,-0.33
161,T161,T161,Andrew Loupe,65,71.43,40,56,-0.33
162,T161,T161,Willy Wilcox,51,71.43,20,28,-0.15
163,164,164,Phil Mickelson,71,71.19,42,59,-0.38
164,165,165,Jim Herman,62,71.15,37,52,-0.3
165,166,166,Jim Renner,61,70.83,34,48,-0.29
166,167,167,Ken Duke,80,70.49,43,61,-0.33
167,168,168,James Hahn,82,70.31,45,64,-0.29
168,169,169,Mark Wilson,69,70.21,33,47,-0.21
169,170,170,Paul Casey,56,70.0,21,30,-0.38
170,171,171,Troy Matteson,62,69.09,38,55,-0.29
171,172,172,Richard Lee,80,68.75,44,64,-0.41
172,173,173,Wes Roach,67,68.18,30,44,-0.1
173,174,174,Jamie Lovemark,64,67.86,38,56,-0.26
174,175,175,Matt Every,85,67.5,27,40,-0.33
175,T176,T176,J.B. Holmes,86,66.67,64,96,-0.28
176,T176,T176,Jhonattan Vegas,77,66.67,34,51,-0.26
