,GIR_Percentage_-__75_yards_RANK THIS WEEK,GIR_Percentage_-__75_yards_RANK LAST WEEK,GIR_Percentage_-__75_yards_PLAYER NAME,GIR_Percentage_-__75_yards_ROUNDS,GIR_Percentage_-__75_yards_%,GIR_Percentage_-__75_yards_GREENS HIT,GIR_Percentage_-__75_yards_TOTAL HOLES,GIR_Percentage_-__75_yards_RELATIVE TO PAR
34,T33,T33,Rory Sabbatini,82,90.2,138,153,-0.51
35,36,36,Billy Horschel,92,90.12,146,162,-0.62
36,37,37,Brendon de Jonge,109,90.05,172,191,-0.59
37,38,38,Seung-Yul Noh,92,89.82,150,167,-0.58
38,39,39,Michael Thompson,74,89.74,105,117,-0.63
39,40,40,Will MacKenzie,82,89.68,139,155,-0.64
40,41,41,Jamie Lovemark,64,89.63,121,135,-0.55
41,T42,T42,Charley Hoffman,93,89.6,181,202,-0.6
42,T42,T42,Matt Kuchar,91,89.6,155,173,-0.66
43,T42,T42,Brandt Snedeker,89,89.6,112,125,-0.63
44,45,45,Sean O'Hair,77,89.51,145,162,-0.59
45,T46,T46,David Hearn,97,89.47,102,114,-0.59
46,T46,T46,Kevin Tway,64,89.47,102,114,-0.59
47,48,48,Steven Bowditch,93,89.45,178,199,-0.66
48,49,49,David Toms,64,89.33,67,75,-0.6
49,T50,T50,Retief Goosen,94,89.29,125,140,-0.63
50,T50,T50,Kevin Na,94,89.29,150,168,-0.69
51,52,52,Sergio Garcia,61,89.25,83,93,-0.48
52,53,53,Woody Austin,63,89.22,91,102,-0.67
53,54,54,Danny Lee,84,89.2,157,176,-0.55
54,55,55,Lucas Glover,68,89.09,98,110,-0.56
55,56,56,Brian Davis,93,89.08,155,174,-0.66
56,57,57,Ian Poulter,57,89.02,73,82,-0.67
57,T58,T58,Stuart Appleby,92,88.98,105,118,-0.69
58,T58,T58,Tyrone Van Aswegen,79,88.98,105,118,-0.67
59,60,60,Ricky Barnes,92,88.97,129,145,-0.66
60,T61,T61,Graham DeLaet,80,88.89,136,153,-0.59
61,T61,T61,Graeme McDowell,66,88.89,72,81,-0.47
62,T61,T61,Vijay Singh,83,88.89,144,162,-0.62
63,64,64,Luke Guthrie,85,88.82,143,161,-0.6
64,65,65,Jonathan Byrd,76,88.8,111,125,-0.58
65,66,66,Robert Allenby,83,88.79,103,116,-0.59
66,67,67,Brian Harman,111,88.7,157,177,-0.62
67,68,68,Spencer Levin,59,88.51,77,87,-0.48
68,69,69,Kevin Streelman,79,88.49,123,139,-0.58
69,70,70,Brendan Steele,89,88.46,138,156,-0.67
70,71,71,Mark Wilson,69,88.42,84,95,-0.6
71,72,72,Charl Schwartzel,64,88.36,129,146,-0.67
72,T73,T73,Greg Chalmers,85,88.24,120,136,-0.58
73,T73,T73,Brooks Koepka,56,88.24,90,102,-0.59
74,75,75,Morgan Hoffmann,103,88.21,202,229,-0.64
75,76,76,Daniel Summerhays,98,88.11,163,185,-0.64
76,T77,T77,Brad Fritsch,50,88.0,66,75,-0.62
77,T77,T77,Martin Laird,66,88.0,132,150,-0.72
78,T79,T79,Matt Every,85,87.94,124,141,-0.61
79,T79,T79,Trevor Immelman,84,87.94,124,141,-0.61
80,81,81,Henrik Stenson,56,87.93,102,116,-0.62
81,82,82,Derek Ernst,80,87.92,131,149,-0.54
82,83,83,Ben Curtis,77,87.78,79,90,-0.61
83,T84,T84,Dustin Johnson,58,87.76,129,147,-0.6
84,T84,T84,Hideki Matsuyama,82,87.76,129,147,-0.71
85,T84,T84,Troy Matteson,62,87.76,86,98,-0.52
86,87,87,Jordan Spieth,102,87.7,164,187,-0.65
87,88,88,Ben Crane,81,87.6,113,129,-0.52
88,89,89,Sangmoon Bae,76,87.58,141,161,-0.65
89,90,90,Davis Love III,74,87.5,98,112,-0.66
90,91,91,Nicholas Thompson,85,87.31,117,134,-0.57
91,92,92,Justin Rose,70,87.22,116,133,-0.68
92,93,93,Scott Brown,100,87.21,150,172,-0.56
93,T94,T94,Jason Bohn,81,87.18,102,117,-0.56
94,T94,T94,Matt Jones,83,87.18,136,156,-0.7
95,96,96,Pat Perez,84,87.16,129,148,-0.58
96,97,97,Ryan Palmer,85,86.98,147,169,-0.69
97,98,98,Kevin Chappell,100,86.77,164,189,-0.64
98,99,99,Willy Wilcox,51,86.73,85,98,-0.69
99,100,100,Jim Furyk,84,86.67,78,90,-0.72
100,T101,T101,Russell Knox,92,86.62,123,142,-0.6
101,T101,T101,William McGirt,96,86.62,136,157,-0.54
102,103,103,Briny Baird,50,86.59,71,82,-0.62
103,T104,T104,Ryo Ishikawa,75,86.52,122,141,-0.62
104,T104,T104,John Senden,99,86.52,154,178,-0.66
105,106,106,Louis Oosthuizen,50,86.49,64,74,-0.45
106,107,107,Robert Streb,75,86.43,121,140,-0.65
107,T108,T108,James Driscoll,71,86.41,89,103,-0.67
108,T108,T108,Jerry Kelly,80,86.41,89,103,-0.71
109,T108,T108,D.A. Points,75,86.41,89,103,-0.54
110,111,111,Jason Kokrak,65,86.39,146,169,-0.66
111,112,112,"Ted Potter, Jr.",68,86.36,95,110,-0.45
112,113,113,Webb Simpson,87,86.27,132,153,-0.7
113,114,114,J.J. Henry,91,86.26,113,131,-0.54
114,115,115,Chris Stroud,88,86.18,131,152,-0.62
115,116,116,Lee Westwood,57,86.14,87,101,-0.72
116,117,117,Aaron Baddeley,74,86.05,111,129,-0.66
117,118,118,Harris English,95,85.93,171,199,-0.64
118,119,119,Jeff Overton,80,85.91,128,149,-0.61
119,120,120,Chad Collins,78,85.86,85,99,-0.51
120,121,121,Scott Langley,95,85.83,109,127,-0.61
121,122,122,Marc Leishman,81,85.8,139,162,-0.65
122,123,123,Robert Garrigus,80,85.79,169,197,-0.6
123,124,124,D.H. Lee,54,85.71,54,63,-0.48
124,T125,T125,Chris Kirk,105,85.64,155,181,-0.71
125,T125,T125,Hunter Mahan,88,85.64,155,181,-0.62
126,127,127,John Huh,87,85.6,107,125,-0.52
127,128,128,Freddie Jacobson,91,85.53,130,152,-0.6
128,129,129,Martin Kaymer,65,85.48,106,124,-0.6
129,130,130,Nick Watney,80,85.45,94,110,-0.59
130,131,131,Bo Van Pelt,83,85.38,111,130,-0.55
131,T132,T132,Charles Howell III,106,85.34,198,232,-0.64
132,T132,T132,Billy Hurley III,86,85.34,99,116,-0.58
133,T134,T134,Chesson Hadley,84,85.19,115,135,-0.7
134,T134,T134,Carl Pettersson,91,85.19,161,189,-0.63
135,T134,T134,Shawn Stefani,60,85.19,115,135,-0.59
136,T137,T137,Richard Lee,80,85.12,103,121,-0.5
137,T137,T137,Brian Stuard,91,85.12,103,121,-0.58
138,139,139,Camilo Villegas,95,85.09,137,161,-0.63
139,140,140,Russell Henley,92,85.06,131,154,-0.69
140,141,141,Johnson Wagner,69,85.0,85,100,-0.67
141,142,142,Stewart Cink,91,84.96,113,133,-0.7
142,T143,T143,Bud Cauley,56,84.91,90,106,-0.57
143,T143,T143,Jim Renner,61,84.91,90,106,-0.54
144,145,145,Jeff Maggert,54,84.81,67,79,-0.43
145,146,146,Rickie Fowler,91,84.66,138,163,-0.64
146,T147,T147,Geoff Ogilvy,84,84.62,154,182,-0.51
147,T147,T147,John Rollins,84,84.62,110,130,-0.56
148,149,149,Michael Putnam,106,84.54,175,207,-0.65
149,150,150,John Merrick,87,84.52,142,168,-0.61
150,151,151,Ernie Els,85,84.48,147,174,-0.61
151,152,152,J.B. Holmes,86,84.28,193,229,-0.58
152,153,153,Phil Mickelson,71,84.06,116,138,-0.6
153,154,154,Keegan Bradley,89,84.0,147,175,-0.55
154,T155,T155,Justin Leonard,75,83.93,47,56,-0.57
155,T155,T155,Charlie Wi,72,83.93,94,112,-0.63
156,157,157,David Lingmerth,80,83.74,103,123,-0.57
157,158,158,Kevin Kisner,85,83.7,113,135,-0.64
158,159,159,Jim Herman,62,83.67,82,98,-0.46
159,160,160,Justin Hicks,103,83.56,122,146,-0.58
160,T161,T161,Charlie Beljan,76,83.23,129,155,-0.67
161,T161,T161,James Hahn,82,83.23,129,155,-0.68
162,163,163,Scott Stallings,77,83.21,114,137,-0.54
163,164,164,Brian Gay,81,83.16,79,95,-0.59
164,165,165,Kyle Stanley,87,83.15,153,184,-0.54
165,166,166,Bronson La'Cassie,51,82.86,58,70,-0.67
166,T167,T167,Paul Casey,56,82.76,72,87,-0.68
167,T167,T167,Ben Martin,80,82.76,96,116,-0.68
168,169,169,John Peterson,62,82.73,115,139,-0.48
169,170,170,Andrew Loupe,65,82.68,105,127,-0.6
170,171,171,Gonzalo Fernandez-Castaño,83,82.43,122,148,-0.61
171,172,172,Jonas Blixt,64,82.29,79,96,-0.67
172,173,173,Erik Compton,88,81.66,138,169,-0.61
173,174,174,Jason Day,54,80.0,76,95,-0.57
174,175,175,Andres Romero,81,79.89,147,184,-0.69
175,176,176,Tommy Gainey,73,79.31,92,116,-0.62
176,177,177,Ángel Cabrera,69,77.03,114,148,-0.64
