,Approaches_from__100_yards_Rgh_RANK THIS WEEK,Approaches_from__100_yards_Rgh_RANK LAST WEEK,Approaches_from__100_yards_Rgh_PLAYER NAME,Approaches_from__100_yards_Rgh_ROUNDS,Approaches_from__100_yards_Rgh_AVG,Approaches_from__100_yards_Rgh_TOTAL DISTANCE (FEET),Approaches_from__100_yards_Rgh_# OF ATTEMPTS,Approaches_from__100_yards_Rgh_RELATIVE TO PAR
70,71,71,David Lingmerth,80,"45' 10""",10365.167,226,35
71,T72,T72,Greg Chalmers,85,"45' 11""",11488.667,250,20
72,T72,T72,James Hahn,82,"45' 11""",11029.583,240,27
73,T74,T74,Zach Johnson,97,"46' 0""",10070.417,219,22
74,T74,T74,Brandt Snedeker,89,"46' 0""",8420.917,183,18
75,T76,T76,Ian Poulter,57,"46' 1""",6871.3330000000005,149,24
76,T76,T76,Andres Romero,81,"46' 1""",11698.167,254,31
77,T76,T76,Robert Streb,75,"46' 1""",10377.25,225,13
78,T79,T79,James Driscoll,71,"46' 2""",12152.167,263,59
79,T79,T79,Jim Herman,62,"46' 2""",7252.5830000000005,157,22
80,T79,T79,Ryan Moore,86,"46' 2""",6696.5,145,22
81,T79,T79,Sean O'Hair,77,"46' 2""",11313.917,245,35
82,T79,T79,Camilo Villegas,95,"46' 2""",12054.5,261,43
83,T84,T84,Andrew Loupe,65,"46' 3""",8872.5,192,24
84,T84,T84,Brendon Todd,108,"46' 3""",12716.75,275,23
85,T86,T86,Tim Clark,75,"46' 5""",6869.75,148,26
86,T86,T86,Matt Kuchar,91,"46' 5""",9515.5,205,15
87,T86,T86,Wes Roach,67,"46' 5""",7615.75,164,34
88,T89,T89,Steven Bowditch,93,"46' 6""",13115.167,282,46
89,T89,T89,Heath Slocum,71,"46' 6""",6922.4169999999995,149,17
90,T91,T91,Jason Kokrak,65,"46' 7""",10113.333,217,7
91,T91,T91,Bryce Molder,77,"46' 7""",9741.833,209,32
92,T93,T93,Ricky Barnes,92,"46' 8""",14220.917,305,22
93,T93,T93,Keegan Bradley,89,"46' 8""",9197.0,197,26
94,T95,T95,Chad Campbell,57,"46' 10""",6746.5830000000005,144,26
95,T95,T95,Michael Putnam,106,"46' 10""",14328.417,306,54
96,T97,T97,Chris Kirk,105,"46' 11""",12066.0,257,10
97,T97,T97,Chris Stroud,88,"46' 11""",9431.5,201,38
98,T99,T99,Scott Brown,100,"47' 0""",10762.583,229,24
99,T99,T99,J.J. Henry,91,"47' 0""",10851.083,231,15
100,T99,T99,Matt Jones,83,"47' 0""",9593.0,204,31
101,T99,T99,Danny Lee,84,"47' 0""",9214.25,196,26
102,T103,T103,Bud Cauley,56,"47' 1""",7162.1669999999995,152,23
103,T103,T103,Jhonattan Vegas,77,"47' 1""",10361.5,220,13
104,T105,T105,Rickie Fowler,91,"47' 2""",9149.5,194,31
105,T105,T105,Johnson Wagner,69,"47' 2""",9810.583,208,47
106,T107,T107,John Huh,87,"47' 3""",9925.25,210,51
107,T107,T107,Jim Renner,61,"47' 3""",8599.5,182,48
108,T109,T109,Jonathan Byrd,76,"47' 4""",9839.75,208,22
109,T109,T109,Jason Day,54,"47' 4""",5396.4169999999995,114,15
110,T109,T109,Tommy Gainey,73,"47' 4""",10082.667,213,34
111,T109,T109,Kevin Streelman,79,"47' 4""",6724.6669999999995,142,33
112,T109,T109,Michael Thompson,74,"47' 4""",8851.417,187,30
113,T114,T114,Russell Henley,92,"47' 5""",10758.583,227,38
114,T114,T114,Ben Martin,80,"47' 5""",8303.167,175,18
115,T116,T116,Stuart Appleby,92,"47' 6""",12596.833,265,35
116,T116,T116,Briny Baird,50,"47' 6""",6413.25,135,24
117,T116,T116,Brendon de Jonge,109,"47' 6""",11682.75,246,17
118,T119,T119,Ben Crane,81,"47' 7""",9853.5,207,40
119,T119,T119,Derek Ernst,80,"47' 7""",9034.667,190,28
120,T119,T119,Rory McIlroy,66,"47' 7""",7892.5830000000005,166,-2
121,T119,T119,Daniel Summerhays,98,"47' 7""",11852.25,249,12
122,T123,T123,Graham DeLaet,80,"47' 8""",9007.583,189,18
123,T123,T123,Trevor Immelman,84,"47' 8""",10867.5,228,25
124,T123,T123,Jerry Kelly,80,"47' 8""",9299.583,195,17
125,T123,T123,Bronson La'Cassie,51,"47' 8""",5814.0830000000005,122,11
126,127,127,John Rollins,84,"47' 9""",10412.333,218,25
127,128,128,Martin Laird,66,"47' 10""",8375.417,175,30
128,T129,T129,Richard Lee,80,"47' 11""",9392.083,196,24
129,T129,T129,Rory Sabbatini,82,"47' 11""",11013.583,230,32
130,T129,T129,Charl Schwartzel,64,"47' 11""",8727.167,182,13
131,T129,T129,Willy Wilcox,51,"47' 11""",6803.75,142,17
132,T133,T133,Brad Fritsch,50,"48' 0""",7058.6669999999995,147,13
133,T133,T133,Kevin Kisner,85,"48' 0""",10700.917,223,32
134,T133,T133,Tim Wilkinson,86,"48' 0""",12676.833,264,33
135,136,136,Brian Davis,93,"48' 1""",10779.833,224,34
136,137,137,Ryo Ishikawa,75,"48' 2""",11761.333,244,34
137,T138,T138,Woody Austin,63,"48' 4""",9721.0,201,45
138,T138,T138,Bill Haas,107,"48' 4""",11107.083,230,20
139,T138,T138,David Hearn,97,"48' 4""",9763.25,202,47
140,T141,T141,Roberto Castro,76,"48' 5""",8225.833,170,25
141,T141,T141,Justin Hicks,103,"48' 5""",9924.667,205,32
142,T141,T141,J.B. Holmes,86,"48' 5""",12529.833,259,32
143,T141,T141,Jordan Spieth,102,"48' 5""",12838.917,265,37
144,T145,T145,Robert Garrigus,80,"48' 7""",12486.5,257,41
145,T145,T145,D.A. Points,75,"48' 7""",8067.4169999999995,166,35
146,147,147,Jeff Overton,80,"48' 8""",11680.75,240,28
147,T148,T148,Will MacKenzie,82,"48' 9""",10975.167,225,41
148,T148,T148,Louis Oosthuizen,50,"48' 9""",4678.417,96,20
149,T150,T150,Matt Every,85,"48' 10""",11087.833,227,18
150,T150,T150,Brian Gay,81,"48' 10""",9864.0,202,21
151,T150,T150,Spencer Levin,59,"48' 10""",8014.5830000000005,164,35
152,T150,T150,Pat Perez,84,"48' 10""",11325.583,232,29
153,154,154,K.J. Choi,80,"48' 11""",9001.083,184,33
154,155,155,Billy Horschel,92,"49' 0""",8672.0,177,32
155,156,156,Sangmoon Bae,76,"49' 1""",10803.167,220,22
156,157,157,Patrick Reed,92,"49' 3""",13582.167,276,15
157,T158,T158,Martin Kaymer,65,"49' 4""",7197.0,146,30
158,T158,T158,Mark Wilson,69,"49' 4""",7838.1669999999995,159,32
159,T160,T160,Jonas Blixt,64,"49' 6""",7028.75,142,26
160,T160,T160,Gonzalo Fernandez-Castaño,83,"49' 6""",10933.583,221,40
161,T160,T160,Cameron Tringale,111,"49' 6""",13455.333,272,38
162,T163,T163,Erik Compton,88,"49' 7""",12637.167,255,55
163,T163,T163,Mike Weir,69,"49' 7""",10755.917,217,21
164,T165,T165,Aaron Baddeley,74,"49' 8""",10587.75,213,21
165,T165,T165,Webb Simpson,87,"49' 8""",11712.667,236,25
166,T167,T167,Ernie Els,85,"49' 11""",11787.25,236,33
167,T167,T167,Brice Garnett,92,"49' 11""",12329.917,247,24
168,T167,T167,Lee Westwood,57,"49' 11""",7134.75,143,18
169,170,170,Gary Woodland,93,"50' 5""",12057.583,239,36
170,T171,T171,Luke Donald,57,"51' 7""",6349.6669999999995,123,22
171,T171,T171,Andrew Svoboda,77,"51' 7""",8918.25,173,28
172,173,173,D.H. Lee,54,"51' 8""",6925.0830000000005,134,30
173,174,174,Henrik Stenson,56,"52' 8""",4370.083,83,11
174,T175,T175,Chad Collins,78,"53' 0""",11186.917,211,31
175,T175,T175,Ben Curtis,77,"53' 0""",10011.167,189,36
176,177,177,Justin Leonard,75,"54' 8""",10543.417,193,59
